64
# x y z
0.0 0.0 0.0
0.5 0.0 0.0
1.0 0.0 0.0
1.5 0.0 0.0
2.0 0.0 0.0
2.5 0.0 0.0
3.0 0.0 0.0
3.5 0.0 0.0
4.0 0.0 0.0
4.5 0.0 0.0
5.0 0.0 0.0
5.5 0.0 0.0
6.0 0.0 0.0
6.5 0.0 0.0
7.0 0.0 0.0
7.5 0.0 0.0
8.0 0.0 0.0
8.5 0.0 0.0
9.0 0.0 0.0
9.5 0.0 0.0
10.0 0.0 0.0
10.5 0.0 0.0
11.0 0.0 0.0
11.5 0.0 0.0
12.0 0.0 0.0
12.5 0.0 0.0
13.0 0.0 0.0
13.5 0.0 0.0
14.0 0.0 0.0
14.5 0.0 0.0
15.0 0.0 0.0
15.5 0.0 0.0
16.0 0.0 0.0
16.5 0.0 0.0
17.0 0.0 0.0
17.5 0.0 0.0
18.0 0.0 0.0
18.5 0.0 0.0
19.0 0.0 0.0
19.5 0.0 0.0
20.0 0.0 0.0
20.5 0.0 0.0
21.0 0.0 0.0
21.5 0.0 0.0
22.0 0.0 0.0
22.5 0.0 0.0
23.0 0.0 0.0
23.5 0.0 0.0
24.0 0.0 0.0
24.5 0.0 0.0
25.0 0.0 0.0
25.5 0.0 0.0
26.0 0.0 0.0
26.5 0.0 0.0
27.0 0.0 0.0
27.5 0.0 0.0
28.0 0.0 0.0
28.5 0.0 0.0
29.0 0.0 0.0
29.5 0.0 0.0
30.0 0.0 0.0
30.5 0.0 0.0
31.0 0.0 0.0
31.5 0.0 0.0
1692
# a b m n r rhoa k
1 4 39 42 -0.000369192 3.5137 -9517.28
1 4 43 46 -0.000253178 3.25709 -12864.8
1 4 45 48 -0.000239089 3.53811 -14798.3
1 4 47 50 -0.000202852 3.43146 -16916.1
1 4 49 52 -0.000170001 3.26853 -19226.5
1 4 56 59 -0.000134945 3.90686 -28951.5
1 4 63 2 -1.76851 11.0937 -6.2729
1 4 64 3 1.60974 10.1303 6.29317
2 5 3 6 3.96401 9.96265 2.51327
2 5 4 7 -0.757743 11.9026 -15.708
2 5 6 9 -2.101 10.2674 -4.88692
2 5 7 10 -0.558936 7.80422 -13.9626
2 5 8 11 -0.245472 6.94057 -28.2743
2 5 9 12 -0.128797 6.2942 -48.8692
2 5 10 13 -0.0746638 5.73377 -76.7945
2 5 11 14 -0.0464348 5.25166 -113.097
2 5 12 15 -0.0309499 4.91561 -158.825
2 5 13 16 -0.0209319 4.50088 -215.025
2 5 14 17 -0.0155996 4.41069 -282.743
2 5 15 18 -0.0122265 4.43859 -363.028
2 5 16 19 -0.00926492 4.23339 -456.927
2 5 17 20 -0.00699502 3.95559 -565.487
2 5 18 21 -0.00561733 3.87458 -689.754
2 5 19 22 -0.00456306 3.79089 -830.777
2 5 20 23 -0.00395887 3.9177 -989.602
2 5 21 24 -0.00334828 3.90837 -1167.28
2 5 22 25 -0.00282235 3.85208 -1364.85
2 5 23 26 -0.00230115 3.64356 -1583.36
2 5 24 27 -0.0019431 3.54396 -1823.87
2 5 25 28 -0.00167627 3.49907 -2087.41
2 5 26 29 -0.00151887 3.60739 -2375.04
2 5 27 30 -0.00135577 3.64405 -2687.81
2 5 28 31 -0.00119889 3.62874 -3026.75
2 5 30 33 -0.000980046 3.71179 -3787.36
2 5 31 34 -0.000882739 3.71733 -4211.13
2 5 37 40 -0.000476363 3.53848 -7428.12
2 5 39 42 -0.000411229 3.61162 -8782.5
2 5 42 45 -0.000317898 3.53098 -11107.3
2 5 46 49 -0.000258494 3.82527 -14798.3
2 5 52 55 -0.000169977 3.69497 -21738.1
2 5 54 57 -0.000139375 3.40898 -24459
2 5 62 1 -2.40075 10.0445 -4.1839
2 5 64 3 -1.67536 10.5094 -6.2729
3 6 4 7 3.84863 9.67265 2.51327
3 6 5 8 -0.999899 15.7064 -15.708
3 6 7 10 -1.9449 9.5046 -4.88692
3 6 8 11 -0.575513 8.03568 -13.9626
3 6 9 12 -0.250254 7.07577 -28.2743
3 6 10 13 -0.128818 6.29524 -48.8692
3 6 11 14 -0.0739005 5.67515 -76.7945
3 6 12 15 -0.0465974 5.27004 -113.097
3 6 13 16 -0.0300273 4.76909 -158.825
3 6 14 17 -0.0215424 4.63214 -215.025
3 6 15 18 -0.0164085 4.6394 -282.743
3 6 16 19 -0.0120704 4.3819 -363.028
3 6 17 20 -0.00890242 4.06776 -456.927
3 6 18 21 -0.00699438 3.95523 -565.487
3 6 19 22 -0.0055895 3.85538 -689.754
3 6 20 23 -0.00477083 3.96349 -830.777
3 6 21 24 -0.00397919 3.93782 -989.602
3 6 22 25 -0.00334316 3.90239 -1167.28
3 6 23 26 -0.00269858 3.68315 -1364.85
3 6 24 27 -0.00226878 3.5923 -1583.36
3 6 25 28 -0.00195009 3.55671 -1823.87
3 6 26 29 -0.00174698 3.64668 -2087.41
3 6 27 30 -0.0015564 3.69652 -2375.04
3 6 28 31 -0.00137851 3.70517 -2687.81
3 6 29 32 -0.00118068 3.57362 -3026.75
3 6 30 33 -0.00112457 3.81558 -3392.92
3 6 31 34 -0.000999565 3.78572 -3787.36
3 6 34 37 -0.000721046 3.71398 -5150.82
3 6 35 38 -0.000589863 3.34383 -5668.83
3 6 36 39 -0.000527397 3.2806 -6220.35
3 6 39 42 -0.000440709 3.56378 -8086.46
3 6 40 43 -0.000419049 3.6803 -8782.5
3 6 42 45 -0.00034693 3.57055 -10291.9
3 6 45 48 -0.000281129 3.61667 -12864.8
3 6 57 60 -0.00014769 4.04639 -27397.8
3 6 62 1 -0.762038 7.95597 -10.4404
3 6 63 2 -2.25601 9.43891 -4.1839
4 7 5 8 3.78867 9.52197 2.51327
4 7 6 9 -0.825161 12.9616 -15.708
4 7 8 11 -2.08978 10.2126 -4.88692
4 7 9 12 -0.606516 8.46856 -13.9626
4 7 10 13 -0.255657 7.22852 -28.2743
4 7 11 14 -0.130265 6.36594 -48.8692
4 7 12 15 -0.0759034 5.82896 -76.7945
4 7 13 16 -0.0458709 5.18787 -113.097
4 7 14 17 -0.0313672 4.9819 -158.825
4 7 15 18 -0.0230928 4.96552 -215.025
4 7 16 19 -0.0164508 4.65136 -282.743
4 7 17 20 -0.0117634 4.27047 -363.028
4 7 18 21 -0.00898314 4.10464 -456.927
4 7 19 22 -0.00702858 3.97457 -565.487
4 7 20 23 -0.00592072 4.08384 -689.754
4 7 21 24 -0.00488445 4.05788 -830.777
4 7 22 25 -0.00405318 4.01103 -989.602
4 7 23 26 -0.00327538 3.82328 -1167.28
4 7 24 27 -0.00275048 3.75398 -1364.85
4 7 25 28 -0.00234943 3.72 -1583.36
4 7 26 29 -0.00210272 3.83509 -1823.87
4 7 27 30 -0.00186242 3.88763 -2087.41
4 7 28 31 -0.0015517 3.68536 -2375.04
4 7 30 33 -0.00123522 3.73871 -3026.75
4 7 31 34 -0.00109496 3.71511 -3392.92
4 7 32 35 -0.000998875 3.7831 -3787.36
4 7 33 36 -0.000869019 3.65955 -4211.13
4 7 34 37 -0.000783526 3.65536 -4665.27
4 7 35 38 -0.000681396 3.50975 -5150.82
4 7 39 42 -0.000496049 3.68471 -7428.12
4 7 40 43 -0.000462677 3.74142 -8086.46
4 7 41 44 -0.000444345 3.90246 -8782.5
4 7 47 50 -0.000280905 3.87903 -13809
4 7 48 51 -0.000237893 3.52041 -14798.3
4 7 49 52 -0.000262753 4.16033 -15833.6
4 7 50 53 -0.000251007 4.24605 -16916.1
4 7 53 56 -0.000196331 4.01628 -20456.7
4 7 54 57 -0.000185679 4.0363 -21738.1
4 7 57 60 -0.000154297 3.9964 -25900.7
4 7 62 1 -0.368669 6.91026 -18.7438
4 7 63 2 -0.749651 7.82664 -10.4404
4 7 64 3 -2.29195 9.58929 -4.1839
5 8 6 9 3.84699 9.66854 2.51327
5 8 7 10 -1.01258 15.9056 -15.708
5 8 9 12 -1.97351 9.64441 -4.88692
5 8 10 13 -0.561538 7.84055 -13.9626
5 8 11 14 -0.238466 6.74246 -28.2743
5 8 12 15 -0.124963 6.10687 -48.8692
5 8 13 16 -0.0695721 5.34275 -76.7945
5 8 14 17 -0.0448287 5.07001 -113.097
5 8 15 18 -0.0316242 5.02271 -158.825
5 8 16 19 -0.0217831 4.68391 -215.025
5 8 17 20 -0.0150801 4.2638 -282.743
5 8 18 21 -0.011214 4.071 -363.028
5 8 19 22 -0.00853142 3.89824 -456.927
5 8 20 23 -0.00704154 3.9819 -565.487
5 8 21 24 -0.00571662 3.94306 -689.754
5 8 22 25 -0.00466183 3.87294 -830.777
5 8 23 26 -0.00369948 3.66101 -989.602
5 8 24 27 -0.00306667 3.57965 -1167.28
5 8 25 28 -0.00257852 3.51929 -1364.85
5 8 26 29 -0.00226647 3.58864 -1583.36
5 8 27 30 -0.00199527 3.63912 -1823.87
5 8 28 31 -0.00175592 3.66533 -2087.41
5 8 29 32 -0.00156555 3.71825 -2375.04
5 8 30 33 -0.00138649 3.72662 -2687.81
5 8 31 34 -0.00118264 3.57956 -3026.75
5 8 32 35 -0.00105812 3.5901 -3392.92
5 8 33 36 -0.000920698 3.48702 -3787.36
5 8 34 37 -0.000820305 3.45441 -4211.13
5 8 36 39 -0.000636851 3.2803 -5150.82
5 8 37 40 -0.000572752 3.24683 -5668.83
5 8 38 41 -0.000533451 3.31825 -6220.35
5 8 39 42 -0.00052425 3.56827 -6806.44
5 8 40 43 -0.000483175 3.58908 -7428.12
5 8 41 44 -0.000453316 3.66572 -8086.46
5 8 47 50 -0.000269072 3.46156 -12864.8
5 8 51 54 -0.000224651 3.80021 -16916.1
5 8 56 59 -0.000165721 3.82349 -23071.9
5 8 62 1 -0.198288 5.7617 -29.0572
5 8 63 2 -0.336863 6.31409 -18.7438
5 8 64 3 -0.687996 7.18293 -10.4404
6 9 7 10 3.57077 8.97433 2.51327
6 9 8 11 -0.898844 14.119 -15.708
6 9 10 13 -1.90705 9.31963 -4.88692
6 9 11 14 -0.546784 7.63455 -13.9626
6 9 12 15 -0.239545 6.77298 -28.2743
6 9 13 16 -0.118157 5.77426 -48.8692
6 9 14 17 -0.0700722 5.38116 -76.7945
6 9 15 18 -0.0467828 5.29101 -113.097
6 9 16 19 -0.0307446 4.883 -158.825
6 9 17 20 -0.0204796 4.40362 -215.025
6 9 18 21 -0.0147684 4.17565 -282.743
6 9 19 22 -0.0109128 3.96167 -363.028
6 9 20 23 -0.00879988 4.0209 -456.927
6 9 21 24 -0.00698348 3.94906 -565.487
6 9 22 25 -0.00559168 3.85688 -689.754
6 9 23 26 -0.00436188 3.62375 -830.777
6 9 24 27 -0.00356527 3.52819 -989.602
6 9 25 28 -0.00297491 3.47254 -1167.28
6 9 26 29 -0.00260407 3.55416 -1364.85
6 9 27 30 -0.00228664 3.62058 -1583.36
6 9 28 31 -0.001971 3.59484 -1823.87
6 9 29 32 -0.00172754 3.60608 -2087.41
6 9 30 33 -0.00152188 3.61453 -2375.04
6 9 31 34 -0.00130283 3.50176 -2687.81
6 9 32 35 -0.00115743 3.50324 -3026.75
6 9 33 36 -0.00100856 3.42196 -3392.92
6 9 34 37 -0.000901891 3.41579 -3787.36
6 9 36 39 -0.000705056 3.28927 -4665.27
6 9 37 40 -0.000634558 3.26849 -5150.82
6 9 38 41 -0.000584242 3.31197 -5668.83
6 9 39 42 -0.000568204 3.53443 -6220.35
6 9 40 43 -0.000521952 3.55263 -6806.44
6 9 41 44 -0.000478337 3.55315 -7428.12
6 9 46 49 -0.000275725 3.06255 -11107.3
6 9 47 50 -0.000293533 3.512 -11964.6
6 9 50 53 -0.000257653 3.81283 -14798.3
6 9 62 1 -0.124004 5.1252 -41.3309
6 9 63 2 -0.189334 5.50151 -29.0572
6 9 64 3 -0.32372 6.06775 -18.7438
7 10 8 11 3.89634 9.79257 2.51327
7 10 9 12 -0.726647 11.4141 -15.708
7 10 11 14 -2.02698 9.90571 -4.88692
7 10 12 15 -0.597015 8.3359 -13.9626
7 10 13 16 -0.239869 6.78213 -28.2743
7 10 14 17 -0.125657 6.14076 -48.8692
7 10 15 18 -0.0774512 5.94782 -76.7945
7 10 16 19 -0.0477695 5.40261 -113.097
7 10 17 20 -0.0302515 4.80469 -158.825
7 10 18 21 -0.0209657 4.50813 -215.025
7 10 19 22 -0.0149575 4.22913 -282.743
7 10 20 23 -0.0116756 4.23858 -363.028
7 10 21 24 -0.00903338 4.1276 -456.927
7 10 22 25 -0.00707264 3.99948 -565.487
7 10 23 26 -0.00539738 3.72286 -689.754
7 10 24 27 -0.00432388 3.59218 -830.777
7 10 25 28 -0.00355446 3.51749 -989.602
7 10 26 29 -0.00308417 3.60008 -1167.28
7 10 27 30 -0.00266613 3.63885 -1364.85
7 10 28 31 -0.00227801 3.60691 -1583.36
7 10 30 33 -0.00172362 3.59791 -2087.41
7 10 31 34 -0.00151267 3.59266 -2375.04
7 10 32 35 -0.0014069 3.78146 -2687.81
7 10 33 36 -0.00118786 3.59537 -3026.75
7 10 34 37 -0.00104151 3.53376 -3392.92
7 10 35 38 -0.000890546 3.37282 -3787.36
7 10 37 40 -0.000671762 3.13395 -4665.27
7 10 38 41 -0.000620274 3.19492 -5150.82
7 10 39 42 -0.000613404 3.47728 -5668.83
7 10 40 43 -0.000573932 3.57006 -6220.35
7 10 41 44 -0.000542315 3.69123 -6806.44
7 10 44 47 -0.000377846 3.31843 -8782.5
7 10 45 48 -0.00037086 3.52958 -9517.28
7 10 47 50 -0.000316578 3.51632 -11107.3
7 10 48 51 -0.000292035 3.49408 -11964.6
7 10 50 53 -0.000269181 3.71713 -13809
7 10 51 54 -0.000247146 3.65734 -14798.3
7 10 52 55 -0.000234862 3.71872 -15833.6
7 10 53 56 -0.000214521 3.62885 -16916.1
7 10 54 57 -0.000190117 3.43099 -18046.7
7 10 55 58 -0.000189966 3.65239 -19226.5
7 10 56 59 -0.000181991 3.72293 -20456.7
7 10 58 61 -0.000186806 4.30996 -23071.9
7 10 62 1 -0.0829043 4.60125 -55.5008
7 10 63 2 -0.117575 4.85947 -41.3309
7 10 64 3 -0.180037 5.23138 -29.0572
8 11 9 12 3.95786 9.94718 2.51327
8 11 10 13 -0.921046 14.4678 -15.708
8 11 12 15 -2.16639 10.587 -4.88692
8 11 13 16 -0.57886 8.08242 -13.9626
8 11 14 17 -0.251919 7.12284 -28.2743
8 11 15 18 -0.139611 6.82266 -48.8692
8 11 16 19 -0.0796052 6.11324 -76.7945
8 11 17 20 -0.0473618 5.35649 -113.097
8 11 18 21 -0.0311953 4.9546 -158.825
8 11 19 22 -0.0213177 4.58383 -215.025
8 11 20 23 -0.0161665 4.57097 -282.743
8 11 21 24 -0.0121622 4.41524 -363.028
8 11 22 25 -0.00931645 4.25694 -456.927
8 11 23 26 -0.00697332 3.94332 -565.487
8 11 24 27 -0.00549568 3.79067 -689.754
8 11 25 28 -0.00443845 3.68736 -830.777
8 11 26 29 -0.00378301 3.74368 -989.602
8 11 28 31 -0.00272922 3.72497 -1364.85
8 11 29 32 -0.0023034 3.64712 -1583.36
8 11 30 33 -0.00206898 3.77354 -1823.87
8 11 31 34 -0.00177987 3.71534 -2087.41
8 11 32 35 -0.00161182 3.82814 -2375.04
8 11 33 36 -0.00135803 3.65012 -2687.81
8 11 34 37 -0.00120007 3.63232 -3026.75
8 11 35 38 -0.00102232 3.46866 -3392.92
8 11 36 39 -0.000898172 3.4017 -3787.36
8 11 37 40 -0.000814381 3.42946 -4211.13
8 11 38 41 -0.000746007 3.48032 -4665.27
8 11 39 42 -0.000705207 3.63239 -5150.82
8 11 40 43 -0.000644046 3.65099 -5668.83
8 11 41 44 -0.000587698 3.65569 -6220.35
8 11 43 46 -0.000481165 3.57415 -7428.12
8 11 44 47 -0.000425909 3.4441 -8086.46
8 11 45 48 -0.000401408 3.52536 -8782.5
8 11 46 49 -0.000360021 3.42642 -9517.28
8 11 50 53 -0.00027139 3.49138 -12864.8
8 11 51 54 -0.000256032 3.53556 -13809
8 11 54 57 -0.000224753 3.80194 -16916.1
8 11 55 58 -0.00020531 3.70517 -18046.7
8 11 56 59 -0.000196472 3.77748 -19226.5
8 11 57 60 -0.000186468 3.81451 -20456.7
8 11 62 1 -0.0629289 4.49859 -71.4868
8 11 63 2 -0.0842204 4.6743 -55.5008
8 11 64 3 -0.119474 4.93797 -41.3309
9 12 10 13 3.62541 9.11164 2.51327
9 12 11 14 -1.08743 17.0813 -15.708
9 12 13 16 -1.97114 9.6328 -4.88692
9 12 14 17 -0.587549 8.20374 -13.9626
9 12 15 18 -0.274912 7.77294 -28.2743
9 12 16 19 -0.140732 6.87745 -48.8692
9 12 17 20 -0.0774147 5.94502 -76.7945
9 12 18 21 -0.0479861 5.4271 -113.097
9 12 19 22 -0.031171 4.95073 -158.825
9 12 20 23 -0.0226573 4.87187 -215.025
9 12 21 24 -0.0165013 4.66563 -282.743
9 12 22 25 -0.012306 4.46743 -363.028
9 12 23 26 -0.00901008 4.11695 -456.927
9 12 24 27 -0.00696186 3.93684 -565.487
9 12 25 28 -0.00549442 3.7898 -689.754
9 12 26 29 -0.00460085 3.82228 -830.777
9 12 27 30 -0.00387468 3.83439 -989.602
9 12 28 31 -0.00329438 3.84545 -1167.28
9 12 29 32 -0.0027577 3.76384 -1364.85
9 12 30 33 -0.00245087 3.88062 -1583.36
9 12 31 34 -0.0020772 3.78854 -1823.87
9 12 32 35 -0.00188744 3.93986 -2087.41
9 12 33 36 -0.00156461 3.71602 -2375.04
9 12 34 37 -0.00135605 3.64481 -2687.81
9 12 35 38 -0.00114321 3.46021 -3026.75
9 12 36 39 -0.00101417 3.44101 -3392.92
9 12 37 40 -0.000919404 3.48212 -3787.36
9 12 39 42 -0.000781937 3.64794 -4665.27
9 12 40 43 -0.000711703 3.66585 -5150.82
9 12 41 44 -0.000638855 3.62156 -5668.83
9 12 42 45 -0.000562542 3.49921 -6220.35
9 12 43 46 -0.000514675 3.5031 -6806.44
9 12 44 47 -0.000439051 3.26132 -7428.12
9 12 45 48 -0.000426874 3.4519 -8086.46
9 12 47 50 -0.000396236 3.77109 -9517.28
9 12 48 51 -0.000347039 3.57168 -10291.9
9 12 52 55 -0.000288716 3.98689 -13809
9 12 56 59 -0.000212302 3.83135 -18046.7
9 12 57 60 -0.000219177 4.21402 -19226.5
9 12 60 63 -0.000132185 3.04975 -23071.9
9 12 62 1 -0.0488226 4.35456 -89.1916
9 12 63 2 -0.0627209 4.48372 -71.4868
9 12 64 3 -0.0842258 4.67459 -55.5008
10 13 11 14 3.9042 9.81233 2.51327
10 13 12 15 -0.738583 11.6016 -15.708
10 13 14 17 -2.09624 10.2442 -4.88692
10 13 15 18 -0.669668 9.35032 -13.9626
10 13 16 19 -0.285264 8.06565 -28.2743
10 13 17 20 -0.140133 6.8482 -48.8692
10 13 18 21 -0.0800528 6.14761 -76.7945
10 13 19 22 -0.0486794 5.50551 -113.097
10 13 20 23 -0.0337557 5.36125 -158.825
10 13 21 24 -0.0235948 5.07347 -215.025
10 13 22 25 -0.0170012 4.80697 -282.743
10 13 23 26 -0.012084 4.38684 -363.028
10 13 24 27 -0.00915165 4.18164 -456.927
10 13 25 28 -0.00710326 4.0168 -565.487
10 13 26 29 -0.00584006 4.02821 -689.754
10 13 27 30 -0.00486796 4.04419 -830.777
10 13 28 31 -0.0040043 3.96266 -989.602
10 13 29 32 -0.00337944 3.94474 -1167.28
10 13 30 33 -0.00292177 3.98777 -1364.85
10 13 31 34 -0.00246048 3.89583 -1583.36
10 13 32 35 -0.00216311 3.94523 -1823.87
10 13 33 36 -0.00177875 3.71298 -2087.41
10 13 34 37 -0.0015528 3.68796 -2375.04
10 13 35 38 -0.00130193 3.49935 -2687.81
10 13 36 39 -0.00114305 3.45973 -3026.75
10 13 37 40 -0.00101435 3.44162 -3392.92
10 13 38 41 -0.000919521 3.48256 -3787.36
10 13 39 42 -0.000871083 3.66824 -4211.13
10 13 40 43 -0.000784054 3.65782 -4665.27
10 13 41 44 -0.000704876 3.63069 -5150.82
10 13 42 45 -0.000617452 3.50023 -5668.83
10 13 45 48 -0.000503359 3.73901 -7428.12
10 13 47 50 -0.000431377 3.78857 -8782.5
10 13 52 55 -0.000320083 4.11781 -12864.8
10 13 56 59 -0.000241479 4.08488 -16916.1
10 13 61 64 -0.000132435 3.05552 -23071.9
10 13 62 1 -0.0396722 4.30437 -108.498
10 13 63 2 -0.0491071 4.37994 -89.1916
10 13 64 3 -0.0630436 4.50678 -71.4868
11 14 12 15 4.17615 10.4958 2.51327
11 14 13 16 -0.919211 14.4389 -15.708
11 14 15 18 -2.22606 10.8786 -4.88692
11 14 16 19 -0.643215 8.98097 -13.9626
11 14 17 20 -0.264976 7.49202 -28.2743
11 14 18 21 -0.135742 6.6336 -48.8692
11 14 19 22 -0.075985 5.83523 -76.7945
11 14 20 23 -0.0497517 5.62678 -113.097
11 14 21 24 -0.0331586 5.26642 -158.825
11 14 22 25 -0.0229606 4.93708 -215.025
11 14 23 26 -0.0157954 4.46604 -282.743
11 14 24 27 -0.0116469 4.22816 -363.028
11 14 25 28 -0.00881345 4.02711 -456.927
11 14 26 29 -0.00712655 4.02997 -565.487
11 14 27 30 -0.00585078 4.0356 -689.754
11 14 28 31 -0.00473383 3.93275 -830.777
11 14 29 32 -0.00392869 3.88784 -989.602
11 14 30 33 -0.00332846 3.88523 -1167.28
11 14 31 34 -0.00278019 3.79454 -1364.85
11 14 32 35 -0.00242139 3.83393 -1583.36
11 14 33 36 -0.00199316 3.63526 -1823.87
11 14 34 37 -0.00171942 3.58914 -2087.41
11 14 35 38 -0.00143152 3.39992 -2375.04
11 14 36 39 -0.00126674 3.40476 -2687.81
11 14 37 40 -0.00112047 3.39138 -3026.75
11 14 38 41 -0.00101269 3.43597 -3392.92
11 14 39 42 -0.000958625 3.63066 -3787.36
11 14 40 43 -0.000863232 3.63518 -4211.13
11 14 41 44 -0.000778776 3.6332 -4665.27
11 14 42 45 -0.000679764 3.50134 -5150.82
11 14 43 46 -0.000635718 3.60378 -5668.83
11 14 46 49 -0.000500281 3.71615 -7428.12
11 14 47 50 -0.000434354 3.51239 -8086.46
11 14 49 52 -0.000364297 3.46712 -9517.28
11 14 50 53 -0.000351921 3.62192 -10291.9
11 14 51 54 -0.000328029 3.64351 -11107.3
11 14 53 56 -0.000274516 3.5316 -12864.8
11 14 56 59 -0.000253304 4.01072 -15833.6
11 14 57 60 -0.000259589 4.39123 -16916.1
11 14 62 1 -0.0318417 4.1162 -129.271
11 14 63 2 -0.0384251 4.16907 -108.498
11 14 64 3 -0.0477665 4.26037 -89.1916
12 15 13 16 3.72558 9.3634 2.51327
12 15 14 17 -1.10024 17.2826 -15.708
12 15 16 19 -2.08277 10.1783 -4.88692
12 15 17 20 -0.596398 8.32729 -13.9626
12 15 18 21 -0.257559 7.2823 -28.2743
12 15 19 22 -0.128301 6.26999 -48.8692
12 15 20 23 -0.0777847 5.97343 -76.7945
12 15 21 24 -0.0487585 5.51446 -113.097
12 15 22 25 -0.0321334 5.10358 -158.825
12 15 23 26 -0.0212638 4.57225 -215.025
12 15 24 27 -0.0151732 4.29014 -282.743
12 15 25 28 -0.0111621 4.05217 -363.028
12 15 26 29 -0.00884497 4.04151 -456.927
12 15 27 30 -0.00712956 4.03167 -565.487
12 15 28 31 -0.00563076 3.88384 -689.754
12 15 29 32 -0.00461809 3.8366 -830.777
12 15 30 33 -0.00384156 3.80161 -989.602
12 15 31 34 -0.00317736 3.70886 -1167.28
12 15 32 35 -0.00272676 3.72161 -1364.85
12 15 33 36 -0.0022598 3.57808 -1583.36
12 15 34 37 -0.00193814 3.53491 -1823.87
12 15 35 38 -0.00161192 3.36474 -2087.41
12 15 36 39 -0.00137372 3.26265 -2375.04
12 15 37 40 -0.00120526 3.2395 -2687.81
12 15 38 41 -0.00108235 3.27601 -3026.75
12 15 39 42 -0.00101949 3.45904 -3392.92
12 15 40 43 -0.000910165 3.44713 -3787.36
12 15 41 44 -0.000818232 3.44568 -4211.13
12 15 42 45 -0.000711892 3.32116 -4665.27
12 15 43 46 -0.000662758 3.41374 -5150.82
12 15 44 47 -0.000643092 3.64558 -5668.83
12 15 46 49 -0.000540498 3.67886 -6806.44
12 15 47 50 -0.000475824 3.53448 -7428.12
12 15 48 51 -0.000434064 3.51004 -8086.46
12 15 49 52 -0.000405761 3.56359 -8782.5
12 15 50 53 -0.000388659 3.69898 -9517.28
12 15 51 54 -0.000367929 3.78667 -10291.9
12 15 52 55 -0.000331237 3.67914 -11107.3
12 15 53 56 -0.000303727 3.63397 -11964.6
12 15 54 57 -0.000276303 3.55459 -12864.8
12 15 60 63 -0.000195308 3.7551 -19226.5
