64
# x y z
0.0 0.0 0.0
0.5 0.0 0.0
1.0 0.0 0.0
1.5 0.0 0.0
2.0 0.0 0.0
2.5 0.0 0.0
3.0 0.0 0.0
3.5 0.0 0.0
4.0 0.0 0.0
4.5 0.0 0.0
5.0 0.0 0.0
5.5 0.0 0.0
6.0 0.0 0.0
6.5 0.0 0.0
7.0 0.0 0.0
7.5 0.0 0.0
8.0 0.0 0.0
8.5 0.0 0.0
9.0 0.0 0.0
9.5 0.0 0.0
10.0 0.0 0.0
10.5 0.0 0.0
11.0 0.0 0.0
11.5 0.0 0.0
12.0 0.0 0.0
12.5 0.0 0.0
13.0 0.0 0.0
13.5 0.0 0.0
14.0 0.0 0.0
14.5 0.0 0.0
15.0 0.0 0.0
15.5 0.0 0.0
16.0 0.0 0.0
16.5 0.0 0.0
17.0 0.0 0.0
17.5 0.0 0.0
18.0 0.0 0.0
18.5 0.0 0.0
19.0 0.0 0.0
19.5 0.0 0.0
20.0 0.0 0.0
20.5 0.0 0.0
21.0 0.0 0.0
21.5 0.0 0.0
22.0 0.0 0.0
22.5 0.0 0.0
23.0 0.0 0.0
23.5 0.0 0.0
24.0 0.0 0.0
24.5 0.0 0.0
25.0 0.0 0.0
25.5 0.0 0.0
26.0 0.0 0.0
26.5 0.0 0.0
27.0 0.0 0.0
27.5 0.0 0.0
28.0 0.0 0.0
28.5 0.0 0.0
29.0 0.0 0.0
29.5 0.0 0.0
30.0 0.0 0.0
30.5 0.0 0.0
31.0 0.0 0.0
31.5 0.0 0.0
1400
# a b m n r rhoa k
1 13 2 5 1.79433 7.18927 4.00667
1 13 3 6 0.696479 6.38182 9.16298
1 13 4 7 0.405313 5.72998 14.1372
1 13 5 8 0.29323 5.05762 17.248
1 13 6 9 0.256372 4.4219 17.248
1 13 7 10 0.358022 5.06142 14.1372
1 13 8 11 0.679555 6.22675 9.16298
1 13 9 12 1.87706 7.52076 4.00667
1 23 2 7 1.92251 7.12056 3.70377
1 23 3 8 0.744864 6.26003 8.40426
1 23 4 9 0.399481 5.52549 13.8317
1 23 5 10 0.252589 4.95163 19.6035
1 23 6 11 0.174666 4.40713 25.2317
1 23 7 12 0.134171 4.04651 30.1593
1 23 8 13 0.118472 4.00819 33.8325
1 23 9 14 0.113224 4.05317 35.7978
1 23 10 15 0.10509 3.76197 35.7978
1 23 11 16 0.118896 4.02255 33.8325
1 23 12 17 0.139242 4.19944 30.1593
1 23 13 18 0.175102 4.41812 25.2317
1 23 14 19 0.260753 5.11169 19.6035
1 23 15 20 0.400624 5.5413 13.8317
1 23 16 21 0.813812 6.83949 8.40426
1 23 17 22 2.21751 8.21316 3.70377
1 57 4 16 0.462963 5.3435 11.542
1 57 5 17 0.298054 4.84487 16.255
1 57 6 18 0.206021 4.39668 21.3409
1 57 7 19 0.155084 4.14904 26.7536
1 57 8 20 0.126505 4.10376 32.4396
1 57 9 21 0.10985 4.21146 38.3381
1 57 10 22 0.0930287 4.1287 44.381
1 57 11 23 0.0810254 4.09123 50.4932
1 57 12 24 0.0726143 4.10949 56.5934
1 57 13 25 0.0654408 4.09625 62.5948
