64
# x y z
0.0 0.0 0.0
0.5 0.0 0.0
1.0 0.0 0.0
1.5 0.0 0.0
2.0 0.0 0.0
2.5 0.0 0.0
3.0 0.0 0.0
3.5 0.0 0.0
4.0 0.0 0.0
4.5 0.0 0.0
5.0 0.0 0.0
5.5 0.0 0.0
6.0 0.0 0.0
6.5 0.0 0.0
7.0 0.0 0.0
7.5 0.0 0.0
8.0 0.0 0.0
8.5 0.0 0.0
9.0 0.0 0.0
9.5 0.0 0.0
10.0 0.0 0.0
10.5 0.0 0.0
11.0 0.0 0.0
11.5 0.0 0.0
12.0 0.0 0.0
12.5 0.0 0.0
13.0 0.0 0.0
13.5 0.0 0.0
14.0 0.0 0.0
14.5 0.0 0.0
15.0 0.0 0.0
15.5 0.0 0.0
16.0 0.0 0.0
16.5 0.0 0.0
17.0 0.0 0.0
17.5 0.0 0.0
18.0 0.0 0.0
18.5 0.0 0.0
19.0 0.0 0.0
19.5 0.0 0.0
20.0 0.0 0.0
20.5 0.0 0.0
21.0 0.0 0.0
21.5 0.0 0.0
22.0 0.0 0.0
22.5 0.0 0.0
23.0 0.0 0.0
23.5 0.0 0.0
24.0 0.0 0.0
24.5 0.0 0.0
25.0 0.0 0.0
25.5 0.0 0.0
26.0 0.0 0.0
26.5 0.0 0.0
27.0 0.0 0.0
27.5 0.0 0.0
28.0 0.0 0.0
28.5 0.0 0.0
29.0 0.0 0.0
29.5 0.0 0.0
30.0 0.0 0.0
30.5 0.0 0.0
31.0 0.0 0.0
31.5 0.0 0.0
1400
# a b m n r rhoa k
1 57 30 42 0.0534627 4.22832 79.0892
1 57 31 43 0.0567412 4.19521 73.9358
1 57 32 44 0.0607614 4.15648 68.4065
1 57 33 45 0.0665056 4.1629 62.5948
1 57 34 46 0.0739659 4.18598 56.5934
1 57 35 47 0.0827442 4.17802 50.4932
1 57 36 48 0.0955373 4.24004 44.381
1 57 37 49 0.111237 4.26462 38.3381
1 57 38 50 0.131796 4.27542 32.4396
1 57 39 51 0.166597 4.45706 26.7536
1 57 40 52 0.218518 4.66338 21.3409
1 57 41 53 0.307307 4.99528 16.255
1 57 42 54 0.471175 5.43828 11.542
2 14 3 6 1.90783 7.64404 4.00667
2 14 4 7 0.750614 6.87786 9.16298
2 14 5 8 0.397033 5.61292 14.1372
2 14 6 9 0.283379 4.8877 17.248
2 14 7 10 0.284116 4.90043 17.248
2 14 8 11 0.394728 5.58033 14.1372
2 14 9 12 0.709526 6.50137 9.16298
2 14 10 13 1.91222 7.66164 4.00667
2 24 3 8 2.02642 7.50538 3.70377
2 24 4 9 0.786352 6.60871 8.40426
2 24 5 10 0.400787 5.54355 13.8317
2 24 6 11 0.255897 5.01649 19.6035
2 24 7 12 0.176255 4.44722 25.2317
2 24 8 13 0.147223 4.44013 30.1593
2 24 9 14 0.132618 4.48679 33.8325
2 24 10 15 0.11685 4.18298 35.7978
2 24 11 16 0.11902 4.26065 35.7978
2 24 12 17 0.130054 4.40005 33.8325
2 24 13 18 0.149927 4.52169 30.1593
2 24 14 19 0.197377 4.98014 25.2317
2 24 15 20 0.262103 5.13815 19.6035
2 24 16 21 0.423713 5.86066 13.8317
2 24 17 22 0.863045 7.25325 8.40426
2 24 18 23 2.47835 9.17925 3.70377
2 58 5 17 0.465249 5.36988 11.542
2 58 6 18 0.3018 4.90575 16.255
2 58 7 19 0.208843 4.45692 21.3409
2 58 8 20 0.163413 4.37188 26.7536
2 58 9 21 0.136547 4.42953 32.4396
2 58 10 22 0.111762 4.28474 38.3381
2 58 11 23 0.0949358 4.21335 44.381
2 58 12 24 0.0830979 4.19588 50.4932
2 58 13 25 0.072593 4.10829 56.5934
2 58 14 26 0.0659547 4.12842 62.5948
2 58 15 27 0.0615331 4.20927 68.4065
2 58 16 28 0.0563929 4.16945 73.9358
2 58 17 29 0.0523923 4.14367 79.0892
2 58 18 30 0.0497473 4.16762 83.7758
2 58 19 31 0.0471661 4.14634 87.9092
2 58 20 32 0.0456566 4.17349 91.4105
2 58 21 33 0.0444629 4.18888 94.2106
2 58 22 34 0.043498 4.18681 96.2531
2 58 23 35 0.0430931 4.2014 97.4958
2 58 24 36 0.0428597 4.19652 97.913
2 58 25 37 0.0431549 4.20742 97.4958
2 58 26 38 0.0431029 4.14878 96.2531
2 58 27 39 0.0439411 4.13972 94.2106
2 58 28 40 0.0456038 4.16866 91.4105
2 58 29 41 0.0473401 4.16163 87.9092
2 58 30 42 0.0503045 4.2143 83.7758
2 58 31 43 0.0528319 4.17843 79.0892
2 58 32 44 0.056048 4.14395 73.9358
2 58 33 45 0.0606048 4.14576 68.4065
2 58 34 46 0.0664264 4.15794 62.5948
2 58 35 47 0.0732029 4.1428 56.5934
2 58 36 48 0.0829811 4.18998 50.4932
2 58 37 49 0.0946008 4.19848 44.381
2 58 38 50 0.109513 4.1985 38.3381
2 58 39 51 0.133632 4.33497 32.4396
2 58 40 52 0.167416 4.47897 26.7536
2 58 41 53 0.220681 4.70954 21.3409
2 58 42 54 0.307021 4.99062 16.255
2 58 43 55 0.45453 5.24617 11.542
3 15 4 7 2.14945 8.61215 4.00667
3 15 5 8 0.700098 6.41498 9.16298
3 15 6 9 0.378533 5.35138 14.1372
3 15 7 10 0.284838 4.91287 17.248
3 15 8 11 0.311603 5.37451 17.248
3 15 9 12 0.438036 6.19259 14.1372
3 15 10 13 0.784436 7.18777 9.16298
3 15 11 14 2.106 8.43806 4.00667
3 25 4 9 2.23792 8.28873 3.70377
3 25 5 10 0.742164 6.23734 8.40426
3 25 6 11 0.389582 5.38857 13.8317
3 25 7 12 0.23507 4.60819 19.6035
3 25 8 13 0.178755 4.51028 25.2317
3 25 9 14 0.150437 4.53707 30.1593
3 25 10 15 0.123884 4.19133 33.8325
3 25 11 16 0.117046 4.18997 35.7978
3 25 12 17 0.119028 4.26092 35.7978
3 25 13 18 0.12661 4.28352 33.8325
3 25 14 19 0.153105 4.61752 30.1593
3 25 15 20 0.187017 4.71876 25.2317
3 25 16 21 0.261195 5.12035 19.6035
3 25 17 22 0.431698 5.9711 13.8317
3 25 18 23 0.838638 7.04813 8.40426
3 25 19 24 2.3104 8.5572 3.70377
3 59 6 18 0.451686 5.21334 11.542
3 59 7 19 0.281494 4.57568 16.255
3 59 8 20 0.207537 4.42903 21.3409
3 59 9 21 0.16717 4.4724 26.7536
3 59 10 22 0.13244 4.29629 32.4396
3 59 11 23 0.109655 4.20395 38.3381
3 59 12 24 0.0941989 4.18064 44.381
3 59 13 25 0.0808346 4.0816 50.4932
3 59 14 26 0.0723928 4.09696 56.5934
3 59 15 27 0.0668523 4.18461 62.5948
3 59 16 28 0.0604995 4.13856 68.4065
3 59 17 29 0.055628 4.1129 73.9358
3 59 18 30 0.0523045 4.13672 79.0892
3 59 19 31 0.0490637 4.11035 83.7758
3 59 20 32 0.0471466 4.14462 87.9092
3 59 21 33 0.0455111 4.16019 91.4105
3 59 22 34 0.0441157 4.15616 94.2106
3 59 23 35 0.0433402 4.17163 96.2531
3 59 24 36 0.0427587 4.16879 97.4958
3 59 25 37 0.0427174 4.18259 97.913
3 59 26 38 0.0423718 4.13107 97.4958
3 59 27 39 0.0428518 4.12462 96.2531
3 59 28 40 0.0440767 4.15249 94.2106
3 59 29 41 0.0453568 4.14609 91.4105
3 59 30 42 0.0477018 4.19343 87.9092
3 59 31 43 0.0496252 4.15739 83.7758
3 59 32 44 0.0521639 4.1256 79.0892
3 59 33 45 0.0558071 4.12614 73.9358
3 59 34 46 0.060405 4.1321 68.4065
3 59 35 47 0.0656133 4.10705 62.5948
3 59 36 48 0.0732403 4.14492 56.5934
3 59 37 49 0.0820124 4.14107 50.4932
3 59 38 50 0.0930744 4.13073 44.381
3 59 39 51 0.110501 4.23639 38.3381
3 59 40 52 0.133637 4.33513 32.4396
3 59 41 53 0.168213 4.50031 26.7536
3 59 42 54 0.219258 4.67917 21.3409
3 59 43 55 0.296537 4.82022 16.255
3 59 44 56 0.449326 5.1861 11.542
4 16 5 8 2.02874 8.12848 4.00667
4 16 6 9 0.684308 6.2703 9.16298
4 16 7 10 0.361788 5.11466 14.1372
4 16 8 11 0.295895 5.10359 17.248
4 16 9 12 0.322156 5.55653 17.248
4 16 10 13 0.42825 6.05425 14.1372
4 16 11 14 0.711527 6.51971 9.16298
4 16 12 15 1.80614 7.23659 4.00667
4 26 5 10 2.13095 7.89254 3.70377
4 26 6 11 0.742999 6.24436 8.40426
4 26 7 12 0.364121 5.03641 13.8317
4 26 8 13 0.242907 4.76184 19.6035
4 26 9 14 0.187898 4.74098 25.2317
4 26 10 15 0.143218 4.31936 30.1593
4 26 11 16 0.125211 4.23619 33.8325
4 26 12 17 0.118747 4.25086 35.7978
4 26 13 18 0.117066 4.19069 35.7978
4 26 14 19 0.131273 4.44131 33.8325
4 26 15 20 0.149624 4.51255 30.1593
4 26 16 21 0.187379 4.72789 25.2317
4 26 17 22 0.269173 5.27674 19.6035
4 26 18 23 0.427554 5.91379 13.8317
4 26 19 24 0.777426 6.53369 8.40426
4 26 20 25 2.04623 7.57879 3.70377
4 60 7 19 0.427647 4.93588 11.542
4 60 8 20 0.285637 4.64303 16.255
4 60 9 21 0.217327 4.63795 21.3409
4 60 10 22 0.164368 4.39744 26.7536
4 60 11 23 0.131471 4.26485 32.4396
4 60 12 24 0.1101 4.22101 38.3381
4 60 13 25 0.092333 4.09783 44.381
4 60 14 26 0.081303 4.10525 50.4932
4 60 15 27 0.0741191 4.19465 56.5934
4 60 16 28 0.066097 4.13732 62.5948
4 60 17 29 0.0600128 4.10526 68.4065
4 60 18 30 0.0558012 4.12571 73.9358
4 60 19 31 0.0517566 4.09339 79.0892
4 60 20 32 0.0492846 4.12885 83.7758
4 60 21 33 0.0471569 4.14552 87.9092
4 60 22 34 0.0452961 4.14054 91.4105
4 60 23 35 0.0440345 4.14851 94.2106
4 60 24 36 0.0430927 4.1478 96.2531
4 60 25 37 0.0426802 4.16114 97.4958
4 60 26 38 0.042031 4.11538 97.913
4 60 27 39 0.0421947 4.11381 97.4958
4 60 28 40 0.0429744 4.13642 96.2531
4 60 29 41 0.0438497 4.13111 94.2106
4 60 30 42 0.0456497 4.17286 91.4105
4 60 31 43 0.0470388 4.13515 87.9092
4 60 32 44 0.0490198 4.10668 83.7758
4 60 33 45 0.0518804 4.10318 79.0892
4 60 34 46 0.0555129 4.10439 73.9358
4 60 35 47 0.0595359 4.07264 68.4065
4 60 36 48 0.0654899 4.09932 62.5948
4 60 37 49 0.0722043 4.08629 56.5934
4 60 38 50 0.0806661 4.07309 50.4932
4 60 39 51 0.0935658 4.15254 44.381
4 60 40 52 0.109974 4.2162 38.3381
4 60 41 53 0.133516 4.33119 32.4396
4 60 42 54 0.165993 4.44091 26.7536
4 60 43 55 0.211303 4.50941 21.3409
4 60 44 56 0.289843 4.7114 16.255
4 60 45 57 0.451234 5.20812 11.542
5 17 6 9 2.20504 8.83485 4.00667
5 17 7 10 0.677057 6.20386 9.16298
5 17 8 11 0.388441 5.49145 14.1372
5 17 9 12 0.32137 5.54299 17.248
5 17 10 13 0.322107 5.55568 17.248
5 17 11 14 0.403146 5.69934 14.1372
5 17 12 15 0.66013 6.04875 9.16298
5 17 13 16 2.12505 8.51436 4.00667
5 27 6 11 2.33527 8.64932 3.70377
5 27 7 12 0.730314 6.13775 8.40426
5 27 8 13 0.390691 5.40392 13.8317
5 27 9 14 0.267682 5.24751 19.6035
5 27 10 15 0.184622 4.65832 25.2317
5 27 11 16 0.147824 4.45827 30.1593
5 27 12 17 0.130199 4.40495 33.8325
5 27 13 18 0.118913 4.25682 35.7978
5 27 14 19 0.124167 4.44489 35.7978
5 27 15 20 0.133411 4.51363 33.8325
5 27 16 21 0.153707 4.6357 30.1593
5 27 17 22 0.200756 5.06541 25.2317
5 27 18 23 0.285059 5.58816 19.6035
5 27 19 24 0.438266 6.06196 13.8317
5 27 20 25 0.804026 6.75724 8.40426
5 27 21 26 2.25056 8.33556 3.70377
5 61 8 20 0.451682 5.2133 11.542
5 61 9 21 0.312236 5.07541 16.255
5 61 10 22 0.219428 4.6828 21.3409
5 61 11 23 0.167268 4.47502 26.7536
5 61 12 24 0.135271 4.38812 32.4396
5 61 13 25 0.109941 4.21494 38.3381
5 61 14 26 0.0946531 4.2008 44.381
5 61 15 27 0.0848418 4.28394 50.4932
5 61 16 28 0.0742576 4.20249 56.5934
5 61 17 29 0.0663848 4.15534 62.5948
5 61 18 30 0.060872 4.16404 68.4065
5 61 19 31 0.0557291 4.12038 73.9358
5 61 20 32 0.052543 4.15558 79.0892
5 61 21 33 0.0497223 4.16553 83.7758
5 61 22 34 0.0472698 4.15545 87.9092
5 61 23 35 0.0455229 4.16127 91.4105
5 61 24 36 0.0442042 4.16451 94.2106
5 61 25 37 0.043387 4.17613 96.2531
5 61 26 38 0.0423907 4.13292 97.4958
5 61 27 39 0.0422353 4.13539 97.913
5 61 28 40 0.0426246 4.15572 97.4958
5 61 29 41 0.043093 4.14783 96.2531
5 61 30 42 0.0444308 4.18585 94.2106
5 61 31 43 0.0453566 4.14607 91.4105
5 61 32 44 0.0468193 4.11585 87.9092
5 61 33 45 0.0490651 4.11047 83.7758
5 61 34 46 0.0519294 4.10705 79.0892
5 61 35 47 0.0550877 4.07295 73.9358
5 61 36 48 0.0598605 4.09485 68.4065
5 61 37 49 0.0650847 4.07396 62.5948
5 61 38 50 0.0717515 4.06066 56.5934
5 61 39 51 0.0817113 4.12587 50.4932
5 61 40 52 0.0939039 4.16755 44.381
5 61 41 53 0.110942 4.25332 38.3381
5 61 42 54 0.13315 4.31934 32.4396
5 61 43 55 0.162597 4.35004 26.7536
5 61 44 56 0.209441 4.46967 21.3409
5 61 45 57 0.292616 4.75648 16.255
5 61 46 58 0.448773 5.17972 11.542
6 18 7 10 1.93458 7.75121 4.00667
6 18 8 11 0.67152 6.15312 9.16298
6 18 9 12 0.416279 5.88501 14.1372
6 18 10 13 0.316989 5.46741 17.248
6 18 11 14 0.309062 5.3307 17.248
6 18 12 15 0.385217 5.44588 14.1372
6 18 13 16 0.775486 7.10576 9.16298
6 18 14 17 2.3778 9.52706 4.00667
6 28 7 12 2.05151 7.59832 3.70377
6 28 8 13 0.722384 6.07111 8.40426
6 28 9 14 0.415205 5.74298 13.8317
6 28 10 15 0.253864 4.97663 19.6035
6 28 11 16 0.184195 4.64756 25.2317
6 28 12 17 0.14997 4.52298 30.1593
6 28 13 18 0.126517 4.28041 33.8325
6 28 14 19 0.122783 4.39537 35.7978
6 28 15 20 0.124235 4.44733 35.7978
6 28 16 21 0.131996 4.46577 33.8325
6 28 17 22 0.157704 4.75624 30.1593
6 28 18 23 0.204031 5.14806 25.2317
6 28 19 24 0.279874 5.48652 19.6035
6 28 20 25 0.436883 6.04282 13.8317
6 28 21 26 0.828937 6.9666 8.40426
6 28 22 27 2.44325 9.04924 3.70377
6 62 9 21 0.477451 5.51072 11.542
6 62 10 22 0.303954 4.94077 16.255
6 62 11 23 0.217369 4.63885 21.3409
6 62 12 24 0.168723 4.51394 26.7536
6 62 13 25 0.132293 4.29155 32.4396
6 62 14 26 0.111016 4.25614 38.3381
6 62 15 27 0.0977548 4.33846 44.381
6 62 16 28 0.0839609 4.23946 50.4932
6 62 17 29 0.0738587 4.17992 56.5934
6 62 18 30 0.0668104 4.18198 62.5948
6 62 19 31 0.0603142 4.12589 68.4065
6 62 20 32 0.0563309 4.16487 73.9358
6 62 21 33 0.0527795 4.17429 79.0892
6 62 22 34 0.0496465 4.15918 83.7758
6 62 23 35 0.0473698 4.16424 87.9092
6 62 24 36 0.0455441 4.16321 91.4105
6 62 25 37 0.0443161 4.17505 94.2106
6 62 26 38 0.0429929 4.13819 96.2531
6 62 27 39 0.0425244 4.14595 97.4958
6 62 28 40 0.0425603 4.16721 97.913
6 62 29 41 0.0426952 4.16261 97.4958
6 62 30 42 0.0436169 4.19826 96.2531
6 62 31 43 0.044172 4.16147 94.2106
6 62 32 44 0.0453195 4.14268 91.4105
6 62 33 45 0.0471398 4.14403 87.9092
6 62 34 46 0.0494313 4.14115 83.7758
6 62 35 47 0.0519211 4.1064 79.0892
6 62 36 48 0.055871 4.13086 73.9358
6 62 37 49 0.0600925 4.11072 68.4065
6 62 38 50 0.0655109 4.10064 62.5948
6 62 39 51 0.0735738 4.16379 56.5934
6 62 40 52 0.0831224 4.19712 50.4932
6 62 41 53 0.0962388 4.27117 44.381
6 62 42 54 0.112732 4.32191 38.3381
6 62 43 55 0.133884 4.34315 32.4396
6 62 44 56 0.166054 4.44254 26.7536
6 62 45 57 0.218662 4.66646 21.3409
6 62 46 58 0.306625 4.98419 16.255
6 62 47 59 0.475166 5.48434 11.542
7 19 8 11 1.95518 7.83377 4.00667
7 19 9 12 0.752873 6.89856 9.16298
7 19 10 13 0.411364 5.81552 14.1372
7 19 11 14 0.303007 5.22626 17.248
7 19 12 15 0.286572 4.94278 17.248
7 19 13 16 0.396926 5.61141 14.1372
7 19 14 17 0.739097 6.77233 9.16298
7 19 15 18 2.30561 9.23783 4.00667
7 29 8 13 2.07616 7.68963 3.70377
7 29 9 14 0.807172 6.78368 8.40426
7 29 10 15 0.405076 5.60287 13.8317
7 29 11 16 0.257679 5.05141 19.6035
7 29 12 17 0.191014 4.8196 25.2317
7 29 13 18 0.14737 4.44458 30.1593
7 29 14 19 0.132216 4.47321 33.8325
7 29 15 20 0.125869 4.50582 35.7978
7 29 16 21 0.123498 4.42095 35.7978
7 29 17 22 0.135585 4.58719 33.8325
7 29 18 23 0.161128 4.85951 30.1593
7 29 19 24 0.201022 5.07212 25.2317
7 29 20 25 0.280576 5.50029 19.6035
7 29 21 26 0.43695 6.04375 13.8317
7 29 22 27 0.843473 7.08877 8.40426
7 29 23 28 2.51354 9.30958 3.70377
7 63 10 22 0.47489 5.48115 11.542
7 63 11 23 0.306943 4.98936 16.255
7 63 12 24 0.224008 4.78053 21.3409
7 63 13 25 0.167141 4.47161 26.7536
7 63 14 26 0.135525 4.39637 32.4396
7 63 15 27 0.116572 4.46916 38.3381
7 63 16 28 0.097749 4.3382 44.381
7 63 17 29 0.0842579 4.25445 50.4932
7 63 18 30 0.0749047 4.23911 56.5934
7 63 19 31 0.0665252 4.16413 62.5948
7 63 20 32 0.0613818 4.19892 68.4065
7 63 21 33 0.0568709 4.20479 73.9358
7 63 22 34 0.0528746 4.18181 79.0892
7 63 23 35 0.0498673 4.17767 83.7758
7 63 24 36 0.0474932 4.17509 87.9092
7 63 25 37 0.0457618 4.18311 91.4105
7 63 26 38 0.0440904 4.15378 94.2106
7 63 27 39 0.0432666 4.16455 96.2531
7 63 28 40 0.0428856 4.18117 97.4958
7 63 29 41 0.0426744 4.17838 97.913
7 63 30 42 0.0431773 4.20961 97.4958
7 63 31 43 0.0433162 4.16931 96.2531
7 63 32 44 0.0441044 4.1551 94.2106
7 63 33 45 0.045399 4.14994 91.4105
7 63 34 46 0.0471305 4.14321 87.9092
7 63 35 47 0.0490035 4.10531 83.7758
7 63 36 48 0.052165 4.12568 79.0892
7 63 37 49 0.055504 4.10373 73.9358
7 63 38 50 0.0598702 4.09552 68.4065
7 63 39 51 0.0662971 4.14985 62.5948
7 63 40 52 0.0737088 4.17143 56.5934
7 63 41 53 0.0838276 4.23273 50.4932
7 63 42 54 0.0959757 4.2595 44.381
7 63 43 55 0.111263 4.26563 38.3381
7 63 44 56 0.133685 4.33668 32.4396
7 63 45 57 0.168244 4.50113 26.7536
7 63 46 58 0.221615 4.72947 21.3409
7 63 47 59 0.312098 5.07315 16.255
7 63 48 60 0.481361 5.55585 11.542
8 20 9 12 1.93585 7.75629 4.00667
8 20 10 13 0.66887 6.12884 9.16298
8 20 11 14 0.376839 5.32744 14.1372
8 20 12 15 0.28524 4.91981 17.248
8 20 13 16 0.296668 5.11691 17.248
8 20 14 17 0.413767 5.84949 14.1372
8 20 15 18 0.778578 7.13409 9.16298
8 20 16 19 2.27341 9.10882 4.00667
8 30 9 14 2.047 7.58163 3.70377
8 30 10 15 0.702814 5.90664 8.40426
8 30 11 16 0.374351 5.17791 13.8317
8 30 12 17 0.250002 4.90092 19.6035
8 30 13 18 0.176465 4.45252 25.2317
8 30 14 19 0.146923 4.43109 30.1593
8 30 15 20 0.132239 4.47399 33.8325
8 30 16 21 0.120793 4.32411 35.7978
8 30 17 22 0.122761 4.39456 35.7978
8 30 18 23 0.135122 4.57152 33.8325
8 30 19 24 0.155003 4.67479 30.1593
8 30 20 25 0.19819 5.00067 25.2317
8 30 21 26 0.271986 5.3319 19.6035
8 30 22 27 0.426819 5.90362 13.8317
8 30 23 28 0.854037 7.17755 8.40426
8 30 24 29 2.34655 8.69108 3.70377
8 64 11 23 0.439928 5.07763 11.542
8 64 12 24 0.296762 4.82386 16.255
8 64 13 25 0.208964 4.45948 21.3409
8 64 14 26 0.163282 4.36838 26.7536
8 64 15 27 0.137085 4.44698 32.4396
8 64 16 28 0.112264 4.30397 38.3381
8 64 17 29 0.0949601 4.21442 44.381
8 64 18 30 0.0830792 4.19494 50.4932
8 64 19 31 0.0726744 4.11289 56.5934
8 64 20 32 0.0663491 4.1531 62.5948
8 64 21 33 0.0608085 4.1597 68.4065
8 64 22 34 0.0559735 4.13845 73.9358
8 64 23 35 0.0522825 4.13498 79.0892
8 64 24 36 0.0493583 4.13503 83.7758
8 64 25 37 0.0471578 4.14561 87.9092
8 64 26 38 0.0450471 4.11777 91.4105
8 64 27 39 0.0438593 4.13201 94.2106
8 64 28 40 0.0431154 4.14998 96.2531
8 64 29 41 0.0425632 4.14973 97.4958
8 64 30 42 0.042719 4.18275 97.913
8 64 31 43 0.0425055 4.1441 97.4958
8 64 32 44 0.042958 4.13484 96.2531
8 64 33 45 0.0438693 4.13295 94.2106
8 64 34 46 0.0451569 4.12782 91.4105
8 64 35 47 0.0465165 4.08923 87.9092
8 64 36 48 0.0490616 4.11018 83.7758
8 64 37 49 0.0516804 4.08736 79.0892
8 64 38 50 0.055244 4.08451 73.9358
8 64 39 51 0.0604544 4.13548 68.4065
8 64 40 52 0.0662548 4.1472 62.5948
8 64 41 53 0.074213 4.19997 56.5934
8 64 42 54 0.0834516 4.21374 50.4932
8 64 43 55 0.0948361 4.20892 44.381
8 64 44 56 0.111186 4.26267 38.3381
8 64 45 57 0.135182 4.38525 32.4396
8 64 46 58 0.170361 4.55778 26.7536
8 64 47 59 0.225498 4.81233 21.3409
8 64 48 60 0.317278 5.15735 16.255
8 64 49 61 0.477531 5.51164 11.542
9 21 10 13 1.76779 7.08293 4.00667
9 21 11 14 0.621392 5.6938 9.16298
9 21 12 15 0.359265 5.07898 14.1372
9 21 13 16 0.27985 4.82684 17.248
9 21 14 17 0.303155 5.2288 17.248
9 21 15 18 0.43152 6.10047 14.1372
9 21 16 19 0.780773 7.15421 9.16298
9 21 17 20 1.91954 7.69094 4.00667
9 31 10 15 1.85401 6.86682 3.70377
9 31 11 16 0.65955 5.54303 8.40426
9 31 12 17 0.368536 5.09748 13.8317
9 31 13 18 0.230093 4.51064 19.6035
9 31 14 19 0.175144 4.41919 25.2317
9 31 15 20 0.148177 4.46892 30.1593
9 31 16 21 0.125933 4.26065 33.8325
9 31 17 22 0.118713 4.24966 35.7978
9 31 18 23 0.121308 4.34256 35.7978
9 31 19 24 0.128559 4.34949 33.8325
9 31 20 25 0.152073 4.5864 30.1593
9 31 21 26 0.188659 4.76018 25.2317
9 31 22 27 0.256683 5.0319 19.6035
9 31 23 28 0.415521 5.74735 13.8317
9 31 24 29 0.760138 6.3884 8.40426
9 31 25 30 2.19053 8.11322 3.70377
10 22 11 14 2.13058 8.53651 4.00667
10 22 12 15 0.733534 6.72136 9.16298
10 22 13 16 0.382732 5.41075 14.1372
10 22 14 17 0.301481 5.19993 17.248
10 22 15 18 0.328123 5.65945 17.248
10 22 16 19 0.437533 6.18548 14.1372
