64
# x y z
0.0 0.0 0.0
0.5 0.0 0.0
1.0 0.0 0.0
1.5 0.0 0.0
2.0 0.0 0.0
2.5 0.0 0.0
3.0 0.0 0.0
3.5 0.0 0.0
4.0 0.0 0.0
4.5 0.0 0.0
5.0 0.0 0.0
5.5 0.0 0.0
6.0 0.0 0.0
6.5 0.0 0.0
7.0 0.0 0.0
7.5 0.0 0.0
8.0 0.0 0.0
8.5 0.0 0.0
9.0 0.0 0.0
9.5 0.0 0.0
10.0 0.0 0.0
10.5 0.0 0.0
11.0 0.0 0.0
11.5 0.0 0.0
12.0 0.0 0.0
12.5 0.0 0.0
13.0 0.0 0.0
13.5 0.0 0.0
14.0 0.0 0.0
14.5 0.0 0.0
15.0 0.0 0.0
15.5 0.0 0.0
16.0 0.0 0.0
16.5 0.0 0.0
17.0 0.0 0.0
17.5 0.0 0.0
18.0 0.0 0.0
18.5 0.0 0.0
19.0 0.0 0.0
19.5 0.0 0.0
20.0 0.0 0.0
20.5 0.0 0.0
21.0 0.0 0.0
21.5 0.0 0.0
22.0 0.0 0.0
22.5 0.0 0.0
23.0 0.0 0.0
23.5 0.0 0.0
24.0 0.0 0.0
24.5 0.0 0.0
25.0 0.0 0.0
25.5 0.0 0.0
26.0 0.0 0.0
26.5 0.0 0.0
27.0 0.0 0.0
27.5 0.0 0.0
28.0 0.0 0.0
28.5 0.0 0.0
29.0 0.0 0.0
29.5 0.0 0.0
30.0 0.0 0.0
30.5 0.0 0.0
31.0 0.0 0.0
31.5 0.0 0.0
1208
# a b m n r rhoa k
2 56 39 46 0.0621255 4.29176 69.0821
2 56 42 49 0.109312 4.56959 41.8032
2 56 45 52 0.279357 5.40587 19.3511
2 56 48 55 2.35702 8.43496 3.57865
3 15 4 7 1.93665 7.75952 4.00667
3 15 5 8 0.738746 6.76912 9.16298
3 15 6 9 0.397953 5.62593 14.1372
3 15 7 10 0.317241 5.47177 17.248
3 15 8 11 0.329294 5.67965 17.248
3 15 9 12 0.461243 6.52067 14.1372
3 15 10 13 0.835176 7.6527 9.16298
3 15 11 14 2.32163 9.30202 4.00667
3 25 4 9 2.04576 7.57704 3.70377
3 25 5 10 0.786418 6.60926 8.40426
3 25 6 11 0.4053 5.60598 13.8317
3 25 7 12 0.258428 5.0661 19.6035
3 25 8 13 0.189143 4.77239 25.2317
3 25 9 14 0.156365 4.71587 30.1593
3 25 10 15 0.129436 4.37915 33.8325
3 25 11 16 0.122406 4.38186 35.7978
3 25 12 17 0.125319 4.48613 35.7978
3 25 13 18 0.133152 4.50486 33.8325
3 25 14 19 0.158349 4.77569 30.1593
3 25 15 20 0.197721 4.98884 25.2317
3 25 16 21 0.277303 5.43612 19.6035
3 25 17 22 0.455195 6.29611 13.8317
3 25 18 23 0.894013 7.51352 8.40426
3 25 19 24 2.35286 8.71446 3.70377
3 57 4 11 2.1 7.51515 3.57865
3 57 7 14 0.265356 5.13494 19.3511
3 57 10 17 0.107793 4.50611 41.8032
3 57 13 20 0.0602684 4.16346 69.0821
3 57 16 23 0.0425212 4.18175 98.345
3 57 19 26 0.0325612 4.09765 125.845
3 57 22 29 0.0281606 4.15097 147.403
3 57 25 32 0.0259928 4.14053 159.296
3 57 28 35 0.02699 4.29939 159.296
3 57 31 38 0.0279758 4.12373 147.403
3 57 34 41 0.0325438 4.09547 125.845
3 57 37 44 0.0417259 4.10353 98.345
3 57 40 47 0.0617371 4.26493 69.0821
3 57 43 50 0.107996 4.5146 41.8032
3 57 46 53 0.28509 5.51681 19.3511
3 57 49 56 2.41142 8.62964 3.57865
4 16 5 8 2.2592 9.05186 4.00667
4 16 6 9 0.736109 6.74495 9.16298
4 16 7 10 0.417596 5.90363 14.1372
4 16 8 11 0.322435 5.56135 17.248
4 16 9 12 0.345843 5.96509 17.248
4 16 10 13 0.466956 6.60144 14.1372
4 16 11 14 0.836475 7.6646 9.16298
4 16 12 15 2.22121 8.89964 4.00667
4 26 5 10 2.37725 8.80481 3.70377
4 26 6 11 0.797312 6.70082 8.40426
4 26 7 12 0.415821 5.7515 13.8317
4 26 8 13 0.265934 5.21325 19.6035
4 26 9 14 0.200539 5.05993 25.2317
4 26 10 15 0.15217 4.58933 30.1593
4 26 11 16 0.132945 4.49788 33.8325
4 26 12 17 0.12581 4.50371 35.7978
4 26 13 18 0.123355 4.41582 35.7978
4 26 14 19 0.135309 4.57784 33.8325
4 26 15 20 0.156478 4.71925 30.1593
4 26 16 21 0.198325 5.00407 25.2317
4 26 17 22 0.28512 5.58937 19.6035
4 26 18 23 0.464508 6.42492 13.8317
4 26 19 24 0.845973 7.10977 8.40426
4 26 20 25 2.29592 8.50357 3.70377
4 58 5 12 2.42841 8.69042 3.57865
4 58 8 15 0.269654 5.21811 19.3511
4 58 11 18 0.109617 4.58234 41.8032
4 58 14 21 0.0607619 4.19756 69.0821
4 58 17 24 0.0420199 4.13245 98.345
4 58 20 27 0.0327597 4.12264 125.845
4 58 23 30 0.0279865 4.1253 147.403
4 58 26 33 0.0260988 4.15743 159.296
4 58 29 36 0.0266457 4.24453 159.296
4 58 32 39 0.0276383 4.07398 147.403
4 58 35 42 0.0324023 4.07767 125.845
4 58 38 45 0.041738 4.10473 98.345
4 58 41 48 0.0615745 4.25369 69.0821
4 58 44 51 0.105648 4.41643 41.8032
4 58 47 54 0.283418 5.48446 19.3511
4 58 50 57 2.03819 7.29398 3.57865
5 17 6 9 2.16046 8.65623 4.00667
5 17 7 10 0.743156 6.80952 9.16298
5 17 8 11 0.413592 5.84702 14.1372
5 17 9 12 0.336253 5.79967 17.248
5 17 10 13 0.339148 5.8496 17.248
5 17 11 14 0.452927 6.40311 14.1372
5 17 12 15 0.780635 7.15294 9.16298
5 17 13 16 2.30102 9.21942 4.00667
5 27 6 11 2.29522 8.50099 3.70377
5 27 7 12 0.795603 6.68646 8.40426
5 27 8 13 0.416865 5.76594 13.8317
5 27 9 14 0.280538 5.49954 19.6035
5 27 10 15 0.193268 4.87647 25.2317
5 27 11 16 0.155563 4.69166 30.1593
5 27 12 17 0.136442 4.61618 33.8325
5 27 13 18 0.124254 4.44802 35.7978
5 27 14 19 0.126589 4.53159 35.7978
5 27 15 20 0.137089 4.63805 33.8325
5 27 16 21 0.160277 4.83385 30.1593
5 27 17 22 0.209649 5.2898 25.2317
5 27 18 23 0.305871 5.99615 19.6035
5 27 19 24 0.47781 6.60892 13.8317
5 27 20 25 0.910807 7.65466 8.40426
5 27 21 26 2.52725 9.36036 3.70377
5 59 6 13 2.34964 8.40853 3.57865
5 59 9 16 0.284284 5.50121 19.3511
5 59 12 19 0.110965 4.63868 41.8032
5 59 15 22 0.0628366 4.34089 69.0821
5 59 18 25 0.0424861 4.17829 98.345
5 59 21 28 0.0330098 4.15412 125.845
5 59 24 31 0.0281682 4.15208 147.403
5 59 27 34 0.0265973 4.23683 159.296
5 59 30 37 0.0264117 4.20727 159.296
5 59 33 40 0.0276572 4.07677 147.403
5 59 36 43 0.0324394 4.08233 125.845
5 59 39 46 0.0423515 4.16506 98.345
5 59 42 49 0.0613177 4.23595 69.0821
5 59 45 52 0.109175 4.56385 41.8032
5 59 48 55 0.277046 5.36116 19.3511
5 59 51 58 2.58892 9.26484 3.57865
6 18 7 10 2.26203 9.0632 4.00667
6 18 8 11 0.752204 6.89243 9.16298
6 18 9 12 0.450559 6.36963 14.1372
6 18 10 13 0.336322 5.80087 17.248
6 18 11 14 0.342972 5.91557 17.248
6 18 12 15 0.445223 6.29419 14.1372
6 18 13 16 0.845549 7.74774 9.16298
6 18 14 17 2.60048 10.4193 4.00667
6 28 7 12 2.38648 8.83896 3.70377
6 28 8 13 0.810532 6.81192 8.40426
6 28 9 14 0.453239 6.26905 13.8317
6 28 10 15 0.273432 5.36023 19.6035
6 28 11 16 0.199219 5.02663 25.2317
6 28 12 17 0.160273 4.83371 30.1593
6 28 13 18 0.134269 4.54265 33.8325
6 28 14 19 0.126188 4.51726 35.7978
6 28 15 20 0.127451 4.56245 35.7978
6 28 16 21 0.137262 4.64392 33.8325
6 28 17 22 0.163771 4.93921 30.1593
6 28 18 23 0.217363 5.48443 25.2317
6 28 19 24 0.30479 5.97496 19.6035
6 28 20 25 0.493383 6.82431 13.8317
6 28 21 26 0.947887 7.96629 8.40426
6 28 22 27 2.57928 9.55306 3.70377
6 60 7 14 2.44319 8.74332 3.57865
6 60 10 17 0.281719 5.45158 19.3511
6 60 13 20 0.109149 4.56278 41.8032
6 60 16 23 0.0632145 4.36699 69.0821
6 60 19 26 0.0422958 4.15958 98.345
6 60 22 29 0.0330679 4.16142 125.845
6 60 25 32 0.0279097 4.11398 147.403
6 60 28 35 0.0268312 4.2741 159.296
6 60 31 38 0.0257368 4.09975 159.296
6 60 34 41 0.0274503 4.04626 147.403
6 60 37 44 0.0318276 4.00534 125.845
6 60 40 47 0.0415362 4.08488 98.345
6 60 43 50 0.0596343 4.11966 69.0821
6 60 46 53 0.10766 4.50053 41.8032
6 60 49 56 0.269018 5.2058 19.3511
6 60 52 59 2.24267 8.02575 3.57865
7 19 8 11 2.02995 8.13332 4.00667
7 19 9 12 0.792587 7.26246 9.16298
7 19 10 13 0.428999 6.06484 14.1372
7 19 11 14 0.333012 5.74378 17.248
7 19 12 15 0.328197 5.66073 17.248
7 19 13 16 0.447881 6.33177 14.1372
7 19 14 17 0.846599 7.75737 9.16298
7 19 15 18 2.41078 9.65919 4.00667
7 29 8 13 2.16017 8.00077 3.70377
7 29 9 14 0.851263 7.15424 8.40426
7 29 10 15 0.424427 5.87053 13.8317
7 29 11 16 0.274982 5.39062 19.6035
7 29 12 17 0.201645 5.08785 25.2317
7 29 13 18 0.154809 4.66892 30.1593
7 29 14 19 0.134285 4.54322 33.8325
7 29 15 20 0.126615 4.53254 35.7978
7 29 16 21 0.125749 4.50153 35.7978
7 29 17 22 0.137163 4.64057 33.8325
7 29 18 23 0.166281 5.0149 30.1593
7 29 19 24 0.212027 5.3498 25.2317
7 29 20 25 0.304593 5.9711 19.6035
7 29 21 26 0.485466 6.7148 13.8317
7 29 22 27 0.909941 7.64738 8.40426
7 29 23 28 2.67777 9.91787 3.70377
7 61 8 15 2.20885 7.90469 3.57865
7 61 11 18 0.281915 5.45537 19.3511
7 61 14 21 0.10861 4.54024 41.8032
7 61 17 24 0.0619449 4.27928 69.0821
7 61 20 27 0.0425227 4.18189 98.345
7 61 23 30 0.0327916 4.12665 125.845
7 61 26 33 0.0281324 4.14682 147.403
7 61 29 36 0.026557 4.2304 159.296
7 61 32 39 0.0255705 4.07327 159.296
7 61 35 42 0.0274742 4.04978 147.403
7 61 38 45 0.0322937 4.064 125.845
7 61 41 48 0.0421025 4.14058 98.345
7 61 44 51 0.0600855 4.15083 69.0821
7 61 47 54 0.111053 4.64235 41.8032
7 61 50 57 0.266633 5.15965 19.3511
7 61 53 60 2.29596 8.21645 3.57865
8 20 9 12 2.1883 8.76779 4.00667
8 20 10 13 0.732708 6.71379 9.16298
8 20 11 14 0.429384 6.07027 14.1372
8 20 12 15 0.328249 5.66163 17.248
8 20 13 16 0.336377 5.80182 17.248
8 20 14 17 0.476405 6.73501 14.1372
8 20 15 18 0.873782 8.00645 9.16298
8 20 16 19 2.5211 10.1012 4.00667
8 30 9 14 2.31763 8.58399 3.70377
8 30 10 15 0.7778 6.53684 8.40426
8 30 11 16 0.423745 5.86111 13.8317
8 30 12 17 0.277092 5.43199 19.6035
8 30 13 18 0.193071 4.87152 25.2317
8 30 14 19 0.153909 4.64179 30.1593
8 30 15 20 0.135567 4.58657 33.8325
8 30 16 21 0.124628 4.4614 35.7978
8 30 17 22 0.124824 4.46842 35.7978
8 30 18 23 0.139182 4.70887 33.8325
8 30 19 24 0.16286 4.91174 30.1593
8 30 20 25 0.212815 5.36967 25.2317
8 30 21 26 0.299296 5.86726 19.6035
8 30 22 27 0.466548 6.45314 13.8317
8 30 23 28 0.926255 7.78449 8.40426
8 30 24 29 2.6056 9.65057 3.70377
8 62 9 16 2.36638 8.46846 3.57865
8 62 12 19 0.282514 5.46697 19.3511
8 62 15 22 0.111914 4.67838 41.8032
8 62 18 25 0.0620989 4.28992 69.0821
8 62 21 28 0.0425215 4.18178 98.345
8 62 24 31 0.0328572 4.1349 125.845
8 62 27 34 0.0286417 4.22189 147.403
8 62 30 37 0.0263503 4.19748 159.296
8 62 33 40 0.0256162 4.08055 159.296
8 62 36 43 0.0276312 4.07293 147.403
8 62 39 46 0.0329361 4.14484 125.845
8 62 42 49 0.0421706 4.14727 98.345
8 62 45 52 0.0624098 4.3114 69.0821
8 62 48 55 0.110948 4.63796 41.8032
8 62 51 58 0.297832 5.76339 19.3511
8 62 54 61 2.51027 8.98336 3.57865
9 21 10 13 1.8548 7.43157 4.00667
9 21 11 14 0.717056 6.57037 9.16298
9 21 12 15 0.416143 5.88309 14.1372
9 21 13 16 0.318177 5.48791 17.248
9 21 14 17 0.342158 5.90152 17.248
9 21 15 18 0.475787 6.72629 14.1372
9 21 16 19 0.865002 7.92599 9.16298
9 21 17 20 2.17991 8.73417 4.00667
9 31 10 15 1.96314 7.27103 3.70377
9 31 11 16 0.760293 6.3897 8.40426
9 31 12 17 0.419869 5.80749 13.8317
9 31 13 18 0.259293 5.08306 19.6035
9 31 14 19 0.188372 4.75293 25.2317
9 31 15 20 0.154701 4.66569 30.1593
9 31 16 21 0.131996 4.46577 33.8325
9 31 17 22 0.121973 4.36637 35.7978
9 31 18 23 0.125721 4.50053 35.7978
9 31 19 24 0.135969 4.60016 33.8325
9 31 20 25 0.163564 4.93298 30.1593
9 31 21 26 0.208536 5.26171 25.2317
9 31 22 27 0.287539 5.63679 19.6035
9 31 23 28 0.472925 6.54134 13.8317
9 31 24 29 0.909019 7.63963 8.40426
9 31 25 30 2.6112 9.6713 3.70377
9 63 10 17 2.01854 7.22364 3.57865
9 63 13 20 0.264081 5.11027 19.3511
9 63 16 23 0.109143 4.56253 41.8032
9 63 19 26 0.0603565 4.16955 69.0821
9 63 22 29 0.0418647 4.11719 98.345
9 63 25 32 0.0321549 4.04653 125.845
9 63 28 35 0.0286293 4.22005 147.403
9 63 31 38 0.025514 4.06427 159.296
9 63 34 41 0.0252646 4.02454 159.296
9 63 37 44 0.0270257 3.98368 147.403
9 63 40 47 0.0322447 4.05783 125.845
9 63 43 50 0.0410456 4.03663 98.345
9 63 46 53 0.0614765 4.24693 69.0821
9 63 49 56 0.108357 4.52967 41.8032
9 63 52 59 0.285407 5.52295 19.3511
9 63 55 62 2.05123 7.34063 3.57865
10 22 11 14 2.31313 9.26794 4.00667
10 22 12 15 0.822296 7.53468 9.16298
10 22 13 16 0.433068 6.12236 14.1372
10 22 14 17 0.336087 5.79682 17.248
10 22 15 18 0.355874 6.1381 17.248
10 22 16 19 0.477696 6.75327 14.1372
10 22 17 20 0.787405 7.21498 9.16298
10 22 18 21 2.26132 9.06035 4.00667
10 32 11 16 2.43262 9.00986 3.70377
10 32 12 17 0.886078 7.44683 8.40426
10 32 13 18 0.436588 6.03874 13.8317
10 32 14 19 0.273927 5.36994 19.6035
10 32 15 20 0.204369 5.15658 25.2317
10 32 16 21 0.158918 4.79284 30.1593
10 32 17 22 0.133949 4.53183 33.8325
10 32 18 23 0.126692 4.53527 35.7978
10 32 19 24 0.126131 4.5152 35.7978
10 32 20 25 0.140134 4.7411 33.8325
10 32 21 26 0.163802 4.94014 30.1593
10 32 22 27 0.204929 5.1707 25.2317
10 32 23 28 0.29733 5.82872 19.6035
10 32 24 29 0.480453 6.64546 13.8317
10 32 25 30 0.946485 7.9545 8.40426
10 32 26 31 2.56759 9.50978 3.70377
11 23 12 15 2.33715 9.36417 4.00667
11 23 13 16 0.76928 7.0489 9.16298
11 23 14 17 0.430503 6.08609 14.1372
11 23 15 18 0.349358 6.02571 17.248
11 23 16 19 0.352959 6.08782 17.248
11 23 17 20 0.438534 6.19963 14.1372
11 23 18 21 0.801828 7.34714 9.16298
11 23 19 22 2.40389 9.63158 4.00667
11 33 12 17 2.47852 9.17988 3.70377
11 33 13 18 0.830867 6.98282 8.40426
11 33 14 19 0.430033 5.94807 13.8317
11 33 15 20 0.287879 5.64344 19.6035
11 33 16 21 0.203564 5.13627 25.2317
11 33 17 22 0.156412 4.71726 30.1593
11 33 18 23 0.136111 4.60498 33.8325
11 33 19 24 0.124949 4.47289 35.7978
11 33 20 25 0.12854 4.60146 35.7978
11 33 21 26 0.138455 4.68427 33.8325
11 33 22 27 0.158595 4.7831 30.1593
11 33 23 28 0.207157 5.22692 25.2317
11 33 24 29 0.297242 5.827 19.6035
11 33 25 30 0.488851 6.76163 13.8317
11 33 26 31 0.949224 7.97753 8.40426
11 33 27 32 2.40275 8.89926 3.70377
12 24 13 16 2.19646 8.80047 4.00667
12 24 14 17 0.756309 6.93004 9.16298
12 24 15 18 0.462931 6.54453 14.1372
12 24 16 19 0.352856 6.08604 17.248
12 24 17 20 0.333863 5.75846 17.248
12 24 18 21 0.452984 6.4039 14.1372
12 24 19 22 0.871067 7.98157 9.16298
12 24 20 23 2.6984 10.8116 4.00667
12 34 13 18 2.33652 8.65395 3.70377
12 34 14 19 0.813286 6.83506 8.40426
12 34 15 20 0.46128 6.38027 13.8317
12 34 16 21 0.289645 5.67807 19.6035
12 34 17 22 0.200677 5.06342 25.2317
12 34 18 23 0.159539 4.81158 30.1593
12 34 19 24 0.13465 4.55556 33.8325
12 34 20 25 0.12813 4.58677 35.7978
12 34 21 26 0.127412 4.56107 35.7978
12 34 22 27 0.13435 4.54541 33.8325
12 34 23 28 0.15952 4.811 30.1593
12 34 24 29 0.207292 5.23032 25.2317
12 34 25 30 0.300278 5.8865 19.6035
12 34 26 31 0.491025 6.7917 13.8317
12 34 27 32 0.909048 7.63988 8.40426
12 34 28 33 2.57918 9.55271 3.70377
13 25 14 17 2.07899 8.32982 4.00667
13 25 15 18 0.836156 7.66168 9.16298
13 25 16 19 0.471662 6.66797 14.1372
13 25 17 20 0.333897 5.75904 17.248
13 25 18 21 0.333431 5.751 17.248
13 25 19 22 0.452012 6.39017 14.1372
13 25 20 23 0.844268 7.73601 9.16298
13 25 21 24 2.22907 8.93115 4.00667
13 35 14 19 2.21605 8.20774 3.70377
13 35 15 20 0.894436 7.51708 8.40426
13 35 16 21 0.470934 6.51381 13.8317
13 35 17 22 0.286969 5.62561 19.6035
13 35 18 23 0.206181 5.20228 25.2317
13 35 19 24 0.158354 4.77586 30.1593
13 35 20 25 0.138722 4.6933 33.8325
13 35 21 26 0.126942 4.54422 35.7978
13 35 22 27 0.122928 4.40055 35.7978
13 35 23 28 0.132605 4.48637 33.8325
13 35 24 29 0.156517 4.72044 30.1593
13 35 25 30 0.202492 5.10921 25.2317
13 35 26 31 0.290253 5.68999 19.6035
13 35 27 32 0.449571 6.21833 13.8317
13 35 28 33 0.860007 7.22772 8.40426
13 35 29 34 2.28568 8.46565 3.70377
14 26 15 18 2.32436 9.31294 4.00667
14 26 16 19 0.841877 7.7141 9.16298
14 26 17 20 0.445916 6.30399 14.1372
14 26 18 21 0.337316 5.81802 17.248
14 26 19 22 0.337933 5.82865 17.248
14 26 20 23 0.468156 6.6184 14.1372
14 26 21 24 0.795003 7.28459 9.16298
14 26 22 25 2.15633 8.6397 4.00667
14 36 15 20 2.45902 9.10767 3.70377
14 36 16 21 0.89564 7.52719 8.40426
14 36 17 22 0.454386 6.28492 13.8317
14 36 18 23 0.289741 5.67994 19.6035
14 36 19 24 0.20133 5.07989 25.2317
14 36 20 25 0.162522 4.90154 30.1593
14 36 21 26 0.137573 4.65444 33.8325
14 36 22 27 0.123472 4.42003 35.7978
14 36 23 28 0.122505 4.38542 35.7978
14 36 24 29 0.133295 4.50971 33.8325
14 36 25 30 0.157411 4.74741 30.1593
14 36 26 31 0.204832 5.16825 25.2317
14 36 27 32 0.284238 5.57207 19.6035
14 36 28 33 0.455399 6.29893 13.8317
14 36 29 34 0.868788 7.30152 8.40426
14 36 30 35 2.58537 9.57564 3.70377
15 27 16 19 2.24075 8.97792 4.00667
15 27 17 20 0.780338 7.15022 9.16298
15 27 18 21 0.447284 6.32332 14.1372
15 27 19 22 0.337591 5.82275 17.248
15 27 20 23 0.36259 6.25394 17.248
15 27 21 24 0.476954 6.74278 14.1372
15 27 22 25 0.844319 7.73647 9.16298
15 27 23 26 2.37023 9.49672 4.00667
15 37 16 21 2.36333 8.75325 3.70377
15 37 17 22 0.839625 7.05643 8.40426
15 37 18 23 0.45158 6.24611 13.8317
15 37 19 24 0.27712 5.43253 19.6035
15 37 20 25 0.204255 5.15369 25.2317
15 37 21 26 0.159313 4.80477 30.1593
15 37 22 27 0.132578 4.48546 33.8325
15 37 23 28 0.121335 4.34352 35.7978
15 37 24 29 0.122048 4.36905 35.7978
15 37 25 30 0.132384 4.47888 33.8325
15 37 26 31 0.157844 4.76046 30.1593
15 37 27 32 0.19988 5.04332 25.2317
15 37 28 33 0.281609 5.52053 19.6035
15 37 29 34 0.448872 6.20866 13.8317
15 37 30 35 0.88954 7.47592 8.40426
15 37 31 36 2.33545 8.64999 3.70377
16 28 17 20 2.2948 9.19451 4.00667
16 28 18 21 0.847458 7.76524 9.16298
16 28 19 22 0.455497 6.43944 14.1372
16 28 20 23 0.364683 6.29003 17.248
16 28 21 24 0.365764 6.30869 17.248
16 28 22 25 0.487582 6.89303 14.1372
16 28 23 26 0.875276 8.02013 9.16298
16 28 24 27 2.42976 9.73525 4.00667
16 38 17 22 2.43673 9.02509 3.70377
16 38 18 23 0.911735 7.66246 8.40426
16 38 19 24 0.456961 6.32054 13.8317
16 38 20 25 0.297121 5.82462 19.6035
16 38 21 26 0.20934 5.28199 25.2317
16 38 22 27 0.159647 4.81484 30.1593
16 38 23 28 0.134051 4.53528 33.8325
16 38 24 29 0.124567 4.45923 35.7978
16 38 25 30 0.124434 4.45446 35.7978
16 38 26 31 0.137229 4.6428 33.8325
16 38 27 32 0.161104 4.85877 30.1593
16 38 28 33 0.20649 5.2101 25.2317
16 38 29 34 0.293315 5.75002 19.6035
16 38 30 35 0.486492 6.729 13.8317
16 38 31 36 0.900896 7.57137 8.40426
16 38 32 37 2.52403 9.34842 3.70377
17 29 18 21 2.56778 10.2882 4.00667
17 29 19 22 0.837085 7.67019 9.16298
17 29 20 23 0.488144 6.90098 14.1372
17 29 21 24 0.365397 6.30235 17.248
17 29 22 25 0.364175 6.28128 17.248
17 29 23 26 0.47667 6.73877 14.1372
17 29 24 27 0.843776 7.7315 9.16298
17 29 25 28 2.53093 10.1406 4.00667
17 39 18 23 2.71727 10.0642 3.70377
17 39 19 24 0.901071 7.57283 8.40426
17 39 20 25 0.487171 6.73839 13.8317
17 39 21 26 0.302616 5.93235 19.6035
17 39 22 27 0.209116 5.27635 25.2317
