64
# x y z
0.0 0.0 0.0
0.5 0.0 0.0
1.0 0.0 0.0
1.5 0.0 0.0
2.0 0.0 0.0
2.5 0.0 0.0
3.0 0.0 0.0
3.5 0.0 0.0
4.0 0.0 0.0
4.5 0.0 0.0
5.0 0.0 0.0
5.5 0.0 0.0
6.0 0.0 0.0
6.5 0.0 0.0
7.0 0.0 0.0
7.5 0.0 0.0
8.0 0.0 0.0
8.5 0.0 0.0
9.0 0.0 0.0
9.5 0.0 0.0
10.0 0.0 0.0
10.5 0.0 0.0
11.0 0.0 0.0
11.5 0.0 0.0
12.0 0.0 0.0
12.5 0.0 0.0
13.0 0.0 0.0
13.5 0.0 0.0
14.0 0.0 0.0
14.5 0.0 0.0
15.0 0.0 0.0
15.5 0.0 0.0
16.0 0.0 0.0
16.5 0.0 0.0
17.0 0.0 0.0
17.5 0.0 0.0
18.0 0.0 0.0
18.5 0.0 0.0
19.0 0.0 0.0
19.5 0.0 0.0
20.0 0.0 0.0
20.5 0.0 0.0
21.0 0.0 0.0
21.5 0.0 0.0
22.0 0.0 0.0
22.5 0.0 0.0
23.0 0.0 0.0
23.5 0.0 0.0
24.0 0.0 0.0
24.5 0.0 0.0
25.0 0.0 0.0
25.5 0.0 0.0
26.0 0.0 0.0
26.5 0.0 0.0
27.0 0.0 0.0
27.5 0.0 0.0
28.0 0.0 0.0
28.5 0.0 0.0
29.0 0.0 0.0
29.5 0.0 0.0
30.0 0.0 0.0
30.5 0.0 0.0
31.0 0.0 0.0
31.5 0.0 0.0
1205
# a b m n r rhoa k
6 18 12 15 0.360766 5.1002 14.1372
6 18 13 16 0.827756 7.58471 9.16298
6 18 14 17 2.35579 9.43887 4.00667
6 28 7 12 2.89585 10.7256 3.70377
6 28 8 13 0.706787 5.94002 8.40426
6 28 9 14 0.482984 6.68048 13.8317
6 28 10 15 0.248043 4.86251 19.6035
6 28 11 16 0.191735 4.83779 25.2317
6 28 12 17 0.154174 4.64977 30.1593
6 28 13 18 0.141207 4.77738 33.8325
6 28 14 19 0.121113 4.33557 35.7978
6 28 15 20 0.128477 4.59917 35.7978
6 28 16 21 0.136055 4.6031 33.8325
6 28 17 22 0.162035 4.88687 30.1593
6 28 18 23 0.226388 5.71215 25.2317
6 28 19 24 0.282178 5.5317 19.6035
6 28 20 25 0.474802 6.56731 13.8317
6 28 21 26 0.985797 8.2849 8.40426
6 28 22 27 2.66987 9.8886 3.70377
6 60 7 14 2.9498 10.5563 3.57865
6 60 10 17 0.260157 5.03433 19.3511
6 60 13 20 0.114207 4.77423 41.8032
6 60 16 23 0.0645879 4.46186 69.0821
6 60 19 26 0.0443379 4.36041 98.345
6 60 22 29 0.033741 4.24613 125.845
6 60 25 32 0.027898 4.11226 147.403
6 60 28 35 0.0278926 4.44317 159.296
6 60 31 38 0.0258354 4.11547 159.296
6 60 34 41 0.0277739 4.09397 147.403
6 60 37 44 0.0312037 3.92682 125.845
6 60 40 47 0.0413983 4.07131 98.345
6 60 43 50 0.0567586 3.921 69.0821
6 60 46 53 0.104854 4.38321 41.8032
6 60 49 56 0.238937 4.62369 19.3511
6 60 52 59 2.30566 8.25113 3.57865
7 19 8 11 1.40427 5.62645 4.00667
7 19 9 12 0.76829 7.03983 9.16298
7 19 10 13 0.342831 4.84666 14.1372
7 19 11 14 0.305939 5.27683 17.248
7 19 12 15 0.281164 4.8495 17.248
7 19 13 16 0.465503 6.58089 14.1372
7 19 14 17 0.835341 7.65422 9.16298
7 19 15 18 2.99123 11.9849 4.00667
7 29 8 13 1.5002 5.55642 3.70377
7 29 9 14 0.813613 6.83781 8.40426
7 29 10 15 0.346638 4.79459 13.8317
7 29 11 16 0.244043 4.78411 19.6035
7 29 12 17 0.182488 4.60448 25.2317
7 29 13 18 0.1561 4.70787 30.1593
7 29 14 19 0.123869 4.1908 33.8325
7 29 15 20 0.12473 4.46504 35.7978
7 29 16 21 0.121029 4.33256 35.7978
7 29 17 22 0.132608 4.48646 33.8325
7 29 18 23 0.167049 5.03808 30.1593
7 29 19 24 0.193074 4.87159 25.2317
7 29 20 25 0.282861 5.54508 19.6035
7 29 21 26 0.467101 6.46079 13.8317
7 29 22 27 0.823616 6.92189 8.40426
7 61 8 15 1.54888 5.54289 3.57865
7 61 11 18 0.250527 4.84797 19.3511
7 61 14 21 0.10217 4.27104 41.8032
7 61 17 24 0.0619082 4.27674 69.0821
7 61 20 27 0.0430269 4.23148 98.345
7 61 23 30 0.0316951 3.98866 125.845
7 61 26 33 0.0272511 4.01691 147.403
7 61 29 36 0.0262675 4.18429 159.296
7 61 32 39 0.026206 4.17449 159.296
7 61 35 42 0.0264728 3.90218 147.403
7 61 38 45 0.0317217 3.99201 125.845
7 61 41 48 0.0415483 4.08607 98.345
7 61 44 51 0.0591148 4.08377 69.0821
7 61 47 54 0.107557 4.49622 41.8032
7 61 50 57 0.244866 4.73844 19.3511
7 61 53 60 1.97709 7.07531 3.57865
8 20 9 12 2.65304 10.6299 4.00667
8 20 10 13 0.609326 5.58324 9.16298
8 20 11 14 0.400484 5.66171 14.1372
8 20 12 15 0.290024 5.00233 17.248
8 20 13 16 0.345546 5.95996 17.248
8 20 14 17 0.433665 6.13079 14.1372
8 20 15 18 0.895509 8.20553 9.16298
8 20 16 19 2.08943 8.37166 4.00667
8 30 9 14 2.77179 10.2661 3.70377
8 30 10 15 0.665501 5.59304 8.40426
8 30 11 16 0.392181 5.42451 13.8317
8 30 12 17 0.260309 5.10298 19.6035
8 30 13 18 0.202842 5.11804 25.2317
8 30 14 19 0.145461 4.387 30.1593
8 30 15 20 0.138153 4.67405 33.8325
8 30 16 21 0.122459 4.38375 35.7978
8 30 17 22 0.123992 4.43862 35.7978
8 30 18 23 0.141044 4.77187 33.8325
8 30 19 24 0.152523 4.59999 30.1593
8 30 20 25 0.202786 5.11664 25.2317
8 30 21 26 0.289478 5.67478 19.6035
8 30 22 27 0.425762 5.88899 13.8317
8 30 23 28 0.772298 6.49059 8.40426
8 30 24 29 2.63147 9.74636 3.70377
8 62 9 16 2.816 10.0775 3.57865
8 62 12 19 0.26789 5.18398 19.3511
8 62 15 22 0.117081 4.89438 41.8032
8 62 18 25 0.0624404 4.31351 69.0821
8 62 21 28 0.0423109 4.16107 98.345
8 62 24 31 0.0338407 4.25868 125.845
8 62 27 34 0.0284412 4.19233 147.403
8 62 30 37 0.0268353 4.27475 159.296
8 62 33 40 0.0263229 4.19313 159.296
8 62 36 43 0.0284339 4.19126 147.403
8 62 39 46 0.0327664 4.12348 125.845
8 62 42 49 0.04346 4.27407 98.345
8 62 45 52 0.0632623 4.37029 69.0821
8 62 48 55 0.111388 4.65639 41.8032
8 62 51 58 0.297286 5.75282 19.3511
8 62 54 61 2.51684 9.00688 3.57865
9 21 10 13 1.13145 4.53335 4.00667
9 21 11 14 0.54869 5.02764 9.16298
9 21 12 15 0.327065 4.62377 14.1372
9 21 13 16 0.304828 5.25767 17.248
9 21 14 17 0.290417 5.00911 17.248
9 21 15 18 0.452903 6.40276 14.1372
9 21 16 19 0.685719 6.28323 9.16298
9 21 17 20 1.60568 6.43341 4.00667
9 31 10 15 1.23445 4.57212 3.70377
9 31 11 16 0.579345 4.86897 8.40426
9 31 12 17 0.342175 4.73285 13.8317
9 31 13 18 0.247047 4.84299 19.6035
9 31 14 19 0.163896 4.13538 25.2317
9 31 15 20 0.149301 4.50282 30.1593
9 31 16 21 0.124138 4.1999 33.8325
9 31 17 22 0.118759 4.25131 35.7978
9 31 18 23 0.125318 4.48612 35.7978
9 31 19 24 0.128673 4.35332 33.8325
9 31 20 25 0.158182 4.77067 30.1593
9 31 21 26 0.204237 5.15324 25.2317
9 31 22 27 0.267677 5.24742 19.6035
9 31 23 28 0.403083 5.57531 13.8317
9 31 24 29 0.90293 7.58846 8.40426
9 31 25 30 2.58131 9.56059 3.70377
9 63 10 17 1.28836 4.61057 3.57865
9 63 13 20 0.248375 4.80634 19.3511
9 63 16 23 0.102873 4.30042 41.8032
9 63 19 26 0.0604836 4.17833 69.0821
9 63 22 29 0.0413837 4.06988 98.345
9 63 25 32 0.0313965 3.95109 125.845
9 63 28 35 0.0292881 4.31716 147.403
9 63 31 38 0.0253537 4.03874 159.296
9 63 34 41 0.0254293 4.05077 159.296
9 63 37 44 0.0263827 3.8889 147.403
9 63 40 47 0.0320509 4.03343 125.845
9 63 43 50 0.0393027 3.86522 98.345
9 63 46 53 0.0605554 4.18329 69.0821
9 63 49 56 0.100432 4.19839 41.8032
9 63 52 59 0.26851 5.19596 19.3511
9 63 55 62 1.60754 5.75281 3.57865
10 22 11 14 2.43232 9.7455 4.00667
10 22 12 15 0.817529 7.491 9.16298
10 22 13 16 0.492322 6.96003 14.1372
10 22 14 17 0.307061 5.29617 17.248
10 22 15 18 0.366544 6.32213 17.248
10 22 16 19 0.41818 5.91189 14.1372
10 22 17 20 0.673932 6.17522 9.16298
10 22 18 21 2.24907 9.01126 4.00667
10 32 11 16 2.54361 9.42094 3.70377
10 32 12 17 0.898716 7.55304 8.40426
10 32 13 18 0.496499 6.86741 13.8317
10 32 14 19 0.260329 5.10337 19.6035
10 32 15 20 0.215761 5.44401 25.2317
10 32 16 21 0.158018 4.76572 30.1593
10 32 17 22 0.137338 4.64651 33.8325
10 32 18 23 0.13004 4.65513 35.7978
10 32 19 24 0.124467 4.45565 35.7978
10 32 20 25 0.140006 4.73675 33.8325
10 32 21 26 0.16384 4.9413 30.1593
10 32 22 27 0.195334 4.92861 25.2317
10 32 23 28 0.257635 5.05056 19.6035
10 32 24 29 0.465826 6.44316 13.8317
10 32 25 30 0.877588 7.37548 8.40426
10 32 26 31 2.31615 8.57848 3.70377
11 23 12 15 2.32584 9.31887 4.00667
11 23 13 16 0.915455 8.38829 9.16298
11 23 14 17 0.381888 5.39882 14.1372
11 23 15 18 0.355326 6.12865 17.248
11 23 16 19 0.299296 5.16225 17.248
11 23 17 20 0.357789 5.05812 14.1372
11 23 18 21 0.653232 5.98555 9.16298
11 23 19 22 1.8191 7.28855 4.00667
11 33 12 17 2.48724 9.21218 3.70377
11 33 13 18 0.978171 8.2208 8.40426
11 33 14 19 0.397336 5.49583 13.8317
11 33 15 20 0.302513 5.93032 19.6035
11 33 16 21 0.199167 5.02533 25.2317
11 33 17 22 0.160034 4.8265 30.1593
11 33 18 23 0.138468 4.68473 33.8325
11 33 19 24 0.124666 4.46276 35.7978
11 33 20 25 0.129849 4.64829 35.7978
11 33 21 26 0.139729 4.72738 33.8325
11 33 22 27 0.154234 4.65159 30.1593
11 33 23 28 0.183749 4.6363 25.2317
11 33 24 29 0.291113 5.70684 19.6035
11 33 25 30 0.460183 6.3651 13.8317
11 33 26 31 0.863058 7.25337 8.40426
11 33 27 32 2.06688 7.65527 3.70377
12 24 13 16 2.85834 11.4524 4.00667
12 24 14 17 0.653987 5.99247 9.16298
12 24 15 18 0.490399 6.93286 14.1372
12 24 16 19 0.324145 5.59084 17.248
12 24 17 20 0.316867 5.46531 17.248
12 24 18 21 0.439485 6.21308 14.1372
12 24 19 22 0.86543 7.92992 9.16298
12 24 20 23 4.03661 16.1733 4.00667
12 34 13 18 2.98823 11.0677 3.70377
12 34 14 19 0.71656 6.02215 8.40426
12 34 15 20 0.481191 6.65568 13.8317
12 34 16 21 0.277368 5.43739 19.6035
12 34 17 22 0.204308 5.15504 25.2317
12 34 18 23 0.160037 4.82661 30.1593
12 34 19 24 0.135101 4.5708 33.8325
12 34 20 25 0.130608 4.67549 35.7978
12 34 21 26 0.12991 4.65048 35.7978
12 34 22 27 0.134102 4.537 33.8325
12 34 23 28 0.146947 4.4318 30.1593
12 34 24 29 0.209714 5.29143 25.2317
12 34 25 30 0.296798 5.81829 19.6035
12 34 26 31 0.472413 6.53426 13.8317
12 34 27 32 0.848322 7.12952 8.40426
12 34 28 33 2.63286 9.7515 3.70377
13 25 14 17 1.34542 5.39067 4.00667
13 25 15 18 0.766414 7.02263 9.16298
13 25 16 19 0.387017 5.47132 14.1372
13 25 17 20 0.300595 5.18466 17.248
13 25 18 21 0.296841 5.11989 17.248
13 25 19 22 0.406169 5.74208 14.1372
13 25 20 23 0.875015 8.01774 9.16298
13 25 21 24 1.71784 6.88281 4.00667
13 35 14 19 1.47125 5.44916 3.70377
13 35 15 20 0.808068 6.79121 8.40426
13 35 16 21 0.396039 5.47788 13.8317
13 35 17 22 0.26685 5.23121 19.6035
13 35 18 23 0.189742 4.78751 25.2317
13 35 19 24 0.150042 4.52516 30.1593
13 35 20 25 0.133967 4.53243 33.8325
13 35 21 26 0.122615 4.38934 35.7978
13 35 22 27 0.117313 4.19956 35.7978
13 35 23 28 0.116372 3.93715 33.8325
13 35 24 29 0.150437 4.53708 30.1593
13 35 25 30 0.186967 4.7175 25.2317
13 35 26 31 0.256636 5.03098 19.6035
13 35 27 32 0.381682 5.2793 13.8317
13 35 28 33 0.722626 6.07314 8.40426
13 35 29 34 1.70489 6.31452 3.70377
14 26 15 18 2.7689 11.0941 4.00667
14 26 16 19 0.751694 6.88775 9.16298
14 26 17 20 0.439081 6.20736 14.1372
14 26 18 21 0.308118 5.31441 17.248
14 26 19 22 0.308805 5.32625 17.248
14 26 20 23 0.448731 6.34378 14.1372
14 26 21 24 0.583718 5.34859 9.16298
14 26 22 25 1.48276 5.94094 4.00667
14 36 15 20 2.88899 10.7002 3.70377
14 36 16 21 0.819315 6.88574 8.40426
14 36 17 22 0.460134 6.36442 13.8317
14 36 18 23 0.27925 5.47429 19.6035
14 36 19 24 0.201186 5.07626 25.2317
14 36 20 25 0.163343 4.92632 30.1593
14 36 21 26 0.136879 4.63095 33.8325
14 36 22 27 0.122284 4.37749 35.7978
14 36 23 28 0.111663 3.99728 35.7978
14 36 24 29 0.133827 4.5277 33.8325
14 36 25 30 0.152843 4.60965 30.1593
14 36 26 31 0.192172 4.84882 25.2317
14 36 27 32 0.260705 5.11074 19.6035
14 36 28 33 0.416532 5.76133 13.8317
14 36 29 34 0.745486 6.26526 8.40426
14 36 30 35 2.9138 10.7921 3.70377
15 27 16 19 1.57655 6.31671 4.00667
15 27 17 20 0.684276 6.27 9.16298
15 27 18 21 0.375129 5.30326 14.1372
15 27 19 22 0.308766 5.32559 17.248
15 27 20 23 0.358877 6.1899 17.248
15 27 21 24 0.395018 5.58444 14.1372
15 27 22 25 0.725842 6.65088 9.16298
15 27 23 26 2.24885 9.01041 4.00667
15 37 16 21 1.69301 6.27052 3.70377
15 37 17 22 0.739402 6.21413 8.40426
15 37 18 23 0.381455 5.27616 13.8317
15 37 19 24 0.252681 4.95343 19.6035
15 37 20 25 0.189656 4.78534 25.2317
15 37 21 26 0.147937 4.46168 30.1593
15 37 22 27 0.124908 4.22597 33.8325
15 37 23 28 0.106137 3.79946 35.7978
15 37 24 29 0.118559 4.24416 35.7978
15 37 25 30 0.124823 4.22309 33.8325
15 37 26 31 0.143766 4.33588 30.1593
15 37 27 32 0.178744 4.51001 25.2317
15 37 28 33 0.247902 4.85976 19.6035
15 37 29 34 0.365745 5.05886 13.8317
15 37 30 35 0.803522 6.75301 8.40426
15 37 31 36 1.74406 6.45959 3.70377
16 28 17 20 2.80594 11.2425 4.00667
16 28 18 21 0.811727 7.43784 9.16298
16 28 19 22 0.465147 6.57586 14.1372
16 28 20 23 0.379333 6.54272 17.248
16 28 21 24 0.329725 5.68709 17.248
16 28 22 25 0.467008 6.60217 14.1372
16 28 23 26 0.896349 8.21323 9.16298
16 28 24 27 2.54015 10.1775 4.00667
16 38 17 22 2.94777 10.9179 3.70377
16 38 18 23 0.876334 7.36494 8.40426
16 38 19 24 0.463936 6.41701 13.8317
16 38 20 25 0.292914 5.74215 19.6035
16 38 21 26 0.201366 5.08081 25.2317
16 38 22 27 0.155927 4.70264 30.1593
16 38 23 28 0.120467 4.07569 33.8325
16 38 24 29 0.125003 4.47483 35.7978
16 38 25 30 0.121036 4.33282 35.7978
16 38 26 31 0.12945 4.37961 33.8325
16 38 27 32 0.151249 4.56155 30.1593
16 38 28 33 0.193005 4.86983 25.2317
16 38 29 34 0.256994 5.03799 19.6035
16 38 30 35 0.465894 6.44409 13.8317
16 38 31 36 0.769564 6.46762 8.40426
16 38 32 37 2.33322 8.64172 3.70377
17 29 18 21 2.36089 9.45931 4.00667
17 29 19 22 0.848585 7.77557 9.16298
17 29 20 23 0.476465 6.73586 14.1372
17 29 21 24 0.317083 5.46903 17.248
17 29 22 25 0.33525 5.78238 17.248
17 29 23 26 0.442228 6.25184 14.1372
17 29 24 27 0.773268 7.08544 9.16298
17 29 25 28 2.08909 8.37029 4.00667
17 39 18 23 2.49807 9.25227 3.70377
17 39 19 24 0.904018 7.5976 8.40426
17 39 20 25 0.457751 6.33146 13.8317
17 39 21 26 0.275529 5.40135 19.6035
17 39 22 27 0.196187 4.95012 25.2317
17 39 23 28 0.138245 4.16937 30.1593
