64
# x y z
0.0 0.0 0.0
0.5 0.0 0.0
1.0 0.0 0.0
1.5 0.0 0.0
2.0 0.0 0.0
2.5 0.0 0.0
3.0 0.0 0.0
3.5 0.0 0.0
4.0 0.0 0.0
4.5 0.0 0.0
5.0 0.0 0.0
5.5 0.0 0.0
6.0 0.0 0.0
6.5 0.0 0.0
7.0 0.0 0.0
7.5 0.0 0.0
8.0 0.0 0.0
8.5 0.0 0.0
9.0 0.0 0.0
9.5 0.0 0.0
10.0 0.0 0.0
10.5 0.0 0.0
11.0 0.0 0.0
11.5 0.0 0.0
12.0 0.0 0.0
12.5 0.0 0.0
13.0 0.0 0.0
13.5 0.0 0.0
14.0 0.0 0.0
14.5 0.0 0.0
15.0 0.0 0.0
15.5 0.0 0.0
16.0 0.0 0.0
16.5 0.0 0.0
17.0 0.0 0.0
17.5 0.0 0.0
18.0 0.0 0.0
18.5 0.0 0.0
19.0 0.0 0.0
19.5 0.0 0.0
20.0 0.0 0.0
20.5 0.0 0.0
21.0 0.0 0.0
21.5 0.0 0.0
22.0 0.0 0.0
22.5 0.0 0.0
23.0 0.0 0.0
23.5 0.0 0.0
24.0 0.0 0.0
24.5 0.0 0.0
25.0 0.0 0.0
25.5 0.0 0.0
26.0 0.0 0.0
26.5 0.0 0.0
27.0 0.0 0.0
27.5 0.0 0.0
28.0 0.0 0.0
28.5 0.0 0.0
29.0 0.0 0.0
29.5 0.0 0.0
30.0 0.0 0.0
30.5 0.0 0.0
31.0 0.0 0.0
31.5 0.0 0.0
1400
# a b m n r rhoa k
2 24 8 13 0.150555 4.54062 30.1593
2 24 9 14 0.133825 4.52762 33.8325
2 24 10 15 0.120768 4.32321 35.7978
2 24 11 16 0.121421 4.34658 35.7978
2 24 12 17 0.132473 4.48188 33.8325
2 24 13 18 0.15382 4.6391 30.1593
2 24 14 19 0.199645 5.03738 25.2317
2 24 15 20 0.269621 5.28552 19.6035
2 24 16 21 0.431975 5.97494 13.8317
2 24 17 22 0.847856 7.1256 8.40426
2 24 18 23 2.42236 8.97187 3.70377
2 58 5 17 0.48078 5.54914 11.542
2 58 6 18 0.312028 5.07202 16.255
2 58 7 19 0.217011 4.63122 21.3409
2 58 8 20 0.167522 4.48182 26.7536
2 58 9 21 0.137767 4.46911 32.4396
2 58 10 22 0.113653 4.35725 38.3381
2 58 11 23 0.0963397 4.27565 44.381
2 58 12 24 0.0839063 4.2367 50.4932
2 58 13 25 0.0733884 4.1533 56.5934
2 58 14 26 0.0662451 4.1466 62.5948
2 58 15 27 0.0614078 4.2007 68.4065
2 58 16 28 0.0565461 4.18078 73.9358
2 58 17 29 0.0525125 4.15317 79.0892
2 58 18 30 0.0497834 4.17065 83.7758
2 58 19 31 0.0473806 4.16519 87.9092
2 58 20 32 0.0457809 4.18485 91.4105
2 58 21 33 0.0444603 4.18863 94.2106
2 58 22 34 0.0436749 4.20384 96.2531
2 58 23 35 0.0431602 4.20794 97.4958
2 58 24 36 0.0428403 4.19462 97.913
2 58 25 37 0.0429849 4.19085 97.4958
2 58 26 38 0.0432077 4.15888 96.2531
2 58 27 39 0.044099 4.1546 94.2106
2 58 28 40 0.0455158 4.16062 91.4105
2 58 29 41 0.0473595 4.16334 87.9092
2 58 30 42 0.050024 4.1908 83.7758
2 58 31 43 0.0527475 4.17175 79.0892
2 58 32 44 0.0561977 4.15502 73.9358
2 58 33 45 0.0608915 4.16538 68.4065
2 58 34 46 0.0666011 4.16888 62.5948
2 58 35 47 0.0734075 4.15438 56.5934
2 58 36 48 0.0833738 4.20981 50.4932
2 58 37 49 0.0957542 4.24967 44.381
2 58 38 50 0.111585 4.27797 38.3381
2 58 39 51 0.135688 4.40168 32.4396
2 58 40 52 0.170456 4.56032 26.7536
2 58 41 53 0.225275 4.80759 21.3409
2 58 42 54 0.312 5.07155 16.255
2 58 43 55 0.469078 5.41408 11.542
3 15 4 7 2.12401 8.51019 4.00667
3 15 5 8 0.722598 6.62115 9.16298
3 15 6 9 0.399943 5.65406 14.1372
3 15 7 10 0.297975 5.13946 17.248
3 15 8 11 0.317267 5.47221 17.248
3 15 9 12 0.441874 6.24684 14.1372
3 15 10 13 0.77729 7.12229 9.16298
3 15 11 14 2.04356 8.18785 4.00667
3 25 4 9 2.22561 8.24316 3.70377
3 25 5 10 0.767927 6.45385 8.40426
3 25 6 11 0.407773 5.64018 13.8317
3 25 7 12 0.249771 4.89639 19.6035
3 25 8 13 0.185581 4.68253 25.2317
3 25 9 14 0.153281 4.62285 30.1593
3 25 10 15 0.129037 4.36563 33.8325
3 25 11 16 0.120224 4.30376 35.7978
3 25 12 17 0.121767 4.35898 35.7978
3 25 13 18 0.130371 4.41077 33.8325
3 25 14 19 0.155446 4.68813 30.1593
3 25 15 20 0.192467 4.85626 25.2317
3 25 16 21 0.269644 5.28597 19.6035
3 25 17 22 0.435462 6.02317 13.8317
3 25 18 23 0.848931 7.13464 8.40426
3 25 19 24 2.26424 8.38623 3.70377
3 59 6 18 0.472381 5.4522 11.542
3 59 7 19 0.297062 4.82874 16.255
3 59 8 20 0.215562 4.6003 21.3409
3 59 9 21 0.170345 4.55733 26.7536
3 59 10 22 0.135996 4.41165 32.4396
3 59 11 23 0.112194 4.30132 38.3381
3 59 12 24 0.0957262 4.24843 44.381
3 59 13 25 0.0821601 4.14853 50.4932
3 59 14 26 0.0730474 4.134 56.5934
3 59 15 27 0.0669299 4.18946 62.5948
3 59 16 28 0.0608631 4.16343 68.4065
3 59 17 29 0.0559006 4.13305 73.9358
3 59 18 30 0.0524445 4.14779 79.0892
3 59 19 31 0.0493758 4.1365 83.7758
3 59 20 32 0.0473296 4.16071 87.9092
3 59 21 33 0.045585 4.16695 91.4105
3 59 22 34 0.044425 4.1853 94.2106
3 59 23 35 0.0435202 4.18895 96.2531
3 59 24 36 0.0428335 4.17608 97.4958
3 59 25 37 0.0426488 4.17587 97.913
3 59 26 38 0.0425563 4.14906 97.4958
3 59 27 39 0.0430683 4.14546 96.2531
3 59 28 40 0.0440661 4.15149 94.2106
3 59 29 41 0.0454416 4.15384 91.4105
3 59 30 42 0.0474931 4.17508 87.9092
3 59 31 43 0.0495873 4.15422 83.7758
3 59 32 44 0.0523126 4.13736 79.0892
3 59 33 45 0.0560723 4.14575 73.9358
3 59 34 46 0.0605536 4.14226 68.4065
3 59 35 47 0.0657634 4.11644 62.5948
3 59 36 48 0.073504 4.15984 56.5934
3 59 37 49 0.0828347 4.18259 50.4932
3 59 38 50 0.094551 4.19627 44.381
3 59 39 51 0.111827 4.28722 38.3381
3 59 40 52 0.135581 4.39819 32.4396
3 59 41 53 0.171005 4.575 26.7536
3 59 42 54 0.222374 4.74567 21.3409
3 59 43 55 0.305163 4.96043 16.255
3 59 44 56 0.466967 5.38971 11.542
4 16 5 8 1.95865 7.84765 4.00667
4 16 6 9 0.702255 6.43475 9.16298
4 16 7 10 0.380363 5.37725 14.1372
4 16 8 11 0.305717 5.273 17.248
4 16 9 12 0.330053 5.69273 17.248
4 16 10 13 0.442307 6.25296 14.1372
4 16 11 14 0.750571 6.87747 9.16298
4 16 12 15 1.91259 7.66311 4.00667
4 26 5 10 2.06529 7.64935 3.70377
4 26 6 11 0.757855 6.36921 8.40426
4 26 7 12 0.38382 5.30888 13.8317
4 26 8 13 0.251716 4.93452 19.6035
4 26 9 14 0.190722 4.81224 25.2317
4 26 10 15 0.148914 4.49115 30.1593
4 26 11 16 0.128653 4.35266 33.8325
4 26 12 17 0.121235 4.33994 35.7978
4 26 13 18 0.120324 4.30732 35.7978
4 26 14 19 0.133058 4.50168 33.8325
4 26 15 20 0.15321 4.62071 30.1593
4 26 16 21 0.193946 4.89359 25.2317
4 26 17 22 0.275215 5.3952 19.6035
4 26 18 23 0.444478 6.14787 13.8317
4 26 19 24 0.819751 6.8894 8.40426
4 26 20 25 2.12335 7.86439 3.70377
4 60 7 19 0.44833 5.1746 11.542
4 60 8 20 0.295775 4.80782 16.255
4 60 9 21 0.220544 4.70661 21.3409
4 60 10 22 0.168618 4.51113 26.7536
4 60 11 23 0.134422 4.36059 32.4396
4 60 12 24 0.111759 4.28463 38.3381
4 60 13 25 0.0937896 4.16248 44.381
4 60 14 26 0.0819389 4.13736 50.4932
4 60 15 27 0.0740905 4.19303 56.5934
4 60 16 28 0.0664388 4.15872 62.5948
4 60 17 29 0.0602681 4.12273 68.4065
4 60 18 30 0.0559344 4.13555 73.9358
4 60 19 31 0.0520947 4.12013 79.0892
4 60 20 32 0.0494837 4.14554 83.7758
4 60 21 33 0.0472502 4.15373 87.9092
4 60 22 34 0.0455881 4.16723 91.4105
4 60 23 35 0.0442364 4.16754 94.2106
4 60 24 36 0.0431889 4.15707 96.2531
4 60 25 37 0.042651 4.1583 97.4958
4 60 26 38 0.0422571 4.13752 97.913
4 60 27 39 0.0424566 4.13934 97.4958
4 60 28 40 0.0430427 4.14299 96.2531
4 60 29 41 0.0440173 4.1469 94.2106
4 60 30 42 0.04558 4.16649 91.4105
4 60 31 43 0.0471136 4.14172 87.9092
4 60 32 44 0.0492745 4.12801 83.7758
4 60 33 45 0.0522683 4.13386 79.0892
4 60 34 46 0.0558319 4.12797 73.9358
4 60 35 47 0.0599029 4.09775 68.4065
4 60 36 48 0.0659991 4.1312 62.5948
4 60 37 49 0.0732679 4.14648 56.5934
4 60 38 50 0.0822633 4.15374 50.4932
4 60 39 51 0.0952328 4.22653 44.381
4 60 40 52 0.112341 4.30693 38.3381
4 60 41 53 0.136824 4.43852 32.4396
4 60 42 54 0.170238 4.55449 26.7536
4 60 43 55 0.220144 4.69808 21.3409
4 60 44 56 0.306962 4.98967 16.255
4 60 45 57 0.471278 5.43946 11.542
5 17 6 9 2.13346 8.54809 4.00667
5 17 7 10 0.705514 6.46461 9.16298
5 17 8 11 0.403335 5.70202 14.1372
5 17 9 12 0.32772 5.65251 17.248
5 17 10 13 0.333538 5.75285 17.248
5 17 11 14 0.425102 6.00974 14.1372
5 17 12 15 0.710979 6.51469 9.16298
5 17 13 16 2.07753 8.32399 4.00667
5 27 6 11 2.26236 8.37926 3.70377
5 27 7 12 0.76294 6.41194 8.40426
5 27 8 13 0.406949 5.62879 13.8317
5 27 9 14 0.272595 5.34382 19.6035
5 27 10 15 0.193136 4.87315 25.2317
5 27 11 16 0.152661 4.60413 30.1593
5 27 12 17 0.133028 4.50068 33.8325
5 27 13 18 0.12206 4.36948 35.7978
5 27 14 19 0.12526 4.48401 35.7978
5 27 15 20 0.135096 4.57065 33.8325
5 27 16 21 0.157302 4.7441 30.1593
5 27 17 22 0.202986 5.12168 25.2317
5 27 18 23 0.292095 5.7261 19.6035
5 27 19 24 0.456956 6.32047 13.8317
5 27 20 25 0.829813 6.97397 8.40426
5 27 21 26 2.21144 8.19067 3.70377
5 61 8 20 0.470062 5.42544 11.542
5 61 9 21 0.318065 5.17014 16.255
5 61 10 22 0.226904 4.84234 21.3409
5 61 11 23 0.172097 4.60421 26.7536
5 61 12 24 0.137928 4.47433 32.4396
5 61 13 25 0.112142 4.2993 38.3381
5 61 14 26 0.0956605 4.24551 44.381
5 61 15 27 0.0849231 4.28804 50.4932
5 61 16 28 0.074799 4.23313 56.5934
5 61 17 29 0.066788 4.18058 62.5948
5 61 18 30 0.061086 4.17868 68.4065
5 61 19 31 0.0561621 4.15239 73.9358
5 61 20 32 0.0527966 4.17564 79.0892
5 61 21 33 0.0498505 4.17626 83.7758
5 61 22 34 0.0476037 4.1848 87.9092
5 61 23 35 0.0457178 4.17909 91.4105
5 61 24 36 0.044187 4.16288 94.2106
5 61 25 37 0.0432548 4.16341 96.2531
5 61 26 38 0.0424997 4.14354 97.4958
5 61 27 39 0.042363 4.14789 97.913
5 61 28 40 0.0425628 4.14969 97.4958
5 61 29 41 0.0431274 4.15115 96.2531
5 61 30 42 0.0442145 4.16547 94.2106
5 61 31 43 0.0452906 4.14004 91.4105
5 61 32 44 0.0469706 4.12914 87.9092
5 61 33 45 0.0493287 4.13255 83.7758
5 61 34 46 0.0520987 4.12045 79.0892
5 61 35 47 0.0552781 4.08703 73.9358
5 61 36 48 0.0601372 4.11377 68.4065
5 61 37 49 0.0658033 4.11894 62.5948
5 61 38 50 0.0728215 4.12122 56.5934
5 61 39 51 0.0826781 4.17468 50.4932
5 61 40 52 0.0953805 4.23308 44.381
5 61 41 53 0.112932 4.3296 38.3381
5 61 42 54 0.13567 4.40107 32.4396
5 61 43 55 0.167933 4.49282 26.7536
5 61 44 56 0.219771 4.69012 21.3409
5 61 45 57 0.306194 4.97719 16.255
5 61 46 58 0.472163 5.44968 11.542
6 18 7 10 1.95216 7.82167 4.00667
6 18 8 11 0.697472 6.39092 9.16298
6 18 9 12 0.422647 5.97504 14.1372
6 18 10 13 0.328918 5.67316 17.248
6 18 11 14 0.32383 5.5854 17.248
6 18 12 15 0.410641 5.8053 14.1372
6 18 13 16 0.779546 7.14296 9.16298
6 18 14 17 2.28239 9.14477 4.00667
6 28 7 12 2.07718 7.69342 3.70377
6 28 8 13 0.752173 6.32146 8.40426
6 28 9 14 0.422742 5.84723 13.8317
6 28 10 15 0.266714 5.22854 19.6035
6 28 11 16 0.191341 4.82784 25.2317
6 28 12 17 0.153841 4.63975 30.1593
6 28 13 18 0.130332 4.40946 33.8325
6 28 14 19 0.124193 4.44584 35.7978
6 28 15 20 0.125582 4.49554 35.7978
6 28 16 21 0.135125 4.57164 33.8325
6 28 17 22 0.159861 4.82129 30.1593
6 28 18 23 0.20951 5.28629 25.2317
6 28 19 24 0.29354 5.75442 19.6035
6 28 20 25 0.456039 6.30779 13.8317
6 28 21 26 0.852855 7.16762 8.40426
6 28 22 27 2.3756 8.79867 3.70377
6 62 9 21 0.486266 5.61246 11.542
6 62 10 22 0.315911 5.13513 16.255
6 62 11 23 0.224681 4.79491 21.3409
6 62 12 24 0.172572 4.61692 26.7536
6 62 13 25 0.135355 4.39087 32.4396
6 62 14 26 0.112415 4.30977 38.3381
6 62 15 27 0.097918 4.3457 44.381
6 62 16 28 0.0846309 4.27329 50.4932
6 62 17 29 0.0742744 4.20344 56.5934
6 62 18 30 0.0669809 4.19265 62.5948
6 62 19 31 0.0607394 4.15497 68.4065
6 62 20 32 0.0565423 4.1805 73.9358
6 62 21 33 0.0528412 4.17917 79.0892
6 62 22 34 0.0499259 4.18258 83.7758
6 62 23 35 0.0474854 4.17441 87.9092
6 62 24 36 0.04551 4.16009 91.4105
6 62 25 37 0.0441857 4.16276 94.2106
6 62 26 38 0.043094 4.14793 96.2531
6 62 27 39 0.0426257 4.15583 97.4958
6 62 28 40 0.042483 4.15964 97.913
6 62 29 41 0.0426786 4.16098 97.4958
6 62 30 42 0.0433683 4.17433 96.2531
6 62 31 43 0.0440548 4.15043 94.2106
6 62 32 44 0.0453107 4.14188 91.4105
6 62 33 45 0.0471626 4.14603 87.9092
6 62 34 46 0.049346 4.134 83.7758
6 62 35 47 0.051826 4.09887 79.0892
6 62 36 48 0.0558051 4.12599 73.9358
6 62 37 49 0.0603703 4.12972 68.4065
6 62 38 50 0.0659842 4.13026 62.5948
6 62 39 51 0.0738445 4.17911 56.5934
6 62 40 52 0.0836776 4.22515 50.4932
6 62 41 53 0.0970522 4.30727 44.381
6 62 42 54 0.113658 4.35743 38.3381
6 62 43 55 0.136377 4.424 32.4396
6 62 44 56 0.171251 4.58157 26.7536
6 62 45 57 0.224906 4.7997 21.3409
6 62 46 58 0.316781 5.14928 16.255
6 62 47 59 0.491084 5.66807 11.542
7 19 8 11 1.93425 7.74989 4.00667
7 19 9 12 0.747378 6.84821 9.16298
7 19 10 13 0.427358 6.04164 14.1372
7 19 11 14 0.318383 5.49145 17.248
7 19 12 15 0.30595 5.27702 17.248
7 19 13 16 0.41276 5.83526 14.1372
7 19 14 17 0.752883 6.89865 9.16298
7 19 15 18 2.17346 8.70833 4.00667
7 29 8 13 2.06079 7.63268 3.70377
7 29 9 14 0.80343 6.75223 8.40426
7 29 10 15 0.42273 5.84706 13.8317
7 29 11 16 0.267369 5.24138 19.6035
7 29 12 17 0.195623 4.93591 25.2317
7 29 13 18 0.151591 4.57188 30.1593
7 29 14 19 0.133366 4.5121 33.8325
7 29 15 20 0.126212 4.5181 35.7978
7 29 16 21 0.125468 4.49149 35.7978
7 29 17 22 0.136333 4.61249 33.8325
7 29 18 23 0.163535 4.93209 30.1593
7 29 19 24 0.20823 5.254 25.2317
7 29 20 25 0.289353 5.67233 19.6035
7 29 21 26 0.449697 6.22007 13.8317
7 29 22 27 0.854512 7.18154 8.40426
7 29 23 28 2.41755 8.95404 3.70377
7 63 10 22 0.491561 5.67358 11.542
7 63 11 23 0.316946 5.15195 16.255
7 63 12 24 0.228764 4.88203 21.3409
7 63 13 25 0.170899 4.57216 26.7536
7 63 14 26 0.137032 4.44525 32.4396
7 63 15 27 0.116459 4.46482 38.3381
7 63 16 28 0.0983596 4.3653 44.381
7 63 17 29 0.084624 4.27294 50.4932
7 63 18 30 0.07499 4.24394 56.5934
7 63 19 31 0.0669477 4.19057 62.5948
7 63 20 32 0.0615522 4.21057 68.4065
7 63 21 33 0.0568888 4.20611 73.9358
7 63 22 34 0.0531525 4.20379 79.0892
7 63 23 35 0.0499805 4.18716 83.7758
7 63 24 36 0.0474375 4.1702 87.9092
7 63 25 37 0.0456105 4.16928 91.4105
7 63 26 38 0.0441213 4.15669 94.2106
7 63 27 39 0.0432959 4.16736 96.2531
7 63 28 40 0.042758 4.16873 97.4958
7 63 29 41 0.042595 4.1706 97.913
7 63 30 42 0.0428895 4.18155 97.4958
7 63 31 43 0.0431548 4.15379 96.2531
7 63 32 44 0.0440314 4.14823 94.2106
7 63 33 45 0.0454106 4.151 91.4105
7 63 34 46 0.0470308 4.13444 87.9092
7 63 35 47 0.0488965 4.09635 83.7758
7 63 36 48 0.0520778 4.11879 79.0892
7 63 37 49 0.0557362 4.1209 73.9358
7 63 38 50 0.060233 4.12033 68.4065
7 63 39 51 0.0664494 4.15938 62.5948
7 63 40 52 0.0741003 4.19359 56.5934
7 63 41 53 0.0842848 4.25581 50.4932
7 63 42 54 0.0965043 4.28296 44.381
7 63 43 55 0.112829 4.32565 38.3381
7 63 44 56 0.136984 4.44372 32.4396
7 63 45 57 0.172089 4.60399 26.7536
7 63 46 58 0.227717 4.85969 21.3409
7 63 47 59 0.321713 5.22944 16.255
7 63 48 60 0.485937 5.60867 11.542
8 20 9 12 1.89874 7.60764 4.00667
8 20 10 13 0.707007 6.47829 9.16298
8 20 11 14 0.401287 5.67306 14.1372
8 20 12 15 0.30434 5.24924 17.248
8 20 13 16 0.311263 5.36866 17.248
8 20 14 17 0.430038 6.07952 14.1372
8 20 15 18 0.797187 7.3046 9.16298
8 20 16 19 2.21682 8.88206 4.00667
8 30 9 14 2.01705 7.47071 3.70377
8 30 10 15 0.746919 6.27731 8.40426
8 30 11 16 0.397189 5.49379 13.8317
8 30 12 17 0.260848 5.11353 19.6035
8 30 13 18 0.184461 4.65427 25.2317
8 30 14 19 0.150003 4.524 30.1593
8 30 15 20 0.133366 4.5121 33.8325
8 30 16 21 0.123249 4.41205 35.7978
8 30 17 22 0.123774 4.43082 35.7978
8 30 18 23 0.136959 4.63367 33.8325
8 30 19 24 0.160129 4.82939 30.1593
8 30 20 25 0.203683 5.13926 25.2317
8 30 21 26 0.280162 5.49216 19.6035
8 30 22 27 0.439738 6.08232 13.8317
8 30 23 28 0.853864 7.1761 8.40426
8 30 24 29 2.29555 8.50218 3.70377
8 64 11 23 0.464081 5.3564 11.542
8 64 12 24 0.308459 5.014 16.255
8 64 13 25 0.217022 4.63145 21.3409
8 64 14 26 0.167148 4.4718 26.7536
8 64 15 27 0.138315 4.48689 32.4396
8 64 16 28 0.113958 4.36895 38.3381
8 64 17 29 0.0960482 4.26271 44.381
8 64 18 30 0.0836611 4.22432 50.4932
8 64 19 31 0.0734944 4.1593 56.5934
8 64 20 32 0.0667916 4.18081 62.5948
8 64 21 33 0.0610205 4.1742 68.4065
8 64 22 34 0.0564243 4.17177 73.9358
8 64 23 35 0.0525092 4.15291 79.0892
8 64 24 36 0.0493691 4.13593 83.7758
8 64 25 37 0.0470643 4.13739 87.9092
8 64 26 38 0.0451604 4.12814 91.4105
8 64 27 39 0.0439703 4.14247 94.2106
8 64 28 40 0.043075 4.1461 96.2531
8 64 29 41 0.0425555 4.14898 97.4958
8 64 30 42 0.0425096 4.16224 97.913
8 64 31 43 0.042413 4.13509 97.4958
8 64 32 44 0.0429312 4.13226 96.2531
8 64 33 45 0.0439197 4.1377 94.2106
8 64 34 46 0.0451079 4.12334 91.4105
8 64 35 47 0.0464656 4.08475 87.9092
8 64 36 48 0.0490172 4.10645 83.7758
8 64 37 49 0.0519297 4.10708 79.0892
8 64 38 50 0.0555792 4.10929 73.9358
8 64 39 51 0.0605959 4.14516 68.4065
8 64 40 52 0.0665989 4.16874 62.5948
8 64 41 53 0.074565 4.21989 56.5934
8 64 42 54 0.0838349 4.2331 50.4932
8 64 43 55 0.0959978 4.26048 44.381
8 64 44 56 0.113523 4.35227 38.3381
8 64 45 57 0.137808 4.47044 32.4396
8 64 46 58 0.174378 4.66523 26.7536
8 64 47 59 0.23174 4.94555 21.3409
8 64 48 60 0.321204 5.22117 16.255
8 64 49 61 0.491211 5.66953 11.542
9 21 10 13 1.86854 7.48663 4.00667
9 21 11 14 0.675631 6.19079 9.16298
9 21 12 15 0.388372 5.49048 14.1372
9 21 13 16 0.297739 5.13538 17.248
9 21 14 17 0.31644 5.45795 17.248
9 21 15 18 0.444751 6.28752 14.1372
9 21 16 19 0.791088 7.24872 9.16298
9 21 17 20 1.96307 7.86537 4.00667
9 31 10 15 1.9674 7.2868 3.70377
9 31 11 16 0.716478 6.02147 8.40426
9 31 12 17 0.394158 5.45186 13.8317
9 31 13 18 0.246286 4.82808 19.6035
9 31 14 19 0.18232 4.60023 25.2317
9 31 15 20 0.151573 4.57134 30.1593
9 31 16 21 0.129947 4.39643 33.8325
9 31 17 22 0.120737 4.3221 35.7978
9 31 18 23 0.12349 4.42068 35.7978
9 31 19 24 0.133149 4.50477 33.8325
9 31 20 25 0.156405 4.71706 30.1593
9 31 21 26 0.195022 4.92073 25.2317
9 31 22 27 0.268228 5.25823 19.6035
9 31 23 28 0.428412 5.92566 13.8317
9 31 24 29 0.791229 6.64969 8.40426
9 31 25 30 2.20642 8.17208 3.70377
10 22 11 14 2.0419 8.18123 4.00667
10 22 12 15 0.738371 6.76568 9.16298
10 22 13 16 0.397165 5.61479 14.1372
10 22 14 17 0.311763 5.37727 17.248
10 22 15 18 0.337087 5.81406 17.248
10 22 16 19 0.451641 6.38493 14.1372
10 22 17 20 0.740156 6.78203 9.16298
