64
# x y z
0.0 0.0 0.0
0.5 0.0 0.0
1.0 0.0 0.0
1.5 0.0 0.0
2.0 0.0 0.0
2.5 0.0 0.0
3.0 0.0 0.0
3.5 0.0 0.0
4.0 0.0 0.0
4.5 0.0 0.0
5.0 0.0 0.0
5.5 0.0 0.0
6.0 0.0 0.0
6.5 0.0 0.0
7.0 0.0 0.0
7.5 0.0 0.0
8.0 0.0 0.0
8.5 0.0 0.0
9.0 0.0 0.0
9.5 0.0 0.0
10.0 0.0 0.0
10.5 0.0 0.0
11.0 0.0 0.0
11.5 0.0 0.0
12.0 0.0 0.0
12.5 0.0 0.0
13.0 0.0 0.0
13.5 0.0 0.0
14.0 0.0 0.0
14.5 0.0 0.0
15.0 0.0 0.0
15.5 0.0 0.0
16.0 0.0 0.0
16.5 0.0 0.0
17.0 0.0 0.0
17.5 0.0 0.0
18.0 0.0 0.0
18.5 0.0 0.0
19.0 0.0 0.0
19.5 0.0 0.0
20.0 0.0 0.0
20.5 0.0 0.0
21.0 0.0 0.0
21.5 0.0 0.0
22.0 0.0 0.0
22.5 0.0 0.0
23.0 0.0 0.0
23.5 0.0 0.0
24.0 0.0 0.0
24.5 0.0 0.0
25.0 0.0 0.0
25.5 0.0 0.0
26.0 0.0 0.0
26.5 0.0 0.0
27.0 0.0 0.0
27.5 0.0 0.0
28.0 0.0 0.0
28.5 0.0 0.0
29.0 0.0 0.0
29.5 0.0 0.0
30.0 0.0 0.0
30.5 0.0 0.0
31.0 0.0 0.0
31.5 0.0 0.0
1392
# a b m n r rhoa k
1 13 2 5 0.98828 3.95971 4.00667
1 13 3 6 0.40467 3.70798 9.16298
1 13 4 7 0.280542 3.96607 14.1372
1 13 5 8 0.272169 4.69437 17.248
1 13 6 9 0.196992 3.39771 17.248
1 13 7 10 0.415061 5.86778 14.1372
1 13 8 11 0.642385 5.88616 9.16298
1 13 9 12 2.76478 11.0776 4.00667
1 23 2 7 1.08075 4.00286 3.70377
1 23 3 8 0.452198 3.80039 8.40426
1 23 4 9 0.283406 3.91999 13.8317
1 23 5 10 0.222339 4.35863 19.6035
1 23 6 11 0.156021 3.93668 25.2317
1 23 7 12 0.138984 4.19166 30.1593
1 23 8 13 0.102991 3.48445 33.8325
1 23 9 14 0.11933 4.27174 35.7978
1 23 10 15 0.0888215 3.17961 35.7978
1 23 11 16 0.121485 4.11013 33.8325
1 23 12 17 0.121601 3.66739 30.1593
1 23 13 18 0.176554 4.45476 25.2317
1 23 14 19 0.217491 4.26359 19.6035
1 23 15 20 0.321738 4.45018 13.8317
1 23 16 21 0.797058 6.69868 8.40426
1 23 17 22 1.69765 6.2877 3.70377
1 57 4 16 0.353256 4.07727 11.542
1 57 5 17 0.260193 4.22944 16.255
1 57 6 18 0.189478 4.04364 21.3409
1 57 7 19 0.154695 4.13864 26.7536
1 57 8 20 0.114339 3.70912 32.4396
1 57 9 21 0.112236 4.30292 38.3381
1 57 10 22 0.0859423 3.8142 44.381
1 57 11 23 0.080438 4.06158 50.4932
1 57 12 24 0.0698289 3.95186 56.5934
1 57 13 25 0.0648947 4.06207 62.5948
1 57 14 26 0.059155 4.04659 68.4065
1 57 15 27 0.0593478 4.38792 73.9358
1 57 16 28 0.0502563 3.97473 79.0892
1 57 17 29 0.0513001 4.29771 83.7758
1 57 18 30 0.0459163 4.03647 87.9092
1 57 19 31 0.0442243 4.04256 91.4105
1 57 20 32 0.0436488 4.11218 94.2106
1 57 21 33 0.0417609 4.01962 96.2531
1 57 22 34 0.0425249 4.146 97.4958
1 57 23 35 0.0444483 4.35207 97.913
1 57 24 36 0.0427447 4.16742 97.4958
1 57 25 37 0.0444464 4.2781 96.2531
1 57 26 38 0.0427813 4.03045 94.2106
1 57 27 39 0.0468652 4.28397 91.4105
1 57 28 40 0.0481255 4.23067 87.9092
1 57 29 41 0.047033 3.94023 83.7758
1 57 30 42 0.0502789 3.97652 79.0892
1 57 31 43 0.057822 4.27511 73.9358
1 57 32 44 0.0574323 3.92874 68.4065
1 57 33 45 0.0652083 4.08169 62.5948
1 57 34 46 0.0699714 3.95992 56.5934
1 57 35 47 0.0794096 4.00965 50.4932
1 57 36 48 0.0877976 3.89654 44.381
1 57 37 49 0.103073 3.95164 38.3381
1 57 38 50 0.114625 3.71839 32.4396
1 57 39 51 0.149124 3.9896 26.7536
1 57 40 52 0.180137 3.8443 21.3409
1 57 41 53 0.270121 4.39082 16.255
1 57 42 54 0.359429 4.14852 11.542
2 14 3 6 1.06513 4.26762 4.00667
2 14 4 7 0.488936 4.48011 9.16298
2 14 5 8 0.35343 4.9965 14.1372
2 14 6 9 0.209374 3.61127 17.248
2 14 7 10 0.273544 4.71807 17.248
2 14 8 11 0.27062 3.82581 14.1372
2 14 9 12 0.554241 5.0785 9.16298
2 14 10 13 0.872132 3.49435 4.00667
2 24 3 8 1.17454 4.35024 3.70377
2 24 4 9 0.536529 4.50913 8.40426
2 24 5 10 0.35072 4.85105 13.8317
2 24 6 11 0.217609 4.2659 19.6035
2 24 7 12 0.177868 4.4879 25.2317
2 24 8 13 0.118242 3.56609 30.1593
2 24 9 14 0.131172 4.4379 33.8325
2 24 10 15 0.0915264 3.27644 35.7978
2 24 11 16 0.114586 4.10193 35.7978
2 24 12 17 0.107053 3.62187 33.8325
2 24 13 18 0.14189 4.27931 30.1593
2 24 14 19 0.159631 4.02777 25.2317
2 24 15 20 0.216118 4.23668 19.6035
2 24 16 21 0.366113 5.06396 13.8317
2 24 17 22 0.551583 4.63565 8.40426
2 24 18 23 2.24489 8.31457 3.70377
2 58 5 17 0.405067 4.67526 11.542
2 58 6 18 0.265915 4.32244 16.255
2 58 7 19 0.20616 4.39965 21.3409
2 58 8 20 0.142066 3.80077 26.7536
2 58 9 21 0.137469 4.45944 32.4396
2 58 10 22 0.101597 3.89505 38.3381
2 58 11 23 0.0935868 4.15348 44.381
2 58 12 24 0.0793591 4.0071 50.4932
2 58 13 25 0.0728051 4.12029 56.5934
2 58 14 26 0.0651578 4.07854 62.5948
2 58 15 27 0.0649254 4.44132 68.4065
2 58 16 28 0.0538039 3.97803 73.9358
2 58 17 29 0.0543215 4.29624 79.0892
2 58 18 30 0.048251 4.04227 83.7758
2 58 19 31 0.0461174 4.05415 87.9092
2 58 20 32 0.0449982 4.11331 91.4105
2 58 21 33 0.0426491 4.018 94.2106
2 58 22 34 0.0430088 4.13972 96.2531
2 58 23 35 0.0442101 4.3103 97.4958
2 58 24 36 0.0426315 4.17418 97.913
2 58 25 37 0.0437988 4.2702 97.4958
2 58 26 38 0.0417208 4.01575 96.2531
2 58 27 39 0.0452496 4.263 94.2106
2 58 28 40 0.0463611 4.23789 91.4105
2 58 29 41 0.0449762 3.95383 87.9092
2 58 30 42 0.047306 3.9631 83.7758
2 58 31 43 0.0536499 4.24312 79.0892
2 58 32 44 0.0528518 3.90764 73.9358
2 58 33 45 0.0590218 4.03748 68.4065
2 58 34 46 0.0627785 3.9296 62.5948
2 58 35 47 0.0696417 3.94126 56.5934
2 58 36 48 0.075743 3.82451 50.4932
2 58 37 49 0.0869119 3.85723 44.381
2 58 38 50 0.0950596 3.6444 38.3381
2 58 39 51 0.118312 3.83798 32.4396
2 58 40 52 0.138232 3.69822 26.7536
2 58 41 53 0.191792 4.09302 21.3409
2 58 42 54 0.237173 3.85524 16.255
2 58 43 55 0.337244 3.89245 11.542
3 15 4 7 2.40176 9.62307 4.00667
3 15 5 8 0.862289 7.90114 9.16298
3 15 6 9 0.369866 5.22885 14.1372
3 15 7 10 0.341505 5.89027 17.248
3 15 8 11 0.264579 4.56344 17.248
3 15 9 12 0.473143 6.6889 14.1372
3 15 10 13 0.609967 5.58911 9.16298
3 15 11 14 2.5211 10.1012 4.00667
3 25 4 9 2.52238 9.34234 3.70377
3 25 5 10 0.888247 7.46506 8.40426
3 25 6 11 0.405709 5.61163 13.8317
3 25 7 12 0.274839 5.38781 19.6035
3 25 8 13 0.152753 3.85421 25.2317
3 25 9 14 0.160953 4.85423 30.1593
3 25 10 15 0.10428 3.52804 33.8325
3 25 11 16 0.119984 4.29518 35.7978
3 25 12 17 0.105129 3.76339 35.7978
3 25 13 18 0.130031 4.39927 33.8325
3 25 14 19 0.137487 4.14652 30.1593
3 25 15 20 0.177016 4.4664 25.2317
3 25 16 21 0.252424 4.94841 19.6035
3 25 17 22 0.336403 4.65301 13.8317
3 25 18 23 0.853109 7.16975 8.40426
3 25 19 24 2.61275 9.67704 3.70377
3 59 6 18 0.472129 5.44929 11.542
3 59 7 19 0.317495 5.16089 16.255
3 59 8 20 0.188875 4.03076 21.3409
3 59 9 21 0.178682 4.78039 26.7536
3 59 10 22 0.124944 4.05313 32.4396
3 59 11 23 0.112192 4.30123 38.3381
3 59 12 24 0.0922636 4.09475 44.381
3 59 13 25 0.0835286 4.21763 50.4932
3 59 14 26 0.073128 4.13856 56.5934
3 59 15 27 0.0723246 4.52714 62.5948
3 59 16 28 0.0588966 4.02891 68.4065
3 59 17 29 0.0591941 4.37656 73.9358
3 59 18 30 0.051728 4.09113 79.0892
3 59 19 31 0.0488146 4.08949 83.7758
3 59 20 32 0.0471317 4.14331 87.9092
3 59 21 33 0.0441356 4.03446 91.4105
3 59 22 34 0.0441962 4.16375 94.2106
3 59 23 35 0.0447543 4.30774 96.2531
3 59 24 36 0.0429225 4.18477 97.4958
3 59 25 37 0.0436678 4.27565 97.913
3 59 26 38 0.0413326 4.02975 97.4958
3 59 27 39 0.0443612 4.2699 96.2531
3 59 28 40 0.045165 4.25502 94.2106
3 59 29 41 0.0432498 3.95348 91.4105
3 59 30 42 0.0452723 3.97985 87.9092
3 59 31 43 0.0509507 4.26844 83.7758
3 59 32 44 0.0498306 3.94106 79.0892
3 59 33 45 0.0551988 4.08116 73.9358
3 59 34 46 0.058127 3.97626 68.4065
3 59 35 47 0.0632719 3.96049 62.5948
3 59 36 48 0.0680961 3.85379 56.5934
3 59 37 49 0.076907 3.88328 50.4932
3 59 38 50 0.0831392 3.6898 44.381
3 59 39 51 0.100368 3.84792 38.3381
3 59 40 52 0.114811 3.72443 32.4396
3 59 41 53 0.151961 4.06551 26.7536
3 59 42 54 0.180293 3.84763 21.3409
3 59 43 55 0.236633 3.84647 16.255
3 59 44 56 0.278464 3.21402 11.542
4 16 5 8 2.29885 9.21071 4.00667
4 16 6 9 0.671527 6.15319 9.16298
4 16 7 10 0.423296 5.98421 14.1372
4 16 8 11 0.216431 3.73299 17.248
4 16 9 12 0.299788 5.17074 17.248
4 16 10 13 0.267676 3.78417 14.1372
4 16 11 14 0.476268 4.36404 9.16298
4 16 12 15 0.591446 2.36973 4.00667
4 26 5 10 2.3744 8.79425 3.70377
4 26 6 11 0.752868 6.3273 8.40426
4 26 7 12 0.421692 5.8327 13.8317
4 26 8 13 0.192524 3.77415 19.6035
4 26 9 14 0.193747 4.88857 25.2317
4 26 10 15 0.116227 3.50532 30.1593
4 26 11 16 0.123259 4.17018 33.8325
4 26 12 17 0.100555 3.59965 35.7978
4 26 13 18 0.114065 4.08326 35.7978
4 26 14 19 0.110736 3.74647 33.8325
4 26 15 20 0.13368 4.0317 30.1593
4 26 16 21 0.154763 3.90493 25.2317
4 26 17 22 0.180615 3.54069 19.6035
4 26 18 23 0.293556 4.06038 13.8317
4 26 19 24 0.472103 3.96768 8.40426
4 26 20 25 0.788174 2.91922 3.70377
4 60 7 19 0.480305 5.54366 11.542
4 60 8 20 0.242713 3.9453 16.255
4 60 9 21 0.224858 4.79867 21.3409
4 60 10 22 0.149473 3.99895 26.7536
4 60 11 23 0.131309 4.2596 32.4396
4 60 12 24 0.105233 4.03443 38.3381
4 60 13 25 0.0941586 4.17885 44.381
4 60 14 26 0.0807232 4.07598 50.4932
4 60 15 27 0.0794012 4.49358 56.5934
4 60 16 28 0.0636459 3.9839 62.5948
4 60 17 29 0.0634634 4.34131 68.4065
4 60 18 30 0.0548278 4.05373 73.9358
4 60 19 31 0.0513481 4.06108 79.0892
4 60 20 32 0.049105 4.11381 83.7758
4 60 21 33 0.0456668 4.01453 87.9092
4 60 22 34 0.0455236 4.16133 91.4105
4 60 23 35 0.045509 4.28743 94.2106
4 60 24 36 0.0433609 4.17362 96.2531
4 60 25 37 0.0439607 4.28598 97.4958
4 60 26 38 0.0411959 4.03362 97.913
4 60 27 39 0.0438755 4.27767 97.4958
4 60 28 40 0.0443784 4.27156 96.2531
4 60 29 41 0.0421942 3.97514 94.2106
4 60 30 42 0.0438933 4.01231 91.4105
4 60 31 43 0.0490195 4.30926 87.9092
4 60 32 44 0.0476623 3.99295 83.7758
4 60 33 45 0.0523739 4.14221 79.0892
4 60 34 46 0.0547121 4.04518 73.9358
4 60 35 47 0.0586814 4.01419 68.4065
4 60 36 48 0.0627119 3.92543 62.5948
4 60 37 49 0.0700017 3.96163 56.5934
4 60 38 50 0.0750141 3.7877 50.4932
4 60 39 51 0.0886642 3.93501 44.381
4 60 40 52 0.0999989 3.83377 38.3381
4 60 41 53 0.12859 4.17141 32.4396
4 60 42 54 0.148976 3.98563 26.7536
4 60 43 55 0.187368 3.99861 21.3409
4 60 44 56 0.213807 3.47544 16.255
4 60 45 57 0.415616 4.79702 11.542
5 17 6 9 1.86784 7.48382 4.00667
5 17 7 10 0.743791 6.81534 9.16298
5 17 8 11 0.259778 3.67252 14.1372
5 17 9 12 0.318416 5.49202 17.248
5 17 10 13 0.239984 4.13923 17.248
5 17 11 14 0.367352 5.19332 14.1372
5 17 12 15 0.386086 3.5377 9.16298
5 17 13 16 3.72623 14.9298 4.00667
5 27 6 11 1.99662 7.39502 3.70377
5 27 7 12 0.770175 6.47275 8.40426
5 27 8 13 0.262114 3.62548 13.8317
5 27 9 14 0.251046 4.92139 19.6035
5 27 10 15 0.138923 3.50525 25.2317
5 27 11 16 0.138364 4.17295 30.1593
5 27 12 17 0.106664 3.60872 33.8325
5 27 13 18 0.113522 4.06382 35.7978
5 27 14 19 0.106909 3.82711 35.7978
5 27 15 20 0.125412 4.24301 33.8325
5 27 16 21 0.134734 4.06349 30.1593
5 27 17 22 0.151467 3.82176 25.2317
5 27 18 23 0.223045 4.37248 19.6035
5 27 19 24 0.326584 4.51721 13.8317
5 27 20 25 0.473061 3.97573 8.40426
5 27 21 26 1.85108 6.85599 3.70377
5 61 8 20 0.325031 3.7515 11.542
5 61 9 21 0.292261 4.75071 16.255
5 61 10 22 0.181486 3.87309 21.3409
5 61 11 23 0.155423 4.15812 26.7536
5 61 12 24 0.120848 3.92026 32.4396
5 61 13 25 0.106438 4.08064 38.3381
5 61 14 26 0.0893423 3.9651 44.381
5 61 15 27 0.0873213 4.40914 50.4932
5 61 16 28 0.0685588 3.87998 56.5934
5 61 17 29 0.0675577 4.22876 62.5948
5 61 18 30 0.0578362 3.95637 68.4065
5 61 19 31 0.0538443 3.98102 73.9358
5 61 20 32 0.0509855 4.0324 79.0892
5 61 21 33 0.0469512 3.93338 83.7758
5 61 22 34 0.0465184 4.08939 87.9092
5 61 23 35 0.0458638 4.19244 91.4105
5 61 24 36 0.0434535 4.09378 94.2106
5 61 25 37 0.0437992 4.21581 96.2531
5 61 26 38 0.0406748 3.96562 97.4958
5 61 27 39 0.0428762 4.19814 97.913
5 61 28 40 0.0432485 4.21655 97.4958
5 61 29 41 0.0407138 3.91883 96.2531
5 61 30 42 0.0419425 3.95143 94.2106
5 61 31 43 0.0462349 4.22636 91.4105
5 61 32 44 0.0445522 3.91655 87.9092
5 61 33 45 0.0481296 4.0321 83.7758
5 61 34 46 0.0500285 3.95671 79.0892
5 61 35 47 0.0527361 3.89908 73.9358
5 61 36 48 0.0557283 3.81218 68.4065
5 61 37 49 0.0611796 3.82952 62.5948
5 61 38 50 0.0648176 3.66825 56.5934
5 61 39 51 0.0744558 3.75952 50.4932
5 61 40 52 0.0824296 3.65831 44.381
5 61 41 53 0.102068 3.91311 38.3381
5 61 42 54 0.114681 3.72021 32.4396
5 61 43 55 0.136685 3.65682 26.7536
5 61 44 56 0.150622 3.21441 21.3409
5 61 45 57 0.229841 3.73607 16.255
5 61 46 58 0.366171 4.22633 11.542
6 18 7 10 2.56467 10.2758 4.00667
6 18 8 11 0.40385 3.70047 9.16298
6 18 9 12 0.404135 5.71333 14.1372
6 18 10 13 0.220311 3.79991 17.248
6 18 11 14 0.255154 4.40089 17.248
6 18 12 15 0.20571 2.90815 14.1372
6 18 13 16 0.728461 6.67487 9.16298
6 18 14 17 1.72079 6.89465 4.00667
6 28 7 12 2.64874 9.81035 3.70377
6 28 8 13 0.455595 3.82894 8.40426
6 28 9 14 0.399899 5.53127 13.8317
6 28 10 15 0.191802 3.75999 19.6035
6 28 11 16 0.175088 4.41776 25.2317
6 28 12 17 0.124469 3.75389 30.1593
6 28 13 18 0.12809 4.33362 33.8325
6 28 14 19 0.111041 3.97501 35.7978
6 28 15 20 0.12635 4.52303 35.7978
6 28 16 21 0.125575 4.24852 33.8325
6 28 17 22 0.136224 4.10843 30.1593
6 28 18 23 0.184514 4.65559 25.2317
6 28 19 24 0.251816 4.93649 19.6035
6 28 20 25 0.335696 4.64324 13.8317
6 28 21 26 0.845047 7.10199 8.40426
6 28 22 27 2.85347 10.5686 3.70377
6 62 9 21 0.456566 5.26967 11.542
6 62 10 22 0.248582 4.0407 16.255
6 62 11 23 0.20327 4.33797 21.3409
6 62 12 24 0.150215 4.0188 26.7536
6 62 13 25 0.129297 4.19435 32.4396
6 62 14 26 0.104908 4.02198 38.3381
6 62 15 27 0.101646 4.51114 44.381
6 62 16 28 0.0781529 3.94619 50.4932
