64
# x y z
0.0 0.0 0.0
0.5 0.0 0.0
1.0 0.0 0.0
1.5 0.0 0.0
2.0 0.0 0.0
2.5 0.0 0.0
3.0 0.0 0.0
3.5 0.0 0.0
4.0 0.0 0.0
4.5 0.0 0.0
5.0 0.0 0.0
5.5 0.0 0.0
6.0 0.0 0.0
6.5 0.0 0.0
7.0 0.0 0.0
7.5 0.0 0.0
8.0 0.0 0.0
8.5 0.0 0.0
9.0 0.0 0.0
9.5 0.0 0.0
10.0 0.0 0.0
10.5 0.0 0.0
11.0 0.0 0.0
11.5 0.0 0.0
12.0 0.0 0.0
12.5 0.0 0.0
13.0 0.0 0.0
13.5 0.0 0.0
14.0 0.0 0.0
14.5 0.0 0.0
15.0 0.0 0.0
15.5 0.0 0.0
16.0 0.0 0.0
16.5 0.0 0.0
17.0 0.0 0.0
17.5 0.0 0.0
18.0 0.0 0.0
18.5 0.0 0.0
19.0 0.0 0.0
19.5 0.0 0.0
20.0 0.0 0.0
20.5 0.0 0.0
21.0 0.0 0.0
21.5 0.0 0.0
22.0 0.0 0.0
22.5 0.0 0.0
23.0 0.0 0.0
23.5 0.0 0.0
24.0 0.0 0.0
24.5 0.0 0.0
25.0 0.0 0.0
25.5 0.0 0.0
26.0 0.0 0.0
26.5 0.0 0.0
27.0 0.0 0.0
27.5 0.0 0.0
28.0 0.0 0.0
28.5 0.0 0.0
29.0 0.0 0.0
29.5 0.0 0.0
30.0 0.0 0.0
30.5 0.0 0.0
31.0 0.0 0.0
31.5 0.0 0.0
1400
# a b m n r rhoa k
1 13 2 5 1.70062 6.81382 4.00667
1 13 3 6 0.668677 6.12708 9.16298
1 13 4 7 0.398605 5.63514 14.1372
1 13 5 8 0.288095 4.96905 17.248
1 13 6 9 0.254533 4.39017 17.248
1 13 7 10 0.353723 5.00064 14.1372
1 13 8 11 0.66149 6.06122 9.16298
1 13 9 12 1.78762 7.1624 4.00667
1 23 2 7 1.82555 6.76143 3.70377
1 23 3 8 0.717 6.02585 8.40426
1 23 4 9 0.393017 5.43608 13.8317
1 23 5 10 0.248318 4.86791 19.6035
1 23 6 11 0.173477 4.37712 25.2317
1 23 7 12 0.133595 4.02912 30.1593
1 23 8 13 0.118752 4.01768 33.8325
1 23 9 14 0.114772 4.10857 35.7978
1 23 10 15 0.108912 3.89882 35.7978
1 23 11 16 0.11866 4.01456 33.8325
1 23 12 17 0.140777 4.24573 30.1593
1 23 13 18 0.179713 4.53445 25.2317
1 23 14 19 0.261419 5.12475 19.6035
1 23 15 20 0.388173 5.36908 13.8317
1 23 16 21 0.776305 6.52427 8.40426
1 23 17 22 2.05349 7.60568 3.70377
1 57 4 16 0.455169 5.25354 11.542
1 57 5 17 0.292828 4.75993 16.255
1 57 6 18 0.204152 4.3568 21.3409
1 57 7 19 0.153734 4.11293 26.7536
1 57 8 20 0.125045 4.05642 32.4396
1 57 9 21 0.108574 4.16252 38.3381
1 57 10 22 0.0921237 4.08854 44.381
1 57 11 23 0.0802174 4.05044 50.4932
1 57 12 24 0.0719899 4.07415 56.5934
1 57 13 25 0.0646391 4.04607 62.5948
1 57 14 26 0.0595368 4.07271 68.4065
1 57 15 27 0.0562013 4.15529 73.9358
1 57 16 28 0.052315 4.13756 79.0892
1 57 17 29 0.049316 4.13148 83.7758
1 57 18 30 0.0469609 4.1283 87.9092
1 57 19 31 0.0445599 4.07324 91.4105
1 57 20 32 0.0434398 4.09249 94.2106
1 57 21 33 0.0426792 4.10801 96.2531
1 57 22 34 0.042435 4.13724 97.4958
1 57 23 35 0.042481 4.15944 97.913
1 57 24 36 0.0427508 4.16802 97.4958
1 57 25 37 0.0435385 4.19072 96.2531
1 57 26 38 0.043848 4.13094 94.2106
1 57 27 39 0.0448513 4.09988 91.4105
1 57 28 40 0.0468785 4.12105 87.9092
1 57 29 41 0.0491314 4.11602 83.7758
1 57 30 42 0.052405 4.14467 79.0892
1 57 31 43 0.0559462 4.13642 73.9358
1 57 32 44 0.0593679 4.06115 68.4065
1 57 33 45 0.0652441 4.08394 62.5948
1 57 34 46 0.0723281 4.09329 56.5934
1 57 35 47 0.0805582 4.06765 50.4932
1 57 36 48 0.0924555 4.10327 44.381
1 57 37 49 0.107853 4.13488 38.3381
1 57 38 50 0.125923 4.0849 32.4396
1 57 39 51 0.158422 4.23837 26.7536
1 57 40 52 0.205902 4.39415 21.3409
1 57 41 53 0.289889 4.71214 16.255
1 57 42 54 0.436911 5.04281 11.542
2 14 3 6 1.71848 6.88537 4.00667
2 14 4 7 0.674666 6.18195 9.16298
2 14 5 8 0.37497 5.30102 14.1372
2 14 6 9 0.257874 4.44781 17.248
2 14 7 10 0.261404 4.50868 17.248
2 14 8 11 0.359113 5.07685 14.1372
2 14 9 12 0.626364 5.73936 9.16298
2 14 10 13 1.58933 6.36793 4.00667
2 24 3 8 1.8237 6.75458 3.70377
2 24 4 9 0.707812 5.94864 8.40426
2 24 5 10 0.375225 5.18999 13.8317
2 24 6 11 0.232364 4.55515 19.6035
2 24 7 12 0.162257 4.09402 25.2317
2 24 8 13 0.13357 4.02837 30.1593
2 24 9 14 0.121913 4.12462 33.8325
2 24 10 15 0.10868 3.89049 35.7978
2 24 11 16 0.109971 3.93671 35.7978
2 24 12 17 0.121196 4.10038 33.8325
2 24 13 18 0.14225 4.29016 30.1593
2 24 14 19 0.188176 4.748 25.2317
2 24 15 20 0.251084 4.92213 19.6035
2 24 16 21 0.41106 5.68565 13.8317
2 24 17 22 0.799217 6.71683 8.40426
2 24 18 23 2.20904 8.18177 3.70377
2 58 5 17 0.434853 5.01905 11.542
2 58 6 18 0.275705 4.48159 16.255
2 58 7 19 0.194079 4.14183 21.3409
2 58 8 20 0.15154 4.05423 26.7536
2 58 9 21 0.128246 4.16026 32.4396
2 58 10 22 0.106177 4.07062 38.3381
2 58 11 23 0.0906663 4.02386 44.381
2 58 12 24 0.0801132 4.04517 50.4932
2 58 13 25 0.0708428 4.00923 56.5934
2 58 14 26 0.0644793 4.03607 62.5948
2 58 15 27 0.060266 4.12259 68.4065
2 58 16 28 0.0555312 4.10574 73.9358
2 58 17 29 0.0518452 4.10039 79.0892
2 58 18 30 0.0488671 4.09388 83.7758
2 58 19 31 0.0459359 4.03819 87.9092
2 58 20 32 0.0444628 4.06436 91.4105
2 58 21 33 0.043368 4.08572 94.2106
2 58 22 34 0.042762 4.11597 96.2531
2 58 23 35 0.0424425 4.13797 97.4958
2 58 24 36 0.0423906 4.15059 97.913
2 58 25 37 0.0428229 4.17506 97.4958
2 58 26 38 0.0427982 4.11945 96.2531
2 58 27 39 0.0434544 4.09387 94.2106
2 58 28 40 0.0449905 4.1126 91.4105
2 58 29 41 0.0466919 4.10465 87.9092
2 58 30 42 0.0493028 4.13038 83.7758
2 58 31 43 0.0520946 4.12012 79.0892
2 58 32 44 0.0547897 4.05092 73.9358
2 58 33 45 0.0594809 4.06888 68.4065
2 58 34 46 0.0649824 4.06756 62.5948
2 58 35 47 0.071299 4.03505 56.5934
2 58 36 48 0.0804111 4.06022 50.4932
2 58 37 49 0.0918118 4.0747 44.381
2 58 38 50 0.104819 4.01858 38.3381
2 58 39 51 0.127224 4.12708 32.4396
2 58 40 52 0.157987 4.22673 26.7536
2 58 41 53 0.20813 4.44169 21.3409
2 58 42 54 0.285836 4.64627 16.255
2 58 43 55 0.421491 4.86483 11.542
3 15 4 7 1.81543 7.27381 4.00667
3 15 5 8 0.655194 6.00353 9.16298
3 15 6 9 0.342722 4.84512 14.1372
3 15 7 10 0.25965 4.47844 17.248
3 15 8 11 0.279809 4.82613 17.248
3 15 9 12 0.385657 5.4521 14.1372
3 15 10 13 0.660589 6.05296 9.16298
3 15 11 14 1.7031 6.82375 4.00667
3 25 4 9 1.89603 7.02248 3.70377
3 25 5 10 0.689371 5.79365 8.40426
3 25 6 11 0.352161 4.87098 13.8317
3 25 7 12 0.214434 4.20366 19.6035
3 25 8 13 0.160305 4.04477 25.2317
3 25 9 14 0.137084 4.13435 30.1593
