64
# x y z
0.0 0.0 0.0
0.5 0.0 0.0
1.0 0.0 0.0
1.5 0.0 0.0
2.0 0.0 0.0
2.5 0.0 0.0
3.0 0.0 0.0
3.5 0.0 0.0
4.0 0.0 0.0
4.5 0.0 0.0
5.0 0.0 0.0
5.5 0.0 0.0
6.0 0.0 0.0
6.5 0.0 0.0
7.0 0.0 0.0
7.5 0.0 0.0
8.0 0.0 0.0
8.5 0.0 0.0
9.0 0.0 0.0
9.5 0.0 0.0
10.0 0.0 0.0
10.5 0.0 0.0
11.0 0.0 0.0
11.5 0.0 0.0
12.0 0.0 0.0
12.5 0.0 0.0
13.0 0.0 0.0
13.5 0.0 0.0
14.0 0.0 0.0
14.5 0.0 0.0
15.0 0.0 0.0
15.5 0.0 0.0
16.0 0.0 0.0
16.5 0.0 0.0
17.0 0.0 0.0
17.5 0.0 0.0
18.0 0.0 0.0
18.5 0.0 0.0
19.0 0.0 0.0
19.5 0.0 0.0
20.0 0.0 0.0
20.5 0.0 0.0
21.0 0.0 0.0
21.5 0.0 0.0
22.0 0.0 0.0
22.5 0.0 0.0
23.0 0.0 0.0
23.5 0.0 0.0
24.0 0.0 0.0
24.5 0.0 0.0
25.0 0.0 0.0
25.5 0.0 0.0
26.0 0.0 0.0
26.5 0.0 0.0
27.0 0.0 0.0
27.5 0.0 0.0
28.0 0.0 0.0
28.5 0.0 0.0
29.0 0.0 0.0
29.5 0.0 0.0
30.0 0.0 0.0
30.5 0.0 0.0
31.0 0.0 0.0
31.5 0.0 0.0
1833
# a b m n r rhoa k
1 4 35 38 -0.000479246 3.26196 -6806.44
1 4 36 39 -0.000440575 3.27264 -7428.12
1 4 37 40 -0.000409176 3.30879 -8086.46
1 4 38 41 -0.000381706 3.35233 -8782.5
1 4 40 43 -0.000337486 3.47336 -10291.9
1 4 41 44 -0.000307512 3.41562 -11107.3
1 4 43 46 -0.000245617 3.15982 -12864.8
1 4 47 50 -0.000198323 3.35485 -16916.1
1 4 48 51 -0.000189222 3.41483 -18046.7
1 4 49 52 -0.000178563 3.43315 -19226.5
1 4 50 53 -0.000177267 3.62629 -20456.7
1 4 55 58 -0.000134672 3.68972 -27397.8
1 4 58 61 -0.00011863 3.82377 -32232.7
1 4 60 63 -9.5617e-05 3.41857 -35752.7
1 4 63 2 -1.46625 9.19762 -6.2729
1 4 64 3 1.49413 9.40283 6.29317
2 5 3 6 3.46028 8.69664 2.51327
2 5 4 7 -0.578704 9.09026 -15.708
2 5 6 9 -1.83529 8.96893 -4.88692
2 5 7 10 -0.525488 7.3372 -13.9626
2 5 8 11 -0.234593 6.63295 -28.2743
2 5 9 12 -0.123951 6.05737 -48.8692
2 5 10 13 -0.0727173 5.58429 -76.7945
2 5 11 14 -0.045513 5.1474 -113.097
2 5 12 15 -0.0303025 4.8128 -158.825
2 5 13 16 -0.0207014 4.45132 -215.025
2 5 14 17 -0.0153896 4.35131 -282.743
2 5 15 18 -0.0120421 4.37164 -363.028
2 5 16 19 -0.00912934 4.17144 -456.927
2 5 17 20 -0.00690572 3.90509 -565.487
2 5 18 21 -0.00551656 3.80507 -689.754
2 5 19 22 -0.00448486 3.72592 -830.777
2 5 20 23 -0.00386636 3.82616 -989.602
2 5 21 24 -0.00327961 3.82821 -1167.28
2 5 22 25 -0.00277287 3.78455 -1364.85
2 5 23 26 -0.00227099 3.5958 -1583.36
2 5 24 27 -0.00192482 3.51063 -1823.87
2 5 25 28 -0.00169367 3.53538 -2087.41
2 5 26 29 -0.00152464 3.62109 -2375.04
2 5 27 30 -0.0013507 3.63043 -2687.81
2 5 28 31 -0.00119846 3.62744 -3026.75
2 5 29 32 -0.00106585 3.61633 -3392.92
2 5 30 33 -0.000945683 3.58165 -3787.36
2 5 31 34 -0.000855366 3.60206 -4211.13
2 5 32 35 -0.000784951 3.662 -4665.27
2 5 33 36 -0.000707184 3.64257 -5150.82
2 5 34 37 -0.000625098 3.54357 -5668.83
2 5 35 38 -0.000550606 3.42496 -6220.35
2 5 36 39 -0.000504273 3.4323 -6806.44
2 5 37 40 -0.000464909 3.4534 -7428.12
2 5 38 41 -0.000432886 3.50052 -8086.46
2 5 39 42 -0.00040338 3.54268 -8782.5
2 5 40 43 -0.000381536 3.63119 -9517.28
2 5 41 44 -0.000347722 3.57871 -10291.9
2 5 43 46 -0.000286479 3.4276 -11964.6
2 5 46 49 -0.000248017 3.67023 -14798.3
2 5 49 52 -0.000205528 3.7091 -18046.7
2 5 51 54 -0.000186826 3.82184 -20456.7
2 5 52 55 -0.000177333 3.85488 -21738.1
2 5 60 63 -0.00011283 3.83197 -33962.4
2 5 62 1 -2.07247 8.67101 -4.1839
2 5 64 3 -1.44238 9.04789 -6.2729
3 6 4 7 3.5164 8.83769 2.51327
3 6 5 8 -0.804071 12.6303 -15.708
3 6 7 10 -1.75027 8.55346 -4.88692
3 6 8 11 -0.538396 7.51742 -13.9626
3 6 9 12 -0.23796 6.72817 -28.2743
3 6 10 13 -0.124769 6.09738 -48.8692
3 6 11 14 -0.0722701 5.54994 -76.7945
3 6 12 15 -0.0455242 5.14867 -113.097
3 6 13 16 -0.0296424 4.70796 -158.825
3 6 14 17 -0.0212167 4.56212 -215.025
3 6 15 18 -0.0161276 4.55998 -282.743
3 6 16 19 -0.0119119 4.32437 -363.028
3 6 17 20 -0.00880287 4.02227 -456.927
3 6 18 21 -0.00689017 3.8963 -565.487
3 6 19 22 -0.00552797 3.81294 -689.754
3 6 20 23 -0.00469845 3.90336 -830.777
3 6 21 24 -0.00393664 3.8957 -989.602
3 6 22 25 -0.00329189 3.84255 -1167.28
3 6 23 26 -0.0026725 3.64756 -1364.85
3 6 24 27 -0.00224506 3.55475 -1583.36
3 6 25 28 -0.00196145 3.57742 -1823.87
3 6 26 29 -0.00175134 3.65576 -2087.41
3 6 27 30 -0.00154543 3.67048 -2375.04
3 6 28 31 -0.00136143 3.65926 -2687.81
3 6 29 32 -0.00121006 3.66256 -3026.75
3 6 30 33 -0.00107694 3.65396 -3392.92
3 6 31 34 -0.000972039 3.68147 -3787.36
3 6 32 35 -0.000886477 3.73307 -4211.13
3 6 33 36 -0.000791161 3.69098 -4665.27
3 6 34 37 -0.000701637 3.614 -5150.82
3 6 35 38 -0.000608909 3.4518 -5668.83
3 6 36 39 -0.000554911 3.45174 -6220.35
3 6 37 40 -0.000510375 3.47383 -6806.44
3 6 38 41 -0.000474282 3.52302 -7428.12
3 6 39 42 -0.000444195 3.59196 -8086.46
3 6 40 43 -0.000419802 3.68691 -8782.5
3 6 41 44 -0.00038412 3.65578 -9517.28
3 6 43 46 -0.000311864 3.46396 -11107.3
3 6 46 49 -0.000264464 3.652 -13809
3 6 47 50 -0.000243283 3.60017 -14798.3
3 6 48 51 -0.000226677 3.58912 -15833.6
3 6 49 52 -0.000216007 3.65399 -16916.1
3 6 51 54 -0.000192852 3.70788 -19226.5
3 6 52 55 -0.000183115 3.74592 -20456.7
3 6 53 56 -0.000171317 3.7241 -21738.1
3 6 55 58 -0.000160229 3.91905 -24459
3 6 58 61 -0.000140505 4.06783 -28951.5
3 6 62 1 -0.694928 7.25531 -10.4404
3 6 63 2 -1.99386 8.34209 -4.1839
4 7 5 8 3.28823 8.26422 2.51327
4 7 6 9 -0.736084 11.5624 -15.708
4 7 8 11 -1.81442 8.86691 -4.88692
4 7 9 12 -0.551945 7.70661 -13.9626
4 7 10 13 -0.241303 6.82268 -28.2743
4 7 11 14 -0.125174 6.11715 -48.8692
4 7 12 15 -0.073227 5.62343 -76.7945
4 7 13 16 -0.0448856 5.07644 -113.097
4 7 14 17 -0.0306544 4.86868 -158.825
4 7 15 18 -0.022526 4.84365 -215.025
4 7 16 19 -0.0161414 4.56387 -282.743
4 7 17 20 -0.0116008 4.21143 -363.028
4 7 18 21 -0.00886934 4.05264 -456.927
4 7 19 22 -0.00697799 3.94596 -565.487
4 7 20 23 -0.00582085 4.01495 -689.754
4 7 21 24 -0.00481057 3.99651 -830.777
4 7 22 25 -0.00397054 3.92925 -989.602
4 7 23 26 -0.00319189 3.72582 -1167.28
4 7 24 27 -0.00265587 3.62486 -1364.85
4 7 25 28 -0.00229513 3.63402 -1583.36
4 7 26 29 -0.002032 3.7061 -1823.87
4 7 27 30 -0.00179829 3.75377 -2087.41
4 7 28 31 -0.00157639 3.744 -2375.04
4 7 29 32 -0.00138432 3.72079 -2687.81
4 7 30 33 -0.00123947 3.75156 -3026.75
4 7 31 34 -0.00109262 3.70717 -3392.92
4 7 32 35 -0.00099807 3.78005 -3787.36
4 7 33 36 -0.000871972 3.67199 -4211.13
4 7 34 37 -0.000785518 3.66465 -4665.27
4 7 35 38 -0.000683703 3.52163 -5150.82
4 7 36 39 -0.000623907 3.53682 -5668.83
4 7 37 40 -0.000569638 3.54335 -6220.35
4 7 38 41 -0.000528474 3.59702 -6806.44
4 7 39 42 -0.000501237 3.72325 -7428.12
4 7 40 43 -0.000465833 3.76694 -8086.46
4 7 41 44 -0.000424721 3.73011 -8782.5
4 7 43 46 -0.000357995 3.68443 -10291.9
4 7 44 47 -0.000337123 3.74452 -11107.3
4 7 45 48 -0.000322925 3.86366 -11964.6
4 7 46 49 -0.000294546 3.78928 -12864.8
4 7 49 52 -0.000247457 3.91814 -15833.6
4 7 51 54 -0.000228665 4.12665 -18046.7
4 7 52 55 -0.000201552 3.87515 -19226.5
4 7 53 56 -0.000187359 3.83274 -20456.7
4 7 54 57 -0.000175205 3.80862 -21738.1
4 7 55 58 -0.000172508 3.98008 -23071.9
4 7 56 59 -0.000168806 4.12883 -24459
4 7 58 61 -0.000156888 4.29839 -27397.8
4 7 62 1 -0.350845 6.57616 -18.7438
4 7 63 2 -0.709706 7.4096 -10.4404
4 7 64 3 -2.10967 8.82666 -4.1839
5 8 6 9 3.35516 8.43243 2.51327
5 8 7 10 -0.803091 12.6149 -15.708
5 8 9 12 -1.72368 8.42347 -4.88692
5 8 10 13 -0.52205 7.2892 -13.9626
5 8 11 14 -0.227888 6.44337 -28.2743
5 8 12 15 -0.12022 5.87504 -48.8692
5 8 13 16 -0.0680944 5.22927 -76.7945
5 8 14 17 -0.0438142 4.95527 -113.097
5 8 15 18 -0.030852 4.90007 -158.825
5 8 16 19 -0.0213182 4.58393 -215.025
5 8 17 20 -0.0148294 4.19291 -282.743
5 8 18 21 -0.0110264 4.00292 -363.028
5 8 19 22 -0.00846394 3.86741 -456.927
5 8 20 23 -0.00693865 3.92371 -565.487
5 8 21 24 -0.00564001 3.89022 -689.754
5 8 22 25 -0.00458728 3.81101 -830.777
5 8 23 26 -0.00364268 3.6048 -989.602
5 8 24 27 -0.00299654 3.49779 -1167.28
5 8 25 28 -0.00256355 3.49885 -1364.85
5 8 26 29 -0.00225015 3.5628 -1583.36
5 8 27 30 -0.00197781 3.60727 -1823.87
5 8 28 31 -0.00172156 3.59361 -2087.41
5 8 29 32 -0.00150167 3.56654 -2375.04
5 8 30 33 -0.0013377 3.59549 -2687.81
5 8 31 34 -0.00116695 3.53207 -3026.75
5 8 32 35 -0.00105931 3.59417 -3392.92
5 8 33 36 -0.000918337 3.47808 -3787.36
5 8 34 37 -0.00082452 3.47216 -4211.13
5 8 35 38 -0.000713193 3.32723 -4665.27
5 8 36 39 -0.00065117 3.35406 -5150.82
5 8 37 40 -0.000592619 3.35946 -5668.83
5 8 38 41 -0.000548246 3.41028 -6220.35
5 8 39 42 -0.000517601 3.52302 -6806.44
5 8 40 43 -0.000477707 3.54847 -7428.12
5 8 41 44 -0.000431208 3.48695 -8086.46
5 8 42 45 -0.000385723 3.38761 -8782.5
5 8 43 46 -0.000361781 3.44317 -9517.28
5 8 44 47 -0.000354714 3.65067 -10291.9
5 8 45 48 -0.000337871 3.75283 -11107.3
5 8 46 49 -0.000306819 3.67096 -11964.6
5 8 49 52 -0.000250323 3.70435 -14798.3
5 8 51 54 -0.000230366 3.89689 -16916.1
5 8 52 55 -0.000204209 3.6853 -18046.7
5 8 53 56 -0.000188667 3.62741 -19226.5
5 8 54 57 -0.000176493 3.61046 -20456.7
5 8 55 58 -0.000172226 3.74386 -21738.1
5 8 56 59 -0.000167913 3.87406 -23071.9
5 8 58 61 -0.000153539 3.97677 -25900.7
5 8 62 1 -0.189517 5.50682 -29.0572
5 8 63 2 -0.322188 6.03903 -18.7438
5 8 64 3 -0.648064 6.76603 -10.4404
6 9 7 10 3.23684 8.13506 2.51327
6 9 8 11 -0.708658 11.1316 -15.708
6 9 10 13 -1.71507 8.3814 -4.88692
6 9 11 14 -0.515465 7.19725 -13.9626
6 9 12 15 -0.229062 6.47657 -28.2743
6 9 13 16 -0.115696 5.65398 -48.8692
6 9 14 17 -0.0687029 5.27601 -76.7945
6 9 15 18 -0.0457888 5.17859 -113.097
6 9 16 19 -0.0302344 4.80198 -158.825
6 9 17 20 -0.0202185 4.34748 -215.025
6 9 18 21 -0.0145486 4.11352 -282.743
6 9 19 22 -0.010856 3.94103 -363.028
6 9 20 23 -0.00867032 3.9617 -456.927
6 9 21 24 -0.0069002 3.90197 -565.487
6 9 22 25 -0.00551427 3.80349 -689.754
6 9 23 26 -0.00430967 3.58038 -830.777
6 9 24 27 -0.00348955 3.45326 -989.602
6 9 25 28 -0.00295163 3.44536 -1167.28
6 9 26 29 -0.00256479 3.50055 -1364.85
6 9 27 30 -0.00223652 3.54122 -1583.36
6 9 28 31 -0.00195044 3.55735 -1823.87
6 9 29 32 -0.0016893 3.52626 -2087.41
6 9 30 33 -0.00149441 3.54929 -2375.04
6 9 31 34 -0.00129894 3.49131 -2687.81
6 9 32 35 -0.0011726 3.54915 -3026.75
6 9 33 36 -0.00101468 3.44273 -3392.92
6 9 34 37 -0.000907481 3.43696 -3787.36
6 9 35 38 -0.000783324 3.29868 -4211.13
6 9 36 39 -0.000711183 3.31786 -4665.27
6 9 37 40 -0.000645699 3.32588 -5150.82
6 9 38 41 -0.000595294 3.37462 -5668.83
6 9 39 42 -0.000560917 3.4891 -6220.35
6 9 40 43 -0.000518556 3.52952 -6806.44
6 9 41 44 -0.000469582 3.48811 -7428.12
6 9 44 47 -0.000363595 3.46044 -9517.28
6 9 45 48 -0.000346051 3.56151 -10291.9
6 9 46 49 -0.000312988 3.47644 -11107.3
6 9 47 50 -0.000290965 3.48127 -11964.6
6 9 48 51 -0.000265271 3.41266 -12864.8
6 9 49 52 -0.000255795 3.53228 -13809
6 9 50 53 -0.000247393 3.661 -14798.3
6 9 51 54 -0.000234664 3.71558 -15833.6
6 9 52 55 -0.000211233 3.57323 -16916.1
6 9 56 59 -0.000172492 3.74964 -21738.1
6 9 57 60 -0.000165902 3.82767 -23071.9
6 9 58 61 -0.000157655 3.85609 -24459
6 9 59 62 -0.00014371 3.72219 -25900.7
6 9 60 63 -0.000141096 3.86572 -27397.8
6 9 61 64 -0.00013391 3.8769 -28951.5
6 9 62 1 -0.119123 4.92347 -41.3309
6 9 63 2 -0.182479 5.30234 -29.0572
6 9 64 3 -0.309822 5.80724 -18.7438
7 10 8 11 3.40134 8.54851 2.51327
7 10 9 12 -0.646701 10.1583 -15.708
7 10 11 14 -1.77984 8.69796 -4.88692
7 10 12 15 -0.547146 7.6396 -13.9626
7 10 13 16 -0.229088 6.47731 -28.2743
7 10 14 17 -0.121153 5.92065 -48.8692
7 10 15 18 -0.0748743 5.74993 -76.7945
7 10 16 19 -0.0465961 5.2699 -113.097
7 10 17 20 -0.0296607 4.71085 -158.825
7 10 18 21 -0.0204888 4.4056 -215.025
7 10 19 22 -0.0147634 4.17427 -282.743
7 10 20 23 -0.0114786 4.16704 -363.028
7 10 21 24 -0.00891071 4.07155 -456.927
7 10 22 25 -0.00697941 3.94676 -565.487
7 10 23 26 -0.00535286 3.69216 -689.754
7 10 24 27 -0.00426415 3.54256 -830.777
7 10 25 28 -0.00355876 3.52176 -989.602
7 10 26 29 -0.00305778 3.56928 -1167.28
7 10 27 30 -0.00264317 3.60752 -1364.85
7 10 28 31 -0.00226663 3.58889 -1583.36
7 10 29 32 -0.00195087 3.55814 -1823.87
7 10 30 33 -0.00170044 3.54953 -2087.41
7 10 31 34 -0.00148633 3.5301 -2375.04
7 10 32 35 -0.00133076 3.57683 -2687.81
7 10 33 36 -0.00115742 3.50323 -3026.75
7 10 34 37 -0.00101932 3.45849 -3392.92
7 10 35 38 -0.000877062 3.32175 -3787.36
7 10 36 39 -0.000781836 3.29241 -4211.13
7 10 37 40 -0.000707617 3.30122 -4665.27
7 10 38 41 -0.000648169 3.3386 -5150.82
7 10 39 42 -0.000608263 3.44814 -5668.83
7 10 40 43 -0.000562763 3.50058 -6220.35
7 10 41 44 -0.000511259 3.47985 -6806.44
7 10 44 47 -0.000395808 3.47618 -8782.5
7 10 45 48 -0.000377254 3.59043 -9517.28
7 10 46 49 -0.000344832 3.54896 -10291.9
7 10 49 52 -0.0002825 3.63431 -12864.8
7 10 51 54 -0.000254014 3.75897 -14798.3
7 10 52 55 -0.000236258 3.74082 -15833.6
7 10 53 56 -0.000219738 3.71711 -16916.1
7 10 62 1 -0.0815867 4.52812 -55.5008
7 10 63 2 -0.115918 4.79101 -41.3309
7 10 64 3 -0.17699 5.14284 -29.0572
8 11 9 12 3.45606 8.68603 2.51327
8 11 10 13 -0.745665 11.7129 -15.708
8 11 12 15 -1.89986 9.28448 -4.88692
8 11 13 16 -0.540879 7.55209 -13.9626
8 11 14 17 -0.239635 6.77551 -28.2743
8 11 15 18 -0.1337 6.53382 -48.8692
8 11 16 19 -0.0772427 5.93181 -76.7945
8 11 17 20 -0.0462998 5.23638 -113.097
8 11 18 21 -0.0304545 4.83693 -158.825
8 11 19 22 -0.0210645 4.52939 -215.025
8 11 20 23 -0.0158336 4.47685 -282.743
8 11 21 24 -0.0119462 4.33681 -363.028
8 11 22 25 -0.00914509 4.17864 -456.927
8 11 23 26 -0.00687147 3.88572 -565.487
8 11 24 27 -0.00537606 3.70816 -689.754
8 11 25 28 -0.00441267 3.66595 -830.777
8 11 26 29 -0.00373749 3.69862 -989.602
8 11 27 30 -0.00319269 3.72675 -1167.28
8 11 28 31 -0.00272505 3.71928 -1364.85
8 11 29 32 -0.00232437 3.68032 -1583.36
8 11 30 33 -0.00202003 3.68426 -1823.87
8 11 31 34 -0.00174067 3.6335 -2087.41
8 11 32 35 -0.00155011 3.68157 -2375.04
8 11 33 36 -0.00132868 3.57124 -2687.81
8 11 34 37 -0.00116918 3.53882 -3026.75
8 11 35 38 -0.00100025 3.39377 -3392.92
8 11 36 39 -0.000896012 3.39352 -3787.36
8 11 39 42 -0.000689623 3.55212 -5150.82
8 11 40 43 -0.000634489 3.59681 -5668.83
8 11 41 44 -0.000574022 3.57062 -6220.35
8 11 44 47 -0.000430486 3.48111 -8086.46
8 11 47 50 -0.000341892 3.5187 -10291.9
8 11 48 51 -0.000310681 3.45082 -11107.3
8 11 49 52 -0.000298661 3.57335 -11964.6
8 11 50 53 -0.000288914 3.71683 -12864.8
8 11 52 55 -0.000245438 3.63206 -14798.3
8 11 54 57 -0.000211713 3.58135 -16916.1
8 11 56 59 -0.000197948 3.80586 -19226.5
8 11 57 60 -0.000190895 3.90507 -20456.7
8 11 58 61 -0.000180833 3.93096 -21738.1
8 11 59 62 -0.000165909 3.82783 -23071.9
8 11 62 1 -0.0611869 4.37406 -71.4868
8 11 63 2 -0.0823 4.56771 -55.5008
8 11 64 3 -0.116851 4.82957 -41.3309
9 12 10 13 3.28764 8.26275 2.51327
9 12 11 14 -0.877446 13.7829 -15.708
9 12 13 16 -1.77593 8.67881 -4.88692
9 12 14 17 -0.548047 7.65218 -13.9626
9 12 15 18 -0.260112 7.35449 -28.2743
9 12 16 19 -0.135771 6.63503 -48.8692
9 12 17 20 -0.0754508 5.79421 -76.7945
9 12 18 21 -0.0467747 5.2901 -113.097
9 12 19 22 -0.0308098 4.89337 -158.825
9 12 20 23 -0.0222665 4.78785 -215.025
9 12 21 24 -0.0162553 4.59609 -282.743
9 12 22 25 -0.0121179 4.39915 -363.028
9 12 23 26 -0.00889504 4.06439 -456.927
9 12 24 27 -0.00682119 3.85729 -565.487
9 12 25 28 -0.00549762 3.792 -689.754
9 12 26 29 -0.0045873 3.81102 -830.777
9 12 27 30 -0.00386519 3.825 -989.602
9 12 28 31 -0.00324179 3.78406 -1167.28
9 12 29 32 -0.00274022 3.73998 -1364.85
9 12 30 33 -0.00234994 3.7208 -1583.36
9 12 31 34 -0.00202329 3.69022 -1823.87
9 12 32 35 -0.00178444 3.72485 -2087.41
9 12 33 36 -0.0015287 3.63073 -2375.04
9 12 34 37 -0.00133035 3.57573 -2687.81
9 12 35 38 -0.00113208 3.42652 -3026.75
9 12 36 39 -0.00100436 3.4077 -3392.92
9 12 37 40 -0.000901313 3.4136 -3787.36
9 12 38 41 -0.000819131 3.44947 -4211.13
9 12 39 42 -0.000761679 3.55343 -4665.27
9 12 40 43 -0.00069922 3.60155 -5150.82
9 12 41 44 -0.00062982 3.57034 -5668.83
9 12 43 46 -0.000516839 3.51783 -6806.44
9 12 44 47 -0.00047193 3.50555 -7428.12
9 12 45 48 -0.000448421 3.62614 -8086.46
9 12 46 49 -0.000406144 3.56696 -8782.5
9 12 48 51 -0.000346107 3.56208 -10291.9
9 12 49 52 -0.000332952 3.69819 -11107.3
9 12 50 53 -0.000321565 3.84739 -11964.6
9 12 51 54 -0.00029803 3.8341 -12864.8
9 12 52 55 -0.000265813 3.67062 -13809
9 12 53 56 -0.000245707 3.63605 -14798.3
9 12 54 57 -0.000231203 3.66078 -15833.6
9 12 55 58 -0.000223975 3.78878 -16916.1
9 12 56 59 -0.000212414 3.83337 -18046.7
9 12 57 60 -0.000206233 3.96515 -19226.5
9 12 58 61 -0.000194733 3.98359 -20456.7
9 12 60 63 -0.00016395 3.78263 -23071.9
9 12 61 64 -0.00015104 3.69429 -24459
9 12 62 1 -0.0476829 4.25292 -89.1916
9 12 63 2 -0.0614328 4.39163 -71.4868
9 12 64 3 -0.0825544 4.58183 -55.5008
10 13 11 14 3.41246 8.57644 2.51327
10 13 12 15 -0.652147 10.2439 -15.708
10 13 14 17 -1.82811 8.93385 -4.88692
10 13 15 18 -0.607611 8.48385 -13.9626
10 13 16 19 -0.268121 7.58095 -28.2743
10 13 17 20 -0.134009 6.54894 -48.8692
10 13 18 21 -0.0769517 5.90946 -76.7945
10 13 19 22 -0.0476766 5.3921 -113.097
10 13 20 23 -0.0328616 5.21923 -158.825
10 13 21 24 -0.0230474 4.95576 -215.025
10 13 22 25 -0.0166332 4.70293 -282.743
10 13 23 26 -0.0118679 4.30839 -363.028
10 13 24 27 -0.00889 4.06208 -456.927
10 13 25 28 -0.00701246 3.96545 -565.487
10 13 26 29 -0.00574881 3.96526 -689.754
10 13 27 30 -0.00476591 3.9594 -830.777
10 13 28 31 -0.00395049 3.90941 -989.602
10 13 29 32 -0.00329712 3.84865 -1167.28
10 13 30 33 -0.00280954 3.83459 -1364.85
10 13 31 34 -0.00238874 3.78224 -1583.36
10 13 32 35 -0.00209114 3.81397 -1823.87
10 13 33 36 -0.00176473 3.68372 -2087.41
10 13 34 37 -0.00153687 3.65014 -2375.04
10 13 35 38 -0.00129934 3.49237 -2687.81
10 13 36 39 -0.0011554 3.49712 -3026.75
10 13 37 40 -0.00103068 3.49701 -3392.92
10 13 38 41 -0.000933856 3.53685 -3787.36
10 13 39 42 -0.0008687 3.65821 -4211.13
10 13 40 43 -0.00079362 3.70245 -4665.27
10 13 43 46 -0.000583389 3.62889 -6220.35
10 13 44 47 -0.000533297 3.62985 -6806.44
10 13 45 48 -0.000503379 3.73916 -7428.12
10 13 46 49 -0.000453072 3.66375 -8086.46
10 13 48 51 -0.000380007 3.61663 -9517.28
10 13 49 52 -0.000363822 3.7444 -10291.9
10 13 50 53 -0.000350846 3.89694 -11107.3
10 13 51 54 -0.00032743 3.91756 -11964.6
10 13 52 55 -0.000293747 3.779 -12864.8
10 13 53 56 -0.0002705 3.73535 -13809
10 13 54 57 -0.000251746 3.72541 -14798.3
10 13 55 58 -0.000244574 3.87249 -15833.6
10 13 56 59 -0.000235771 3.98832 -16916.1
10 13 57 60 -0.000226855 4.09399 -18046.7
10 13 58 61 -0.000215133 4.13626 -19226.5
10 13 62 1 -0.038717 4.20073 -108.498
10 13 63 2 -0.0481365 4.29337 -89.1916
10 13 64 3 -0.0618913 4.42441 -71.4868
11 14 12 15 3.63038 9.12415 2.51327
11 14 13 16 -0.729363 11.4568 -15.708
11 14 15 18 -1.92792 9.42157 -4.88692
11 14 16 19 -0.593215 8.28285 -13.9626
11 14 17 20 -0.250997 7.09677 -28.2743
11 14 18 21 -0.129871 6.34668 -48.8692
