64
# x y z
0.0 0.0 0.0
0.5 0.0 0.0
1.0 0.0 0.0
1.5 0.0 0.0
2.0 0.0 0.0
2.5 0.0 0.0
3.0 0.0 0.0
3.5 0.0 0.0
4.0 0.0 0.0
4.5 0.0 0.0
5.0 0.0 0.0
5.5 0.0 0.0
6.0 0.0 0.0
6.5 0.0 0.0
7.0 0.0 0.0
7.5 0.0 0.0
8.0 0.0 0.0
8.5 0.0 0.0
9.0 0.0 0.0
9.5 0.0 0.0
10.0 0.0 0.0
10.5 0.0 0.0
11.0 0.0 0.0
11.5 0.0 0.0
12.0 0.0 0.0
12.5 0.0 0.0
13.0 0.0 0.0
13.5 0.0 0.0
14.0 0.0 0.0
14.5 0.0 0.0
15.0 0.0 0.0
15.5 0.0 0.0
16.0 0.0 0.0
16.5 0.0 0.0
17.0 0.0 0.0
17.5 0.0 0.0
18.0 0.0 0.0
18.5 0.0 0.0
19.0 0.0 0.0
19.5 0.0 0.0
20.0 0.0 0.0
20.5 0.0 0.0
21.0 0.0 0.0
21.5 0.0 0.0
22.0 0.0 0.0
22.5 0.0 0.0
23.0 0.0 0.0
23.5 0.0 0.0
24.0 0.0 0.0
24.5 0.0 0.0
25.0 0.0 0.0
25.5 0.0 0.0
26.0 0.0 0.0
26.5 0.0 0.0
27.0 0.0 0.0
27.5 0.0 0.0
28.0 0.0 0.0
28.5 0.0 0.0
29.0 0.0 0.0
29.5 0.0 0.0
30.0 0.0 0.0
30.5 0.0 0.0
31.0 0.0 0.0
31.5 0.0 0.0
1208
# a b m n r rhoa k
2 24 3 8 2.36564 8.76178 3.70377
2 24 4 9 0.862737 7.25066 8.40426
2 24 5 10 0.420135 5.81117 13.8317
2 24 6 11 0.262482 5.14558 19.6035
2 24 7 12 0.183169 4.62166 25.2317
2 24 8 13 0.148193 4.46939 30.1593
2 24 9 14 0.127487 4.31321 33.8325
2 24 10 15 0.116868 4.18363 35.7978
2 24 11 16 0.117009 4.18867 35.7978
2 24 12 17 0.128918 4.36161 33.8325
2 24 13 18 0.150083 4.52638 30.1593
2 24 14 19 0.196332 4.95379 25.2317
2 24 15 20 0.273921 5.36981 19.6035
2 24 16 21 0.434849 6.01469 13.8317
2 24 17 22 0.877248 7.37262 8.40426
2 24 18 23 2.63497 9.75934 3.70377
2 56 3 10 2.41506 8.64265 3.57865
2 56 6 13 0.269289 5.21104 19.3511
2 56 9 16 0.104811 4.38144 41.8032
2 56 12 19 0.059303 4.09677 69.0821
2 56 15 22 0.040753 4.00785 98.345
2 56 18 25 0.0314947 3.96344 125.845
2 56 21 28 0.0272424 4.01563 147.403
2 56 24 31 0.0251232 4.00202 159.296
2 56 27 34 0.0257333 4.09921 159.296
2 56 30 37 0.0275188 4.05636 147.403
2 56 33 40 0.0312324 3.93043 125.845
2 56 36 43 0.0403029 3.96359 98.345
2 56 39 46 0.0588291 4.06404 69.0821
2 56 42 49 0.102894 4.3013 41.8032
2 56 45 52 0.26529 5.13366 19.3511
2 56 48 55 2.26642 8.11071 3.57865
3 15 4 7 2.37678 9.52296 4.00667
3 15 5 8 0.738346 6.76544 9.16298
3 15 6 9 0.405344 5.73042 14.1372
3 15 7 10 0.302626 5.21969 17.248
3 15 8 11 0.321436 5.54412 17.248
3 15 9 12 0.442478 6.25538 14.1372
3 15 10 13 0.839432 7.6917 9.16298
3 15 11 14 2.34048 9.37753 4.00667
3 25 4 9 2.48781 9.21428 3.70377
3 25 5 10 0.78923 6.63289 8.40426
3 25 6 11 0.409507 5.66417 13.8317
3 25 7 12 0.252681 4.95345 19.6035
3 25 8 13 0.186217 4.69858 25.2317
3 25 9 14 0.14782 4.45815 30.1593
3 25 10 15 0.125688 4.25234 33.8325
3 25 11 16 0.11636 4.16544 35.7978
3 25 12 17 0.118503 4.24216 35.7978
3 25 13 18 0.126861 4.29203 33.8325
3 25 14 19 0.151701 4.57519 30.1593
3 25 15 20 0.19246 4.8561 25.2317
3 25 16 21 0.269188 5.27704 19.6035
3 25 17 22 0.444361 6.14626 13.8317
3 25 18 23 0.887402 7.45796 8.40426
3 25 19 24 2.53005 9.37073 3.70377
3 57 4 11 2.53875 9.08528 3.57865
3 57 7 14 0.259206 5.01594 19.3511
3 57 10 17 0.104874 4.38409 41.8032
3 57 13 20 0.0577627 3.99037 69.0821
3 57 16 23 0.0407489 4.00745 98.345
3 57 19 26 0.0311617 3.92154 125.845
3 57 22 29 0.0271316 3.99929 147.403
3 57 25 32 0.0251454 4.00555 159.296
3 57 28 35 0.0258971 4.12529 159.296
3 57 31 38 0.0271776 4.00607 147.403
3 57 34 41 0.031244 3.9319 125.845
3 57 37 44 0.0401033 3.94396 98.345
3 57 40 47 0.0588138 4.06298 69.0821
3 57 43 50 0.103058 4.30815 41.8032
3 57 46 53 0.275685 5.33481 19.3511
3 57 49 56 2.37509 8.49962 3.57865
4 16 5 8 2.0307 8.13633 4.00667
4 16 6 9 0.703598 6.44705 9.16298
4 16 7 10 0.385608 5.4514 14.1372
4 16 8 11 0.309736 5.34232 17.248
4 16 9 12 0.324145 5.59084 17.248
4 16 10 13 0.457012 6.46085 14.1372
4 16 11 14 0.813313 7.45237 9.16298
4 16 12 15 2.28357 9.14953 4.00667
4 26 5 10 2.14528 7.94564 3.70377
4 26 6 11 0.756549 6.35823 8.40426
4 26 7 12 0.388251 5.37017 13.8317
4 26 8 13 0.254809 4.99516 19.6035
4 26 9 14 0.184865 4.66446 25.2317
4 26 10 15 0.145371 4.38429 30.1593
4 26 11 16 0.124739 4.22023 33.8325
4 26 12 17 0.117962 4.22277 35.7978
4 26 13 18 0.117018 4.189 35.7978
4 26 14 19 0.129469 4.38025 33.8325
4 26 15 20 0.151865 4.58015 30.1593
4 26 16 21 0.193172 4.87405 25.2317
4 26 17 22 0.281291 5.51431 19.6035
4 26 18 23 0.469299 6.4912 13.8317
4 26 19 24 0.910924 7.65564 8.40426
4 26 20 25 2.55231 9.45318 3.70377
4 58 5 12 2.19554 7.85705 3.57865
4 58 8 15 0.258033 4.99323 19.3511
4 58 11 18 0.102615 4.28961 41.8032
4 58 14 21 0.0576024 3.97929 69.0821
4 58 17 24 0.0400379 3.93753 98.345
4 58 20 27 0.031247 3.93227 125.845
4 58 23 30 0.0268008 3.95053 147.403
4 58 26 33 0.025437 4.052 159.296
4 58 29 36 0.0256504 4.08599 159.296
4 58 32 39 0.0268689 3.96057 147.403
4 58 35 42 0.031356 3.94599 125.845
4 58 38 45 0.0399411 3.92801 98.345
4 58 41 48 0.0597073 4.1247 69.0821
4 58 44 51 0.102808 4.29771 41.8032
4 58 47 54 0.277994 5.37951 19.3511
4 58 50 57 2.35385 8.42361 3.57865
5 17 6 9 2.23154 8.94105 4.00667
5 17 7 10 0.720136 6.59859 9.16298
5 17 8 11 0.413995 5.85271 14.1372
5 17 9 12 0.318395 5.49167 17.248
5 17 10 13 0.33174 5.72184 17.248
5 17 11 14 0.434235 6.13886 14.1372
5 17 12 15 0.772732 7.08053 9.16298
5 17 13 16 2.25491 9.03467 4.00667
5 27 6 11 2.35814 8.73403 3.70377
5 27 7 12 0.777144 6.53132 8.40426
5 27 8 13 0.417433 5.7738 13.8317
5 27 9 14 0.265654 5.20776 19.6035
5 27 10 15 0.188838 4.76469 25.2317
5 27 11 16 0.147734 4.45554 30.1593
5 27 12 17 0.128747 4.35584 33.8325
5 27 13 18 0.117667 4.21222 35.7978
5 27 14 19 0.120186 4.30238 35.7978
5 27 15 20 0.130659 4.42052 33.8325
5 27 16 21 0.152392 4.59605 30.1593
5 27 17 22 0.200133 5.04969 25.2317
5 27 18 23 0.295497 5.79278 19.6035
5 27 19 24 0.479272 6.62913 13.8317
5 27 20 25 0.912354 7.66766 8.40426
5 27 21 26 2.53607 9.39302 3.70377
5 59 6 13 2.41004 8.62467 3.57865
5 59 9 16 0.270336 5.23131 19.3511
5 59 12 19 0.105326 4.40295 41.8032
5 59 15 22 0.0595742 4.11551 69.0821
5 59 18 25 0.0403374 3.96698 98.345
5 59 21 28 0.0317125 3.99086 125.845
5 59 24 31 0.0269247 3.96879 147.403
5 59 27 34 0.0256351 4.08356 159.296
5 59 30 37 0.0254318 4.05117 159.296
5 59 33 40 0.0266584 3.92954 147.403
5 59 36 43 0.031248 3.9324 125.845
5 59 39 46 0.0403691 3.9701 98.345
5 59 42 49 0.0580806 4.01233 69.0821
5 59 45 52 0.103463 4.32508 41.8032
5 59 48 55 0.267646 5.17925 19.3511
5 59 51 58 2.43885 8.72779 3.57865
6 18 7 10 2.08246 8.34371 4.00667
6 18 8 11 0.744148 6.81861 9.16298
6 18 9 12 0.417941 5.9085 14.1372
6 18 10 13 0.324786 5.6019 17.248
6 18 11 14 0.321166 5.53946 17.248
6 18 12 15 0.425854 6.02037 14.1372
6 18 13 16 0.794223 7.27744 9.16298
6 18 14 17 2.47055 9.89867 4.00667
6 28 7 12 2.20871 8.18057 3.70377
6 28 8 13 0.79892 6.71433 8.40426
6 28 9 14 0.420242 5.81265 13.8317
6 28 10 15 0.264224 5.17973 19.6035
6 28 11 16 0.186831 4.71407 25.2317
6 28 12 17 0.149577 4.51114 30.1593
6 28 13 18 0.125955 4.26138 33.8325
6 28 14 19 0.119001 4.25996 35.7978
6 28 15 20 0.120168 4.30174 35.7978
6 28 16 21 0.129125 4.36863 33.8325
6 28 17 22 0.154359 4.65535 30.1593
6 28 18 23 0.206171 5.20203 25.2317
6 28 19 24 0.296709 5.81655 19.6035
6 28 20 25 0.47521 6.57295 13.8317
6 28 21 26 0.903338 7.59189 8.40426
6 28 22 27 2.51282 9.30691 3.70377
6 60 7 14 2.2637 8.101 3.57865
6 60 10 17 0.271401 5.25192 19.3511
6 60 13 20 0.102552 4.28699 41.8032
6 60 16 23 0.0594452 4.1066 69.0821
6 60 19 26 0.0398803 3.92203 98.345
6 60 22 29 0.0315121 3.96564 125.845
6 60 25 32 0.0268638 3.95982 147.403
6 60 28 35 0.0256792 4.09058 159.296
6 60 31 38 0.0250152 3.9848 159.296
6 60 34 41 0.0264885 3.90449 147.403
6 60 37 44 0.0308555 3.88301 125.845
6 60 40 47 0.0399051 3.92447 98.345
6 60 43 50 0.0573087 3.959 69.0821
6 60 46 53 0.104018 4.34827 41.8032
6 60 49 56 0.268064 5.18734 19.3511
6 60 52 59 2.37684 8.50589 3.57865
7 19 8 11 2.27252 9.10523 4.00667
7 19 9 12 0.775323 7.10427 9.16298
7 19 10 13 0.432475 6.11397 14.1372
7 19 11 14 0.317445 5.47528 17.248
7 19 12 15 0.315007 5.43323 17.248
7 19 13 16 0.423895 5.99268 14.1372
7 19 14 17 0.801762 7.34653 9.16298
7 19 15 18 2.36493 9.47548 4.00667
7 29 8 13 2.39982 8.88837 3.70377
7 29 9 14 0.831797 6.99064 8.40426
7 29 10 15 0.428621 5.92855 13.8317
7 29 11 16 0.26472 5.18945 19.6035
7 29 12 17 0.191707 4.8371 25.2317
7 29 13 18 0.147318 4.44301 30.1593
7 29 14 19 0.128217 4.3379 33.8325
7 29 15 20 0.120135 4.30055 35.7978
7 29 16 21 0.118983 4.25933 35.7978
7 29 17 22 0.129944 4.39635 33.8325
7 29 18 23 0.158129 4.76906 30.1593
7 29 19 24 0.205984 5.19734 25.2317
7 29 20 25 0.293293 5.74958 19.6035
7 29 21 26 0.466618 6.4541 13.8317
7 29 22 27 0.894167 7.51482 8.40426
7 29 23 28 2.65307 9.82638 3.70377
7 61 8 15 2.44677 8.75612 3.57865
7 61 11 18 0.271521 5.25423 19.3511
7 61 14 21 0.104082 4.35095 41.8032
7 61 17 24 0.058944 4.07197 69.0821
7 61 20 27 0.040347 3.96793 98.345
7 61 23 30 0.031273 3.93555 125.845
7 61 26 33 0.0273305 4.02861 147.403
7 61 29 36 0.0255476 4.06963 159.296
7 61 32 39 0.0248451 3.95772 159.296
7 61 35 42 0.0265983 3.92067 147.403
7 61 38 45 0.0308428 3.88141 125.845
7 61 41 48 0.040492 3.98219 98.345
7 61 44 51 0.0573243 3.96009 69.0821
7 61 47 54 0.104645 4.37448 41.8032
7 61 50 57 0.266551 5.15807 19.3511
7 61 53 60 2.31433 8.28217 3.57865
8 20 9 12 2.1265 8.5202 4.00667
8 20 10 13 0.750823 6.87977 9.16298
8 20 11 14 0.409131 5.78396 14.1372
8 20 12 15 0.312199 5.3848 17.248
8 20 13 16 0.317592 5.47781 17.248
8 20 14 17 0.451353 6.38086 14.1372
8 20 15 18 0.847238 7.76323 9.16298
8 20 16 19 2.548 10.209 4.00667
8 30 9 14 2.2504 8.33497 3.70377
8 30 10 15 0.794385 6.67622 8.40426
8 30 11 16 0.406649 5.62464 13.8317
8 30 12 17 0.262193 5.13992 19.6035
8 30 13 18 0.183078 4.61936 25.2317
8 30 14 19 0.146759 4.42614 30.1593
8 30 15 20 0.128026 4.33143 33.8325
8 30 16 21 0.11744 4.20409 35.7978
8 30 17 22 0.117846 4.21862 35.7978
8 30 18 23 0.131616 4.45289 33.8325
8 30 19 24 0.156779 4.72833 30.1593
8 30 20 25 0.202779 5.11645 25.2317
8 30 21 26 0.285296 5.5928 19.6035
8 30 22 27 0.454946 6.29267 13.8317
8 30 23 28 0.903318 7.59172 8.40426
8 30 24 29 2.48077 9.18819 3.70377
8 62 9 16 2.29718 8.2208 3.57865
8 62 12 19 0.267393 5.17436 19.3511
8 62 15 22 0.105138 4.39512 41.8032
8 62 18 25 0.058199 4.02051 69.0821
8 62 21 28 0.0403792 3.97109 98.345
8 62 24 31 0.0311019 3.91402 125.845
8 62 27 34 0.0274155 4.04114 147.403
8 62 30 37 0.0252857 4.02789 159.296
8 62 33 40 0.0246385 3.9248 159.296
8 62 36 43 0.0266195 3.92381 147.403
8 62 39 46 0.0313672 3.9474 125.845
8 62 42 49 0.0398197 3.91607 98.345
8 62 45 52 0.0584227 4.03596 69.0821
8 62 48 55 0.10339 4.32203 41.8032
8 62 51 58 0.27822 5.38388 19.3511
8 62 54 61 2.39296 8.56357 3.57865
9 21 10 13 2.17941 8.73219 4.00667
9 21 11 14 0.724786 6.6412 9.16298
9 21 12 15 0.408864 5.78018 14.1372
9 21 13 16 0.307993 5.31226 17.248
9 21 14 17 0.330162 5.69462 17.248
9 21 15 18 0.462592 6.53974 14.1372
9 21 16 19 0.868587 7.95885 9.16298
9 21 17 20 2.39473 9.59489 4.00667
9 31 10 15 2.28808 8.47454 3.70377
9 31 11 16 0.771715 6.48569 8.40426
9 31 12 17 0.412629 5.70735 13.8317
9 31 13 18 0.253427 4.96807 19.6035
9 31 14 19 0.184344 4.65131 25.2317
9 31 15 20 0.148594 4.48148 30.1593
9 31 16 21 0.125919 4.26017 33.8325
9 31 17 22 0.116131 4.15722 35.7978
9 31 18 23 0.119303 4.27077 35.7978
9 31 19 24 0.130748 4.42354 33.8325
9 31 20 25 0.155403 4.68684 30.1593
9 31 21 26 0.198325 5.00409 25.2317
9 31 22 27 0.279549 5.48015 19.6035
9 31 23 28 0.458624 6.34353 13.8317
9 31 24 29 0.864787 7.2679 8.40426
9 31 25 30 2.50366 9.27298 3.70377
9 63 10 17 2.34117 8.37821 3.57865
9 63 13 20 0.258119 4.99489 19.3511
9 63 16 23 0.104421 4.36513 41.8032
9 63 19 26 0.057305 3.95875 69.0821
9 63 22 29 0.0400277 3.93652 98.345
9 63 25 32 0.0310217 3.90392 125.845
9 63 28 35 0.0274651 4.04845 147.403
9 63 31 38 0.0248946 3.9656 159.296
9 63 34 41 0.0245183 3.90566 159.296
9 63 37 44 0.0264032 3.89192 147.403
9 63 40 47 0.0311891 3.92499 125.845
9 63 43 50 0.0396318 3.89759 98.345
9 63 46 53 0.0591177 4.08398 69.0821
9 63 49 56 0.104976 4.38832 41.8032
9 63 52 59 0.286922 5.55227 19.3511
9 63 55 62 2.33715 8.36383 3.57865
10 22 11 14 2.14633 8.59964 4.00667
10 22 12 15 0.753422 6.90359 9.16298
10 22 13 16 0.403988 5.71125 14.1372
10 22 14 17 0.319483 5.51043 17.248
10 22 15 18 0.337566 5.82232 17.248
10 22 16 19 0.463334 6.55022 14.1372
10 22 17 20 0.807298 7.39725 9.16298
10 22 18 21 2.28621 9.16007 4.00667
10 32 11 16 2.26306 8.38186 3.70377
10 32 12 17 0.811827 6.8228 8.40426
10 32 13 18 0.407261 5.63311 13.8317
10 32 14 19 0.260472 5.10617 19.6035
10 32 15 20 0.191213 4.82462 25.2317
10 32 16 21 0.148442 4.47691 30.1593
10 32 17 22 0.125495 4.24583 33.8325
10 32 18 23 0.118533 4.24323 35.7978
10 32 19 24 0.119797 4.28847 35.7978
10 32 20 25 0.131814 4.4596 33.8325
10 32 21 26 0.154742 4.6669 30.1593
10 32 22 27 0.198264 5.00253 25.2317
10 32 23 28 0.288717 5.65987 19.6035
10 32 24 29 0.464235 6.42115 13.8317
10 32 25 30 0.933486 7.84526 8.40426
10 32 26 31 2.71029 10.0383 3.70377
11 23 12 15 2.29543 9.19702 4.00667
11 23 13 16 0.743504 6.81271 9.16298
11 23 14 17 0.422092 5.96719 14.1372
11 23 15 18 0.333446 5.75127 17.248
11 23 16 19 0.337567 5.82235 17.248
11 23 17 20 0.433877 6.13379 14.1372
11 23 18 21 0.77867 7.13494 9.16298
11 23 19 22 2.34692 9.40331 4.00667
11 33 12 17 2.43157 9.00597 3.70377
11 33 13 18 0.803878 6.756 8.40426
11 33 14 19 0.42308 5.8519 13.8317
11 33 15 20 0.275273 5.39633 19.6035
11 33 16 21 0.192976 4.86912 25.2317
11 33 17 22 0.147889 4.46022 30.1593
11 33 18 23 0.127646 4.31858 33.8325
11 33 19 24 0.118404 4.23859 35.7978
11 33 20 25 0.120037 4.29706 35.7978
11 33 21 26 0.129376 4.37711 33.8325
11 33 22 27 0.150775 4.54728 30.1593
11 33 23 28 0.196717 4.96351 25.2317
11 33 24 29 0.279709 5.48329 19.6035
11 33 25 30 0.465691 6.44129 13.8317
11 33 26 31 0.933783 7.84776 8.40426
11 33 27 32 2.47006 9.14856 3.70377
12 24 13 16 2.14767 8.60502 4.00667
12 24 14 17 0.759661 6.96076 9.16298
12 24 15 18 0.445625 6.29987 14.1372
12 24 16 19 0.335581 5.78809 17.248
12 24 17 20 0.322225 5.55773 17.248
12 24 18 21 0.427972 6.05031 14.1372
12 24 19 22 0.815766 7.47485 9.16298
12 24 20 23 2.50615 10.0413 4.00667
12 34 13 18 2.28485 8.46256 3.70377
12 34 14 19 0.815711 6.85545 8.40426
12 34 15 20 0.445017 6.15533 13.8317
12 34 16 21 0.276032 5.4112 19.6035
12 34 17 22 0.190242 4.80013 25.2317
12 34 18 23 0.14958 4.51124 30.1593
12 34 19 24 0.127266 4.30573 33.8325
12 34 20 25 0.119437 4.27556 35.7978
12 34 21 26 0.118808 4.25306 35.7978
12 34 22 27 0.127059 4.29873 33.8325
12 34 23 28 0.150436 4.53704 30.1593
12 34 24 29 0.193427 4.88049 25.2317
12 34 25 30 0.282284 5.53377 19.6035
12 34 26 31 0.470549 6.50848 13.8317
12 34 27 32 0.887387 7.45783 8.40426
12 34 28 33 2.50719 9.28607 3.70377
13 25 14 17 2.25806 9.04728 4.00667
13 25 15 18 0.836165 7.66176 9.16298
13 25 16 19 0.45948 6.49574 14.1372
13 25 17 20 0.326261 5.62734 17.248
13 25 18 21 0.321039 5.53727 17.248
13 25 19 22 0.43977 6.21711 14.1372
13 25 20 23 0.833598 7.63824 9.16298
13 25 21 24 2.40464 9.63458 4.00667
13 35 14 19 2.39255 8.86148 3.70377
13 35 15 20 0.891641 7.49358 8.40426
13 35 16 21 0.457776 6.33181 13.8317
13 35 17 22 0.275782 5.4063 19.6035
13 35 18 23 0.194677 4.91204 25.2317
13 35 19 24 0.150396 4.53584 30.1593
13 35 20 25 0.129936 4.39607 33.8325
13 35 21 26 0.119002 4.26 35.7978
13 35 22 27 0.116693 4.17734 35.7978
13 35 23 28 0.125709 4.25306 33.8325
13 35 24 29 0.147057 4.43513 30.1593
13 35 25 30 0.192186 4.84917 25.2317
13 35 26 31 0.280698 5.50266 19.6035
13 35 27 32 0.443836 6.139 13.8317
13 35 28 33 0.857577 7.2073 8.40426
13 35 29 34 2.3729 8.78868 3.70377
14 26 15 18 2.34697 9.40354 4.00667
14 26 16 19 0.822086 7.53276 9.16298
14 26 17 20 0.433471 6.12805 14.1372
14 26 18 21 0.322597 5.56414 17.248
14 26 19 22 0.329618 5.68524 17.248
14 26 20 23 0.467855 6.61415 14.1372
14 26 21 24 0.858021 7.86202 9.16298
14 26 22 25 2.41377 9.67117 4.00667
14 36 15 20 2.47384 9.16254 3.70377
14 36 16 21 0.8715 7.32432 8.40426
14 36 17 22 0.436298 6.03473 13.8317
14 36 18 23 0.272462 5.34122 19.6035
14 36 19 24 0.19048 4.80612 25.2317
14 36 20 25 0.151786 4.57776 30.1593
14 36 21 26 0.12877 4.35662 33.8325
14 36 22 27 0.116788 4.18076 35.7978
14 36 23 28 0.115774 4.14444 35.7978
14 36 24 29 0.124867 4.22457 33.8325
14 36 25 30 0.149017 4.49425 30.1593
14 36 26 31 0.196876 4.96751 25.2317
14 36 27 32 0.277472 5.43944 19.6035
14 36 28 33 0.449714 6.2203 13.8317
14 36 29 34 0.875341 7.3566 8.40426
14 36 30 35 2.67108 9.89307 3.70377
15 27 16 19 2.29775 9.20632 4.00667
15 27 17 20 0.773794 7.09026 9.16298
15 27 18 21 0.42754 6.0442 14.1372
15 27 19 22 0.323497 5.57967 17.248
15 27 20 23 0.348177 6.00534 17.248
15 27 21 24 0.478507 6.76474 14.1372
15 27 22 25 0.849164 7.78087 9.16298
15 27 23 26 2.3824 9.54548 4.00667
15 37 16 21 2.41592 8.94803 3.70377
15 37 17 22 0.828788 6.96535 8.40426
15 37 18 23 0.431797 5.97248 13.8317
15 37 19 24 0.265678 5.20824 19.6035
15 37 20 25 0.192978 4.86915 25.2317
15 37 21 26 0.150554 4.54059 30.1593
15 37 22 27 0.126056 4.26479 33.8325
15 37 23 28 0.115081 4.11965 35.7978
15 37 24 29 0.114649 4.10419 35.7978
15 37 25 30 0.125749 4.25441 33.8325
15 37 26 31 0.151825 4.57894 30.1593
15 37 27 32 0.194377 4.90446 25.2317
15 37 28 33 0.277827 5.4464 19.6035
15 37 29 34 0.450059 6.22507 13.8317
15 37 30 35 0.907453 7.62647 8.40426
15 37 31 36 2.45147 9.07969 3.70377
16 28 17 20 2.25582 9.03834 4.00667
16 28 18 21 0.795715 7.29112 9.16298
16 28 19 22 0.430579 6.08717 14.1372
16 28 20 23 0.344234 5.93733 17.248
16 28 21 24 0.355295 6.12812 17.248
16 28 22 25 0.470099 6.64587 14.1372
16 28 23 26 0.832514 7.6283 9.16298
16 28 24 27 2.36047 9.45764 4.00667
16 38 17 22 2.38838 8.84601 3.70377
16 38 18 23 0.857395 7.20577 8.40426
16 38 19 24 0.432862 5.98721 13.8317
16 38 20 25 0.278693 5.46337 19.6035
16 38 21 26 0.196774 4.96494 25.2317
16 38 22 27 0.150502 4.53904 30.1593
16 38 23 28 0.125853 4.25791 33.8325
16 38 24 29 0.115541 4.13609 35.7978
16 38 25 30 0.116643 4.17556 35.7978
16 38 26 31 0.129549 4.38296 33.8325
16 38 27 32 0.152337 4.59439 30.1593
16 38 28 33 0.196955 4.96951 25.2317
16 38 29 34 0.281835 5.52497 19.6035
16 38 30 35 0.470651 6.50989 13.8317
16 38 31 36 0.88124 7.40617 8.40426
16 38 32 37 2.44237 9.04598 3.70377
17 29 18 21 2.45099 9.82032 4.00667
17 29 19 22 0.794699 7.28181 9.16298
17 29 20 23 0.462614 6.54005 14.1372
17 29 21 24 0.353424 6.09584 17.248
17 29 22 25 0.349438 6.02709 17.248
17 29 23 26 0.455586 6.4407 14.1372
17 29 24 27 0.82468 7.55652 9.16298
17 29 25 28 2.51039 10.0583 4.00667
17 39 18 23 2.59439 9.60903 3.70377
17 39 19 24 0.856258 7.19621 8.40426
17 39 20 25 0.459536 6.35615 13.8317
17 39 21 26 0.28615 5.60955 19.6035
17 39 22 27 0.197366 4.97987 25.2317
