64
# x y z
0.0 0.0 0.0
0.5 0.0 0.0
1.0 0.0 0.0
1.5 0.0 0.0
2.0 0.0 0.0
2.5 0.0 0.0
3.0 0.0 0.0
3.5 0.0 0.0
4.0 0.0 0.0
4.5 0.0 0.0
5.0 0.0 0.0
5.5 0.0 0.0
6.0 0.0 0.0
6.5 0.0 0.0
7.0 0.0 0.0
7.5 0.0 0.0
8.0 0.0 0.0
8.5 0.0 0.0
9.0 0.0 0.0
9.5 0.0 0.0
10.0 0.0 0.0
10.5 0.0 0.0
11.0 0.0 0.0
11.5 0.0 0.0
12.0 0.0 0.0
12.5 0.0 0.0
13.0 0.0 0.0
13.5 0.0 0.0
14.0 0.0 0.0
14.5 0.0 0.0
15.0 0.0 0.0
15.5 0.0 0.0
16.0 0.0 0.0
16.5 0.0 0.0
17.0 0.0 0.0
17.5 0.0 0.0
18.0 0.0 0.0
18.5 0.0 0.0
19.0 0.0 0.0
19.5 0.0 0.0
20.0 0.0 0.0
20.5 0.0 0.0
21.0 0.0 0.0
21.5 0.0 0.0
22.0 0.0 0.0
22.5 0.0 0.0
23.0 0.0 0.0
23.5 0.0 0.0
24.0 0.0 0.0
24.5 0.0 0.0
25.0 0.0 0.0
25.5 0.0 0.0
26.0 0.0 0.0
26.5 0.0 0.0
27.0 0.0 0.0
27.5 0.0 0.0
28.0 0.0 0.0
28.5 0.0 0.0
29.0 0.0 0.0
29.5 0.0 0.0
30.0 0.0 0.0
30.5 0.0 0.0
31.0 0.0 0.0
31.5 0.0 0.0
1400
# a b m n r rhoa k
2 58 39 51 0.130889 4.24598 32.4396
2 58 40 52 0.162046 4.3353 26.7536
2 58 41 53 0.214934 4.58689 21.3409
2 58 42 54 0.30253 4.91763 16.255
2 58 43 55 0.442281 5.10479 11.542
3 15 4 7 2.27174 9.10211 4.00667
3 15 5 8 0.743322 6.81105 9.16298
3 15 6 9 0.382658 5.4097 14.1372
3 15 7 10 0.286355 4.93903 17.248
3 15 8 11 0.304435 5.25089 17.248
3 15 9 12 0.447347 6.32421 14.1372
3 15 10 13 0.793744 7.27306 9.16298
3 15 11 14 2.16551 8.67646 4.00667
3 25 4 9 2.36121 8.74537 3.70377
3 25 5 10 0.781529 6.56818 8.40426
3 25 6 11 0.399086 5.52003 13.8317
3 25 7 12 0.236695 4.64007 19.6035
3 25 8 13 0.173737 4.38369 25.2317
3 25 9 14 0.151526 4.5699 30.1593
3 25 10 15 0.121835 4.12199 33.8325
3 25 11 16 0.115322 4.12827 35.7978
3 25 12 17 0.115515 4.13518 35.7978
3 25 13 18 0.12362 4.18239 33.8325
3 25 14 19 0.151236 4.56116 30.1593
3 25 15 20 0.188301 4.75115 25.2317
3 25 16 21 0.264186 5.17897 19.6035
3 25 17 22 0.423099 5.85216 13.8317
3 25 18 23 0.882655 7.41806 8.40426
3 25 19 24 2.47081 9.15132 3.70377
3 59 6 18 0.460014 5.30946 11.542
3 59 7 19 0.282101 4.58555 16.255
3 59 8 20 0.202387 4.31914 21.3409
3 59 9 21 0.167753 4.488 26.7536
3 59 10 22 0.130629 4.23756 32.4396
3 59 11 23 0.108556 4.16183 38.3381
3 59 12 24 0.0929812 4.1266 44.381
3 59 13 25 0.07998 4.03845 50.4932
3 59 14 26 0.0720794 4.07922 56.5934
3 59 15 27 0.0667652 4.17915 62.5948
3 59 16 28 0.0603291 4.12691 68.4065
3 59 17 29 0.0559916 4.13978 73.9358
3 59 18 30 0.0523443 4.13987 79.0892
3 59 19 31 0.0489148 4.09787 83.7758
3 59 20 32 0.0469141 4.12418 87.9092
3 59 21 33 0.0453617 4.14654 91.4105
3 59 22 34 0.0441212 4.15669 94.2106
3 59 23 35 0.0432585 4.16377 96.2531
3 59 24 36 0.0426768 4.16081 97.4958
3 59 25 37 0.0429336 4.20376 97.913
3 59 26 38 0.0420368 4.09841 97.4958
3 59 27 39 0.0427794 4.11765 96.2531
3 59 28 40 0.0440791 4.15272 94.2106
3 59 29 41 0.0450709 4.11995 91.4105
3 59 30 42 0.0477568 4.19827 87.9092
3 59 31 43 0.0499926 4.18817 83.7758
3 59 32 44 0.0517976 4.09663 79.0892
3 59 33 45 0.0555931 4.11031 73.9358
3 59 34 46 0.0604229 4.13332 68.4065
3 59 35 47 0.065105 4.07523 62.5948
3 59 36 48 0.0729486 4.12841 56.5934
3 59 37 49 0.08213 4.14701 50.4932
3 59 38 50 0.0921567 4.09001 44.381
3 59 39 51 0.10941 4.19457 38.3381
3 59 40 52 0.131038 4.25082 32.4396
3 59 41 53 0.16586 4.43735 26.7536
3 59 42 54 0.218005 4.65243 21.3409
3 59 43 55 0.291159 4.73279 16.255
3 59 44 56 0.426469 4.92229 11.542
4 16 5 8 2.25003 9.01513 4.00667
4 16 6 9 0.728946 6.67932 9.16298
4 16 7 10 0.374602 5.29581 14.1372
4 16 8 11 0.288745 4.98026 17.248
4 16 9 12 0.327804 5.65395 17.248
4 16 10 13 0.428004 6.05076 14.1372
4 16 11 14 0.722355 6.61892 9.16298
4 16 12 15 1.80717 7.24072 4.00667
4 26 5 10 2.34779 8.69569 3.70377
4 26 6 11 0.793558 6.66927 8.40426
4 26 7 12 0.377354 5.21943 13.8317
4 26 8 13 0.237694 4.65965 19.6035
4 26 9 14 0.190704 4.81177 25.2317
4 26 10 15 0.141062 4.25433 30.1593
4 26 11 16 0.123058 4.16338 33.8325
4 26 12 17 0.114335 4.09293 35.7978
4 26 13 18 0.112675 4.03351 35.7978
4 26 14 19 0.126643 4.28464 33.8325
4 26 15 20 0.14587 4.39933 30.1593
4 26 16 21 0.180521 4.55486 25.2317
4 26 17 22 0.248333 4.8682 19.6035
4 26 18 23 0.401992 5.56022 13.8317
4 26 19 24 0.712027 5.98406 8.40426
4 26 20 25 1.69932 6.29391 3.70377
4 60 7 19 0.440143 5.08011 11.542
4 60 8 20 0.280722 4.56313 16.255
4 60 9 21 0.220182 4.69889 21.3409
4 60 10 22 0.162992 4.36062 26.7536
4 60 11 23 0.130576 4.23584 32.4396
4 60 12 24 0.108906 4.17524 38.3381
4 60 13 25 0.091493 4.06055 44.381
4 60 14 26 0.0809876 4.08933 50.4932
4 60 15 27 0.0740494 4.19071 56.5934
4 60 16 28 0.0658674 4.12295 62.5948
4 60 17 29 0.0604189 4.13305 68.4065
4 60 18 30 0.055846 4.12901 73.9358
4 60 19 31 0.0515648 4.07822 79.0892
4 60 20 32 0.0489702 4.10252 83.7758
4 60 21 33 0.0469222 4.1249 87.9092
4 60 22 34 0.0452916 4.14013 91.4105
4 60 23 35 0.0439783 4.14322 94.2106
4 60 24 36 0.0430272 4.1415 96.2531
4 60 25 37 0.0428825 4.18086 97.4958
4 60 26 38 0.0416681 4.07985 97.913
4 60 27 39 0.0420744 4.10208 97.4958
4 60 28 40 0.0429381 4.13292 96.2531
4 60 29 41 0.0435073 4.09885 94.2106
4 60 30 42 0.0455357 4.16244 91.4105
4 60 31 43 0.0471267 4.14287 87.9092
4 60 32 44 0.0484004 4.05478 83.7758
4 60 33 45 0.0513417 4.06057 79.0892
4 60 34 46 0.0551418 4.07695 73.9358
4 60 35 47 0.0586248 4.01032 68.4065
4 60 36 48 0.0646667 4.0478 62.5948
4 60 37 49 0.0715514 4.04934 56.5934
4 60 38 50 0.078997 3.98881 50.4932
4 60 39 51 0.0914763 4.05981 44.381
4 60 40 52 0.106443 4.08081 38.3381
4 60 41 53 0.129585 4.20369 32.4396
4 60 42 54 0.16168 4.32552 26.7536
4 60 43 55 0.202892 4.3299 21.3409
4 60 44 56 0.269412 4.3793 16.255
4 60 45 57 0.446234 5.15041 11.542
5 17 6 9 2.34428 9.39276 4.00667
5 17 7 10 0.706457 6.47325 9.16298
5 17 8 11 0.374359 5.29238 14.1372
5 17 9 12 0.328663 5.66876 17.248
5 17 10 13 0.323668 5.58261 17.248
5 17 11 14 0.414151 5.85492 14.1372
5 17 12 15 0.682532 6.25403 9.16298
5 17 13 16 2.4013 9.6212 4.00667
5 27 6 11 2.47959 9.18384 3.70377
5 27 7 12 0.757959 6.37009 8.40426
5 27 8 13 0.375746 5.1972 13.8317
5 27 9 14 0.270156 5.29601 19.6035
5 27 10 15 0.180667 4.55854 25.2317
5 27 11 16 0.144743 4.36536 30.1593
5 27 12 17 0.125551 4.24772 33.8325
5 27 13 18 0.115073 4.11937 35.7978
5 27 14 19 0.120816 4.32496 35.7978
5 27 15 20 0.131727 4.45667 33.8325
5 27 16 21 0.150877 4.55036 30.1593
5 27 17 22 0.191064 4.82086 25.2317
5 27 18 23 0.276985 5.42988 19.6035
5 27 19 24 0.422157 5.83914 13.8317
5 27 20 25 0.76405 6.42128 8.40426
5 27 21 26 2.46641 9.13502 3.70377
5 61 8 20 0.435739 5.02927 11.542
5 61 9 21 0.31366 5.09854 16.255
5 61 10 22 0.215189 4.59234 21.3409
5 61 11 23 0.164428 4.39904 26.7536
5 61 12 24 0.132467 4.29717 32.4396
5 61 13 25 0.107989 4.14009 38.3381
5 61 14 26 0.0934818 4.14881 44.381
5 61 15 27 0.0841966 4.25136 50.4932
5 61 16 28 0.073581 4.1642 56.5934
5 61 17 29 0.0665146 4.16346 62.5948
5 61 18 30 0.0606894 4.15155 68.4065
5 61 19 31 0.0553526 4.09254 73.9358
5 61 20 32 0.0520295 4.11497 79.0892
5 61 21 33 0.0493197 4.1318 83.7758
5 61 22 34 0.0472114 4.15032 87.9092
5 61 23 35 0.0453097 4.14178 91.4105
5 61 24 36 0.0439164 4.13739 94.2106
5 61 25 37 0.0433877 4.1762 96.2531
5 61 26 38 0.0418132 4.07661 97.4958
5 61 27 39 0.041903 4.10285 97.913
5 61 28 40 0.0424032 4.13413 97.4958
5 61 29 41 0.042559 4.09644 96.2531
5 61 30 42 0.0441297 4.15748 94.2106
5 61 31 43 0.0452644 4.13764 91.4105
5 61 32 44 0.0460649 4.04953 87.9092
5 61 33 45 0.0483555 4.05102 83.7758
5 61 34 46 0.051362 4.06218 79.0892
5 61 35 47 0.0540319 3.99489 73.9358
5 61 36 48 0.0588501 4.02573 68.4065
5 61 37 49 0.0641348 4.0145 62.5948
5 61 38 50 0.0698962 3.95566 56.5934
5 61 39 51 0.0793782 4.00806 50.4932
5 61 40 52 0.0902869 4.00702 44.381
5 61 41 53 0.106712 4.09112 38.3381
5 61 42 54 0.127962 4.15103 32.4396
5 61 43 55 0.153522 4.10726 26.7536
5 61 44 56 0.190857 4.07307 21.3409
5 61 45 57 0.273468 4.44522 16.255
5 61 46 58 0.416398 4.80605 11.542
6 18 7 10 2.09631 8.39923 4.00667
6 18 8 11 0.64055 5.86935 9.16298
6 18 9 12 0.426675 6.03198 14.1372
6 18 10 13 0.314118 5.4179 17.248
6 18 11 14 0.309142 5.33207 17.248
6 18 12 15 0.381884 5.39876 14.1372
6 18 13 16 0.801139 7.34082 9.16298
6 18 14 17 2.29788 9.20686 4.00667
6 28 7 12 2.21179 8.19195 3.70377
6 28 8 13 0.690796 5.80563 8.40426
6 28 9 14 0.422607 5.84536 13.8317
6 28 10 15 0.249131 4.88386 19.6035
6 28 11 16 0.180547 4.5555 25.2317
6 28 12 17 0.144824 4.36779 30.1593
6 28 13 18 0.122893 4.1578 33.8325
6 28 14 19 0.119949 4.29391 35.7978
6 28 15 20 0.123457 4.41948 35.7978
6 28 16 21 0.130791 4.42499 33.8325
6 28 17 22 0.152768 4.60738 30.1593
6 28 18 23 0.200802 5.06656 25.2317
6 28 19 24 0.273079 5.35331 19.6035
6 28 20 25 0.423391 5.85621 13.8317
6 28 21 26 0.894488 7.51751 8.40426
6 28 22 27 2.6715 9.89461 3.70377
6 62 9 21 0.483033 5.57515 11.542
6 62 10 22 0.298225 4.84765 16.255
6 62 11 23 0.213328 4.55263 21.3409
6 62 12 24 0.164674 4.40562 26.7536
6 62 13 25 0.129541 4.20227 32.4396
6 62 14 26 0.109243 4.18817 38.3381
6 62 15 27 0.0967529 4.29399 44.381
6 62 16 28 0.0829902 4.19045 50.4932
6 62 17 29 0.0739247 4.18365 56.5934
6 62 18 30 0.0665045 4.16283 62.5948
6 62 19 31 0.0598677 4.09534 68.4065
6 62 20 32 0.0557339 4.12073 73.9358
6 62 21 33 0.0523317 4.13887 79.0892
6 62 22 34 0.0496236 4.15725 83.7758
6 62 23 35 0.0471772 4.14731 87.9092
6 62 24 36 0.0453831 4.14849 91.4105
6 62 25 37 0.0444648 4.18906 94.2106
6 62 26 38 0.0425485 4.09542 96.2531
6 62 27 39 0.0423543 4.12937 97.4958
6 62 28 40 0.0425563 4.16681 97.913
6 62 29 41 0.0423949 4.13332 97.4958
6 62 30 42 0.0435878 4.19545 96.2531
6 62 31 43 0.0443782 4.18089 94.2106
6 62 32 44 0.0449207 4.10622 91.4105
6 62 33 45 0.0467524 4.10997 87.9092
6 62 34 46 0.0492594 4.12675 83.7758
6 62 35 47 0.0513653 4.06244 79.0892
6 62 36 48 0.0554603 4.1005 73.9358
6 62 37 49 0.0598289 4.09269 68.4065
6 62 38 50 0.0645963 4.04339 62.5948
6 62 39 51 0.072464 4.10098 56.5934
6 62 40 52 0.0812356 4.10185 50.4932
6 62 41 53 0.0944154 4.19025 44.381
6 62 42 54 0.110759 4.2463 38.3381
6 62 43 55 0.129761 4.20938 32.4396
6 62 44 56 0.15651 4.18721 26.7536
6 62 45 57 0.211206 4.50735 21.3409
6 62 46 58 0.296064 4.81252 16.255
6 62 47 59 0.452097 5.21809 11.542
7 19 8 11 1.84578 7.39543 4.00667
7 19 9 12 0.790567 7.24395 9.16298
7 19 10 13 0.409882 5.79457 14.1372
7 19 11 14 0.301396 5.19847 17.248
7 19 12 15 0.280567 4.8392 17.248
7 19 13 16 0.40163 5.67791 14.1372
7 19 14 17 0.737602 6.75864 9.16298
7 19 15 18 2.49956 10.0149 4.00667
7 29 8 13 1.96617 7.28226 3.70377
7 29 9 14 0.841856 7.07518 8.40426
7 29 10 15 0.401986 5.56013 13.8317
7 29 11 16 0.253969 4.9787 19.6035
7 29 12 17 0.184765 4.66193 25.2317
7 29 13 18 0.143066 4.31477 30.1593
7 29 14 19 0.12875 4.35595 33.8325
7 29 15 20 0.124629 4.46142 35.7978
7 29 16 21 0.121803 4.36029 35.7978
7 29 17 22 0.131203 4.43893 33.8325
7 29 18 23 0.157156 4.73971 30.1593
7 29 19 24 0.193195 4.87463 25.2317
7 29 20 25 0.265901 5.21259 19.6035
7 29 21 26 0.441873 6.11184 13.8317
7 29 22 27 0.846129 7.11109 8.40426
7 29 23 28 2.41577 8.94745 3.70377
7 63 10 22 0.470492 5.4304 11.542
7 63 11 23 0.302628 4.91922 16.255
7 63 12 24 0.218727 4.66783 21.3409
7 63 13 25 0.163613 4.37723 26.7536
7 63 14 26 0.133146 4.31921 32.4396
7 63 15 27 0.1153 4.42038 38.3381
7 63 16 28 0.0965798 4.28631 44.381
7 63 17 29 0.0843192 4.25755 50.4932
7 63 18 30 0.0745643 4.21985 56.5934
7 63 19 31 0.0660269 4.13294 62.5948
7 63 20 32 0.0606717 4.15034 68.4065
7 63 21 33 0.0563558 4.16671 73.9358
7 63 22 34 0.0528803 4.18226 79.0892
7 63 23 35 0.0496769 4.16172 83.7758
7 63 24 36 0.0473545 4.1629 87.9092
7 63 25 37 0.0459164 4.19724 91.4105
7 63 26 38 0.0435731 4.10505 94.2106
7 63 27 39 0.0430511 4.1438 96.2531
7 63 28 40 0.0428455 4.17726 97.4958
7 63 29 41 0.0423365 4.14529 97.913
7 63 30 42 0.0431381 4.20578 97.4958
7 63 31 43 0.0435021 4.18721 96.2531
7 63 32 44 0.0437141 4.11834 94.2106
7 63 33 45 0.0450992 4.12254 91.4105
7 63 34 46 0.0469974 4.1315 87.9092
7 63 35 47 0.0485095 4.06392 83.7758
7 63 36 48 0.0518387 4.09988 79.0892
7 63 37 49 0.0553115 4.0895 73.9358
7 63 38 50 0.0591465 4.04601 68.4065
7 63 39 51 0.0654473 4.09666 62.5948
7 63 40 52 0.0722953 4.09144 56.5934
7 63 41 53 0.0824905 4.16521 50.4932
7 63 42 54 0.0947459 4.20492 44.381
7 63 43 55 0.10853 4.16083 38.3381
7 63 44 56 0.12736 4.13151 32.4396
7 63 45 57 0.163681 4.37905 26.7536
7 63 46 58 0.215782 4.60498 21.3409
7 63 47 59 0.299938 4.8755 16.255
7 63 48 60 0.499002 5.75945 11.542
8 20 9 12 2.18434 8.75193 4.00667
8 20 10 13 0.691122 6.33273 9.16298
8 20 11 14 0.380475 5.37883 14.1372
8 20 12 15 0.277345 4.78364 17.248
8 20 13 16 0.287849 4.96481 17.248
8 20 14 17 0.387268 5.47487 14.1372
8 20 15 18 0.744323 6.82022 9.16298
8 20 16 19 2.19489 8.79419 4.00667
8 30 9 14 2.29549 8.50199 3.70377
8 30 10 15 0.725516 6.09742 8.40426
8 30 11 16 0.378697 5.23801 13.8317
8 30 12 17 0.245858 4.81968 19.6035
8 30 13 18 0.173496 4.37759 25.2317
8 30 14 19 0.144428 4.35584 30.1593
8 30 15 20 0.132257 4.47459 33.8325
8 30 16 21 0.120532 4.31477 35.7978
8 30 17 22 0.12113 4.33617 35.7978
8 30 18 23 0.134319 4.54434 33.8325
8 30 19 24 0.152337 4.59437 30.1593
8 30 20 25 0.192706 4.8623 25.2317
8 30 21 26 0.279718 5.48347 19.6035
8 30 22 27 0.438806 6.06942 13.8317
8 30 23 28 0.865125 7.27074 8.40426
8 30 24 29 2.64343 9.79068 3.70377
8 64 11 23 0.443745 5.12168 11.542
8 64 12 24 0.293566 4.77191 16.255
8 64 13 25 0.206503 4.40697 21.3409
8 64 14 26 0.161448 4.3193 26.7536
8 64 15 27 0.136515 4.42849 32.4396
8 64 16 28 0.111519 4.27541 38.3381
8 64 17 29 0.095531 4.23976 44.381
8 64 18 30 0.0830589 4.19391 50.4932
8 64 19 31 0.0723703 4.09568 56.5934
8 64 20 32 0.0657259 4.1141 62.5948
8 64 21 33 0.0603761 4.13012 68.4065
8 64 22 34 0.0560958 4.14748 73.9358
8 64 23 35 0.0521822 4.12705 79.0892
8 64 24 36 0.0493165 4.13153 83.7758
8 64 25 37 0.0473886 4.1659 87.9092
8 64 26 38 0.0445983 4.07676 91.4105
8 64 27 39 0.0437771 4.12427 94.2106
8 64 28 40 0.0432183 4.15989 96.2531
8 64 29 41 0.042368 4.1307 97.4958
8 64 30 42 0.0428308 4.19369 97.913
8 64 31 43 0.0428346 4.1762 97.4958
8 64 32 44 0.0427301 4.1129 96.2531
8 64 33 45 0.0437364 4.12043 94.2106
8 64 34 46 0.0452659 4.13778 91.4105
8 64 35 47 0.0462932 4.0696 87.9092
8 64 36 48 0.0489895 4.10414 83.7758
8 64 37 49 0.0517402 4.09209 79.0892
8 64 38 50 0.054875 4.05723 73.9358
8 64 39 51 0.0600156 4.10546 68.4065
8 64 40 52 0.0653946 4.09336 62.5948
8 64 41 53 0.0735031 4.15979 56.5934
8 64 42 54 0.0828009 4.18088 50.4932
8 64 43 55 0.0930267 4.12862 44.381
8 64 44 56 0.106832 4.09573 38.3381
8 64 45 57 0.132224 4.2893 32.4396
8 64 46 58 0.166765 4.46156 26.7536
8 64 47 59 0.217707 4.64606 21.3409
8 64 48 60 0.323218 5.2539 16.255
8 64 49 61 0.49157 5.67368 11.542
9 21 10 13 1.71624 6.87642 4.00667
9 21 11 14 0.609436 5.58425 9.16298
9 21 12 15 0.340632 4.81557 14.1372
9 21 13 16 0.267305 4.61047 17.248
9 21 14 17 0.283002 4.88121 17.248
9 21 15 18 0.412675 5.83405 14.1372
9 21 16 19 0.762926 6.99067 9.16298
9 21 17 20 1.9007 7.61546 4.00667
9 31 10 15 1.79732 6.65687 3.70377
9 31 11 16 0.644181 5.41387 8.40426
9 31 12 17 0.349553 4.83491 13.8317
9 31 13 18 0.219529 4.30355 19.6035
9 31 14 19 0.167718 4.23181 25.2317
9 31 15 20 0.145079 4.37547 30.1593
9 31 16 21 0.123673 4.18416 33.8325
9 31 17 22 0.116344 4.16486 35.7978
9 31 18 23 0.119882 4.29149 35.7978
9 31 19 24 0.125946 4.26107 33.8325
9 31 20 25 0.147358 4.44422 30.1593
9 31 21 26 0.191535 4.83276 25.2317
9 31 22 27 0.260093 5.09874 19.6035
9 31 23 28 0.412109 5.70016 13.8317
9 31 24 29 0.804963 6.76512 8.40426
9 31 25 30 2.35734 8.73106 3.70377
10 22 11 14 2.39062 9.57841 4.00667
10 22 12 15 0.753752 6.90661 9.16298
10 22 13 16 0.384261 5.43237 14.1372
10 22 14 17 0.292777 5.04981 17.248
10 22 15 18 0.326149 5.62541 17.248
10 22 16 19 0.447525 6.32674 14.1372
