64
# x y z
0.0 0.0 0.0
0.5 0.0 0.0
1.0 0.0 0.0
1.5 0.0 0.0
2.0 0.0 0.0
2.5 0.0 0.0
3.0 0.0 0.0
3.5 0.0 0.0
4.0 0.0 0.0
4.5 0.0 0.0
5.0 0.0 0.0
5.5 0.0 0.0
6.0 0.0 0.0
6.5 0.0 0.0
7.0 0.0 0.0
7.5 0.0 0.0
8.0 0.0 0.0
8.5 0.0 0.0
9.0 0.0 0.0
9.5 0.0 0.0
10.0 0.0 0.0
10.5 0.0 0.0
11.0 0.0 0.0
11.5 0.0 0.0
12.0 0.0 0.0
12.5 0.0 0.0
13.0 0.0 0.0
13.5 0.0 0.0
14.0 0.0 0.0
14.5 0.0 0.0
15.0 0.0 0.0
15.5 0.0 0.0
16.0 0.0 0.0
16.5 0.0 0.0
17.0 0.0 0.0
17.5 0.0 0.0
18.0 0.0 0.0
18.5 0.0 0.0
19.0 0.0 0.0
19.5 0.0 0.0
20.0 0.0 0.0
20.5 0.0 0.0
21.0 0.0 0.0
21.5 0.0 0.0
22.0 0.0 0.0
22.5 0.0 0.0
23.0 0.0 0.0
23.5 0.0 0.0
24.0 0.0 0.0
24.5 0.0 0.0
25.0 0.0 0.0
25.5 0.0 0.0
26.0 0.0 0.0
26.5 0.0 0.0
27.0 0.0 0.0
27.5 0.0 0.0
28.0 0.0 0.0
28.5 0.0 0.0
29.0 0.0 0.0
29.5 0.0 0.0
30.0 0.0 0.0
30.5 0.0 0.0
31.0 0.0 0.0
31.5 0.0 0.0
1400
# a b m n r rhoa k
1 13 2 5 1.88935 7.57002 4.00667
1 13 3 6 0.716708 6.56718 9.16298
1 13 4 7 0.408945 5.78132 14.1372
1 13 5 8 0.295427 5.09551 17.248
1 13 6 9 0.255723 4.41071 17.248
1 13 7 10 0.361523 5.11092 14.1372
1 13 8 11 0.695852 6.37608 9.16298
1 13 9 12 2.00028 8.01444 4.00667
1 23 2 7 2.01864 7.47659 3.70377
1 23 3 8 0.764502 6.42508 8.40426
1 23 4 9 0.401685 5.55598 13.8317
1 23 5 10 0.253388 4.96731 19.6035
1 23 6 11 0.173928 4.3885 25.2317
1 23 7 12 0.13266 4.00092 30.1593
1 23 8 13 0.116025 3.92542 33.8325
1 23 9 14 0.109398 3.91619 35.7978
1 23 10 15 0.100646 3.60291 35.7978
1 23 11 16 0.115791 3.91751 33.8325
1 23 12 17 0.131781 3.97443 30.1593
1 23 13 18 0.168052 4.24023 25.2317
1 23 14 19 0.230869 4.52585 19.6035
1 23 15 20 0.362534 5.01445 13.8317
1 23 16 21 0.810191 6.80906 8.40426
1 23 17 22 2.10789 7.80713 3.70377
1 57 4 16 0.466626 5.38577 11.542
1 57 5 17 0.299701 4.87165 16.255
1 57 6 18 0.207033 4.41828 21.3409
1 57 7 19 0.154876 4.14348 26.7536
1 57 8 20 0.126675 4.10929 32.4396
1 57 9 21 0.110835 4.2492 38.3381
1 57 10 22 0.0931442 4.13383 44.381
1 57 11 23 0.0820133 4.14112 50.4932
1 57 12 24 0.0731171 4.13795 56.5934
1 57 13 25 0.065826 4.12036 62.5948
