64
# x y z
0.0 0.0 0.0
0.5 0.0 0.0
1.0 0.0 0.0
1.5 0.0 0.0
2.0 0.0 0.0
2.5 0.0 0.0
3.0 0.0 0.0
3.5 0.0 0.0
4.0 0.0 0.0
4.5 0.0 0.0
5.0 0.0 0.0
5.5 0.0 0.0
6.0 0.0 0.0
6.5 0.0 0.0
7.0 0.0 0.0
7.5 0.0 0.0
8.0 0.0 0.0
8.5 0.0 0.0
9.0 0.0 0.0
9.5 0.0 0.0
10.0 0.0 0.0
10.5 0.0 0.0
11.0 0.0 0.0
11.5 0.0 0.0
12.0 0.0 0.0
12.5 0.0 0.0
13.0 0.0 0.0
13.5 0.0 0.0
14.0 0.0 0.0
14.5 0.0 0.0
15.0 0.0 0.0
15.5 0.0 0.0
16.0 0.0 0.0
16.5 0.0 0.0
17.0 0.0 0.0
17.5 0.0 0.0
18.0 0.0 0.0
18.5 0.0 0.0
19.0 0.0 0.0
19.5 0.0 0.0
20.0 0.0 0.0
20.5 0.0 0.0
21.0 0.0 0.0
21.5 0.0 0.0
22.0 0.0 0.0
22.5 0.0 0.0
23.0 0.0 0.0
23.5 0.0 0.0
24.0 0.0 0.0
24.5 0.0 0.0
25.0 0.0 0.0
25.5 0.0 0.0
26.0 0.0 0.0
26.5 0.0 0.0
27.0 0.0 0.0
27.5 0.0 0.0
28.0 0.0 0.0
28.5 0.0 0.0
29.0 0.0 0.0
29.5 0.0 0.0
30.0 0.0 0.0
30.5 0.0 0.0
31.0 0.0 0.0
31.5 0.0 0.0
1208
# a b m n r rhoa k
2 24 11 16 0.12442 4.45395 35.7978
2 24 12 17 0.136844 4.62978 33.8325
2 24 13 18 0.158778 4.78863 30.1593
2 24 14 19 0.207376 5.23245 25.2317
2 24 15 20 0.286413 5.61472 19.6035
2 24 16 21 0.457263 6.32471 13.8317
2 24 17 22 0.919061 7.72403 8.40426
2 24 18 23 2.70682 10.0254 3.70377
2 56 3 10 2.40504 8.60679 3.57865
2 56 6 13 0.281907 5.45522 19.3511
2 56 9 16 0.111092 4.64398 41.8032
2 56 12 19 0.062295 4.30347 69.0821
2 56 15 22 0.0426764 4.19702 98.345
2 56 18 25 0.032734 4.11941 125.845
2 56 21 28 0.0280862 4.14 147.403
2 56 24 31 0.026022 4.14518 159.296
2 56 27 34 0.0265975 4.23686 159.296
2 56 30 37 0.028446 4.19304 147.403
2 56 33 40 0.032436 4.0819 125.845
2 56 36 43 0.0420864 4.13899 98.345
2 56 39 46 0.061843 4.27224 69.0821
2 56 42 49 0.108932 4.55372 41.8032
2 56 45 52 0.277372 5.36746 19.3511
2 56 48 55 2.36715 8.47119 3.57865
3 15 4 7 2.29335 9.18871 4.00667
3 15 5 8 0.766104 7.01979 9.16298
3 15 6 9 0.418338 5.91411 14.1372
3 15 7 10 0.317187 5.47083 17.248
3 15 8 11 0.336221 5.79912 17.248
3 15 9 12 0.464125 6.56141 14.1372
3 15 10 13 0.855771 7.84141 9.16298
3 15 11 14 2.37516 9.51647 4.00667
3 25 4 9 2.40516 8.90815 3.70377
3 25 5 10 0.817202 6.86798 8.40426
3 25 6 11 0.423831 5.86229 13.8317
3 25 7 12 0.262533 5.14658 19.6035
3 25 8 13 0.194094 4.89733 25.2317
3 25 9 14 0.156585 4.72248 30.1593
3 25 10 15 0.131532 4.45006 33.8325
3 25 11 16 0.123146 4.40836 35.7978
3 25 12 17 0.12526 4.48404 35.7978
3 25 13 18 0.133763 4.52554 33.8325
3 25 14 19 0.159814 4.81989 30.1593
3 25 15 20 0.201443 5.08276 25.2317
3 25 16 21 0.282466 5.53733 19.6035
3 25 17 22 0.465267 6.43542 13.8317
3 25 18 23 0.916357 7.7013 8.40426
3 25 19 24 2.53495 9.38889 3.70377
3 57 4 11 2.45892 8.79961 3.57865
3 57 7 14 0.26944 5.21398 19.3511
3 57 10 17 0.109629 4.58286 41.8032
3 57 13 20 0.0603959 4.17227 69.0821
3 57 16 23 0.0423862 4.16847 98.345
3 57 19 26 0.032228 4.05572 125.845
3 57 22 29 0.0279707 4.12297 147.403
3 57 25 32 0.0259212 4.12913 159.296
3 57 28 35 0.0267084 4.25452 159.296
3 57 31 38 0.0277438 4.08953 147.403
3 57 34 41 0.0322874 4.06321 125.845
3 57 37 44 0.0414919 4.08053 98.345
3 57 40 47 0.0610685 4.21874 69.0821
3 57 43 50 0.106859 4.46705 41.8032
3 57 46 53 0.281165 5.44086 19.3511
3 57 49 56 2.33413 8.35305 3.57865
4 16 5 8 2.1559 8.63799 4.00667
4 16 6 9 0.739431 6.77539 9.16298
4 16 7 10 0.406022 5.74001 14.1372
4 16 8 11 0.324485 5.5967 17.248
4 16 9 12 0.34266 5.91019 17.248
4 16 10 13 0.471236 6.66195 14.1372
4 16 11 14 0.83332 7.63569 9.16298
4 16 12 15 2.23412 8.95139 4.00667
4 26 5 10 2.27496 8.42592 3.70377
4 26 6 11 0.797099 6.69903 8.40426
4 26 7 12 0.407449 5.63571 13.8317
4 26 8 13 0.26713 5.23669 19.6035
4 26 9 14 0.197072 4.97245 25.2317
4 26 10 15 0.15283 4.60924 30.1593
4 26 11 16 0.132456 4.48131 33.8325
4 26 12 17 0.125032 4.47586 35.7978
4 26 13 18 0.123625 4.42551 35.7978
4 26 14 19 0.136616 4.62205 33.8325
4 26 15 20 0.15961 4.81371 30.1593
4 26 16 21 0.203011 5.12232 25.2317
4 26 17 22 0.294589 5.77499 19.6035
4 26 18 23 0.484184 6.69708 13.8317
4 26 19 24 0.913786 7.67969 8.40426
4 26 20 25 2.55319 9.45642 3.70377
4 58 5 12 2.32723 8.32835 3.57865
4 58 8 15 0.270248 5.2296 19.3511
4 58 11 18 0.108539 4.53727 41.8032
4 58 14 21 0.0603237 4.16729 69.0821
4 58 17 24 0.0417999 4.11081 98.345
4 58 20 27 0.03241 4.07863 125.845
4 58 23 30 0.0276995 4.08299 147.403
4 58 26 33 0.0261412 4.16417 159.296
4 58 29 36 0.0263873 4.20339 159.296
4 58 32 39 0.0275903 4.06691 147.403
4 58 35 42 0.0322471 4.05813 125.845
4 58 38 45 0.0419556 4.12612 98.345
4 58 41 48 0.0618197 4.27064 69.0821
4 58 44 51 0.108028 4.51592 41.8032
4 58 47 54 0.284203 5.49964 19.3511
4 58 50 57 2.39062 8.55519 3.57865
5 17 6 9 2.30092 9.21902 4.00667
5 17 7 10 0.747394 6.84836 9.16298
5 17 8 11 0.428968 6.0644 14.1372
5 17 9 12 0.337594 5.82282 17.248
5 17 10 13 0.346321 5.97333 17.248
5 17 11 14 0.454516 6.42558 14.1372
5 17 12 15 0.787139 7.21253 9.16298
5 17 13 16 2.30022 9.21623 4.00667
5 27 6 11 2.43513 9.01915 3.70377
5 27 7 12 0.805072 6.76603 8.40426
5 27 8 13 0.432323 5.97975 13.8317
5 27 9 14 0.281431 5.51704 19.6035
5 27 10 15 0.197539 4.98424 25.2317
5 27 11 16 0.156479 4.71931 30.1593
5 27 12 17 0.136254 4.60983 33.8325
5 27 13 18 0.124296 4.44952 35.7978
5 27 14 19 0.126902 4.54281 35.7978
5 27 15 20 0.137944 4.66701 33.8325
5 27 16 21 0.160897 4.85255 30.1593
5 27 17 22 0.211144 5.32753 25.2317
5 27 18 23 0.308404 6.04581 19.6035
5 27 19 24 0.49074 6.78776 13.8317
5 27 20 25 0.925368 7.77703 8.40426
5 27 21 26 2.45914 9.1081 3.70377
5 59 6 13 2.49022 8.91164 3.57865
5 59 9 16 0.285859 5.5317 19.3511
5 59 12 19 0.111194 4.64825 41.8032
5 59 15 22 0.0628196 4.33971 69.0821
5 59 18 25 0.0422133 4.15147 98.345
5 59 21 28 0.0328664 4.13606 125.845
5 59 24 31 0.0279557 4.12076 147.403
5 59 27 34 0.0264734 4.21709 159.296
5 59 30 37 0.026229 4.17816 159.296
5 59 33 40 0.0275665 4.0634 147.403
5 59 36 43 0.0324144 4.07919 125.845
5 59 39 46 0.0421565 4.14589 98.345
5 59 42 49 0.06114 4.22368 69.0821
5 59 45 52 0.108314 4.52787 41.8032
5 59 48 55 0.278077 5.3811 19.3511
5 59 51 58 2.47097 8.84273 3.57865
6 18 7 10 2.16873 8.68938 4.00667
6 18 8 11 0.770008 7.05557 9.16298
6 18 9 12 0.44521 6.29401 14.1372
6 18 10 13 0.341451 5.88934 17.248
6 18 11 14 0.341141 5.88399 17.248
6 18 12 15 0.443827 6.27445 14.1372
6 18 13 16 0.836666 7.66635 9.16298
6 18 14 17 2.49733 10.006 4.00667
6 28 7 12 2.2991 8.51533 3.70377
6 28 8 13 0.82816 6.96007 8.40426
6 28 9 14 0.447368 6.18785 13.8317
6 28 10 15 0.277289 5.43584 19.6035
6 28 11 16 0.198827 5.01674 25.2317
6 28 12 17 0.159029 4.79619 30.1593
6 28 13 18 0.133568 4.51894 33.8325
6 28 14 19 0.126025 4.51142 35.7978
6 28 15 20 0.127565 4.56656 35.7978
6 28 16 21 0.137031 4.6361 33.8325
6 28 17 22 0.164065 4.94808 30.1593
6 28 18 23 0.217752 5.49424 25.2317
6 28 19 24 0.3099 6.07513 19.6035
6 28 20 25 0.494456 6.83915 13.8317
6 28 21 26 0.920463 7.73582 8.40426
6 28 22 27 2.63037 9.74229 3.70377
6 60 7 14 2.35499 8.42767 3.57865
6 60 10 17 0.285311 5.52109 19.3511
6 60 13 20 0.108593 4.53953 41.8032
6 60 16 23 0.0626591 4.32862 69.0821
6 60 19 26 0.0417121 4.10217 98.345
6 60 22 29 0.0327605 4.12274 125.845
6 60 25 32 0.0278584 4.10643 147.403
6 60 28 35 0.0265737 4.23307 159.296
6 60 31 38 0.0255631 4.07209 159.296
6 60 34 41 0.0273652 4.03372 147.403
6 60 37 44 0.0319306 4.0183 125.845
6 60 40 47 0.0415539 4.08662 98.345
6 60 43 50 0.0599997 4.14491 69.0821
6 60 46 53 0.109123 4.56171 41.8032
6 60 49 56 0.278614 5.3915 19.3511
6 60 52 59 2.37454 8.49765 3.57865
7 19 8 11 2.23322 8.94776 4.00667
7 19 9 12 0.80659 7.39077 9.16298
7 19 10 13 0.446905 6.31797 14.1372
7 19 11 14 0.335784 5.79159 17.248
7 19 12 15 0.329513 5.68343 17.248
7 19 13 16 0.44821 6.33642 14.1372
7 19 14 17 0.830854 7.61309 9.16298
7 19 15 18 2.37139 9.50138 4.00667
7 29 8 13 2.36673 8.76584 3.70377
7 29 9 14 0.866052 7.27852 8.40426
7 29 10 15 0.442195 6.1163 13.8317
7 29 11 16 0.279286 5.475 19.6035
7 29 12 17 0.202746 5.11561 25.2317
7 29 13 18 0.15561 4.69308 30.1593
7 29 14 19 0.135281 4.5769 33.8325
7 29 15 20 0.127469 4.56312 35.7978
7 29 16 21 0.126143 4.51562 35.7978
7 29 17 22 0.138116 4.67281 33.8325
7 29 18 23 0.167414 5.04909 30.1593
7 29 19 24 0.2164 5.46014 25.2317
7 29 20 25 0.307502 6.02812 19.6035
7 29 21 26 0.481175 6.65545 13.8317
7 29 22 27 0.938614 7.88836 8.40426
7 29 23 28 2.7462 10.1713 3.70377
7 61 8 15 2.41653 8.6479 3.57865
7 61 11 18 0.286321 5.54063 19.3511
7 61 14 21 0.109508 4.5778 41.8032
7 61 17 24 0.0621613 4.29423 69.0821
7 61 20 27 0.0422535 4.15543 98.345
7 61 23 30 0.032572 4.09902 125.845
7 61 26 33 0.0282514 4.16435 147.403
7 61 29 36 0.0263677 4.20026 159.296
7 61 32 39 0.0254892 4.06031 159.296
7 61 35 42 0.0273143 4.02621 147.403
7 61 38 45 0.032317 4.06693 125.845
7 61 41 48 0.0419656 4.12711 98.345
7 61 44 51 0.0605422 4.18238 69.0821
7 61 47 54 0.109616 4.5823 41.8032
7 61 50 57 0.279582 5.41022 19.3511
7 61 53 60 2.29682 8.2195 3.57865
8 20 9 12 2.15206 8.62259 4.00667
8 20 10 13 0.757022 6.93658 9.16298
8 20 11 14 0.428787 6.06183 14.1372
8 20 12 15 0.326614 5.63343 17.248
8 20 13 16 0.335229 5.78201 17.248
8 20 14 17 0.469655 6.63959 14.1372
8 20 15 18 0.862725 7.90513 9.16298
8 20 16 19 2.54726 10.206 4.00667
8 30 9 14 2.28019 8.44532 3.70377
8 30 10 15 0.801516 6.73615 8.40426
8 30 11 16 0.424649 5.87361 13.8317
8 30 12 17 0.275621 5.40315 19.6035
8 30 13 18 0.192493 4.85694 25.2317
8 30 14 19 0.154206 4.65074 30.1593
8 30 15 20 0.135695 4.59091 33.8325
8 30 16 21 0.124349 4.45141 35.7978
8 30 17 22 0.125194 4.48165 35.7978
8 30 18 23 0.139529 4.72062 33.8325
8 30 19 24 0.165349 4.9868 30.1593
8 30 20 25 0.21393 5.39781 25.2317
8 30 21 26 0.297114 5.82448 19.6035
8 30 22 27 0.479501 6.6323 13.8317
8 30 23 28 0.950176 7.98553 8.40426
8 30 24 29 2.55816 9.47486 3.70377
8 62 9 16 2.32976 8.33738 3.57865
8 62 12 19 0.281218 5.44188 19.3511
8 62 15 22 0.111426 4.65797 41.8032
8 62 18 25 0.0614418 4.24453 69.0821
8 62 21 28 0.0421807 4.14827 98.345
8 62 24 31 0.0324814 4.08762 125.845
8 62 27 34 0.0284145 4.1884 147.403
8 62 30 37 0.02609 4.15602 159.296
8 62 33 40 0.0254496 4.05401 159.296
8 62 36 43 0.0275366 4.05899 147.403
8 62 39 46 0.0326495 4.10877 125.845
8 62 42 49 0.0418375 4.11451 98.345
8 62 45 52 0.0613824 4.24042 69.0821
8 62 48 55 0.109675 4.58477 41.8032
8 62 51 58 0.290606 5.62356 19.3511
8 62 54 61 2.47708 8.86462 3.57865
9 21 10 13 2.07128 8.29892 4.00667
9 21 11 14 0.741476 6.79413 9.16298
9 21 12 15 0.422843 5.9778 14.1372
9 21 13 16 0.322005 5.55394 17.248
9 21 14 17 0.34322 5.91984 17.248
9 21 15 18 0.477405 6.74916 14.1372
9 21 16 19 0.877099 8.03684 9.16298
9 21 17 20 2.31495 9.27524 4.00667
9 31 10 15 2.18187 8.08115 3.70377
9 31 11 16 0.787777 6.62069 8.40426
9 31 12 17 0.427222 5.9092 13.8317
9 31 13 18 0.26308 5.1573 19.6035
9 31 14 19 0.191377 4.82876 25.2317
9 31 15 20 0.156239 4.71205 30.1593
9 31 16 21 0.132308 4.4763 33.8325
9 31 17 22 0.122461 4.38383 35.7978
9 31 18 23 0.125605 4.49637 35.7978
9 31 19 24 0.136924 4.63249 33.8325
9 31 20 25 0.162714 4.90733 30.1593
9 31 21 26 0.205002 5.17254 25.2317
9 31 22 27 0.29047 5.69424 19.6035
9 31 23 28 0.476631 6.59261 13.8317
9 31 24 29 0.887369 7.45768 8.40426
9 31 25 30 2.49432 9.2384 3.70377
9 63 10 17 2.23801 8.00906 3.57865
9 63 13 20 0.268235 5.19065 19.3511
9 63 16 23 0.10953 4.5787 41.8032
9 63 19 26 0.0600381 4.14756 69.0821
9 63 22 29 0.0417068 4.10165 98.345
9 63 25 32 0.0322106 4.05354 125.845
9 63 28 35 0.0284193 4.18909 147.403
9 63 31 38 0.0253942 4.04519 159.296
9 63 34 41 0.0252068 4.01533 159.296
9 63 37 44 0.0271176 3.99722 147.403
9 63 40 47 0.0321836 4.05014 125.845
9 63 43 50 0.0410746 4.03948 98.345
9 63 46 53 0.0616006 4.25549 69.0821
9 63 49 56 0.109578 4.5807 41.8032
9 63 52 59 0.291773 5.64614 19.3511
9 63 55 62 2.28974 8.19418 3.57865
10 22 11 14 2.24139 8.98052 4.00667
10 22 12 15 0.797255 7.30523 9.16298
10 22 13 16 0.42697 6.03615 14.1372
10 22 14 17 0.334564 5.77055 17.248
10 22 15 18 0.354672 6.11737 17.248
10 22 16 19 0.478463 6.76411 14.1372
10 22 17 20 0.806409 7.38911 9.16298
10 22 18 21 2.29525 9.1963 4.00667
10 32 11 16 2.36159 8.7468 3.70377
10 32 12 17 0.859931 7.22709 8.40426
10 32 13 18 0.429449 5.93999 13.8317
10 32 14 19 0.272911 5.35002 19.6035
10 32 15 20 0.203052 5.12334 25.2317
10 32 16 21 0.157204 4.74117 30.1593
10 32 17 22 0.133176 4.5057 33.8325
10 32 18 23 0.125515 4.49316 35.7978
10 32 19 24 0.126074 4.51316 35.7978
10 32 20 25 0.138624 4.68999 33.8325
10 32 21 26 0.160735 4.84765 30.1593
10 32 22 27 0.206173 5.20209 25.2317
10 32 23 28 0.2998 5.87714 19.6035
10 32 24 29 0.476273 6.58766 13.8317
10 32 25 30 0.935624 7.86323 8.40426
10 32 26 31 2.68295 9.93703 3.70377
11 23 12 15 2.35174 9.42263 4.00667
11 23 13 16 0.772783 7.08099 9.16298
11 23 14 17 0.436246 6.16729 14.1372
11 23 15 18 0.351627 6.06484 17.248
11 23 16 19 0.354471 6.11391 17.248
11 23 17 20 0.448242 6.33687 14.1372
11 23 18 21 0.811983 7.44018 9.16298
11 23 19 22 2.40895 9.65188 4.00667
11 33 12 17 2.49459 9.23938 3.70377
11 33 13 18 0.834476 7.01315 8.40426
11 33 14 19 0.436823 6.04199 13.8317
11 33 15 20 0.290139 5.68775 19.6035
11 33 16 21 0.203516 5.13506 25.2317
11 33 17 22 0.15691 4.73231 30.1593
11 33 18 23 0.135657 4.58963 33.8325
11 33 19 24 0.125271 4.48443 35.7978
11 33 20 25 0.127561 4.5664 35.7978
11 33 21 26 0.136504 4.61827 33.8325
11 33 22 27 0.159674 4.81566 30.1593
11 33 23 28 0.209179 5.27793 25.2317
11 33 24 29 0.296194 5.80645 19.6035
11 33 25 30 0.487256 6.73956 13.8317
11 33 26 31 0.978903 8.22695 8.40426
11 33 27 32 2.50249 9.26865 3.70377
12 24 13 16 2.18697 8.76247 4.00667
12 24 14 17 0.769643 7.05222 9.16298
12 24 15 18 0.466016 6.58815 14.1372
12 24 16 19 0.352191 6.07458 17.248
12 24 17 20 0.336957 5.81181 17.248
12 24 18 21 0.451599 6.38433 14.1372
12 24 19 22 0.855028 7.8346 9.16298
12 24 20 23 2.57501 10.3172 4.00667
12 34 13 18 2.32792 8.62209 3.70377
12 34 14 19 0.828277 6.96106 8.40426
12 34 15 20 0.465274 6.43552 13.8317
12 34 16 21 0.289589 5.67696 19.6035
12 34 17 22 0.201416 5.08206 25.2317
12 34 18 23 0.158991 4.79505 30.1593
12 34 19 24 0.134791 4.56033 33.8325
12 34 20 25 0.126812 4.5396 35.7978
12 34 21 26 0.125401 4.48907 35.7978
12 34 22 27 0.1344 4.5471 33.8325
12 34 23 28 0.159806 4.81964 30.1593
12 34 24 29 0.205089 5.17473 25.2317
12 34 25 30 0.296931 5.8209 19.6035
12 34 26 31 0.496972 6.87396 13.8317
12 34 27 32 0.915807 7.69668 8.40426
12 34 28 33 2.53198 9.37789 3.70377
13 25 14 17 2.19021 8.77543 4.00667
13 25 15 18 0.853719 7.82261 9.16298
13 25 16 19 0.474582 6.70924 14.1372
13 25 17 20 0.340315 5.86974 17.248
13 25 18 21 0.338323 5.83539 17.248
13 25 19 22 0.460878 6.51551 14.1372
13 25 20 23 0.863138 7.90892 9.16298
13 25 21 24 2.40837 9.64953 4.00667
13 35 14 19 2.32969 8.62862 3.70377
13 35 15 20 0.912202 7.66638 8.40426
13 35 16 21 0.47293 6.54141 13.8317
13 35 17 22 0.289361 5.67249 19.6035
13 35 18 23 0.206055 5.19911 25.2317
13 35 19 24 0.158906 4.79251 30.1593
13 35 20 25 0.137771 4.66114 33.8325
13 35 21 26 0.125605 4.49636 35.7978
13 35 22 27 0.123367 4.41627 35.7978
13 35 23 28 0.133523 4.51743 33.8325
13 35 24 29 0.156184 4.7104 30.1593
13 35 25 30 0.203055 5.12343 25.2317
13 35 26 31 0.298118 5.84416 19.6035
13 35 27 32 0.46209 6.39148 13.8317
13 35 28 33 0.879675 7.39302 8.40426
13 35 29 34 2.40668 8.91378 3.70377
14 26 15 18 2.38077 9.53898 4.00667
14 26 16 19 0.841386 7.7096 9.16298
14 26 17 20 0.451822 6.38749 14.1372
14 26 18 21 0.34073 5.8769 17.248
14 26 19 22 0.345936 5.9667 17.248
14 26 20 23 0.484457 6.84885 14.1372
14 26 21 24 0.859652 7.87697 9.16298
14 26 22 25 2.4075 9.64606 4.00667
14 36 15 20 2.5145 9.31314 3.70377
14 36 16 21 0.893605 7.51009 8.40426
14 36 17 22 0.456272 6.31101 13.8317
14 36 18 23 0.288383 5.65332 19.6035
14 36 19 24 0.201378 5.0811 25.2317
14 36 20 25 0.161024 4.85638 30.1593
14 36 21 26 0.136152 4.60636 33.8325
14 36 22 27 0.12367 4.42713 35.7978
14 36 23 28 0.123176 4.40943 35.7978
14 36 24 29 0.132925 4.4972 33.8325
14 36 25 30 0.158163 4.77008 30.1593
14 36 26 31 0.210499 5.31123 25.2317
14 36 27 32 0.292041 5.72503 19.6035
14 36 28 33 0.467599 6.46767 13.8317
14 36 29 34 0.907779 7.62922 8.40426
14 36 30 35 2.70189 10.0072 3.70377
15 27 16 19 2.2541 9.03142 4.00667
15 27 17 20 0.789935 7.23816 9.16298
15 27 18 21 0.447203 6.32219 14.1372
15 27 19 22 0.339137 5.84941 17.248
15 27 20 23 0.363539 6.2703 17.248
15 27 21 24 0.489688 6.9228 14.1372
15 27 22 25 0.858409 7.86558 9.16298
15 27 23 26 2.30084 9.21869 4.00667
15 37 16 21 2.37689 8.80346 3.70377
15 37 17 22 0.847549 7.12303 8.40426
15 37 18 23 0.450611 6.2327 13.8317
15 37 19 24 0.277891 5.44765 19.6035
15 37 20 25 0.202851 5.11827 25.2317
15 37 21 26 0.15813 4.76909 30.1593
15 37 22 27 0.132745 4.4911 33.8325
15 37 23 28 0.121839 4.36157 35.7978
15 37 24 29 0.121484 4.34885 35.7978
15 37 25 30 0.132898 4.49628 33.8325
15 37 26 31 0.161702 4.87681 30.1593
15 37 27 32 0.204246 5.15348 25.2317
15 37 28 33 0.288222 5.65017 19.6035
15 37 29 34 0.466645 6.45448 13.8317
15 37 30 35 0.920801 7.73865 8.40426
15 37 31 36 2.39536 8.87186 3.70377
16 28 17 20 2.29908 9.21165 4.00667
16 28 18 21 0.838445 7.68265 9.16298
16 28 19 22 0.455305 6.43673 14.1372
16 28 20 23 0.363469 6.26909 17.248
16 28 21 24 0.371523 6.40802 17.248
16 28 22 25 0.488644 6.90804 14.1372
16 28 23 26 0.846977 7.76083 9.16298
16 28 24 27 2.47403 9.9126 4.00667
16 38 17 22 2.4391 9.03386 3.70377
16 38 18 23 0.902482 7.5847 8.40426
16 38 19 24 0.457012 6.32125 13.8317
16 38 20 25 0.294931 5.78169 19.6035
16 38 21 26 0.208068 5.24992 25.2317
16 38 22 27 0.159523 4.81109 30.1593
16 38 23 28 0.134123 4.53771 33.8325
16 38 24 29 0.123166 4.40908 35.7978
16 38 25 30 0.124058 4.44101 35.7978
16 38 26 31 0.138981 4.70207 33.8325
16 38 27 32 0.161872 4.88193 30.1593
16 38 28 33 0.207105 5.22562 25.2317
16 38 29 34 0.297037 5.82297 19.6035
16 38 30 35 0.487822 6.74739 13.8317
16 38 31 36 0.889525 7.4758 8.40426
16 38 32 37 2.47701 9.17428 3.70377
17 29 18 21 2.47902 9.9326 4.00667
17 29 19 22 0.824643 7.55618 9.16298
17 29 20 23 0.482473 6.8208 14.1372
17 29 21 24 0.369263 6.36903 17.248
17 29 22 25 0.365802 6.30934 17.248
17 29 23 26 0.470569 6.65251 14.1372
17 29 24 27 0.8675 7.94889 9.16298
17 29 25 28 2.59757 10.4076 4.00667
17 39 18 23 2.62695 9.72961 3.70377
17 39 19 24 0.888118 7.46397 8.40426
17 39 20 25 0.479597 6.63363 13.8317
17 39 21 26 0.299796 5.87706 19.6035
17 39 22 27 0.208079 5.25018 25.2317
