64
# x y z
0.0 0.0 0.0
0.5 0.0 0.0
1.0 0.0 0.0
1.5 0.0 0.0
2.0 0.0 0.0
2.5 0.0 0.0
3.0 0.0 0.0
3.5 0.0 0.0
4.0 0.0 0.0
4.5 0.0 0.0
5.0 0.0 0.0
5.5 0.0 0.0
6.0 0.0 0.0
6.5 0.0 0.0
7.0 0.0 0.0
7.5 0.0 0.0
8.0 0.0 0.0
8.5 0.0 0.0
9.0 0.0 0.0
9.5 0.0 0.0
10.0 0.0 0.0
10.5 0.0 0.0
11.0 0.0 0.0
11.5 0.0 0.0
12.0 0.0 0.0
12.5 0.0 0.0
13.0 0.0 0.0
13.5 0.0 0.0
14.0 0.0 0.0
14.5 0.0 0.0
15.0 0.0 0.0
15.5 0.0 0.0
16.0 0.0 0.0
16.5 0.0 0.0
17.0 0.0 0.0
17.5 0.0 0.0
18.0 0.0 0.0
18.5 0.0 0.0
19.0 0.0 0.0
19.5 0.0 0.0
20.0 0.0 0.0
20.5 0.0 0.0
21.0 0.0 0.0
21.5 0.0 0.0
22.0 0.0 0.0
22.5 0.0 0.0
23.0 0.0 0.0
23.5 0.0 0.0
24.0 0.0 0.0
24.5 0.0 0.0
25.0 0.0 0.0
25.5 0.0 0.0
26.0 0.0 0.0
26.5 0.0 0.0
27.0 0.0 0.0
27.5 0.0 0.0
28.0 0.0 0.0
28.5 0.0 0.0
29.0 0.0 0.0
29.5 0.0 0.0
30.0 0.0 0.0
30.5 0.0 0.0
31.0 0.0 0.0
31.5 0.0 0.0
1395
# a b m n r rhoa k
1 13 2 5 1.48503 5.95003 4.00667
1 13 3 6 0.541042 4.95756 9.16298
1 13 4 7 0.332063 4.69443 14.1372
1 13 5 8 0.255757 4.41129 17.248
1 13 6 9 0.244659 4.21986 17.248
1 13 7 10 0.340135 4.80854 14.1372
1 13 8 11 0.597223 5.47234 9.16298
1 13 9 12 1.48767 5.96061 4.00667
1 23 2 7 1.58149 5.85749 3.70377
1 23 3 8 0.580952 4.88247 8.40426
1 23 4 9 0.329734 4.56077 13.8317
1 23 5 10 0.222039 4.35275 19.6035
1 23 6 11 0.160316 4.04504 25.2317
1 23 7 12 0.126217 3.80661 30.1593
1 23 8 13 0.112623 3.81032 33.8325
1 23 9 14 0.108329 3.87794 35.7978
1 23 10 15 0.106854 3.82514 35.7978
1 23 11 16 0.117358 3.97052 33.8325
1 23 12 17 0.136759 4.12456 30.1593
1 23 13 18 0.171279 4.32165 25.2317
1 23 14 19 0.234097 4.58914 19.6035
1 23 15 20 0.344495 4.76494 13.8317
1 23 16 21 0.666513 5.60155 8.40426
1 23 17 22 1.6445 6.09087 3.70377
1 57 4 16 0.388665 4.48596 11.542
1 57 5 17 0.26386 4.28905 16.255
1 57 6 18 0.190203 4.05911 21.3409
1 57 7 19 0.146527 3.92012 26.7536
1 57 8 20 0.120968 3.92415 32.4396
1 57 9 21 0.103158 3.95487 38.3381
1 57 10 22 0.087759 3.89483 44.381
1 57 11 23 0.0775776 3.91715 50.4932
1 57 12 24 0.0700188 3.9626 56.5934
1 57 13 25 0.0635966 3.98081 62.5948
1 57 14 26 0.0578632 3.95822 68.4065
1 57 15 27 0.0538102 3.9785 73.9358
1 57 16 28 0.0503435 3.98163 79.0892
1 57 17 29 0.0477411 3.99955 83.7758
1 57 18 30 0.045518 4.00145 87.9092
1 57 19 31 0.043767 4.00077 91.4105
1 57 20 32 0.0426531 4.01838 94.2106
1 57 21 33 0.0418922 4.03225 96.2531
1 57 22 34 0.0415324 4.04923 97.4958
1 57 23 35 0.0414119 4.05476 97.913
1 57 24 36 0.04134 4.03048 97.4958
1 57 25 37 0.0423617 4.07744 96.2531
1 57 26 38 0.0429373 4.04515 94.2106
1 57 27 39 0.0440643 4.02794 91.4105
1 57 28 40 0.0460337 4.04679 87.9092
1 57 29 41 0.0480054 4.02169 83.7758
1 57 30 42 0.051349 4.06115 79.0892
1 57 31 43 0.0542358 4.00996 73.9358
1 57 32 44 0.0593654 4.06098 68.4065
1 57 33 45 0.0644036 4.03133 62.5948
1 57 34 46 0.070147 3.96986 56.5934
1 57 35 47 0.0771164 3.89386 50.4932
1 57 36 48 0.0861127 3.82177 44.381
1 57 37 49 0.103586 3.97129 38.3381
1 57 38 50 0.122714 3.98078 32.4396
1 57 39 51 0.154316 4.12852 26.7536
1 57 40 52 0.196461 4.19266 21.3409
1 57 41 53 0.262479 4.26659 16.255
1 57 42 54 0.390749 4.51001 11.542
2 14 3 6 1.52316 6.1028 4.00667
2 14 4 7 0.57996 5.31416 9.16298
2 14 5 8 0.340339 4.81143 14.1372
2 14 6 9 0.248981 4.29442 17.248
2 14 7 10 0.254673 4.39259 17.248
2 14 8 11 0.333498 4.71471 14.1372
2 14 9 12 0.540344 4.95116 9.16298
2 14 10 13 1.30106 5.21292 4.00667
2 24 3 8 1.62024 6.00099 3.70377
2 24 4 9 0.618068 5.1944 8.40426
2 24 5 10 0.347871 4.81164 13.8317
2 24 6 11 0.221727 4.34664 19.6035
2 24 7 12 0.158003 3.98669 25.2317
2 24 8 13 0.130419 3.93334 30.1593
2 24 9 14 0.116778 3.95088 33.8325
2 24 10 15 0.107833 3.86019 35.7978
2 24 11 16 0.110492 3.95537 35.7978
2 24 12 17 0.120456 4.07534 33.8325
2 24 13 18 0.139863 4.21816 30.1593
2 24 14 19 0.176022 4.44133 25.2317
2 24 15 20 0.233536 4.57813 19.6035
2 24 16 21 0.379244 5.24558 13.8317
2 24 17 22 0.699543 5.87914 8.40426
2 24 18 23 1.84684 6.84028 3.70377
2 58 5 17 0.405026 4.67479 11.542
2 58 6 18 0.264394 4.29772 16.255
2 58 7 19 0.189959 4.0539 21.3409
2 58 8 20 0.150061 4.01467 26.7536
2 58 9 21 0.123937 4.02045 32.4396
2 58 10 22 0.102583 3.93283 38.3381
2 58 11 23 0.0888216 3.94199 44.381
2 58 12 24 0.0789721 3.98756 50.4932
2 58 13 25 0.0705058 3.99016 56.5934
2 58 14 26 0.0634356 3.97073 62.5948
2 58 15 27 0.0581345 3.97678 68.4065
2 58 16 28 0.0537992 3.97768 73.9358
2 58 17 29 0.0505068 3.99454 79.0892
2 58 18 30 0.0476283 3.9901 83.7758
2 58 19 31 0.0453515 3.98682 87.9092
2 58 20 32 0.0439566 4.01809 91.4105
2 58 21 33 0.0427508 4.02758 94.2106
2 58 22 34 0.0420298 4.04549 96.2531
2 58 23 35 0.0415216 4.04818 97.4958
2 58 24 36 0.0411705 4.03113 97.913
2 58 25 37 0.0417921 4.07456 97.4958
2 58 26 38 0.0419917 4.04183 96.2531
2 58 27 39 0.0427573 4.02819 94.2106
2 58 28 40 0.0442358 4.04361 91.4105
2 58 29 41 0.0457176 4.019 87.9092
2 58 30 42 0.0483753 4.05268 83.7758
2 58 31 43 0.0506121 4.00287 79.0892
2 58 32 44 0.0547396 4.04721 73.9358
2 58 33 45 0.0586937 4.01503 68.4065
2 58 34 46 0.063045 3.94629 62.5948
2 58 35 47 0.0683943 3.87067 56.5934
2 58 36 48 0.0751945 3.79681 50.4932
2 58 37 49 0.0881659 3.91289 44.381
2 58 38 50 0.101938 3.90811 38.3381
2 58 39 51 0.123638 4.01076 32.4396
2 58 40 52 0.150675 4.03109 26.7536
2 58 41 53 0.189997 4.05471 21.3409
2 58 42 54 0.257333 4.18295 16.255
2 58 43 55 0.364484 4.20685 11.542
3 15 4 7 1.46871 5.88462 4.00667
3 15 5 8 0.588109 5.38883 9.16298
3 15 6 9 0.327893 4.63547 14.1372
3 15 7 10 0.251507 4.33798 17.248
3 15 8 11 0.256412 4.42259 17.248
3 15 9 12 0.319607 4.51833 14.1372
3 15 10 13 0.503915 4.61736 9.16298
3 15 11 14 1.3421 5.37735 4.00667
3 25 4 9 1.55739 5.76822 3.70377
