64
# x y z
0.0 0.0 0.0
0.5 0.0 0.0
1.0 0.0 0.0
1.5 0.0 0.0
2.0 0.0 0.0
2.5 0.0 0.0
3.0 0.0 0.0
3.5 0.0 0.0
4.0 0.0 0.0
4.5 0.0 0.0
5.0 0.0 0.0
5.5 0.0 0.0
6.0 0.0 0.0
6.5 0.0 0.0
7.0 0.0 0.0
7.5 0.0 0.0
8.0 0.0 0.0
8.5 0.0 0.0
9.0 0.0 0.0
9.5 0.0 0.0
10.0 0.0 0.0
10.5 0.0 0.0
11.0 0.0 0.0
11.5 0.0 0.0
12.0 0.0 0.0
12.5 0.0 0.0
13.0 0.0 0.0
13.5 0.0 0.0
14.0 0.0 0.0
14.5 0.0 0.0
15.0 0.0 0.0
15.5 0.0 0.0
16.0 0.0 0.0
16.5 0.0 0.0
17.0 0.0 0.0
17.5 0.0 0.0
18.0 0.0 0.0
18.5 0.0 0.0
19.0 0.0 0.0
19.5 0.0 0.0
20.0 0.0 0.0
20.5 0.0 0.0
21.0 0.0 0.0
21.5 0.0 0.0
22.0 0.0 0.0
22.5 0.0 0.0
23.0 0.0 0.0
23.5 0.0 0.0
24.0 0.0 0.0
24.5 0.0 0.0
25.0 0.0 0.0
25.5 0.0 0.0
26.0 0.0 0.0
26.5 0.0 0.0
27.0 0.0 0.0
27.5 0.0 0.0
28.0 0.0 0.0
28.5 0.0 0.0
29.0 0.0 0.0
29.5 0.0 0.0
30.0 0.0 0.0
30.5 0.0 0.0
31.0 0.0 0.0
31.5 0.0 0.0
1952
# a b m n r rhoa
1 4 36 39 -0.000446952 3.320013669707883
1 4 37 40 -0.000415615 3.36085386107765
1 4 38 41 -0.000380087 3.3381128597147756
1 4 39 42 -0.000358109 3.4082237707475374
1 4 40 43 -0.000337205 3.470465819469319
1 4 41 44 -0.000318256 3.5349570268740416
1 4 42 45 -0.000296058 3.5422099478314832
1 4 43 46 -0.000267651 3.443282450759759
1 4 44 47 -0.00025137 3.471179652152063
1 4 45 48 -0.00023466 3.472568529320241
1 4 46 49 -0.000219537 3.4760669650114773
1 4 47 50 -0.000205298 3.4728374280092784
1 4 48 51 -0.000197038 3.55588655449705
1 4 49 52 -0.000188301 3.6203780341731466
1 4 50 53 -0.000181999 3.7230907709579166
1 4 51 54 -0.00016556 3.5989558350091775
1 4 52 55 -0.000157842 3.6417079654595654
1 4 53 56 -0.000148317 3.6276920493340232
1 4 54 57 -0.000143778 3.7239488460275703
1 4 55 58 -0.000137834 3.776352435707624
1 4 56 59 -0.000133774 3.872960854810111
1 4 57 60 -0.000128407 3.9244786919891874
1 4 58 61 -0.000123792 3.990155427552958
1 4 59 62 -0.000113259 3.846543148080834
1 4 60 63 -0.000108011 3.861687111342619
1 4 61 64 -9.9248e-05 3.732207548571151
1 4 63 2 -1.27119651 7.974083818393489
1 4 64 3 1.25440901 7.894214760445443
2 5 3 6 2.93733488 7.382327744112832
2 5 4 7 -0.545022692 8.56119642613468
2 5 6 9 -1.52857439 7.470023670805883
2 5 7 10 -0.430057347 6.00473334203339
2 5 8 11 -0.189212017 5.349843743202957
