64
# x y z
0.0 0.0 0.0
0.5 0.0 0.0
1.0 0.0 0.0
1.5 0.0 0.0
2.0 0.0 0.0
2.5 0.0 0.0
3.0 0.0 0.0
3.5 0.0 0.0
4.0 0.0 0.0
4.5 0.0 0.0
5.0 0.0 0.0
5.5 0.0 0.0
6.0 0.0 0.0
6.5 0.0 0.0
7.0 0.0 0.0
7.5 0.0 0.0
8.0 0.0 0.0
8.5 0.0 0.0
9.0 0.0 0.0
9.5 0.0 0.0
10.0 0.0 0.0
10.5 0.0 0.0
11.0 0.0 0.0
11.5 0.0 0.0
12.0 0.0 0.0
12.5 0.0 0.0
13.0 0.0 0.0
13.5 0.0 0.0
14.0 0.0 0.0
14.5 0.0 0.0
15.0 0.0 0.0
15.5 0.0 0.0
16.0 0.0 0.0
16.5 0.0 0.0
17.0 0.0 0.0
17.5 0.0 0.0
18.0 0.0 0.0
18.5 0.0 0.0
19.0 0.0 0.0
19.5 0.0 0.0
20.0 0.0 0.0
20.5 0.0 0.0
21.0 0.0 0.0
21.5 0.0 0.0
22.0 0.0 0.0
22.5 0.0 0.0
23.0 0.0 0.0
23.5 0.0 0.0
24.0 0.0 0.0
24.5 0.0 0.0
25.0 0.0 0.0
25.5 0.0 0.0
26.0 0.0 0.0
26.5 0.0 0.0
27.0 0.0 0.0
27.5 0.0 0.0
28.0 0.0 0.0
28.5 0.0 0.0
29.0 0.0 0.0
29.5 0.0 0.0
30.0 0.0 0.0
30.5 0.0 0.0
31.0 0.0 0.0
31.5 0.0 0.0
1400
# a b m n r rhoa k
5 61 16 28 0.0721112 4.08102 56.5934
5 61 17 29 0.0648524 4.05942 62.5948
5 61 18 30 0.0590722 4.04092 68.4065
5 61 19 31 0.0536872 3.96941 73.9358
5 61 20 32 0.0506162 4.0032 79.0892
5 61 21 33 0.0480832 4.0282 83.7758
5 61 22 34 0.0461066 4.05319 87.9092
5 61 23 35 0.0445765 4.07476 91.4105
5 61 24 36 0.0434909 4.0973 94.2106
5 61 25 37 0.0428509 4.12453 96.2531
5 61 26 38 0.0419269 4.0877 97.4958
5 61 27 39 0.041612 4.07435 97.913
5 61 28 40 0.0419649 4.0914 97.4958
5 61 29 41 0.0424318 4.08419 96.2531
5 61 30 42 0.0435982 4.10741 94.2106
5 61 31 43 0.044771 4.09254 91.4105
5 61 32 44 0.045934 4.03802 87.9092
5 61 33 45 0.048357 4.05115 83.7758
5 61 34 46 0.0510024 4.03374 79.0892
5 61 35 47 0.0539077 3.98571 73.9358
5 61 36 48 0.0582153 3.9823 68.4065
5 61 37 49 0.0633663 3.9664 62.5948
5 61 38 50 0.0690967 3.91042 56.5934
5 61 39 51 0.0783925 3.95829 50.4932
5 61 40 52 0.0894171 3.96842 44.381
5 61 41 53 0.105125 4.0303 38.3381
5 61 42 54 0.124624 4.04274 32.4396
5 61 43 55 0.150451 4.0251 26.7536
5 61 44 56 0.190489 4.06522 21.3409
5 61 45 57 0.273371 4.44365 16.255
5 61 46 58 0.423895 4.89257 11.542
6 18 7 10 1.71085 6.8548 4.00667
6 18 8 11 0.602727 5.52278 9.16298
6 18 9 12 0.379971 5.37172 14.1372
6 18 10 13 0.286612 4.94346 17.248
6 18 11 14 0.278403 4.80189 17.248
6 18 12 15 0.358419 5.06703 14.1372
6 18 13 16 0.740638 6.78645 9.16298
6 18 14 17 2.23728 8.96405 4.00667
6 28 7 12 1.81947 6.73888 3.70377
6 28 8 13 0.648996 5.45433 8.40426
6 28 9 14 0.381259 5.27345 13.8317
6 28 10 15 0.2365 4.63624 19.6035
6 28 11 16 0.171209 4.3199 25.2317
6 28 12 17 0.140701 4.24344 30.1593
6 28 13 18 0.121951 4.12589 33.8325
6 28 14 19 0.118887 4.25588 35.7978
6 28 15 20 0.120139 4.30072 35.7978
6 28 16 21 0.12776 4.32245 33.8325
6 28 17 22 0.149327 4.50361 30.1593
6 28 18 23 0.188625 4.75932 25.2317
6 28 19 24 0.254974 4.99839 19.6035
6 28 20 25 0.391536 5.4156 13.8317
6 28 21 26 0.738887 6.2098 8.40426
6 28 22 27 2.16932 8.03466 3.70377
6 62 9 21 0.442303 5.10504 11.542
6 62 10 22 0.285448 4.63995 16.255
6 62 11 23 0.204861 4.37193 21.3409
6 62 12 24 0.160408 4.29149 26.7536
6 62 13 25 0.127914 4.14948 32.4396
6 62 14 26 0.107562 4.12372 38.3381
6 62 15 27 0.0948323 4.20875 44.381
6 62 16 28 0.0821892 4.15 50.4932
6 62 17 29 0.0727327 4.11619 56.5934
6 62 18 30 0.0652497 4.08429 62.5948
6 62 19 31 0.0584779 4.00027 68.4065
6 62 20 32 0.0545795 4.03538 73.9358
6 62 21 33 0.0513441 4.06076 79.0892
6 62 22 34 0.0487143 4.08108 83.7758
6 62 23 35 0.0466618 4.10201 87.9092
6 62 24 36 0.0450993 4.12255 91.4105
6 62 25 37 0.0440419 4.14921 94.2106
6 62 26 38 0.0427846 4.11815 96.2531
6 62 27 39 0.0421464 4.1091 97.4958
6 62 28 40 0.0421662 4.12862 97.913
6 62 29 41 0.0423024 4.12431 97.4958
6 62 30 42 0.0430787 4.14645 96.2531
6 62 31 43 0.0438943 4.13531 94.2106
6 62 32 44 0.0447277 4.08858 91.4105
6 62 33 45 0.0466408 4.10015 87.9092
6 62 34 46 0.0487433 4.08351 83.7758
6 62 35 47 0.0510305 4.03596 79.0892
6 62 36 48 0.0545887 4.03606 73.9358
6 62 37 49 0.0587848 4.02126 68.4065
6 62 38 50 0.0634345 3.97066 62.5948
6 62 39 51 0.0710228 4.01942 56.5934
6 62 40 52 0.079693 4.02396 50.4932
6 62 41 53 0.0919165 4.07935 44.381
6 62 42 54 0.106513 4.08349 38.3381
6 62 43 55 0.125074 4.05736 32.4396
6 62 44 56 0.152445 4.07846 26.7536
6 62 45 57 0.204129 4.3563 21.3409
6 62 46 58 0.288097 4.68302 16.255
6 62 47 59 0.443811 5.12244 11.542
7 19 8 11 1.55597 6.23424 4.00667
7 19 9 12 0.642831 5.89025 9.16298
7 19 10 13 0.359834 5.08704 14.1372
7 19 11 14 0.266864 4.60285 17.248
7 19 12 15 0.258812 4.46398 17.248
7 19 13 16 0.368894 5.21512 14.1372
7 19 14 17 0.712077 6.52475 9.16298
7 19 15 18 2.12626 8.51922 4.00667
7 29 8 13 1.66108 6.15225 3.70377
7 29 9 14 0.691801 5.81407 8.40426
7 29 10 15 0.359711 4.97541 13.8317
7 29 11 16 0.231079 4.52996 19.6035
7 29 12 17 0.173945 4.38893 25.2317
7 29 13 18 0.138891 4.18885 30.1593
7 29 14 19 0.125874 4.25862 33.8325
7 29 15 20 0.120161 4.30151 35.7978
7 29 16 21 0.118784 4.25219 35.7978
7 29 17 22 0.128424 4.3449 33.8325
7 29 18 23 0.149122 4.49741 30.1593
7 29 19 24 0.183287 4.62465 25.2317
7 29 20 25 0.251765 4.93548 19.6035
7 29 21 26 0.391287 5.41215 13.8317
7 29 22 27 0.77684 6.52877 8.40426
7 29 23 28 2.20243 8.15732 3.70377
7 63 10 22 0.425645 4.91277 11.542
7 63 11 23 0.278897 4.53347 16.255
7 63 12 24 0.206423 4.40526 21.3409
7 63 13 25 0.157571 4.21558 26.7536
7 63 14 26 0.128398 4.16517 32.4396
7 63 15 27 0.110811 4.24827 38.3381
7 63 16 28 0.0940973 4.17613 44.381
7 63 17 29 0.0817475 4.1277 50.4932
7 63 18 30 0.0721801 4.08492 56.5934
7 63 19 31 0.063742 3.98992 62.5948
7 63 20 32 0.058808 4.02285 68.4065
7 63 21 33 0.0547869 4.05071 73.9358
7 63 22 34 0.0514485 4.06902 79.0892
7 63 23 35 0.0487786 4.08646 83.7758
7 63 24 36 0.0467284 4.10786 87.9092
7 63 25 37 0.0452326 4.13473 91.4105
7 63 26 38 0.0435744 4.10517 94.2106
7 63 27 39 0.0426143 4.10176 96.2531
7 63 28 40 0.0422658 4.12074 97.4958
7 63 29 41 0.0420653 4.11873 97.913
7 63 30 42 0.042474 4.14104 97.4958
7 63 31 43 0.042899 4.12916 96.2531
7 63 32 44 0.0434076 4.08946 94.2106
7 63 33 45 0.0449092 4.10517 91.4105
7 63 34 46 0.0464532 4.08366 87.9092
7 63 35 47 0.0481723 4.03567 83.7758
7 63 36 48 0.0510022 4.03372 79.0892
7 63 37 49 0.0543598 4.01913 73.9358
7 63 38 50 0.0580913 3.97382 68.4065
7 63 39 51 0.0641808 4.01738 62.5948
7 63 40 52 0.0709586 4.01579 56.5934
7 63 41 53 0.0803866 4.05898 50.4932
7 63 42 54 0.0913269 4.05318 44.381
7 63 43 55 0.104747 4.0158 38.3381
7 63 44 56 0.123779 4.01533 32.4396
7 63 45 57 0.157455 4.21249 26.7536
7 63 46 58 0.207897 4.43672 21.3409
7 63 47 59 0.291235 4.73403 16.255
7 63 48 60 0.434616 5.01631 11.542
8 20 9 12 1.69415 6.78792 4.00667
8 20 10 13 0.601181 5.50861 9.16298
8 20 11 14 0.338264 4.78209 14.1372
8 20 12 15 0.256769 4.42874 17.248
8 20 13 16 0.267452 4.61301 17.248
8 20 14 17 0.375927 5.31454 14.1372
8 20 15 18 0.699619 6.41059 9.16298
8 20 16 19 1.94013 7.77345 4.00667
8 30 9 14 1.79688 6.65522 3.70377
8 30 10 15 0.639121 5.37134 8.40426
8 30 11 16 0.342269 4.73416 13.8317
8 30 12 17 0.230166 4.51207 19.6035
8 30 13 18 0.167477 4.22572 25.2317
8 30 14 19 0.140451 4.23591 30.1593
8 30 15 20 0.126733 4.28768 33.8325
8 30 16 21 0.11701 4.18869 35.7978
8 30 17 22 0.117687 4.21293 35.7978
8 30 18 23 0.126696 4.28645 33.8325
8 30 19 24 0.143219 4.31937 30.1593
8 30 20 25 0.180231 4.54753 25.2317
8 30 21 26 0.246061 4.82366 19.6035
8 30 22 27 0.394153 5.4518 13.8317
8 30 23 28 0.776169 6.52313 8.40426
8 30 24 29 2.10834 7.80881 3.70377
8 64 11 23 0.405671 4.68223 11.542
8 64 12 24 0.275757 4.48243 16.255
8 64 13 25 0.198141 4.22851 21.3409
8 64 14 26 0.155123 4.1501 26.7536
8 64 15 27 0.130478 4.23267 32.4396
8 64 16 28 0.108228 4.14927 38.3381
8 64 17 29 0.0922229 4.09294 44.381
8 64 18 30 0.0800755 4.04327 50.4932
8 64 19 31 0.0696205 3.94006 56.5934
8 64 20 32 0.0635201 3.97602 62.5948
8 64 21 33 0.0585541 4.00548 68.4065
8 64 22 34 0.0544552 4.02619 73.9358
8 64 23 35 0.0511424 4.04481 79.0892
8 64 24 36 0.048561 4.06824 83.7758
8 64 25 37 0.046619 4.09824 87.9092
8 64 26 38 0.044625 4.0792 91.4105
8 64 27 39 0.0433133 4.08057 94.2106
8 64 28 40 0.042631 4.10336 96.2531
8 64 29 41 0.042097 4.10428 97.4958
8 64 30 42 0.0421951 4.13145 97.913
8 64 31 43 0.042285 4.12261 97.4958
8 64 32 44 0.0424818 4.089 96.2531
8 64 33 45 0.0436226 4.10971 94.2106
8 64 34 46 0.04477 4.09245 91.4105
8 64 35 47 0.0460062 4.04437 87.9092
8 64 36 48 0.0482794 4.04465 83.7758
8 64 37 49 0.0509593 4.03033 79.0892
8 64 38 50 0.0540238 3.99429 73.9358
8 64 39 51 0.0590422 4.03888 68.4065
8 64 40 52 0.0644251 4.03267 62.5948
8 64 41 53 0.0719487 4.07182 56.5934
8 64 42 54 0.0803734 4.05832 50.4932
8 64 43 55 0.0905584 4.01907 44.381
8 64 44 56 0.104654 4.01224 38.3381
8 64 45 57 0.128387 4.16483 32.4396
8 64 46 58 0.162194 4.33928 26.7536
8 64 47 59 0.214146 4.57007 21.3409
8 64 48 60 0.294591 4.78857 16.255
8 64 49 61 0.443404 5.11775 11.542
9 21 10 13 1.53158 6.13655 4.00667
9 21 11 14 0.562599 5.15508 9.16298
9 21 12 15 0.326722 4.61892 14.1372
9 21 13 16 0.256095 4.41712 17.248
9 21 14 17 0.277072 4.77892 17.248
9 21 15 18 0.395592 5.59256 14.1372
9 21 16 19 0.714984 6.55138 9.16298
9 21 17 20 1.71464 6.87 4.00667
9 31 10 15 1.6167 5.9879 3.70377
9 31 11 16 0.601555 5.05562 8.40426
9 31 12 17 0.338229 4.67827 13.8317
9 31 13 18 0.217568 4.26511 19.6035
9 31 14 19 0.16639 4.19829 25.2317
9 31 15 20 0.14121 4.2588 30.1593
9 31 16 21 0.121946 4.12576 33.8325
9 31 17 22 0.114525 4.09973 35.7978
9 31 18 23 0.114867 4.11199 35.7978
9 31 19 24 0.120318 4.07068 33.8325
9 31 20 25 0.140412 4.23472 30.1593
9 31 21 26 0.173704 4.38285 25.2317
9 31 22 27 0.239977 4.7044 19.6035
9 31 23 28 0.383513 5.30463 13.8317
9 31 24 29 0.715409 6.01248 8.40426
9 31 25 30 1.84617 6.83779 3.70377
10 22 11 14 1.80264 7.2226 4.00667
10 22 12 15 0.651192 5.96686 9.16298
10 22 13 16 0.351703 4.97209 14.1372
10 22 14 17 0.276124 4.76258 17.248
10 22 15 18 0.303469 5.23423 17.248
10 22 16 19 0.412293 5.82865 14.1372
10 22 17 20 0.666927 6.11104 9.16298
