64
# x y z
0.0 0.0 0.0
0.5 0.0 0.0
1.0 0.0 0.0
1.5 0.0 0.0
2.0 0.0 0.0
2.5 0.0 0.0
3.0 0.0 0.0
3.5 0.0 0.0
4.0 0.0 0.0
4.5 0.0 0.0
5.0 0.0 0.0
5.5 0.0 0.0
6.0 0.0 0.0
6.5 0.0 0.0
7.0 0.0 0.0
7.5 0.0 0.0
8.0 0.0 0.0
8.5 0.0 0.0
9.0 0.0 0.0
9.5 0.0 0.0
10.0 0.0 0.0
10.5 0.0 0.0
11.0 0.0 0.0
11.5 0.0 0.0
12.0 0.0 0.0
12.5 0.0 0.0
13.0 0.0 0.0
13.5 0.0 0.0
14.0 0.0 0.0
14.5 0.0 0.0
15.0 0.0 0.0
15.5 0.0 0.0
16.0 0.0 0.0
16.5 0.0 0.0
17.0 0.0 0.0
17.5 0.0 0.0
18.0 0.0 0.0
18.5 0.0 0.0
19.0 0.0 0.0
19.5 0.0 0.0
20.0 0.0 0.0
20.5 0.0 0.0
21.0 0.0 0.0
21.5 0.0 0.0
22.0 0.0 0.0
22.5 0.0 0.0
23.0 0.0 0.0
23.5 0.0 0.0
24.0 0.0 0.0
24.5 0.0 0.0
25.0 0.0 0.0
25.5 0.0 0.0
26.0 0.0 0.0
26.5 0.0 0.0
27.0 0.0 0.0
27.5 0.0 0.0
28.0 0.0 0.0
28.5 0.0 0.0
29.0 0.0 0.0
29.5 0.0 0.0
30.0 0.0 0.0
30.5 0.0 0.0
31.0 0.0 0.0
31.5 0.0 0.0
3904
# a b m n r rhoa
1 4 36 39 -0.000446952 3.320013669707883
1 4 37 40 -0.000415615 3.36085386107765
1 4 38 41 -0.000380087 3.3381128597147756
1 4 39 42 -0.000358109 3.4082237707475374
1 4 40 43 -0.000337205 3.470465819469319
1 4 41 44 -0.000318256 3.5349570268740416
1 4 42 45 -0.000296058 3.5422099478314832
1 4 43 46 -0.000267651 3.443282450759759
1 4 44 47 -0.00025137 3.471179652152063
1 4 45 48 -0.00023466 3.472568529320241
1 4 46 49 -0.000219537 3.4760669650114773
1 4 47 50 -0.000205298 3.4728374280092784
1 4 48 51 -0.000197038 3.55588655449705
1 4 49 52 -0.000188301 3.6203780341731466
1 4 50 53 -0.000181999 3.7230907709579166
1 4 51 54 -0.00016556 3.5989558350091775
1 4 52 55 -0.000157842 3.6417079654595654
1 4 53 56 -0.000148317 3.6276920493340232
1 4 54 57 -0.000143778 3.7239488460275703
1 4 55 58 -0.000137834 3.776352435707624
1 4 56 59 -0.000133774 3.872960854810111
1 4 57 60 -0.000128407 3.9244786919891874
1 4 58 61 -0.000123792 3.990155427552958
1 4 59 62 -0.000113259 3.846543148080834
1 4 60 63 -0.000108011 3.861687111342619
1 4 61 64 -9.9248e-05 3.732207548571151
1 4 63 2 -1.27119651 7.974083818393489
1 4 64 3 1.25440901 7.894214760445443
2 5 1 4 2.83356574 7.121527449798168
2 5 3 6 2.93733488 7.382327744112832
2 5 4 7 -0.545022692 8.56119642613468
2 5 6 9 -1.52857439 7.470023670805883
2 5 7 10 -0.430057347 6.00473334203339
2 5 8 11 -0.189212017 5.349843743202957
2 5 9 12 -0.099191152 4.847394135489242
2 5 10 13 -0.058301384 4.477224880785983
2 5 11 14 -0.037282447 4.216545417709846
2 5 12 15 -0.025389084 4.032420299775249
2 5 13 16 -0.017789638 3.8252091519229263
2 5 14 17 -0.01319842 3.7317653379893287
2 5 15 18 -0.010309506 3.742644338245504
2 5 16 19 -0.007827196 3.576458737823986
2 5 17 20 -0.006086507 3.4418386219001142
2 5 18 21 -0.004968098 3.4267660659921764
2 5 19 22 -0.004086807 3.395224130873083
2 5 20 23 -0.003518248 3.481664152146693
2 5 21 24 -0.00297516 3.4728334703006527
2 5 22 25 -0.002509826 3.4255296789388603
2 5 23 26 -0.002090659 3.310271473602946
2 5 24 27 -0.001821644 3.322440145116367
2 5 25 28 -0.001604782 3.349844069338064
2 5 26 29 -0.001436367 3.4114348913844554
2 5 27 30 -0.001268141 3.4085183177481615
2 5 28 31 -0.001135084 3.4356154842967985
2 5 29 32 -0.001024169 3.4749235509491703
2 5 30 33 -0.000942415 3.5692690934295492
2 5 31 34 -0.00083991 3.536970550400267
2 5 32 35 -0.000765966 3.5734344403718286
2 5 33 36 -0.000665886 3.429856055542942
2 5 34 37 -0.000608317 3.4484453004934967
2 5 35 38 -0.000538106 3.3472095157761745
2 5 36 39 -0.000498483 3.3928921465430855
2 5 37 40 -0.000456847 3.393514929936631
2 5 38 41 -0.000417114 3.37297546385367
2 5 39 42 -0.000392218 3.4446533283474836
2 5 40 43 -0.000368268 3.5049098224441555
2 5 41 44 -0.000346467 3.56578900394145
2 5 42 45 -0.000320601 3.5610035875925186
2 5 43 46 -0.000291035 3.4821118570250955
2 5 44 47 -0.000272281 3.502846576232922
2 5 45 48 -0.000254804 3.518599912825533
2 5 46 49 -0.000236708 3.502875442931627
2 5 47 50 -0.000222518 3.5232670070212486
2 5 48 51 -0.000211777 3.5824367114707445
2 5 49 52 -0.000201854 3.642799483203482
2 5 50 53 -0.000194424 3.7381021816988746
2 5 51 54 -0.00017894 3.6605138630168828
2 5 52 55 -0.000169708 3.6891253735669087
2 5 53 56 -0.000159198 3.6729934028030047
2 5 54 57 -0.000152547 3.7311538060354326
2 5 55 58 -0.000146566 3.7961599588732406
2 5 56 59 -0.000142484 3.9037523430312193
2 5 57 60 -0.000136565 3.9537645516852518
2 5 58 61 -0.000131652 4.023655009133151
2 5 59 62 -0.000119793 3.8612566977902567
2 5 60 63 -0.000115274 3.9149773073386664
2 5 61 64 -0.000106677 3.813992981980507
2 5 62 1 -1.76352316 7.378398832285348
2 5 64 3 -1.25674055 7.883403081144341
3 6 1 4 -0.74490225 11.700897181212563
3 6 2 5 2.92799621 7.3588571064597925
3 6 4 7 2.9157716 7.328133310484592
3 6 5 8 -0.690612532 10.848116285041252
3 6 7 10 -1.45507528 7.110839260105947
3 6 8 11 -0.432901798 6.044449370322707
3 6 9 12 -0.187581812 5.303750782736349
3 6 10 13 -0.097987126 4.788554325146313
3 6 11 14 -0.05780405 4.439032371344684
3 6 12 15 -0.037212472 4.208631431656189
3 6 13 16 -0.024867879 3.9496399354917497
3 6 14 17 -0.017765711 3.8200642591837903
3 6 15 18 -0.013487191 3.8134134146846086
3 6 16 19 -0.009978188 3.6223664668461546
3 6 17 20 -0.007592483 3.4692119843594145
3 6 18 21 -0.006081917 3.4392430380497188
3 6 19 22 -0.004937392 3.4055864759715373
3 6 20 23 -0.004195985 3.4859266720404207
3 6 21 24 -0.003507965 3.471488078010781
3 6 22 25 -0.002918422 3.406604553053204
3 6 23 26 -0.002410714 3.290256915990756
3 6 24 27 -0.002071382 3.279748990884988
3 6 25 28 -0.001810448 3.3020201070272988
3 6 26 29 -0.001603437 3.347036497796721
3 6 27 30 -0.001422964 3.3796021760343913
3 6 28 31 -0.001268085 3.4083678005534694
3 6 29 32 -0.001140352 3.4515604032378424
3 6 30 33 -0.001041969 3.535317528121781
3 6 31 34 -0.000924974 3.5032136695891976
3 6 32 35 -0.000836754 3.5236802227972337
3 6 33 36 -0.000725857 3.3863153228537226
3 6 34 37 -0.000659027 3.394526610735619
3 6 35 38 -0.000584169 3.311554407889284
3 6 36 39 -0.000537664 3.344460119549459
3 6 37 40 -0.000493513 3.359064164508956
3 6 38 41 -0.000449327 3.3376554577870414
3 6 39 42 -0.000421656 3.4097041628587945
3 6 40 43 -0.000395014 3.4692091893891988
3 6 41 44 -0.000370371 3.524924663148751
3 6 42 45 -0.000342712 3.527143078904433
3 6 43 46 -0.000310435 3.4480870262858927
3 6 44 47 -0.000290032 3.4701113821935596
3 6 45 48 -0.000270893 3.4849902034128903
3 6 46 49 -0.000251518 3.473223390818246
3 6 47 50 -0.000236139 3.494455211562057
3 6 48 51 -0.000224495 3.5545700875490307
3 6 49 52 -0.000213927 3.6188062838495303
3 6 50 53 -0.00020525 3.704086091568731
3 6 51 54 -0.000188308 3.6205126200024256
3 6 52 55 -0.00017776 3.6363750100026886
3 6 53 56 -0.000166965 3.6294978315553714
3 6 54 57 -0.000159823 3.6874133130829825
3 6 55 58 -0.000153785 3.761434102677595
3 6 56 59 -0.000149686 3.8769700995039775
3 6 57 60 -0.000143531 3.9324378705511767
3 6 58 61 -0.000137634 3.984713728309947
3 6 59 62 -0.000125539 3.83682455406349
3 6 60 63 -0.000120458 3.882691470306435
3 6 61 64 -0.000111963 3.8025279270395678
3 6 62 1 -0.567816655 5.928219553318944
3 6 63 2 -1.70650676 7.13984810115624
4 7 2 5 -0.546722542 8.587897607495705
4 7 3 6 2.91412898 7.324004956144881
4 7 5 8 2.82050064 7.088691272055436
4 7 6 9 -0.61550936 9.668398417958796
4 7 8 11 -1.54862434 7.568006210666749
4 7 9 12 -0.446114577 6.228934567833397
4 7 10 13 -0.191068567 5.402336457772155
4 7 11 14 -0.099984524 4.886165605550013
4 7 12 15 -0.059476521 4.567468923958821
4 7 13 16 -0.037333823 4.222355906419996
4 7 14 17 -0.025399937 4.034144027087092
4 7 15 18 -0.018623908 4.004597694802481
4 7 16 19 -0.013357603 3.776773270893203
4 7 17 20 -0.009888576 3.589834758300773
4 7 18 21 -0.007740878 3.5370176959321653
4 7 19 22 -0.006148532 3.4769129330811177
4 7 20 23 -0.005136352 3.542819955763966
4 7 21 24 -0.004236707 3.5197575617930843
4 7 22 25 -0.003495568 3.459219985910917
4 7 23 26 -0.00285936 3.337662885908278
4 7 24 27 -0.002447297 3.3401871311708606
4 7 25 28 -0.002120046 3.356801753191712
4 7 26 29 -0.001869166 3.409114050981739
4 7 27 30 -0.0016328 3.408329228776987
4 7 28 31 -0.001443897 3.429318973051693
4 7 29 32 -0.001291982 3.4725983255812287
4 7 30 33 -0.001181191 3.575169846030796
4 7 31 34 -0.00104292 3.53854419510443
4 7 32 35 -0.00094014 3.5606528392447663
4 7 33 36 -0.00080779 3.40170904133518
4 7 34 37 -0.000735628 3.4318996280537877
4 7 35 38 -0.000649596 3.3459492679775114
4 7 36 39 -0.00059656 3.3817968731145114
4 7 37 40 -0.00054354 3.381010916445797
4 7 38 41 -0.000493867 3.3614736425049485
4 7 39 42 -0.000462636 3.4365163241219996
4 7 40 43 -0.000431751 3.4913369714137765
4 7 41 44 -0.000405057 3.5574118047117844
4 7 42 45 -0.000372159 3.541941560523843
4 7 43 46 -0.000340059 3.4998387808689584
4 7 44 47 -0.000314974 3.498502949143533
4 7 45 48 -0.000294762 3.5267038507410837
4 7 46 49 -0.000271418 3.491744234919026
4 7 47 50 -0.000256467 3.541564354730012
4 7 48 51 -0.000241297 3.5707848309016708
4 7 49 52 -0.000230174 3.6444892551349053
4 7 50 53 -0.000219467 3.712521368025564
4 7 51 54 -0.000205685 3.711936408011276
4 7 52 55 -0.000192572 3.7024946165808528
4 7 53 56 -0.000180309 3.6885190238443677
4 7 54 57 -0.00016954 3.6854733768268657
4 7 55 58 -0.000164121 3.786576152096333
4 7 56 59 -0.000158817 3.884512012777238
4 7 57 60 -0.000152782 3.957158623668323
4 7 58 61 -0.000145858 3.9961926198720388
4 7 59 62 -0.000135568 3.924899884618066
4 7 60 63 -0.000128792 3.9362453736842333
4 7 61 64 -0.000119824 3.8622559127496574
4 7 62 1 -0.278918621 5.227992499897919
4 7 63 2 -0.573802184 5.990710728493716
4 7 64 3 -1.7534461 7.336237453618299
5 8 1 4 -1.42132821 6.945919964473666
5 8 3 6 -0.692130567 10.871961523060714
5 8 4 7 2.81813201 7.082738255569777
5 8 6 9 2.82563864 7.101604474498751
5 8 7 10 -0.725163251 11.39083770997448
5 8 9 12 -1.45194653 7.095549303193851
5 8 10 13 -0.422333898 5.8968936503055
5 8 11 14 -0.183914822 5.200069083133264
5 8 12 15 -0.098070906 4.792648588318811
5 8 13 16 -0.056809474 4.362654417554897
5 8 14 17 -0.036364154 4.1126889261747
5 8 15 18 -0.02553881 4.056200526025402
5 8 16 19 -0.017646763 3.794487517363472
5 8 17 20 -0.012659221 3.5793104124392623
5 8 18 21 -0.009653915 3.5046461311195074
5 8 19 22 -0.00748984 3.422311605957434
5 8 20 23 -0.006139308 3.4716968839665094
5 8 21 24 -0.004983534 3.4374131105944885
5 8 22 25 -0.004055585 3.369285619997938
5 8 23 26 -0.003278368 3.2442784997376104
5 8 24 27 -0.002775777 3.240098438971596
5 8 25 28 -0.002381516 3.2504060994139667
5 8 26 29 -0.002083037 3.2982030831232922
5 8 27 30 -0.001805869 3.293668610563397
5 8 28 31 -0.001587612 3.3140031746429996
5 8 29 32 -0.001411937 3.3534125653378934
5 8 30 33 -0.001280504 3.441747676283467
5 8 31 34 -0.001129155 3.4176698836131525
5 8 32 35 -0.001012465 3.435212814498146
5 8 33 36 -0.000869532 3.293234608264918
5 8 34 37 -0.000784085 3.301884194747762
5 8 35 38 -0.000690624 3.2219440379172886
5 8 36 39 -0.000630629 3.248253746814004
5 8 37 40 -0.000576318 3.267048428187624
5 8 38 41 -0.0005225 3.250134679771367
5 8 39 42 -0.000487512 3.3182187479723737
5 8 40 43 -0.000453823 3.3710522911360514
5 8 41 44 -0.000424334 3.4313597013739248
5 8 42 45 -0.000388973 3.4161541262443476
5 8 43 46 -0.000354622 3.375037013953945
5 8 44 47 -0.000328068 3.376429117188833
5 8 45 48 -0.000306353 3.402747128267631
5 8 46 49 -0.000281618 3.3694413969168435
5 8 47 50 -0.000265999 3.4220297649537836
5 8 48 51 -0.000249768 3.449057561995132
5 8 49 52 -0.000237666 3.5170522120916408
5 8 50 53 -0.000226386 3.5845114761570405
5 8 51 54 -0.000212526 3.595106855522703
5 8 52 55 -0.000197452 3.5633578901458174
5 8 53 56 -0.000184699 3.5511240117351788
5 8 54 57 -0.000173852 3.5564304018844926
5 8 55 58 -0.000168306 3.6586485912482156
5 8 56 59 -0.000162494 3.749038241655495
5 8 57 60 -0.000156436 3.8262750286859717
5 8 58 61 -0.000149938 3.8834970724010756
5 8 59 62 -0.000139067 3.810133959520525
5 8 60 63 -0.000130701 3.7839928288347235
5 8 61 64 -0.000121509 3.7136564313854707
5 8 62 1 -0.154811739 4.498396188428357
5 8 63 2 -0.263863758 4.945807285555452
5 8 64 3 -0.532978572 5.5644968568778745
6 9 1 4 -0.417950903 5.835695495226741
6 9 2 5 -1.52540263 7.454523527382628
6 9 4 7 -0.617210409 9.695118433167778
6 9 5 8 2.82678049 7.104474256555952
6 9 7 10 2.74198249 6.8913536374846665
6 9 8 11 -0.628700897 9.875610596602588
6 9 10 13 -1.46102561 7.139918058128401
6 9 11 14 -0.42478749 5.931152257425974
6 9 12 15 -0.188347889 5.3254110996139055
6 9 13 16 -0.096953515 4.738042562768786
6 9 14 17 -0.057065382 4.382306741156549
6 9 15 18 -0.037870582 4.283061919141331
6 9 16 19 -0.024948386 3.962426456701968
6 9 17 20 -0.017209279 3.700417711073999
6 9 18 21 -0.01270865 3.5932861329339483
6 9 19 22 -0.009583431 3.4790584314240127
6 9 20 23 -0.007684536 3.511273503732752
6 9 21 24 -0.006117663 3.4594569248288582
6 9 22 25 -0.004897246 3.3778956070544344
6 9 23 26 -0.003901831 3.241550375583837
6 9 24 27 -0.003260634 3.226728903440201
6 9 25 28 -0.002769667 3.232966381366783
6 9 26 29 -0.002401067 3.277090232398856
6 9 27 30 -0.002067754 3.274004551018787
6 9 28 31 -0.001802294 3.2871482786441026
6 9 29 32 -0.001590005 3.3189983558314267
6 9 30 33 -0.001424592 3.3834687477414644
6 9 31 34 -0.001257788 3.3806914513794792
6 9 32 35 -0.001123339 3.400066305678242
6 9 33 36 -0.000970586 3.293120715059284
6 9 34 37 -0.000863087 3.2688250442117637
6 9 35 38 -0.000756685 3.1864992212613563
6 9 36 39 -0.000690711 3.222349915980169
6 9 37 40 -0.000626069 3.22476602727451
6 9 38 41 -0.000565998 3.208546108671495
6 9 39 42 -0.000527211 3.279438764893669
6 9 40 43 -0.000489555 3.332124294711957
6 9 41 44 -0.000456635 3.391940168221775
6 9 42 45 -0.000417595 3.3768650508685236
6 9 43 46 -0.00038072 3.3436721801866662
6 9 44 47 -0.000350518 3.335978095146688
6 9 45 48 -0.000326867 3.364068596291508
6 9 46 49 -0.000299873 3.330771983936829
6 9 47 50 -0.000282977 3.3857012626158043
6 9 48 51 -0.000265164 3.4112876386535484
6 9 49 52 -0.000252373 3.4850301243289676
6 9 50 53 -0.00023977 3.5481878303720875
6 9 51 54 -0.000224993 3.5624552337821287
6 9 52 55 -0.000208894 3.533667652322819
6 9 53 56 -0.000195006 3.5192156510229085
6 9 54 57 -0.000182925 3.5170161172862744
6 9 55 58 -0.000176874 3.6182504135869458
6 9 56 59 -0.000170936 3.7158197306905576
6 9 57 60 -0.000164534 3.796104828809342
6 9 58 61 -0.000157233 3.8457688868635187
6 9 59 62 -0.000145617 3.7715802077647256
6 9 60 63 -0.000137075 3.7555574830928693
6 9 61 64 -0.000127122 3.6803753329135027
6 9 62 1 -0.100171856 4.1401911674519996
6 9 63 2 -0.15293051 4.443732934738267
6 9 64 3 -0.25809805 4.837736056490392
7 10 1 4 -0.179757671 5.082528407760093
7 10 2 5 -0.429901654 6.002559457655545
7 10 3 6 -1.4571271 7.1208663442102615
7 10 5 8 -0.729117564 11.452951913328455
7 10 6 9 2.74025161 6.88700346157087
7 10 8 11 2.92476995 7.350748630688136
7 10 9 12 -0.581192026 9.12934299603286
7 10 11 14 -1.51809845 7.418828570138299
7 10 12 15 -0.453719137 6.335114255965765
7 10 13 16 -0.192401192 5.440015541962066
7 10 14 17 -0.100141599 4.893841738133209
7 10 15 18 -0.06139494 4.7147929270832165
7 10 16 19 -0.0379809 4.295538591002245
7 10 17 20 -0.024926829 3.9590026669976113
7 10 18 21 -0.017668385 3.799136778482944
7 10 19 22 -0.012872409 3.639587899356277
7 10 20 23 -0.01004011 3.6448459166580887
7 10 21 24 -0.007804145 3.5659261089789207
7 10 22 25 -0.006122204 3.46202479983205
7 10 23 26 -0.004790941 3.304571295286571
7 10 24 27 -0.00394279 3.275578159420076
7 10 25 28 -0.003305359 3.2709888388412187
7 10 26 29 -0.002834536 3.3086864214267906
7 10 27 30 -0.002417641 3.2997112144504936
7 10 28 31 -0.002089518 3.3084648567652017
7 10 29 32 -0.001828428 3.3348132728759454
7 10 30 33 -0.001637469 3.4180753637409502
7 10 31 34 -0.001427579 3.390563004307207
7 10 32 35 -0.001268292 3.4089241766124205
7 10 33 36 -0.001079741 3.2681060596661653
7 10 34 37 -0.000964395 3.27211514693144
7 10 35 38 -0.000841908 3.1886124519570305
7 10 36 39 -0.000762871 3.2125492740346013
7 10 37 40 -0.000690731 3.2224432212819805
7 10 38 41 -0.000621704 3.2022827167942705
7 10 39 42 -0.00057787 3.275846451432685
7 10 40 43 -0.000534756 3.326371331704913
7 10 41 44 -0.000498437 3.3925790505323072
7 10 42 45 -0.000456229 3.388924350975401
7 10 43 46 -0.000413335 3.3424167334396757
7 10 44 47 -0.000379733 3.335003855848979
7 10 45 48 -0.000352777 3.357477631595419
7 10 46 49 -0.000323467 3.329076280678763
7 10 47 50 -0.000303966 3.3762340619840474
7 10 48 51 -0.000285282 3.4132796220242696
7 10 49 52 -0.000271425 3.4918342886724414
7 10 50 53 -0.000258622 3.5713228467950464
7 10 51 54 -0.000240659 3.5613435169934364
7 10 52 55 -0.000222657 3.5254678811706475
7 10 53 56 -0.00020755 3.5109324405660343
7 10 54 57 -0.000194963 3.5184396427308866
7 10 55 58 -0.000188835 3.6306450102924894
7 10 56 59 -0.000181699 3.7169537744288847
7 10 57 60 -0.000174747 3.798663537692369
7 10 58 61 -0.000166856 3.849677679481515
7 10 59 62 -0.000154302 3.7740794284966555
7 10 60 63 -0.000144367 3.739204350140232
7 10 61 64 -0.000133329 3.6529252136661623
7 10 62 1 -0.069952893 3.882438129557978
7 10 63 2 -0.098780288 4.082676434546293
7 10 64 3 -0.149236858 4.336405737295051
8 11 1 4 -0.096071401 4.694934340470562
8 11 2 5 -0.189377432 5.354520742142099
8 11 3 6 -0.434014468 6.059985174313239
8 11 4 7 -1.55385023 7.593544726983923
8 11 6 9 -0.629612269 9.889926394502025
8 11 7 10 2.92334783 7.347174453292518
8 11 9 12 2.89162874 7.2674556851944745
8 11 10 13 -0.670010228 10.524496050574134
8 11 12 15 -1.57141563 7.67938546502427
8 11 13 16 -0.451710612 6.30706995647887
8 11 14 17 -0.194944517 5.511926362183289
8 11 15 18 -0.107378404 5.2474987469426155
8 11 16 19 -0.061389688 4.7143896024370315
8 11 17 20 -0.037913057 4.287865728467936
8 11 18 21 -0.025592031 4.064653349324358
8 11 19 22 -0.017895633 3.848000680567752
8 11 20 23 -0.013509185 3.8196320716786833
8 11 21 24 -0.010218907 3.7097543205860055
8 11 22 25 -0.007840796 3.5826729477191273
8 11 23 26 -0.006021296 3.4049626701641307
8 11 24 27 -0.004871308 3.3600047646798066
8 11 25 28 -0.00402293 3.3421566060773737
8 11 26 29 -0.003405003 3.369596709229124
8 11 27 30 -0.002876221 3.357344329979434
8 11 28 31 -0.002460595 3.3583368728942022
8 11 29 32 -0.002135719 3.381617796748207
8 11 30 33 -0.001897161 3.4601732655497517
8 11 31 34 -0.00164682 3.4375947700480878
8 11 32 35 -0.001454439 3.454356687385826
8 11 33 36 -0.001233204 3.314614402909695
8 11 34 37 -0.001092748 3.3074749967705985
8 11 35 38 -0.000949986 3.223226561702218
8 11 36 39 -0.000858537 3.2515925358421978
8 11 37 40 -0.000771304 3.248061736859815
8 11 38 41 -0.000692804 3.2321143158147545
8 11 39 42 -0.000642359 3.308672814839941
8 11 40 43 -0.000593618 3.365119176988886
8 11 41 44 -0.000551225 3.428814332740616
8 11 42 45 -0.00050236 3.4192806951037134
8 11 43 46 -0.000455105 3.3805751426381487
8 11 44 47 -0.000415146 3.357061311576681
8 11 45 48 -0.000385742 3.387777879096357
8 11 46 49 -0.000352038 3.350444361371598
8 11 47 50 -0.000332551 3.422567514509991
8 11 48 51 -0.000309874 3.4418558448091057
8 11 49 52 -0.000295727 3.538249671491266
8 11 50 53 -0.000279736 3.5987538236200574
8 11 51 54 -0.000262104 3.6194059416305215
8 11 52 55 -0.000240591 3.5603372327524334
8 11 53 56 -0.000224175 3.5495033269173204
8 11 54 57 -0.000209709 3.5474542576664057
8 11 55 58 -0.000203059 3.664545762084555
8 11 56 59 -0.000195427 3.757386408379963
8 11 57 60 -0.000188419 3.854422496679211
8 11 58 61 -0.000180431 3.9222227607304956
8 11 59 62 -0.000166129 3.8329044398438445
8 11 60 63 -0.00015402 3.7671819780498947
8 11 61 64 -0.000141839 3.6737274156804554
8 11 62 1 -0.052944971 3.7848669413399043
8 11 63 2 -0.070714918 3.9247310897029775
8 11 64 3 -0.099189518 4.099590271417364
9 12 1 4 -0.056769752 4.359603986938798
9 12 2 5 -0.099217953 4.8487038794291575
9 12 3 6 -0.187863483 5.311714842635312
9 12 4 7 -0.446831526 6.238945064328502
9 12 5 8 -1.45515036 7.1112061702026175
9 12 7 10 -0.581998064 9.14200421132943
9 12 8 11 2.89218383 7.26885077852734
9 12 10 13 2.78506186 6.999623903335287
9 12 11 14 -0.742133319 11.657402914773078
9 12 13 16 -1.50359647 7.347958526401956
9 12 14 17 -0.444017297 6.199651014764416
9 12 15 18 -0.206355217 5.834556303814141
9 12 16 19 -0.105815908 5.17114078764474
9 12 17 20 -0.060456127 4.642697264276904
9 12 18 21 -0.038412659 4.344369383493012
9 12 19 22 -0.025553888 4.058595288801405
9 12 20 23 -0.018560932 3.991056307869733
9 12 21 24 -0.013596173 3.8442273492362253
9 12 22 25 -0.010158224 3.6877246630662612
9 12 23 26 -0.007627124 3.4850403994312944
9 12 24 27 -0.006054854 3.4239392720925808
9 12 25 28 -0.004914827 3.390022174244979
9 12 26 29 -0.004103043 3.408712621763124
9 12 27 30 -0.003420922 3.3853501784666595
9 12 28 31 -0.002894612 3.3788117066423022
9 12 29 32 -0.002488926 3.3970043667101146
9 12 30 33 -0.002194481 3.47465935557337
9 12 31 34 -0.001891092 3.449104204174032
9 12 32 35 -0.001658688 3.4623681968530393
9 12 33 36 -0.001395146 3.3135332007595957
9 12 34 37 -0.001230604 3.3076261045847097
9 12 35 38 -0.001065096 3.2237793060800635
9 12 36 39 -0.000957133 3.2474757614130407
9 12 37 40 -0.000858722 3.2522931982704106
9 12 38 41 -0.000767696 3.2328679783072984
9 12 39 42 -0.000708981 3.307584309185081
9 12 40 43 -0.000652336 3.3600625029639617
9 12 41 44 -0.000604999 3.429636124509532
9 12 42 45 -0.000550405 3.4237136429082478
9 12 43 46 -0.000496935 3.3823557851368817
9 12 44 47 -0.000451951 3.357146848069026
9 12 45 48 -0.000418755 3.386245343877318
