64
# x y z
0.0 0.0 0.0
0.5 0.0 0.0
1.0 0.0 0.0
1.5 0.0 0.0
2.0 0.0 0.0
2.5 0.0 0.0
3.0 0.0 0.0
3.5 0.0 0.0
4.0 0.0 0.0
4.5 0.0 0.0
5.0 0.0 0.0
5.5 0.0 0.0
6.0 0.0 0.0
6.5 0.0 0.0
7.0 0.0 0.0
7.5 0.0 0.0
8.0 0.0 0.0
8.5 0.0 0.0
9.0 0.0 0.0
9.5 0.0 0.0
10.0 0.0 0.0
10.5 0.0 0.0
11.0 0.0 0.0
11.5 0.0 0.0
12.0 0.0 0.0
12.5 0.0 0.0
13.0 0.0 0.0
13.5 0.0 0.0
14.0 0.0 0.0
14.5 0.0 0.0
15.0 0.0 0.0
15.5 0.0 0.0
16.0 0.0 0.0
16.5 0.0 0.0
17.0 0.0 0.0
17.5 0.0 0.0
18.0 0.0 0.0
18.5 0.0 0.0
19.0 0.0 0.0
19.5 0.0 0.0
20.0 0.0 0.0
20.5 0.0 0.0
21.0 0.0 0.0
21.5 0.0 0.0
22.0 0.0 0.0
22.5 0.0 0.0
23.0 0.0 0.0
23.5 0.0 0.0
24.0 0.0 0.0
24.5 0.0 0.0
25.0 0.0 0.0
25.5 0.0 0.0
26.0 0.0 0.0
26.5 0.0 0.0
27.0 0.0 0.0
27.5 0.0 0.0
28.0 0.0 0.0
28.5 0.0 0.0
29.0 0.0 0.0
29.5 0.0 0.0
30.0 0.0 0.0
30.5 0.0 0.0
31.0 0.0 0.0
31.5 0.0 0.0
3581
# a b m n r rhoa
5 8 35 38 -0.000701435 3.272380218811558
5 8 36 39 -0.000636851 3.280302122027762
5 8 37 40 -0.000572752 3.246833382509861
5 8 38 41 -0.000533451 3.3182537704473027
5 8 39 42 -0.00052425 3.568273557624257
5 8 40 43 -0.000483175 3.5890825074305654
5 8 41 44 -0.000453316 3.665721470322958
5 8 42 45 -0.000408429 3.587026383908016
5 8 43 46 -0.000384967 3.663838888029531
5 8 45 48 -0.000299252 3.3238743659384604
5 8 47 50 -0.000269072 3.461563362703034
5 8 48 51 -0.000232323 3.2081587712412922
5 8 55 58 -0.00017148 3.7276452439440306
5 8 56 59 -0.000165721 3.8234911224130754
5 8 59 62 -0.000149018 4.08276976119302
5 8 62 1 -0.198288149 5.761699076787155
5 8 63 2 -0.336862815 6.314086395524307
5 8 64 3 -0.687995763 7.182934665446166
6 9 1 4 -0.541399548 7.559363745127245
6 9 2 5 -2.09393611 10.2329022448526
6 9 4 7 -0.823613766 12.937294783305143
6 9 5 8 3.84167503 9.655182441381863
6 9 7 10 3.57077115 8.974326729992287
6 9 8 11 -0.898843517 14.119000948670092
6 9 10 13 -1.90705433 9.319625580416046
6 9 11 14 -0.546784295 7.634548996756755
6 9 12 15 -0.239545158 6.772979777182248
6 9 13 16 -0.118157438 5.774261720698976
6 9 14 17 -0.07007219 5.3811578901654
6 9 15 18 -0.046782765 5.2910060701902575
6 9 16 19 -0.030744555 4.883002777475416
6 9 17 20 -0.020479602 4.403617487783566
6 9 18 21 -0.014768355 4.175654001624542
6 9 19 22 -0.010912822 3.9616652313487166
6 9 20 23 -0.008799879 4.0209040557236335
6 9 21 24 -0.006983479 3.9490643381217487
6 9 22 25 -0.005591679 3.856883630137945
6 9 23 26 -0.004361877 3.6237458843298187
6 9 24 27 -0.003565267 3.5281942338151215
