64
# x y z
0.0 0.0 0.0
0.5 0.0 0.0
1.0 0.0 0.0
1.5 0.0 0.0
2.0 0.0 0.0
2.5 0.0 0.0
3.0 0.0 0.0
3.5 0.0 0.0
4.0 0.0 0.0
4.5 0.0 0.0
5.0 0.0 0.0
5.5 0.0 0.0
6.0 0.0 0.0
6.5 0.0 0.0
7.0 0.0 0.0
7.5 0.0 0.0
8.0 0.0 0.0
8.5 0.0 0.0
9.0 0.0 0.0
9.5 0.0 0.0
10.0 0.0 0.0
10.5 0.0 0.0
11.0 0.0 0.0
11.5 0.0 0.0
12.0 0.0 0.0
12.5 0.0 0.0
13.0 0.0 0.0
13.5 0.0 0.0
14.0 0.0 0.0
14.5 0.0 0.0
15.0 0.0 0.0
15.5 0.0 0.0
16.0 0.0 0.0
16.5 0.0 0.0
17.0 0.0 0.0
17.5 0.0 0.0
18.0 0.0 0.0
18.5 0.0 0.0
19.0 0.0 0.0
19.5 0.0 0.0
20.0 0.0 0.0
20.5 0.0 0.0
21.0 0.0 0.0
21.5 0.0 0.0
22.0 0.0 0.0
22.5 0.0 0.0
23.0 0.0 0.0
23.5 0.0 0.0
24.0 0.0 0.0
24.5 0.0 0.0
25.0 0.0 0.0
25.5 0.0 0.0
26.0 0.0 0.0
26.5 0.0 0.0
27.0 0.0 0.0
27.5 0.0 0.0
28.0 0.0 0.0
28.5 0.0 0.0
29.0 0.0 0.0
29.5 0.0 0.0
30.0 0.0 0.0
30.5 0.0 0.0
31.0 0.0 0.0
31.5 0.0 0.0
1832
# a b m n r rhoa
7 10 40 43 -0.000568525 3.536426447496682
7 10 41 44 -0.000520154 3.540394399794922
7 10 43 46 -0.000428686 3.4665519730758843
7 10 44 47 -0.000376556 3.3071018635279743
7 10 46 49 -0.000331358 3.410289328472931
7 10 47 50 -0.000310699 3.451019346980851
7 10 48 51 -0.00028401 3.398060674879989
7 10 49 52 -0.00027058 3.4809635141530406
7 10 50 53 -0.000265881 3.6715627047533217
7 10 51 54 -0.00024644 3.646892475776358
7 10 52 55 -0.000232704 3.6845483313793608
7 10 53 56 -0.000214423 3.627196659616915
7 10 55 58 -0.000197206 3.7915904355640677
7 10 61 64 -0.000133451 3.6562677488690607
7 10 62 1 -0.081849719 4.542720912760622
7 10 63 2 -0.116204976 4.802854159447456
7 10 64 3 -0.177779789 5.165783488920033
8 11 9 12 3.73112647 9.377343606213117
8 11 10 13 -0.840944495 13.209525237843922
8 11 12 15 -2.04828324 10.009800234396815
8 11 13 16 -0.558016971 7.791386740764551
8 11 14 17 -0.243701219 6.890489633531487
8 11 15 18 -0.135073784 6.60095033899738
8 11 16 19 -0.077397463 5.943698472978147
8 11 17 20 -0.046350417 5.242108663368865
8 11 18 21 -0.030620393 4.863282752552078
8 11 19 22 -0.021102857 4.537632622323219
8 11 20 23 -0.015870093 4.487163082252805
8 11 21 24 -0.011937186 4.33353854175782
8 11 22 25 -0.009137955 4.17538017517287
8 11 23 26 -0.006871686 3.885846885967651
8 11 24 27 -0.005418496 3.737429942306763
8 11 25 28 -0.004418881 3.671103480701825
8 11 26 29 -0.003734047 3.6952192063580798
8 11 27 30 -0.0031762 3.7075026782992957
8 11 28 31 -0.002720359 3.7128751124055763
8 11 29 32 -0.002336743 3.699911699632206
8 11 30 33 -0.002063246 3.7630905597640174
8 11 31 34 -0.001764399 3.6830307955198966
8 11 32 35 -0.001565357 3.717791822892685
8 11 33 36 -0.001328504 3.5707624145908885
8 11 34 37 -0.00116849 3.536727094422938
8 11 35 38 -0.000999063 3.3897408997752625
8 11 36 39 -0.000891531 3.3765528393906497
8 11 37 40 -0.00080395 3.3855383005254067
8 11 38 41 -0.000733968 3.4241552880034236
8 11 39 42 -0.00069046 3.556432200271788
8 11 40 43 -0.000630039 3.5715836129478906
8 11 41 44 -0.000569984 3.5455019431862262
