64
# x y z
0.0 0.0 0.0
0.5 0.0 0.0
1.0 0.0 0.0
1.5 0.0 0.0
2.0 0.0 0.0
2.5 0.0 0.0
3.0 0.0 0.0
3.5 0.0 0.0
4.0 0.0 0.0
4.5 0.0 0.0
5.0 0.0 0.0
5.5 0.0 0.0
6.0 0.0 0.0
6.5 0.0 0.0
7.0 0.0 0.0
7.5 0.0 0.0
8.0 0.0 0.0
8.5 0.0 0.0
9.0 0.0 0.0
9.5 0.0 0.0
10.0 0.0 0.0
10.5 0.0 0.0
11.0 0.0 0.0
11.5 0.0 0.0
12.0 0.0 0.0
12.5 0.0 0.0
13.0 0.0 0.0
13.5 0.0 0.0
14.0 0.0 0.0
14.5 0.0 0.0
15.0 0.0 0.0
15.5 0.0 0.0
16.0 0.0 0.0
16.5 0.0 0.0
17.0 0.0 0.0
17.5 0.0 0.0
18.0 0.0 0.0
18.5 0.0 0.0
19.0 0.0 0.0
19.5 0.0 0.0
20.0 0.0 0.0
20.5 0.0 0.0
21.0 0.0 0.0
21.5 0.0 0.0
22.0 0.0 0.0
22.5 0.0 0.0
23.0 0.0 0.0
23.5 0.0 0.0
24.0 0.0 0.0
24.5 0.0 0.0
25.0 0.0 0.0
25.5 0.0 0.0
26.0 0.0 0.0
26.5 0.0 0.0
27.0 0.0 0.0
27.5 0.0 0.0
28.0 0.0 0.0
28.5 0.0 0.0
29.0 0.0 0.0
29.5 0.0 0.0
30.0 0.0 0.0
30.5 0.0 0.0
31.0 0.0 0.0
31.5 0.0 0.0
1208
# a b m n r rhoa
3 15 11 14 2.3216347 9.302021529997752
3 25 4 9 2.04576362 7.5770428154969
3 25 5 10 0.786417568 6.609258183431567
3 25 6 11 0.405299991 5.60597740376298
3 25 7 12 0.258427824 5.066099708976356
3 25 8 13 0.189142858 4.772393775080415
3 25 9 14 0.156365457 4.71587108146954
3 25 10 15 0.129436198 4.379154863411929
3 25 11 16 0.122405853 4.381856001046766
3 25 12 17 0.125318839 4.486134390292297
3 25 13 18 0.133151624 4.504857148313307
3 25 14 19 0.158348985 4.775692876602241
3 25 15 20 0.197721111 4.988837587187055
3 25 16 21 0.277303204 5.436123941060663
3 25 17 22 0.455194742 6.296105340805989
3 25 18 23 0.894013399 7.513521586840009
3 25 19 24 2.35286073 8.714460613055234
3 57 4 11 2.09999598 7.5151478929346585
3 57 7 14 0.265355936 5.134937395047164
3 57 10 17 0.107793418 4.506109214194941
3 57 13 20 0.06026837 4.163464951239532
3 57 16 23 0.042521238 4.181752735344107
3 57 19 26 0.032561161 4.097654467008141
3 57 22 29 0.02816064 4.1509728656185825
3 57 25 32 0.025992773 4.140532771759114
3 57 28 35 0.02699002 4.299389769626885
3 57 31 38 0.027975828 4.1237309564417775
3 57 34 41 0.032543828 4.095473198199063
3 57 37 44 0.041725885 4.103533714926259
3 57 40 47 0.06173714 4.264930652343312
3 57 43 50 0.107996443 4.514596307750245
3 57 46 53 0.285089638 5.516806841308644
3 57 49 56 2.41142394 8.629639158482195
4 16 5 8 2.25919762 9.051856823883481
4 16 6 9 0.736108651 6.744947796491021
4 16 7 10 0.417596265 5.903628112307427
4 16 8 11 0.322435405 5.561352860577844
4 16 9 12 0.345843469 5.965094204326956
4 16 10 13 0.466956397 6.60144053862883
4 16 11 14 0.836475259 7.664604875036724
4 16 12 15 2.22120695 8.899640788225916
4 26 5 10 2.37725434 8.804808992304705
4 26 6 11 0.797312463 6.700821720242558
4 26 7 12 0.415820971 5.751500170738422
4 26 8 13 0.265934371 5.213254589528683
4 26 9 14 0.200538517 5.059925499247019
4 26 10 15 0.152169686 4.589329609311988
4 26 11 16 0.132945252 4.497875060138313
4 26 12 17 0.125809776 4.503708837811453
4 26 13 18 0.123354648 4.415820741805635
4 26 14 19 0.135308721 4.577837210802482
4 26 15 20 0.156477602 4.719253294987654
4 26 16 21 0.198324896 5.004072102547328
4 26 17 22 0.285120461 5.589369836954185
4 26 18 23 0.464507647 6.42491840804682
4 26 19 24 0.845972566 7.109773906772772
4 26 20 25 2.29592023 8.503565961191299
4 58 5 12 2.42840782 8.690418498638767
4 58 8 15 0.269654125 5.218112212086419
4 58 11 18 0.10961708 4.58234411141081
4 58 14 21 0.060761912 4.197559864026531
4 58 17 24 0.04201993 4.1324515814066345
4 58 20 27 0.032759703 4.122639955492066
4 58 23 30 0.027986465 4.125298885948052
4 58 26 33 0.026098825 4.157426382206548
4 58 29 36 0.02664566 4.244534757994114
4 58 32 39 0.02763832 4.073981144295137
4 58 35 42 0.032402322 4.077665396658803
4 58 38 45 0.041738042 4.104729295544199
4 58 41 48 0.06157446 4.2536923779670905
4 58 44 51 0.105648229 4.416433461273834
4 58 47 54 0.28341827 5.4844639807212525
4 58 50 57 2.03819305 7.293976917566082
5 17 6 9 2.16045614 8.656232407663374
5 17 7 10 0.743155745 6.809520167814728
5 17 8 11 0.413591968 5.8470186971364635
5 17 9 12 0.336252645 5.799672058803891
5 17 10 13 0.339147506 5.849602504572788
5 17 11 14 0.452927365 6.403109771222036
5 17 12 15 0.78063472 7.152939212676615
5 17 13 16 2.30101833 9.219418561662378
5 27 6 11 2.29522394 8.500987061512753
5 27 7 12 0.795603122 6.686455973020944
5 27 8 13 0.416865271 5.765944588041036
5 27 9 14 0.280538304 5.499543347356904
5 27 10 15 0.193267697 4.87647043002241
5 27 11 16 0.155562743 4.6916617975783375
5 27 12 17 0.136441997 4.616178812175755
5 27 13 18 0.124254218 4.448023337566
5 27 14 19 0.12658853 4.531586490755378
5 27 15 20 0.137088511 4.638052020529448
5 27 16 21 0.160277474 4.833854734601557
5 27 17 22 0.209649249 5.289804655896042
5 27 18 23 0.305870883 5.996151526434094
5 27 19 24 0.477810383 6.60891751754649
5 27 20 25 0.910806984 7.654659251621176
5 27 21 26 2.5272512 9.360363221199485
5 59 6 13 2.34963766 8.408527767614546
5 59 9 16 0.284283662 5.501210294405279
5 59 12 19 0.110964611 4.6386752118451
5 59 15 22 0.062836621 4.340885097569785
5 59 18 25 0.042486069 4.178294038728799
5 59 21 28 0.033009834 4.154117654014155
5 59 24 31 0.028168167 4.1520823706852115
5 59 27 34 0.026597267 4.236825969000199
5 59 30 37 0.026411711 4.207267726061035
5 59 33 40 0.027657226 4.076767952158785
5 59 36 43 0.032439372 4.082327948402663
5 59 39 46 0.042351535 4.165063287486401
5 59 42 49 0.061317694 4.235954446085575
5 59 45 52 0.109174668 4.563849876543237
5 59 48 55 0.277046251 5.36115820833766
5 59 51 58 2.58892241 9.26484382816905
6 18 7 10 2.26202782 9.063196498180304
6 18 8 11 0.752203644 6.892425872482127
6 18 9 12 0.450558908 6.369626499220091
6 18 10 13 0.336322162 5.800871085216045
6 18 11 14 0.342972026 5.915567671277534
6 18 12 15 0.445222639 6.294186773524185
6 18 13 16 0.845548661 7.747744263146669
6 18 14 17 2.60048217 10.419271013529936
6 28 7 12 2.38647578 8.838963107187507
6 28 8 13 0.810531579 6.811918616034096
6 28 9 14 0.453238506 6.269047321916401
6 28 10 15 0.273431748 5.360229705636095
6 28 11 16 0.19921876 5.026625801029395
6 28 12 17 0.160272684 4.833710271604974
6 28 13 18 0.134268728 4.54265160991003
6 28 14 19 0.126188407 4.51726298149715
6 28 15 20 0.127450786 4.562453328700117
6 28 16 21 0.137262055 4.643923454203789
6 28 17 22 0.1637707 4.939207948735273
6 28 18 23 0.217362819 5.484431055438165
6 28 19 24 0.304789709 5.974956690669224
6 28 20 25 0.493382875 6.824311152411584
6 28 21 26 0.947886586 7.966285889846131
6 28 22 27 2.5792772 9.553055683644898
6 60 7 14 2.44318983 8.743318119572727
6 60 10 17 0.281719112 5.451583352212178
6 60 13 20 0.109149007 4.562777164770192
6 60 16 23 0.063214548 4.366993084539187
6 60 19 26 0.042295762 4.15957828972344
6 60 22 29 0.033067861 4.161420053205544
6 60 25 32 0.027909701 4.113983614666705
6 60 28 35 0.02683124 4.274096824026201
6 60 31 38 0.025736759 4.099750883769358
6 60 34 41 0.027450276 4.046262827469155
6 60 37 44 0.031827569 4.005335690790012
6 60 40 47 0.041536233 4.084882381920304
6 60 43 50 0.059634271 4.119660067149983
6 60 46 53 0.107659873 4.50052660659074
6 60 49 56 0.269017986 5.205802203164863
6 60 52 59 2.24267484 8.02574541040958
7 19 8 11 2.02994608 8.133321810229033
7 19 9 12 0.792586859 7.262456406234778
7 19 10 13 0.42899942 6.064836418198283
7 19 11 14 0.333012086 5.74377902787411
7 19 12 15 0.328197187 5.660731844122551
7 19 13 16 0.447880976 6.331768127479032
7 19 14 17 0.846599028 7.7573687534614235
7 19 15 18 2.41077819 9.659189978263594
7 29 8 13 2.16016845 8.00077226631666
7 29 9 14 0.851263355 7.154239076318755
7 29 10 15 0.424426869 5.870534147541765
7 29 11 16 0.274981989 5.390619914234311
7 29 12 17 0.201645305 5.087851629883861
7 29 13 18 0.154808813 4.668923804464856
7 29 14 19 0.134285414 4.543216139610221
7 29 15 20 0.126615052 4.5325359190875325
7 29 16 21 0.125748833 4.50152721459878
7 29 17 22 0.137163063 4.640574303773406
7 29 18 23 0.166280523 5.014902427121937
7 29 19 24 0.212027042 5.3498003894469734
7 29 20 25 0.304593049 5.971101458854993
7 29 21 26 0.485465562 6.714801458944754
7 29 22 27 0.909940735 7.647379069278988
7 29 23 28 2.67777414 9.917865930674038
7 61 8 15 2.20884692 7.904687168331251
7 61 11 18 0.281914755 5.4553692654723935
7 61 14 21 0.108609776 4.540235586418167
7 61 17 24 0.061944908 4.279283699986531
7 61 20 27 0.042522667 4.181893270402347
7 61 23 30 0.032791578 4.126651260130002
7 61 26 33 0.02813244 4.146816090956841
7 61 29 36 0.026556955 4.230404447252782
7 61 32 39 0.025570531 4.073271504998037
7 61 35 42 0.027474166 4.049784293663093
7 61 38 45 0.032293729 4.063999526712219
7 61 41 48 0.042102547 4.140576553349735
7 61 44 51 0.060085542 4.150834810917083
7 61 47 54 0.111052504 4.642349420015798
7 61 50 57 0.266632798 5.1596461184733275
7 61 53 60 2.29596366 8.216447377058095
8 20 9 12 2.18830025 8.767794537012849
8 20 10 13 0.732707994 6.713787649266
8 20 11 14 0.429383522 6.070266532294714
8 20 12 15 0.32824906 5.661626547534345
8 20 13 16 0.336377388 5.801823621036602
8 20 14 17 0.476404552 6.735010683149729
8 20 15 18 0.873782393 8.006449344497653
8 20 16 19 2.52109554 10.101195072705153
8 30 9 14 2.31763297 8.583985008149302
8 30 10 15 0.777800452 6.53683769493025
8 30 11 16 0.423745259 5.861106340132366
8 30 12 17 0.277092244 5.431988378650766
8 30 13 18 0.193071348 4.8715162131132885
8 30 14 19 0.153909016 4.641786566273604
8 30 15 20 0.135566888 4.586571655193551
8 30 16 21 0.124627875 4.461399423166932
8 30 17 22 0.124823955 4.468418648993374
8 30 18 23 0.139181613 4.708866969860062
8 30 19 24 0.162860039 4.911743060023171
8 30 20 25 0.212814677 5.369673750835197
8 30 21 26 0.299295858 5.867257772954159
8 30 22 27 0.466548099 6.453141275205637
8 30 23 28 0.926254857 7.7844872020591565
8 30 24 29 2.60560492 9.65056756611469
8 62 9 16 2.36638358 8.468455532525436
8 62 12 19 0.282514037 5.466966049770366
8 62 15 22 0.111914336 4.6783767507039125
8 62 18 25 0.062098856 4.2899187495542135
8 62 21 28 0.042521467 4.181775256357639
8 62 24 31 0.032857153 4.134903536259654
8 62 27 34 0.02864173 4.221887146541191
8 62 30 37 0.026350279 4.197481882540811
8 62 33 40 0.025616195 4.0805455764674265
8 62 36 43 0.027631172 4.072927505100734
8 62 39 46 0.03293615 4.144844901984611
8 62 42 49 0.042170636 4.14727276859156
8 62 45 52 0.062409817 4.311400585294958
8 62 48 55 0.110947591 4.637963721475385
8 62 51 58 0.29783218 5.763389436784327
8 62 54 61 2.51026697 8.98336363972419
9 21 10 13 1.85479893 7.431565172883052
9 21 11 14 0.717055681 6.570365840629576
9 21 12 15 0.41614331 5.883087444914442
9 21 13 16 0.318177318 5.487909547744256
9 21 14 17 0.342157823 5.901524330772974
9 21 15 18 0.475787358 6.72628530853665
9 21 16 19 0.865001974 7.925994553338953
9 21 17 20 2.17990754 8.734167726940173
9 31 10 15 1.96314178 7.271030325561658
9 31 11 16 0.760292951 6.389700094037175
9 31 12 17 0.419869087 5.807492392124411
9 31 13 18 0.259293143 5.083063023012046
9 31 14 19 0.188371507 4.752931286516336
9 31 15 20 0.154701489 4.665686988881299
9 31 16 21 0.13199644 4.4657743437354425
9 31 17 22 0.121973306 4.36637178504539
9 31 18 23 0.125720999 4.5005308195985085
9 31 19 24 0.135968644 4.600164079635012
9 31 20 25 0.163564216 4.932980538007429
9 31 21 26 0.208535634 5.2617062685182
9 31 22 27 0.287539477 5.636791109415966
9 31 23 28 0.472924792 6.541341614861538
9 31 24 29 0.909018745 7.639630425046588
9 31 25 30 2.61120142 9.671295728304282
9 63 10 17 2.01853937 7.223643301098678
9 63 13 20 0.264081249 5.110270760330236
9 63 16 23 0.109143209 4.562534789848711
9 63 19 26 0.060356505 4.169553501228148
9 63 22 29 0.041864711 4.117186563068566
9 63 25 32 0.03215489 4.046527353390605
9 63 28 35 0.028629263 4.220049468891973
9 63 31 38 0.025514009 4.064267802571775
9 63 34 41 0.025264618 4.0245409289334075
9 63 37 44 0.027025725 3.9836825849366266
9 63 40 47 0.032244707 4.0578303604075625
9 63 43 50 0.041045556 4.036626734073916
9 63 46 53 0.06147652 4.246926478087529
9 63 49 56 0.108357001 4.5296687839384635
9 63 52 59 0.285406883 5.522945890762175
9 63 55 62 2.05122943 7.3406295419622944
10 22 11 14 2.31312768 9.267936717604087
10 22 12 15 0.822295765 7.534678475339164
10 22 13 16 0.43306847 6.122361257340185
10 22 14 17 0.336087383 5.796821626493442
10 22 15 18 0.355874051 6.13810127809716
10 22 16 19 0.477696274 6.75327197270529
10 22 17 20 0.787405402 7.21497882676701
10 22 18 21 2.261318 9.060352484467714
10 32 11 16 2.43261816 9.00986398031425
10 32 12 17 0.886078253 7.44683255194141
10 32 13 18 0.436587519 6.0387362956515345
10 32 14 19 0.273927254 5.3699433764148115
10 32 15 20 0.204369236 5.1565810098118545
10 32 16 21 0.158917689 4.792844585163525
10 32 17 22 0.133949012 4.531834806744114
10 32 18 23 0.1266915 4.53527258665169
10 32 19 24 0.12613068 4.515196483897786
10 32 20 25 0.140134248 4.741097028049088
10 32 21 26 0.163801725 4.940143640691219
10 32 22 27 0.204928961 5.170703816953517
10 32 23 28 0.297330158 5.828723097996191
10 32 24 29 0.480452584 6.645463580786348
10 32 25 30 0.946484798 7.954504898185431
10 32 26 31 2.56759246 9.509778066229869
11 23 12 15 2.33714515 9.364166767506457
11 23 13 16 0.769280148 7.048897512735367
11 23 14 17 0.430502635 6.08608761960173
11 23 15 18 0.349357695 6.025707432634862
11 23 16 19 0.352958843 6.087819888092922
11 23 17 20 0.438533859 6.199626374031533
11 23 18 21 0.801828259 7.347135156419024
11 23 19 22 2.40388757 9.631581545466208
11 33 12 17 2.47852125 9.179878577745407
11 33 13 18 0.830866599 6.982819423460165
11 33 14 19 0.430032759 5.948072991276851
11 33 15 20 0.287878513 5.643437414579037
11 33 16 21 0.203564085 5.136265690158602
11 33 17 22 0.156411593 4.717262510448734
11 33 18 23 0.136111045 4.604981866632316
11 33 19 24 0.124948877 4.47289057743427
11 33 20 25 0.128540464 4.601461366032356
11 33 21 26 0.138454591 4.684269971676389
11 33 22 27 0.158594534 4.783098459973406
11 33 23 28 0.207156875 5.226917850184497
11 33 24 29 0.297242398 5.82700269148741
11 33 25 30 0.48885117 6.761630085560734
11 33 26 31 0.94922417 7.9775272943591435
11 33 27 32 2.40275442 8.899255484592311
12 24 13 16 2.19645582 8.800471205624582
12 24 14 17 0.756308657 6.930040018642892
12 24 15 18 0.462930754 6.544529351492341
12 24 16 19 0.352855869 6.086043796694196
12 24 17 20 0.333863337 5.758461370788405
12 24 18 21 0.452983555 6.403904138632459
12 24 19 22 0.87106736 7.981571555293746
12 24 20 23 2.69840315 10.811607957924538
12 34 13 18 2.33652353 8.653951342739175
12 34 14 19 0.813285621 6.8350643027108395
12 34 15 20 0.461280011 6.380274798657813
12 34 16 21 0.289645215 5.67807102465056
12 34 17 22 0.200677144 5.063423292602018
12 34 18 23 0.159538934 4.811580892953088
12 34 19 24 0.134650398 4.5555644740279835
12 34 20 25 0.128129973 4.586766705543159
12 34 21 26 0.127412167 4.561070854800732
12 34 22 27 0.134350137 4.545405882855189
12 34 23 28 0.159519549 4.810996255126626
12 34 24 29 0.20729164 5.230318198756468
12 34 25 30 0.300277511 5.886501644997966
12 34 26 31 0.491025257 6.791701348493022
12 34 27 32 0.909048271 7.639878569245121
12 34 28 33 2.57918253 9.552705047512587
13 25 14 17 2.07899011 8.329824999545531
13 25 15 18 0.836155814 7.661677807346481
13 25 16 19 0.471662196 6.667967204683345
13 25 17 20 0.333897016 5.759042264822022
13 25 18 21 0.333430919 5.751003042565221
13 25 19 22 0.452012166 6.390171450174659
13 25 20 23 0.844267723 7.736007055699365
13 25 21 24 2.22907033 8.931146748254232
13 35 14 19 2.21604891 8.207740771294603
13 35 15 20 0.894436494 7.517077387479397
13 35 16 21 0.470933967 6.513805172195181
13 35 17 22 0.286968929 5.625606349926766
13 35 18 23 0.206180511 5.202282537357552
13 35 19 24 0.158354368 4.775855224057482
13 35 20 25 0.138721539 4.693301499568441
13 35 21 26 0.126941533 4.544223209311127
13 35 22 27 0.122928204 4.400554999566084
13 35 23 28 0.132605319 4.486374264586637
13 35 24 29 0.156517044 4.720442837683105
13 35 25 30 0.202491694 5.109207453929284
13 35 26 31 0.290253141 5.689988525189043
13 35 27 32 0.449571428 6.218325493980717
13 35 28 33 0.860007042 7.227723300488725
13 35 29 34 2.28568267 8.465648369105944
14 26 15 18 2.32435985 9.312940303727517
14 26 16 19 0.841876672 7.714097906619487
14 26 17 20 0.445915975 6.303988580302498
14 26 18 21 0.337316448 5.818020490041277
14 26 19 22 0.337932978 5.828654374614628
14 26 20 23 0.46815603 6.618399950617946
14 26 21 24 0.795002872 7.284594281585794
14 26 22 25 2.15632984 8.639699689816235
14 36 15 20 2.4590241 9.107665571860514
14 36 16 21 0.895639995 7.5271919235181155
14 36 17 22 0.454386192 6.284921740681476
14 36 18 23 0.289740719 5.679943240958838
14 36 19 24 0.201329937 5.079894362578216
14 36 20 25 0.162521896 4.901544907402408
14 36 21 26 0.137572894 4.654439925945243
14 36 22 27 0.123472245 4.420030451615468
14 36 23 28 0.122505416 4.38542013395659
14 36 24 29 0.13329493 4.509705553755934
14 36 25 30 0.157411356 4.7474146521715905
14 36 26 31 0.204831677 5.168249177318036
14 36 27 32 0.284237877 5.572068067832192
14 36 28 33 0.455398856 6.298928579141051
14 36 29 34 0.868788091 7.301521524643304
14 36 30 35 2.58537482 9.575639880255371
15 27 16 19 2.24074518 8.977924006562567
15 27 17 20 0.780337945 7.150219869710622
15 27 18 21 0.44728366 6.3233237714704105
15 27 19 22 0.337590533 5.822747897066543
15 27 20 23 0.362590201 6.2539411624131205
15 27 21 24 0.476954 6.742778321251212
15 27 22 25 0.844318733 7.736474459236373
15 27 23 26 2.370228 9.496718793444769
15 37 16 21 2.36333471 8.753253851009411
15 37 17 22 0.839625251 7.056429417390042
15 37 18 23 0.451579982 6.246107158397871
15 37 19 24 0.277120013 5.432532749301887
15 37 20 25 0.204254797 5.153693520551084
15 37 21 26 0.159313042 4.804768150735122
15 37 22 27 0.132578349 4.48546180108345
15 37 23 28 0.121334893 4.3435180262860245
15 37 24 29 0.12204816 4.369051390971606
15 37 25 30 0.132383859 4.478881711104409
15 37 26 31 0.157843756 4.760455528940348
15 37 27 32 0.199880496 5.043322518000577
15 37 28 33 0.281608626 5.520525445525679
15 37 29 34 0.448872295 6.208655314145393
15 37 30 35 0.889539676 7.475923252887028
15 37 31 36 2.33545336 8.649987676638856
16 28 17 20 2.2948008 9.194506977629194
16 28 18 21 0.847458276 7.765242024474292
16 28 19 22 0.45549705 6.439437837053216
16 28 20 23 0.364682767 6.29003365638117
16 28 21 24 0.365764205 6.30868625538728
16 28 22 25 0.48758196 6.89302756601512
16 28 23 26 0.875275664 8.020132154674291
16 28 24 27 2.42976106 9.735248052964645
16 38 17 22 2.43672881 9.025088892295784
16 38 18 23 0.911735383 7.6624617587597745
16 38 19 24 0.456960973 6.320535272450931
16 38 20 25 0.297120606 5.8246151373680215
16 38 21 26 0.20933962 5.281992193253734
16 38 22 27 0.159647038 4.814841232782435
16 38 23 28 0.134050938 4.535283221835912
16 38 24 29 0.124567372 4.459233550971006
16 38 25 30 0.124434123 4.454463534538185
16 38 26 31 0.137228729 4.642795951100075
16 38 27 32 0.161103663 4.858772007813173
16 38 28 33 0.206490163 5.210095580328707
16 38 29 34 0.293315458 5.75002077335166
16 38 30 35 0.486492188 6.729001415238647
16 38 31 36 0.900896083 7.57136545681695
16 38 32 37 2.52402735 9.348422814574823
17 29 18 21 2.56778068 10.288246970840099
17 29 19 22 0.837085277 7.67019445689985
17 29 20 23 0.488144372 6.900978478348828
17 29 21 24 0.365396974 6.302352269910893
17 29 22 25 0.364175279 6.281280523825801
17 29 23 26 0.47667024 6.738766758759991
17 29 24 27 0.843775574 7.731497504957657
17 29 25 28 2.53092593 10.140582190509807
17 39 18 23 2.71727325 10.064161643784834
17 39 19 24 0.901070837 7.572834134974185
17 39 20 25 0.487170996 6.738390466297111
17 39 21 26 0.302616447 5.932353066124023
17 39 22 27 0.209116096 5.276352305195253
17 39 23 28 0.160020961 4.826118484780594
17 39 24 29 0.136770425 4.627290364397651
17 39 25 30 0.12548321 4.492018504777804
17 39 26 31 0.127771064 4.573918565385353
17 39 27 32 0.139396917 4.716151250249014
17 39 28 33 0.16375392 4.938701875857892
17 39 29 34 0.210913625 5.32170699794356
17 39 30 35 0.309092605 6.059308676596852
17 39 31 36 0.482813759 6.678122583969819
17 39 32 37 0.927848734 7.797882559734627
17 39 33 38 2.3517631 8.71039524136504
18 30 19 22 2.38703893 9.56407462371354
18 30 20 23 0.873641239 8.005155953420164
18 30 21 24 0.48143468 6.806122442421103
18 30 22 25 0.361038979 6.227185747922918
18 30 23 26 0.352614097 6.081873722989643
18 30 24 27 0.459817432 6.500515798636774
18 30 25 28 0.860570709 7.885390967092799
18 30 26 29 2.46277996 9.867543852427344
18 40 19 24 2.53136828 9.375611948437497
18 40 20 25 0.933054166 7.841630366808409
