64
# x y z
0.0 0.0 0.0
0.5 0.0 0.0
1.0 0.0 0.0
1.5 0.0 0.0
2.0 0.0 0.0
2.5 0.0 0.0
3.0 0.0 0.0
3.5 0.0 0.0
4.0 0.0 0.0
4.5 0.0 0.0
5.0 0.0 0.0
5.5 0.0 0.0
6.0 0.0 0.0
6.5 0.0 0.0
7.0 0.0 0.0
7.5 0.0 0.0
8.0 0.0 0.0
8.5 0.0 0.0
9.0 0.0 0.0
9.5 0.0 0.0
10.0 0.0 0.0
10.5 0.0 0.0
11.0 0.0 0.0
11.5 0.0 0.0
12.0 0.0 0.0
12.5 0.0 0.0
13.0 0.0 0.0
13.5 0.0 0.0
14.0 0.0 0.0
14.5 0.0 0.0
15.0 0.0 0.0
15.5 0.0 0.0
16.0 0.0 0.0
16.5 0.0 0.0
17.0 0.0 0.0
17.5 0.0 0.0
18.0 0.0 0.0
18.5 0.0 0.0
19.0 0.0 0.0
19.5 0.0 0.0
20.0 0.0 0.0
20.5 0.0 0.0
21.0 0.0 0.0
21.5 0.0 0.0
22.0 0.0 0.0
22.5 0.0 0.0
23.0 0.0 0.0
23.5 0.0 0.0
24.0 0.0 0.0
24.5 0.0 0.0
25.0 0.0 0.0
25.5 0.0 0.0
26.0 0.0 0.0
26.5 0.0 0.0
27.0 0.0 0.0
27.5 0.0 0.0
28.0 0.0 0.0
28.5 0.0 0.0
29.0 0.0 0.0
29.5 0.0 0.0
30.0 0.0 0.0
30.5 0.0 0.0
31.0 0.0 0.0
31.5 0.0 0.0
1400
# a b m n r rhoa
1 57 15 27 0.057272248 4.234467076291788
1 57 16 28 0.052915782 4.185066912155016
1 57 17 29 0.050093307 4.196607073739149
1 57 18 30 0.047754249 4.198038789578242
1 57 19 31 0.045561842 4.164829725801563
1 57 20 32 0.044372987 4.180405818677805
1 57 21 33 0.043617357 4.198303710236019
1 57 22 34 0.043168972 4.20879366419078
1 57 23 35 0.043097471 4.219801429785857
1 57 24 36 0.043144164 4.2063749882672195
1 57 25 37 0.044137831 4.248400920969841
1 57 26 38 0.043875759 4.133561669456804
1 57 27 39 0.0453365 4.144231106016359
1 57 28 40 0.047542343 4.179410298368081
1 57 29 41 0.049462384 4.143750992091661
1 57 30 42 0.053425161 4.225353290208479
1 57 31 43 0.057053312 4.218279877147537
1 57 32 44 0.060150547 4.114690670923909
1 57 33 45 0.066043587 4.1339819322477345
1 57 34 46 0.073694792 4.170639256819606
1 57 35 47 0.081774623 4.129065353073353
1 57 36 48 0.094764083 4.205723975185202
1 57 37 49 0.111191861 4.262882444622638
1 57 38 50 0.12990362 4.214019000153985
1 57 39 51 0.164684676 4.405908405176844
1 57 40 52 0.213856222 4.563893208414551
1 57 41 53 0.305217971 4.961320183356562
1 57 42 54 0.48111907 5.55305399310817
2 14 3 6 1.83804745 7.364447539079883
2 14 4 7 0.74045543 6.7847772393294585
2 14 5 8 0.399847535 5.652711353303956
2 14 6 9 0.274623448 4.736694154652621
2 14 7 10 0.281040817 4.847380676331386
2 14 8 11 0.384488243 5.435574478202024
2 14 9 12 0.719944622 6.596837145111151
2 14 10 13 1.89251609 7.582685344532092
2 24 3 8 1.96127309 7.264109123131198
2 24 4 9 0.775756541 6.519660134239037
2 24 5 10 0.400884001 5.544896869085041
2 24 6 11 0.254063266 4.980538929678806
2 24 7 12 0.174364746 4.3995170486631725
2 24 8 13 0.142464942 4.2966414257404395
2 24 9 14 0.132683793 4.489029239037843
2 24 10 15 0.114338058 4.093046968884186
2 24 11 16 0.117042502 4.1898600205516985
2 24 12 17 0.125735273 4.253943184118994
2 24 13 18 0.146031379 4.4042026316158704
2 24 14 19 0.195085615 4.922339571678325
2 24 15 20 0.264831482 5.191634062932702
2 24 16 21 0.431379936 5.966706704547447
2 24 17 22 0.843631245 7.09009683493593
2 24 18 23 2.68458844 9.943104546882124
2 58 5 17 0.463500128 5.3496969816568445
2 58 6 18 0.29878345 4.85672700097304
2 58 7 19 0.205975844 4.39571851937539
2 58 8 20 0.158583921 4.242691229266533
2 58 9 21 0.136134803 4.416155965663002
2 58 10 22 0.109832478 4.210766310634932
2 58 11 23 0.093749061 4.160676292291036
2 58 12 24 0.081897867 4.135288341473729
2 58 13 25 0.071735151 4.05973649880825
2 58 14 26 0.065620953 4.107527261941083
2 58 15 27 0.061438737 4.202811288935542
2 58 16 28 0.056151891 4.151632632108752
2 58 17 29 0.052632605 4.162670669518305
2 58 18 30 0.049683663 4.16228881824616
2 58 19 31 0.046945496 4.126941944034974
2 58 20 32 0.045373012 4.14756868536507
2 58 21 33 0.044248792 4.168705332959981
2 58 22 34 0.043450925 4.182284122366401
2 58 23 35 0.042967562 4.189157034161585
2 58 24 36 0.042706837 4.181553294257836
2 58 25 37 0.043317238 4.223248977173792
2 58 26 38 0.042711562 4.111118177439677
2 58 27 39 0.043812283 4.1275815572830075
2 58 28 40 0.045541411 4.162962118338988
2 58 29 41 0.04701407 4.1329702308991765
2 58 30 42 0.050236875 4.208634598381566
2 58 31 43 0.053054795 4.196061339236514
2 58 32 44 0.05543337 4.098508237233869
2 58 33 45 0.060088547 4.110449465576312
2 58 34 46 0.066064031 4.1352616193522955
2 58 35 47 0.072169605 4.084323730259861
2 58 36 48 0.082073797 4.144171616515746
2 58 37 49 0.093987556 4.171260936891689
2 58 38 50 0.107303068 4.11379358810578
2 58 39 51 0.13088874 4.245975880165733
2 58 40 52 0.162045601 4.33530364092791
2 58 41 53 0.214933844 4.586890676905498
2 58 42 54 0.302530432 4.917634218730784
2 58 43 55 0.442280947 5.104786178635599
3 15 4 7 2.27174043 9.102111710522912
3 15 5 8 0.743322375 6.811046994934342
3 15 6 9 0.382658299 5.409704254381061
3 15 7 10 0.286354516 4.939031142364729
3 15 8 11 0.304435337 5.250888413714771
3 15 9 12 0.447346683 6.324214738142543
3 15 10 13 0.793743851 7.273057899139875
3 15 11 14 2.16550522 8.676462399430244
3 25 4 9 2.36120501 8.745365926947018
3 25 5 10 0.781529413 6.568176854948794
3 25 6 11 0.399086285 5.520031447179855
3 25 7 12 0.236695442 4.640068129166425
3 25 8 13 0.173737302 4.383685576772168
3 25 9 14 0.151525598 4.56990437287296
3 25 10 15 0.121835155 4.121992300428944
3 25 11 16 0.115322074 4.128272542735838
3 25 12 17 0.115515167 4.135184840637232
3 25 13 18 0.123620275 4.182387437574225
3 25 14 19 0.151235703 4.561161345650761
3 25 15 20 0.188300954 4.751151115160285
3 25 16 21 0.264185657 5.178973607901554
3 25 17 22 0.423098641 5.852162530664415
3 25 18 23 0.882654905 7.4180618432182115
3 25 19 24 2.47081136 9.15132290002113
3 59 6 18 0.460013959 5.309459780736706
3 59 7 19 0.282100907 4.5855521516532605
3 59 8 20 0.202387289 4.31913537561948
3 59 9 21 0.16775329 4.488004885209045
3 59 10 22 0.13062933 4.2375607284645715
3 59 11 23 0.108556105 4.161832620654778
3 59 12 24 0.092981151 4.126595685002466
3 59 13 25 0.079980028 4.038450443882042
3 59 14 26 0.072079421 4.079219910566103
3 59 15 27 0.066765219 4.179152308134976
3 59 16 28 0.060329114 4.126905821170758
3 59 17 29 0.055991599 4.139781321564892
3 59 18 30 0.052344254 4.139865219356257
3 59 19 31 0.048914764 4.0978736862527585
3 59 20 32 0.046914106 4.1241824736137165
3 59 21 33 0.045361726 4.146537026717788
3 59 22 34 0.04412124 4.156688582251177
3 59 23 35 0.04325853 4.163765516520319
3 59 24 36 0.042676791 4.160808081526567
3 59 25 37 0.042933607 4.20375701869987
3 59 26 38 0.042036804 4.098412033949514
3 59 27 39 0.04277939 4.117646829417785
3 59 28 40 0.044079143 4.152722598537958
3 59 29 41 0.045070909 4.119953305928615
3 59 30 42 0.047756823 4.198265067910969
3 59 31 43 0.049992627 4.188172525782791
3 59 32 44 0.051797632 4.096633322194537
3 59 33 45 0.055593058 4.1103148905798115
3 59 34 46 0.06042292 4.133322764861667
3 59 35 47 0.06510503 4.075233189839412
3 59 36 48 0.072948576 4.128408352040516
3 59 37 49 0.082129981 4.147008528497561
3 59 38 50 0.092156726 4.090006885971486
3 59 39 51 0.109410143 4.1945747976855285
3 59 40 52 0.131038119 4.250821672332449
3 59 41 53 0.165860011 4.437352850896849
3 59 42 54 0.218004997 4.652431974641048
3 59 43 55 0.291158891 4.732789742849097
3 59 44 56 0.426469258 4.922288397495403
4 16 5 8 2.25003021 9.015126047420535
4 16 6 9 0.728946165 6.679318090743822
4 16 7 10 0.374601979 5.2958107136097015
4 16 8 11 0.288745165 4.980264959894127
4 16 9 12 0.327804094 5.653951791913262
4 16 10 13 0.428003719 6.050760026937809
4 16 11 14 0.722354966 6.61892307553664
4 16 12 15 1.80716731 7.240721042775644
4 26 5 10 2.34779294 8.695690672366805
4 26 6 11 0.79355825 6.669270335835293
4 26 7 12 0.377353611 5.219432182258215
4 26 8 13 0.237694178 4.659646888452594
4 26 9 14 0.190703605 4.811774058037097
4 26 10 15 0.141061849 4.254325137793848
4 26 11 16 0.123058479 4.163380454028205
4 26 12 17 0.114334667 4.0929255786619425
4 26 13 18 0.11267481 4.0335064072900515
4 26 14 19 0.126642578 4.284639613438928
4 26 15 20 0.145869849 4.399331001587061
4 26 16 21 0.180521492 4.554862149164675
4 26 17 22 0.248332624 4.868198070559674
4 26 18 23 0.401991766 5.560219113586841
4 26 19 24 0.712027404 5.984063858953028
4 26 20 25 1.69932332 6.293906797019071
4 60 7 19 0.440143162 5.080111963309532
4 60 8 20 0.280721763 4.563134156603569
4 60 9 21 0.22018205 4.698892336224816
4 60 10 22 0.162991915 4.360620949786304
4 60 11 23 0.130576193 4.235836986450214
4 60 12 24 0.108905691 4.17523507663387
4 60 13 25 0.091493033 4.060551532488431
4 60 14 26 0.080987636 4.089327832607877
4 60 15 27 0.074049446 4.19071033450157
4 60 16 28 0.065867386 4.122952674396491
4 60 17 29 0.060418901 4.133047838985995
4 60 18 30 0.055845954 4.129012948070517
4 60 19 31 0.051564842 4.078222147122409
4 60 20 32 0.048970186 4.102516708867352
4 60 21 33 0.046922246 4.124898054665932
4 60 22 34 0.045291622 4.140128786614203
4 60 23 35 0.043978257 4.143218067742609
4 60 24 36 0.043027171 4.141496506775035
4 60 25 37 0.042882497 4.18086355353285
4 60 26 38 0.041668132 4.079850601676972
4 60 27 39 0.042074446 4.102081971030885
4 60 28 40 0.042938073 4.132920552391219
4 60 29 41 0.04350734 4.098852693671345
4 60 30 42 0.045535746 4.1624442779848465
4 60 31 43 0.047126728 4.142873907825523
4 60 32 44 0.048400416 4.054783768967729
4 60 33 45 0.051341704 4.060574341017144
4 60 34 46 0.055141791 4.076950122811015
4 60 35 47 0.0586248 4.010319600996811
4 60 36 48 0.064666724 4.0477975345835
4 60 37 49 0.07155144 4.049339667665697
4 60 38 50 0.078997008 3.988814582847523
4 60 39 51 0.091476345 4.05981090249998
4 60 40 52 0.106442795 4.080812373147225
4 60 41 53 0.12958533 4.2036938059249165
4 60 42 54 0.161679747 4.325515728337503
4 60 43 55 0.202891716 4.329900322918703
4 60 44 56 0.269412446 4.379301132262818
4 60 45 57 0.44623387 5.150410632577112
5 17 6 9 2.34428111 9.392758196449693
5 17 7 10 0.706456989 6.473250252932066
5 17 8 11 0.374359044 5.2923763009588525
5 17 9 12 0.328662821 5.668763080574026
5 17 10 13 0.323667588 5.58260550326392
5 17 11 14 0.414150597 5.854916128567634
5 17 12 15 0.682531898 6.254025156742703
5 17 13 16 2.40129541 9.621195618632326
5 27 6 11 2.47959143 9.183842280883452
5 27 7 12 0.75795904 6.370085297771394
5 27 8 13 0.375746485 5.197202939127046
5 27 9 14 0.270155709 5.296007750091188
5 27 10 15 0.180667206 4.558538759499822
5 27 11 16 0.144743367 4.365357104861291
5 27 12 17 0.125551198 4.2477154600052
5 27 13 18 0.115073415 4.119371106205967
5 27 14 19 0.120816428 4.324958137882791
5 27 15 20 0.131727415 4.45667254566556
5 27 16 21 0.150877457 4.550356900833693
5 27 17 22 0.191063547 4.820856002649512
5 27 18 23 0.276984581 5.429877802922019
5 27 19 24 0.422157422 5.83914389616365
5 27 20 25 0.764050293 6.421277775375864
5 27 21 26 2.46640896 9.135017412444348
5 61 8 20 0.435738517 5.029273754993504
5 61 9 21 0.313659748 5.098541325598856
5 61 10 22 0.215189273 4.592341772353785
5 61 11 23 0.16442798 4.399040862358378
5 61 12 24 0.132466809 4.297167777278022
5 61 13 25 0.107989042 4.140092514086231
5 61 14 26 0.093481788 4.14881445151303
5 61 15 27 0.084196579 4.251357749410883
5 61 16 28 0.073581037 4.164201473961633
5 61 17 29 0.066514554 4.163461994690208
5 61 18 30 0.060689445 4.151554817366
5 61 19 31 0.055352582 4.092535115205212
5 61 20 32 0.052029508 4.114972209737064
5 61 21 33 0.049319735 4.13180045741321
5 61 22 34 0.047211444 4.150321225321771
5 61 23 35 0.045309735 4.141784504590299
5 61 24 36 0.043916359 4.1373866198988
5 61 25 37 0.043387685 4.17619707938864
5 61 26 38 0.041813233 4.07661479939186
5 61 27 39 0.041902995 4.102846735793607
5 61 28 40 0.042403163 4.13413049947191
5 61 29 41 0.042559024 4.096435929467797
5 61 30 42 0.044129679 4.15748362552162
5 61 31 43 0.045264442 4.137644249840047
5 61 32 44 0.04606487 4.049526799110151
5 61 33 45 0.048355515 4.051022151588027
5 61 34 46 0.051361963 4.062176609137708
5 61 35 47 0.054031856 3.994886237099318
5 61 36 48 0.05885005 4.025728173650783
5 61 37 49 0.064134787 4.014501070127473
5 61 38 50 0.069896213 3.955664734637217
5 61 39 51 0.079378208 4.008062604481222
5 61 40 52 0.090286866 4.00702064494766
5 61 41 53 0.106711573 4.0911168055705724
5 61 42 54 0.127961934 4.151031519925697
5 61 43 55 0.153521653 4.107257322043388
5 61 44 56 0.190857012 4.073068404084564
5 61 45 57 0.273467798 4.445220906456636
5 61 46 58 0.416398372 4.806050698340312
6 18 7 10 2.09631311 8.39923252475359
6 18 8 11 0.640550129 5.8693471069403165
6 18 9 12 0.426675035 6.031976199417768
6 18 10 13 0.314118421 5.417901855996693
6 18 11 14 0.309142094 5.3320703686120465
6 18 12 15 0.381884396 5.398763458473801
6 18 13 16 0.801139492 7.340823999156255
6 18 14 17 2.29788279 9.206855491086216
6 28 7 12 2.21178512 8.19194866360902
6 28 8 13 0.690795997 5.805629581578751
6 28 9 14 0.422606769 5.845359117442667
6 28 10 15 0.249131498 4.883858827502428
6 28 11 16 0.180546671 4.555497457862732
6 28 12 17 0.144824162 4.367793824654379
6 28 13 18 0.122893459 4.157797408893025
6 28 14 19 0.119949043 4.293907693199659
6 28 15 20 0.123456956 4.419483139581296
6 28 16 21 0.130791098 4.424994566803377
6 28 17 22 0.152768114 4.607377772593611
6 28 18 23 0.20080157 5.06656277074112
6 28 19 24 0.273078889 5.35331242076506
6 28 20 25 0.423391309 5.85621061907112
6 28 21 26 0.89448797 7.517510005198143
6 28 22 27 2.6714961 9.894613499448676
6 62 9 21 0.483033068 5.575145269258794
6 62 10 22 0.298225311 4.847654447752317
6 62 11 23 0.213328357 4.552628072119101
6 62 12 24 0.164673965 4.4056218473375
6 62 13 25 0.129541334 4.2022665941202675
6 62 14 26 0.109243027 4.188167891134918
6 62 15 27 0.096752928 4.293990888499049
6 62 16 28 0.082990236 4.190445587391835
6 62 17 29 0.073924748 4.183653250005736
6 62 18 30 0.066504471 4.162830851808419
6 62 19 31 0.059867677 4.095340513558192
6 62 20 32 0.055733929 4.120730294764825
6 62 21 33 0.05233171 4.138873124420457
6 62 22 34 0.049623553 4.1572530546619655
6 62 23 35 0.047177238 4.147314202536505
6 62 24 36 0.045383054 4.148486629378539
6 62 25 37 0.044464813 4.1890568014188565
6 62 26 38 0.042548475 4.095420556027374
6 62 27 39 0.042354301 4.12936665946155
6 62 28 40 0.042556291 4.166812888120118
6 62 29 41 0.042394868 4.133321771771736
6 62 30 42 0.04358775 4.195453946139836
6 62 31 43 0.044378158 4.180892981700848
6 62 32 44 0.044920689 4.106221624022297
6 62 33 45 0.046752411 4.109967992257705
6 62 34 46 0.049259399 4.12674576049729
6 62 35 47 0.051365278 4.062438789838616
6 62 36 48 0.055460322 4.100500953787272
6 62 37 49 0.059828876 4.092686271482508
6 62 38 50 0.06459632 4.043390613682036
6 62 39 51 0.072463954 4.100981942615024
6 62 40 52 0.081235619 4.101849296796726
6 62 41 53 0.094415447 4.190251163784572
6 62 42 54 0.110759403 4.246302835291011
6 62 43 55 0.129760556 4.209378063941137
6 62 44 56 0.156510319 4.187214905040766
6 62 45 57 0.211206479 4.507345197004604
6 62 46 58 0.296063843 4.812519770790326
6 62 47 59 0.452097371 5.21808688918786
7 19 8 11 1.84578117 7.395433994419724
7 19 9 12 0.790567103 7.243949425284149
7 19 10 13 0.409882279 5.794574204443701
7 19 11 14 0.301396306 5.198471329600715
7 19 12 15 0.280566589 4.839201210914534
7 19 13 16 0.401630104 5.677911828841083
7 19 14 17 0.737602405 6.75863503238631
7 19 15 18 2.499558 10.014901281186965
7 29 8 13 1.96617393 7.282260719018851
7 29 9 14 0.841856225 7.075179104282239
7 29 10 15 0.401985643 5.560134422246093
7 29 11 16 0.253969431 4.978699431675713
7 29 12 17 0.184764935 4.661931383352246
7 29 13 18 0.143066033 4.314769903209934
7 29 14 19 0.128750367 4.355951461229731
7 29 15 20 0.124628583 4.461424767984788
7 29 16 21 0.121803356 4.3602879548270925
7 29 17 22 0.131202897 4.438926771406592
7 29 18 23 0.157155834 4.739708290206497
7 29 19 24 0.193194678 4.874628037321215
7 29 20 25 0.26590071 5.212594714830733
7 29 21 26 0.441872513 6.111836610482341
7 29 22 27 0.84612889 7.111087694407113
7 29 23 28 2.41576596 8.947447267216518
7 63 10 22 0.470491859 5.430395216603732
7 63 11 23 0.302627718 4.919215603318908
7 63 12 24 0.218726604 4.667831747701868
7 63 13 25 0.163612764 4.3772308973168546
7 63 14 26 0.133146435 4.319214559938881
7 63 15 27 0.115299894 4.420376541763709
7 63 16 28 0.096579797 4.286307163035808
7 63 17 29 0.084319236 4.25755109828162
7 63 18 30 0.074564269 4.219845921370634
7 63 19 31 0.066026864 4.132935160214396
7 63 20 32 0.060671709 4.150341559010435
7 63 21 33 0.056355825 4.16671064700938
7 63 22 34 0.052880342 4.182263990875939
7 63 23 35 0.049676907 4.161722828913689
7 63 24 36 0.047354515 4.162898485361265
7 63 25 37 0.0459164 4.197240041826994
7 63 26 38 0.043573101 4.105048077070757
7 63 27 39 0.043051113 4.143800997334389
7 63 28 40 0.042845504 4.177256891228744
7 63 29 41 0.042336457 4.1452882880451964
7 63 30 42 0.043138094 4.2057831887325525
7 63 31 43 0.043502105 4.187210353542899
7 63 32 44 0.043714141 4.1183355403796
7 63 33 45 0.045099205 4.122539856795485
7 63 34 46 0.046997354 4.13150074037475
7 63 35 47 0.048509471 4.063919939283388
7 63 36 48 0.051838681 4.0998798548013315
7 63 37 49 0.055311511 4.089498499682623
7 63 38 50 0.059146484 4.046006197296098
7 63 39 51 0.065447325 4.096659060386067
7 63 40 52 0.072295268 4.091435427392132
7 63 41 53 0.08249048 4.165211289648996
7 63 42 54 0.09474586 4.204915220374587
7 63 43 55 0.108530003 4.160831920094783
7 63 44 56 0.127360287 4.13151434334982
7 63 45 57 0.163680635 4.379046691090938
7 63 46 58 0.215781681 4.604984317062213
7 63 47 59 0.299938124 4.875496234654228
7 63 48 60 0.499001542 5.759452655597781
8 20 9 12 2.18434064 8.751929690803237
8 20 10 13 0.691121581 6.332732238020309
8 20 11 14 0.380474561 5.378832385719319
8 20 12 15 0.277345223 4.783639220074638
8 20 13 16 0.287849229 4.964811891902121
8 20 14 17 0.387267581 5.474866443493918
8 20 15 18 0.744322948 6.820215223894035
8 20 16 19 2.19488777 8.79418854846921
8 30 9 14 2.29549396 8.501987154133932
8 30 10 15 0.725515798 6.097423837230941
8 30 11 16 0.378696776 5.238010402852169
8 30 12 17 0.245857904 4.819684802608318
8 30 13 18 0.173495881 4.377594117175137
8 30 14 19 0.14442787 4.355841939509967
8 30 15 20 0.132256884 4.474585824811598
8 30 16 21 0.120531813 4.314769556902616
8 30 17 22 0.121129534 4.33616663299506
8 30 18 23 0.134318719 4.544342932230675
8 30 19 24 0.152336975 4.594374926688881
8 30 20 25 0.192705927 4.862296024076684
8 30 21 26 0.279718336 5.4834690733802365
8 30 22 27 0.438805949 6.0694208965101355
8 30 23 28 0.865125178 7.270737449228998
8 30 24 29 2.6434339 9.7906774978411
8 64 11 23 0.443744832 5.121682271415087
8 64 12 24 0.293565766 4.771913512256228
8 64 13 25 0.206503042 4.406969421262593
8 64 14 26 0.161447548 4.319303568526267
8 64 15 27 0.13651499 4.4284890726357835
8 64 16 28 0.11151861 4.275409373872415
8 64 17 29 0.095531015 4.239761177863951
8 64 18 30 0.083058924 4.193913866798907
8 64 19 31 0.072370313 4.095682479517987
8 64 20 32 0.065725908 4.114096894109898
8 64 21 33 0.06037611 4.130120654824236
8 64 22 34 0.056095786 4.147484466398279
8 64 23 35 0.052182181 4.127046995302539
8 64 24 36 0.049316501 4.131529526462764
8 64 25 37 0.047388618 4.165896453496854
8 64 26 38 0.044598335 4.076755091009189
8 64 27 39 0.043777128 4.124269583569009
8 64 28 40 0.043218279 4.159891234943818
8 64 29 41 0.042368024 4.130704594389759
8 64 30 42 0.042830793 4.193690194495684
8 64 31 43 0.042834644 4.176198086789456
8 64 32 44 0.042730098 4.112902324002545
8 64 33 45 0.043736366 4.120429371009486
8 64 34 46 0.045265897 4.13777725208458
8 64 35 47 0.046293245 4.069603067267355
8 64 36 48 0.048989519 4.104136346487935
8 64 37 49 0.051740214 4.092092178458588
8 64 38 50 0.054875027 4.0572267242264175
8 64 39 51 0.06001559 4.105458729793334
8 64 40 52 0.065394599 4.093358689505853
8 64 41 53 0.073503087 4.159790017992409
8 64 42 54 0.082800867 4.18088373374873
8 64 43 55 0.093026681 4.1286163515517345
8 64 44 56 0.10683178 4.0957253111339496
8 64 45 57 0.132224382 4.289303546980588
8 64 46 58 0.166764822 4.461559804979186
8 64 47 59 0.217706523 4.646062258348724
8 64 48 60 0.323217587 5.253904063201133
8 64 49 61 0.491570284 5.673681420400811
9 21 10 13 1.71624431 6.876422687150624
9 21 11 14 0.609435651 5.584245811717163
9 21 12 15 0.340631599 4.81556578049526
9 21 13 16 0.267305345 4.610471809271372
9 21 14 17 0.283002297 4.881212204258557
9 21 15 18 0.412674574 5.834049345007651
9 21 16 19 0.762925975 6.990674361687422
9 21 17 20 1.90069633 7.615460857665381
9 31 10 15 1.7973224 6.65687308392533
9 31 11 16 0.644181427 5.413868587450446
9 31 12 17 0.349553494 4.83491002290794
9 31 13 18 0.219529055 4.303546206570059
9 31 14 19 0.167718059 4.231809909207197
9 31 15 20 0.145078838 4.3754746718605775
9 31 16 21 0.123672586 4.184157251379015
9 31 17 22 0.116344141 4.164860257356167
9 31 18 23 0.119881507 4.291490055320148
9 31 19 24 0.125946005 4.261072782152123
9 31 20 25 0.147358096 4.444215473669561
9 31 21 26 0.191535477 4.8327635936528885
9 31 22 27 0.260093044 5.098743912788488
9 31 23 28 0.412109092 5.700158669969669
9 31 24 29 0.804962641 6.765115809805939
9 31 25 30 2.35734225 8.73105914310364
10 22 11 14 2.39061673 9.578409683673673
10 22 12 15 0.753751871 6.906612243309221
10 22 13 16 0.384261317 5.432366387456735
10 22 14 17 0.292777169 5.049808802262372
10 22 15 18 0.326149413 5.625411920763896
10 22 16 19 0.447525068 6.326736596667341
10 22 17 20 0.753662538 6.905793686944362
10 22 18 21 2.47458386 9.91483817135613
10 32 11 16 2.49489017 9.240505331721728
10 32 12 17 0.816190845 6.859480562313909
10 32 13 18 0.389085957 5.381710169007859
10 32 14 19 0.249244321 4.886070557488074
10 32 15 20 0.195322047 4.92830515037879
10 32 16 21 0.15064097 4.543224620943747
10 32 17 22 0.130455737 4.413648453607525
10 32 18 23 0.12289882 4.399503118029547
10 32 19 24 0.118795174 4.252601761512946
10 32 20 25 0.128981533 4.36377239330899
10 32 21 26 0.153212306 4.620774287703851
10 32 22 27 0.187795627 4.738400861438413
10 32 23 28 0.259195221 5.081143405348499
10 32 24 29 0.407825544 5.640910029877954
10 32 25 30 0.762775445 6.410563620555977
10 32 26 31 2.02954526 7.516973701491861
11 23 12 15 2.25994558 9.054853651947594
11 23 13 16 0.704159574 6.4521990885138445
11 23 14 17 0.378677851 5.353431996504478
11 23 15 18 0.321618309 5.547259621725966
11 23 16 19 0.323508409 5.579859990292124
11 23 17 20 0.403594911 5.705688633407231
11 23 18 21 0.760772721 6.970944141423259
11 23 19 22 2.10235655 8.423446587799447
11 33 12 17 2.39463658 8.86918885292088
11 33 13 18 0.761566371 6.400402247572923
