64
# x y z
0.0 0.0 0.0
0.5 0.0 0.0
1.0 0.0 0.0
1.5 0.0 0.0
2.0 0.0 0.0
2.5 0.0 0.0
3.0 0.0 0.0
3.5 0.0 0.0
4.0 0.0 0.0
4.5 0.0 0.0
5.0 0.0 0.0
5.5 0.0 0.0
6.0 0.0 0.0
6.5 0.0 0.0
7.0 0.0 0.0
7.5 0.0 0.0
8.0 0.0 0.0
8.5 0.0 0.0
9.0 0.0 0.0
9.5 0.0 0.0
10.0 0.0 0.0
10.5 0.0 0.0
11.0 0.0 0.0
11.5 0.0 0.0
12.0 0.0 0.0
12.5 0.0 0.0
13.0 0.0 0.0
13.5 0.0 0.0
14.0 0.0 0.0
14.5 0.0 0.0
15.0 0.0 0.0
15.5 0.0 0.0
16.0 0.0 0.0
16.5 0.0 0.0
17.0 0.0 0.0
17.5 0.0 0.0
18.0 0.0 0.0
18.5 0.0 0.0
19.0 0.0 0.0
19.5 0.0 0.0
20.0 0.0 0.0
20.5 0.0 0.0
21.0 0.0 0.0
21.5 0.0 0.0
22.0 0.0 0.0
22.5 0.0 0.0
23.0 0.0 0.0
23.5 0.0 0.0
24.0 0.0 0.0
24.5 0.0 0.0
25.0 0.0 0.0
25.5 0.0 0.0
26.0 0.0 0.0
26.5 0.0 0.0
27.0 0.0 0.0
27.5 0.0 0.0
28.0 0.0 0.0
28.5 0.0 0.0
29.0 0.0 0.0
29.5 0.0 0.0
30.0 0.0 0.0
30.5 0.0 0.0
31.0 0.0 0.0
31.5 0.0 0.0
1208
# a b m n r rhoa
14 36 28 33 0.41653186 5.761332955734915
14 36 29 34 0.745485682 6.2652559465578515
14 36 30 35 2.91380369 10.792065661565953
15 27 16 19 1.57655015 6.3167144419495385
15 27 17 20 0.684275757 6.270004099393984
15 27 18 21 0.375128799 5.303258455897641
15 27 19 22 0.308766413 5.325590637876476
15 27 20 23 0.358877382 6.189902610051113
15 27 21 24 0.395018174 5.584437870627858
15 27 22 25 0.725842438 6.650878706746473
15 27 23 26 2.2488535 9.010411360069178
15 37 16 21 1.69300901 6.270520029969063
15 37 17 22 0.739401859 6.214125912609654
15 37 18 23 0.381455268 5.276164965309243
15 37 19 24 0.25268065 4.953434764164391
15 37 20 25 0.189655763 4.785335234541748
15 37 21 26 0.147937235 4.461681894416511
15 37 22 27 0.124908326 4.2259654697485995
15 37 23 28 0.106136825 3.7994611545111368
15 37 24 29 0.118559315 4.244158536379334
15 37 25 30 0.124823257 4.223087369720695
15 37 26 31 0.143765878 4.335876731152188
15 37 27 32 0.178743813 4.510008305443591
15 37 28 33 0.247902013 4.859756571389748
15 37 29 34 0.365744602 5.058860152701765
15 37 30 35 0.803522257 6.753010447303046
15 37 31 36 1.74405625 6.459587388148474
16 28 17 20 2.80593561 11.242454920236751
16 28 18 21 0.811726787 7.43783515638697
16 28 19 22 0.465147291 6.575864905092586
16 28 20 23 0.379333211 6.542723923593406
16 28 21 24 0.32972541 5.687090572788377
16 28 22 25 0.467007923 6.602168970292639
16 28 23 26 0.896349359 8.2132299704126
16 28 24 27 2.54014512 10.177520432287956
