64
# x y z
0.0 0.0 0.0
0.5 0.0 0.0
1.0 0.0 0.0
1.5 0.0 0.0
2.0 0.0 0.0
2.5 0.0 0.0
3.0 0.0 0.0
3.5 0.0 0.0
4.0 0.0 0.0
4.5 0.0 0.0
5.0 0.0 0.0
5.5 0.0 0.0
6.0 0.0 0.0
6.5 0.0 0.0
7.0 0.0 0.0
7.5 0.0 0.0
8.0 0.0 0.0
8.5 0.0 0.0
9.0 0.0 0.0
9.5 0.0 0.0
10.0 0.0 0.0
10.5 0.0 0.0
11.0 0.0 0.0
11.5 0.0 0.0
12.0 0.0 0.0
12.5 0.0 0.0
13.0 0.0 0.0
13.5 0.0 0.0
14.0 0.0 0.0
14.5 0.0 0.0
15.0 0.0 0.0
15.5 0.0 0.0
16.0 0.0 0.0
16.5 0.0 0.0
17.0 0.0 0.0
17.5 0.0 0.0
18.0 0.0 0.0
18.5 0.0 0.0
19.0 0.0 0.0
19.5 0.0 0.0
20.0 0.0 0.0
20.5 0.0 0.0
21.0 0.0 0.0
21.5 0.0 0.0
22.0 0.0 0.0
22.5 0.0 0.0
23.0 0.0 0.0
23.5 0.0 0.0
24.0 0.0 0.0
24.5 0.0 0.0
25.0 0.0 0.0
25.5 0.0 0.0
26.0 0.0 0.0
26.5 0.0 0.0
27.0 0.0 0.0
27.5 0.0 0.0
28.0 0.0 0.0
28.5 0.0 0.0
29.0 0.0 0.0
29.5 0.0 0.0
30.0 0.0 0.0
30.5 0.0 0.0
31.0 0.0 0.0
31.5 0.0 0.0
1400
# a b m n r rhoa
4 26 6 11 0.745375318 6.264328418740777
4 26 7 12 0.36018442 4.981953527128192
4 26 8 13 0.23661599 4.638510588852664
4 26 9 14 0.186985444 4.717958575925968
4 26 10 15 0.14106036 4.25428023061182
4 26 11 16 0.122624031 4.148681976311025
4 26 12 17 0.115898662 4.1489131046535075
4 26 13 18 0.114769974 4.108508596495637
4 26 14 19 0.130923664 4.429479610806471
4 26 15 20 0.148931245 4.491660529747021
4 26 16 21 0.18491011 4.665594393807006
4 26 17 22 0.263357779 5.162744269938054
4 26 18 23 0.41906475 5.796367064843043
4 26 19 24 0.772199781 6.489768196300409
4 26 20 25 1.97493652 7.3147153579397655
4 60 7 19 0.4223978 4.875295818081179
4 60 8 20 0.278448861 4.5261881192177436
4 60 9 21 0.215750384 4.604316409603603
4 60 10 22 0.162195909 4.3393249214541285
4 60 11 23 0.128937534 4.182679575126547
4 60 12 24 0.108282885 4.151357890480779
4 60 13 25 0.091043446 4.040598415600975
4 60 14 26 0.080428858 4.061113323078929
4 60 15 27 0.073637078 4.167373025006806
4 60 16 28 0.065582124 4.105096770325793
4 60 17 29 0.059855746 4.094524355154931
4 60 18 30 0.055617659 4.1121337841658265
4 60 19 31 0.051149899 4.045404636842955
4 60 20 32 0.048892719 4.096026848651468
4 60 21 33 0.046860719 4.119489264076295
4 60 22 34 0.045168338 4.12885933732557
4 60 23 35 0.043922807 4.137994089860622
4 60 24 36 0.043014672 4.140293439884158
4 60 25 37 0.04274613 4.167568343130233
4 60 26 38 0.041996615 4.11201334814208
4 60 27 39 0.042034553 4.098192570893083
4 60 28 40 0.042777016 4.11741832467349
4 60 29 41 0.043725781 4.119432151787108
4 60 30 42 0.045695913 4.1770852199092845
4 60 31 43 0.047188965 4.148345113961483
4 60 32 44 0.048740638 4.083286140588786
4 60 33 45 0.051687064 4.087888587431982
4 60 34 46 0.0553607 4.093135325689797
4 60 35 47 0.0591736 4.047861108976831
4 60 36 48 0.065389132 4.093016483998093
4 60 37 49 0.07194286 4.071491458499224
4 60 38 50 0.079756816 4.02717974764673
4 60 39 51 0.092471741 4.103987564052263
4 60 40 52 0.108295203 4.151830138948253
4 60 41 53 0.131960159 4.280732263576187
4 60 42 54 0.164330118 4.396422701283407
4 60 43 55 0.207896404 4.436705078748691
4 60 44 56 0.283096135 4.601729589525822
4 60 45 57 0.455183041 5.2537015492239165
5 17 6 9 2.14010465 8.574690725783993
5 17 7 10 0.658626362 6.034979242599334
5 17 8 11 0.373960806 5.286746343870541
5 17 9 12 0.319951859 5.518516759339282
5 17 10 13 0.319722045 5.514552936736424
5 17 11 14 0.39533325 5.588892152639009
5 17 12 15 0.6415088 5.878131388771845
5 17 13 16 2.16194543 8.662199499576847
5 27 6 11 2.27077766 8.410443604571412
5 27 7 12 0.711206176 5.977162044827401
5 27 8 13 0.373732267 5.169342932107572
5 27 9 14 0.263616401 5.167814176183655
5 27 10 15 0.180166105 4.545895134895785
5 27 11 16 0.1433652 4.32379256736414
5 27 12 17 0.126104857 4.266447148203595
5 27 13 18 0.115840275 4.146822980529025
5 27 14 19 0.123003799 4.403261131636412
5 27 15 20 0.132192084 4.472393476461339
5 27 16 21 0.151003762 4.554166169890765
5 27 17 22 0.195741245 4.938882223956298
5 27 18 23 0.277155467 5.433227773143755
5 27 19 24 0.42911568 5.935388253389784
5 27 20 25 0.787080381 6.614828636613934
5 27 21 26 2.13956587 7.9244649993169185
5 61 8 20 0.432884947 4.996337982393358
5 61 9 21 0.306829758 4.987519791945048
5 61 10 22 0.214423807 4.5760060069222215
5 61 11 23 0.162415767 4.345206915053493
5 61 12 24 0.131882036 4.278197986191546
5 61 13 25 0.107555689 4.1234785921731465
5 61 14 26 0.09297342 4.126252575556114
5 61 15 27 0.083839586 4.233332017545513
5 61 16 28 0.073386069 4.15316757085185
5 61 17 29 0.066016041 4.132257697216319
5 61 18 30 0.060536847 4.141116116500958
5 61 19 31 0.054984917 4.065351524688479
5 61 20 32 0.052060169 4.117397163725149
5 61 21 33 0.049387088 4.13744300914647
5 61 22 34 0.047140042 4.144044331182918
5 61 23 35 0.045344582 4.144969885494237
5 61 24 36 0.043992133 4.144525334056233
5 61 25 37 0.043327835 4.170436334255513
5 61 26 38 0.042239954 4.118218306678926
5 61 27 39 0.041966786 4.10909270212902
5 61 28 40 0.042330712 4.127066830923947
5 61 29 41 0.042875235 4.126872203140167
5 61 30 42 0.044361462 4.179320041489529
5 61 31 43 0.045347791 4.145263221716027
5 61 32 44 0.04642333 4.081038738173671
5 61 33 45 0.048745566 4.08369898775137
5 61 34 46 0.051628657 4.083269224476367
5 61 35 47 0.054590811 4.036212998790751
5 61 36 48 0.059547659 4.073449190123876
5 61 37 49 0.064578589 4.042280746138944
5 61 38 50 0.070658287 3.9987930976428627
5 61 39 51 0.080364104 4.057843684063009
5 61 40 52 0.091912362 4.079161769330911
5 61 41 53 0.108717469 4.168019006570147
5 61 42 54 0.130321266 4.227567261390571
5 61 43 55 0.157765307 4.220790355482773
5 61 44 56 0.200660602 4.282286248674939
5 61 45 57 0.283922615 4.615164027516829
5 61 46 58 0.438580851 5.062079842202741
6 18 7 10 1.90431467 7.629958347982377
6 18 8 11 0.648452307 5.941754594634114
6 18 9 12 0.418708633 5.919353844423425
6 18 10 13 0.315332915 5.438849399524224
6 18 11 14 0.30218743 5.212116604444127
6 18 12 15 0.373581866 5.281389205829861
6 18 13 16 0.775958417 7.110090348486899
6 18 14 17 2.26140245 9.060690847655602
6 28 7 12 2.02190242 7.48866636170644
6 28 8 13 0.696898251 5.856914514454103
6 28 9 14 0.415515666 5.7472772914656325
6 28 10 15 0.250790571 4.9163825283655
6 28 11 16 0.179710694 4.534404346163477
6 28 12 17 0.14602988 4.404157422840949
6 28 13 18 0.123662442 4.183814054131099
6 28 14 19 0.121790265 4.359819326281121
6 28 15 20 0.123441187 4.418918644619764
6 28 16 21 0.130085218 4.401112856101514
6 28 17 22 0.154549359 4.661098856173549
6 28 18 23 0.198940004 5.019592316322474
6 28 19 24 0.273317288 5.3579858846584845
6 28 20 25 0.427745693 5.916439039632094
6 28 21 26 0.807378185 6.78541667107744
6 28 22 27 2.41145805 8.931491749093018
6 62 9 21 0.476430206 5.498935342275351
6 62 10 22 0.300341437 4.882052090197576
6 62 11 23 0.21245639 4.534019475034366
6 62 12 24 0.165375737 4.424396776665579
6 62 13 25 0.130008876 4.217433460689266
6 62 14 26 0.109453897 4.196252242030866
6 62 15 27 0.096952426 4.302844807568803
6 62 16 28 0.083203565 4.201217258973932
6 62 17 29 0.073667021 4.169067601351726
6 62 18 30 0.066622869 4.170241945224866
6 62 19 31 0.059636355 4.0795165764063075
6 62 20 32 0.055922992 4.134708811006146
6 62 21 33 0.052535572 4.1549964070896195
6 62 22 34 0.049621317 4.157065731964007
6 62 23 35 0.047289912 4.157219286010374
6 62 24 36 0.045495061 4.158725242714186
6 62 25 37 0.04442188 4.185012057642348
6 62 26 38 0.043011313 4.139970125884123
6 62 27 39 0.042422626 4.136028060319227
6 62 28 40 0.042440438 4.155469376686582
6 62 29 41 0.042673789 4.160515399120789
6 62 30 42 0.043744817 4.210572124182023
6 62 31 43 0.044377379 4.180819591641875
6 62 32 44 0.045145459 4.126767957014462
6 62 33 45 0.046980874 4.1300519964262845
6 62 34 46 0.049320493 4.131863959472714
6 62 35 47 0.051672663 4.086749623850155
6 62 36 48 0.055821187 4.12718178114865
6 62 37 49 0.059906921 4.09802505973014
6 62 38 50 0.064880869 4.061201887694745
6 62 39 51 0.072833071 4.121871530722681
6 62 40 52 0.082028691 4.141894068604389
6 62 41 53 0.095137928 4.222315587004029
6 62 42 54 0.111310008 4.2674119737415435
6 62 43 55 0.131272177 4.258414415776688
6 62 44 56 0.161026065 4.308027379766973
6 62 45 57 0.213822119 4.563165418272973
6 62 46 58 0.301316143 4.897895942821309
6 62 47 59 0.463999943 5.355465823206953
7 19 8 11 1.80243235 7.221749625840982
7 19 9 12 0.755473227 6.922384991453675
7 19 10 13 0.408634063 5.776927966473082
7 19 11 14 0.294309569 5.076239575655726
7 19 12 15 0.275736231 4.755887390954486
7 19 13 16 0.389589559 5.507692634113604
7 19 14 17 0.714061472 6.542929967719583
7 19 15 18 2.28615713 9.159874653931501
7 29 8 13 1.92021373 7.1120345991464085
7 29 9 14 0.807814301 6.789081903594124
7 29 10 15 0.401665808 5.555710568748074
7 29 11 16 0.251607915 4.93240536265804
7 29 12 17 0.186098278 4.695573879297015
7 29 13 18 0.144072933 4.345137291781769
7 29 14 19 0.131001613 4.432116823176136
7 29 15 20 0.125202728 4.481977875961749
7 29 16 21 0.122032118 4.3684771232201385
7 29 17 22 0.133661352 4.5221025393608505
7 29 18 23 0.157979899 4.76456150508727
7 29 19 24 0.196662722 4.962132645067519
7 29 20 25 0.27511246 5.393177607461377
7 29 21 26 0.427017798 5.906371033185205
7 29 22 27 0.841354135 7.070959409076601
7 29 23 28 2.4903767 9.22378846614541
7 63 10 22 0.470547774 5.431040584940566
7 63 11 23 0.300072189 4.877675462136156
7 63 12 24 0.21941733 4.682572491135909
7 63 13 25 0.164116631 4.390711154887336
7 63 14 26 0.133479583 4.3300217414621
7 63 15 27 0.115534978 4.4293892109249136
7 63 16 28 0.09679902 4.296036497165618
7 63 17 29 0.084055321 4.244225175853871
7 63 18 30 0.074649025 4.224642552058607
7 63 19 31 0.06572035 4.11374899247973
7 63 20 32 0.0608748 4.164234311191867
7 63 21 33 0.056564021 4.182103776111203
7 63 22 34 0.052816455 4.177211219099519
7 63 23 35 0.049759386 4.168632573459701
7 63 24 36 0.047408821 4.1676724834720265
7 63 25 37 0.045824693 4.188857061181389
7 63 26 38 0.044057555 4.150688780061558
7 63 27 39 0.043121855 4.150610130704609
7 63 28 40 0.042732607 4.1662499073629675
7 63 29 41 0.042608023 4.171878121937798
7 63 30 42 0.043263108 4.217971529264154
7 63 31 43 0.043490536 4.186096801989931
7 63 32 44 0.043915747 4.137328963010363
7 63 33 45 0.045313453 4.142124368745057
7 63 34 46 0.047046003 4.135777436026989
7 63 35 47 0.048816916 4.0896763913736
7 63 36 48 0.052166184 4.1257818053561115
7 63 37 49 0.05539066 4.095350441003687
7 63 38 50 0.059402734 4.063535372623868
7 63 39 51 0.065770571 4.116892563506837
7 63 40 52 0.072949291 4.128448816325545
7 63 41 53 0.083114477 4.196718917548689
7 63 42 54 0.095213842 4.22568472560322
7 63 43 55 0.10969991 4.205683908066646
7 63 44 56 0.130545077 4.234827596448544
7 63 45 57 0.165276578 4.421743916167807
7 63 46 58 0.218521322 4.663450836466984
7 63 47 59 0.305868772 4.971898958014129
7 63 48 60 0.481234491 5.554386176937297
8 20 9 12 1.91879627 7.6879813242020285
8 20 10 13 0.664783674 6.0913985605224275
8 20 11 14 0.36626075 5.177889366742306
8 20 12 15 0.274796438 4.7396778791953755
8 20 13 16 0.288622567 4.9781503945349
8 20 14 17 0.397391447 5.617989227225792
8 20 15 18 0.758540679 6.950491988403289
8 20 16 19 2.26279023 9.066251222609896
8 30 9 14 2.02634393 7.505116703821458
8 30 10 15 0.696906998 5.856988026521589
8 30 11 16 0.364887839 5.047009686072023
8 30 12 17 0.242995958 4.763580534990037
8 30 13 18 0.172041394 4.34089495349466
8 30 14 19 0.144896065 4.369962368045462
8 30 15 20 0.131150783 4.437163622611447
8 30 16 21 0.119126445 4.2644605230324855
8 30 17 22 0.121175813 4.337823317776894
8 30 18 23 0.132656429 4.4881034455153666
8 30 19 24 0.151412408 4.566490642897346
8 30 20 25 0.19394558 4.893574563076342
8 30 21 26 0.265182226 5.198509886320533
8 30 22 27 0.421515623 5.8302667415333715
8 30 23 28 0.843932607 7.092629559719458
8 30 24 29 2.29950435 8.516840725895483
8 64 11 23 0.429310275 4.955079283951719
8 64 12 24 0.289894395 4.712235351814981
8 64 13 25 0.204633038 4.367061774547932
8 64 14 26 0.160366689 4.290386696182231
8 64 15 27 0.135604496 4.398953028794001
8 64 16 28 0.110933119 4.252962773168568
8 64 17 29 0.094590189 4.198006387025342
8 64 18 30 0.082740846 4.177853079219674
8 64 19 31 0.071749546 4.060551160882361
8 64 20 32 0.065769666 4.116835915256513
8 64 21 33 0.06047607 4.136958572349169
8 64 22 34 0.055930492 4.135263329192199
8 64 23 35 0.052209422 4.129201464223626
8 64 24 36 0.049306445 4.130687076976777
8 64 25 37 0.047258399 4.154449002755035
8 64 26 38 0.045063634 4.119288294705951
8 64 27 39 0.043772078 4.123793820028809
8 64 28 40 0.043033741 4.142128889323484
8 64 29 41 0.04258097 4.151465936022236
8 64 30 42 0.042888665 4.199356613955531
8 64 31 43 0.042781192 4.17098674103542
8 64 32 44 0.042889096 4.128206366687206
8 64 33 45 0.043915551 4.137310497732368
8 64 34 46 0.045264436 4.137643701377183
8 64 35 47 0.046498217 4.087621995944831
8 64 36 48 0.049226531 4.123992217368271
8 64 37 49 0.051754633 4.093232565646032
8 64 38 50 0.055052907 4.070378416884452
8 64 39 51 0.060265887 4.122580681001196
8 64 40 52 0.065926833 4.1266737446031465
8 64 41 53 0.074004449 4.188163801028225
8 64 42 54 0.083189257 4.200494801750598
8 64 43 55 0.094163281 4.1790597866472385
8 64 44 56 0.10952058 4.1988087402088645
8 64 45 57 0.1338428 4.341804348745707
8 64 46 58 0.169298449 4.529343455322481
8 64 47 59 0.222960979 4.75819729855491
8 64 48 60 0.319222281 5.1889603371435165
8 64 49 61 0.48207845 5.564127112575059
9 21 10 13 1.66318532 6.663832882501368
9 21 11 14 0.590827417 5.413738962294347
9 21 12 15 0.341799759 4.832080253429238
9 21 13 16 0.270186659 4.660168596930664
9 21 14 17 0.291847487 5.033773684623452
9 21 15 18 0.423719464 5.990192798784334
9 21 16 19 0.794441537 7.279450781008536
9 21 17 20 1.88879011 7.567756576375611
9 31 10 15 1.74348161 6.457459052381364
9 31 11 16 0.626846208 5.268178889382399
9 31 12 17 0.350972434 4.854536338609723
9 31 13 18 0.220680699 4.326122503668952
9 31 14 19 0.170067685 4.291094941773254
9 31 15 20 0.145281748 4.38159429328784
9 31 16 21 0.123269177 4.170508901755102
9 31 17 22 0.116953466 4.186672730717533
9 31 18 23 0.119255479 4.26907965188443
9 31 19 24 0.125815786 4.256667143111655
9 31 20 25 0.149341723 4.50404025457192
9 31 21 26 0.185295018 4.675306272767717
9 31 22 27 0.254872866 4.996409954171846
9 31 23 28 0.41238426 5.703964704078953
9 31 24 29 0.758969723 6.378579341089364
9 31 25 30 2.20500429 8.166834012662884
10 22 11 14 2.05623617 8.238657495987683
10 22 12 15 0.710444759 6.509790103995999
10 22 13 16 0.373951235 5.2866110370457475
10 22 14 17 0.292368192 5.042754783461737
10 22 15 18 0.324199417 5.591778468405537
10 22 16 19 0.446993052 6.319215397659975
10 22 17 20 0.71441727 6.546190137169887
10 22 18 21 2.19040083 8.776210865553029
10 32 11 16 2.15983739 7.9995460954286965
10 32 12 17 0.772612748 6.493238878588419
10 32 13 18 0.3785108 5.235438043422627
10 32 14 19 0.247411745 4.850145583943904
10 32 15 20 0.192659409 4.861122296366441
10 32 16 21 0.148635632 4.482745051707607
10 32 17 22 0.129451074 4.379658156221473
10 32 18 23 0.121798503 4.360114228271932
10 32 19 24 0.118300864 4.234906568131325
10 32 20 25 0.130764626 4.424098951903253
10 32 21 26 0.149813584 4.5182712470626285
10 32 22 27 0.185713114 4.685855541023915
10 32 23 28 0.262730502 5.150447421332666
10 32 24 29 0.399567407 5.526686169904616
10 32 25 30 0.766228669 6.439585414968919
10 32 26 31 1.97933449 7.331004437804854
11 23 12 15 2.1763024 8.719723124652546
11 23 13 16 0.698231164 6.397877194712063
11 23 14 17 0.383492809 5.421501861565123
11 23 15 18 0.324791785 5.601995607777422
11 23 16 19 0.331314361 5.714496735548847
11 23 17 20 0.400541328 5.6625196207675605
11 23 18 21 0.742996786 6.808063629903748
11 23 19 22 2.12593459 8.51791598719081
11 33 12 17 2.31082914 8.558785170438158
