64
# x y z
0.0 0.0 0.0
0.5 0.0 0.0
1.0 0.0 0.0
1.5 0.0 0.0
2.0 0.0 0.0
2.5 0.0 0.0
3.0 0.0 0.0
3.5 0.0 0.0
4.0 0.0 0.0
4.5 0.0 0.0
5.0 0.0 0.0
5.5 0.0 0.0
6.0 0.0 0.0
6.5 0.0 0.0
7.0 0.0 0.0
7.5 0.0 0.0
8.0 0.0 0.0
8.5 0.0 0.0
9.0 0.0 0.0
9.5 0.0 0.0
10.0 0.0 0.0
10.5 0.0 0.0
11.0 0.0 0.0
11.5 0.0 0.0
12.0 0.0 0.0
12.5 0.0 0.0
13.0 0.0 0.0
13.5 0.0 0.0
14.0 0.0 0.0
14.5 0.0 0.0
15.0 0.0 0.0
15.5 0.0 0.0
16.0 0.0 0.0
16.5 0.0 0.0
17.0 0.0 0.0
17.5 0.0 0.0
18.0 0.0 0.0
18.5 0.0 0.0
19.0 0.0 0.0
19.5 0.0 0.0
20.0 0.0 0.0
20.5 0.0 0.0
21.0 0.0 0.0
21.5 0.0 0.0
22.0 0.0 0.0
22.5 0.0 0.0
23.0 0.0 0.0
23.5 0.0 0.0
24.0 0.0 0.0
24.5 0.0 0.0
25.0 0.0 0.0
25.5 0.0 0.0
26.0 0.0 0.0
26.5 0.0 0.0
27.0 0.0 0.0
27.5 0.0 0.0
28.0 0.0 0.0
28.5 0.0 0.0
29.0 0.0 0.0
29.5 0.0 0.0
30.0 0.0 0.0
30.5 0.0 0.0
31.0 0.0 0.0
31.5 0.0 0.0
1400
# a b m n r rhoa
1 57 15 27 0.057525608 4.253199439974271
1 57 16 28 0.052513576 4.153256761027131
1 57 17 29 0.04955609 4.151601287590255
1 57 18 30 0.047483153 4.17420695162599
1 57 19 31 0.045462664 4.155763817479737
1 57 20 32 0.044548181 4.196910950888026
1 57 21 33 0.043539697 4.190828698255423
1 57 22 34 0.043048234 4.197022215720173
1 57 23 35 0.042961965 4.2065336347325335
1 57 24 36 0.043141515 4.206116721880509
1 57 25 37 0.044033741 4.238381940837724
1 57 26 38 0.043658423 4.113086314056273
1 57 27 39 0.045386596 4.148810405289284
1 57 28 40 0.047522934 4.1777040683137265
1 57 29 41 0.049568459 4.1526375105111155
1 57 30 42 0.053192763 4.206973118103094
1 57 31 43 0.056931023 4.20923834722029
1 57 32 44 0.060618781 4.146720937774339
1 57 33 45 0.066215525 4.144744348672312
1 57 34 46 0.073826505 4.178093344055967
1 57 35 47 0.082533614 4.167389264898596
1 57 36 48 0.095273812 4.228346253671738
1 57 37 49 0.110759435 4.246304062109566
1 57 38 50 0.130336073 4.228047594266093
1 57 39 51 0.165885198 4.438026693889996
1 57 40 52 0.216983551 4.630633354902211
1 57 41 53 0.305451696 4.965119384812675
1 57 42 54 0.469682697 5.421055906326193
2 14 3 6 1.82417879 7.308880410490611
2 14 4 7 0.729530768 6.684674795506517
2 14 5 8 0.39718601 5.615084930060902
2 14 6 9 0.27844471 4.8026031275047725
2 14 7 10 0.289117843 4.986692895006818
2 14 8 11 0.393709018 5.565930113703844
2 14 9 12 0.707306199 6.481031545966018
2 14 10 13 1.81593422 7.2758471483475295
2 24 3 8 1.94506218 7.204067602230476
2 24 4 9 0.767342831 6.4489491227697195
2 24 5 10 0.400619677 5.541240825650113
2 24 6 11 0.25653014 5.028898388269772
2 24 7 12 0.178114697 4.494134646168528
2 24 8 13 0.145464912 4.387118389385141
2 24 9 14 0.133887559 4.5297556958927485
2 24 10 15 0.113709773 4.070555769892111
2 24 11 16 0.119142695 4.265042236719143
2 24 12 17 0.129310041 4.374886652133786
2 24 13 18 0.149428092 4.50664508224454
2 24 14 19 0.194022493 4.895515207974617
2 24 15 20 0.255602702 5.010717322047221
2 24 16 21 0.430149668 5.949690038468684
2 24 17 22 0.873609919 7.342045423733132
2 24 18 23 2.6223741 9.712676792028471
2 58 5 17 0.464400981 5.360094585204036
2 58 6 18 0.302037058 4.9096144210231865
2 58 7 19 0.210534587 4.493006388870286
2 58 8 20 0.162090966 4.336517318117893
2 58 9 21 0.1379714 4.475734402766031
2 58 10 22 0.111199766 4.263185507143777
2 58 11 23 0.094726925 4.204074866297925
2 58 12 24 0.083072934 4.194621277037858
2 58 13 25 0.072693379 4.113965884702762
2 58 14 26 0.066444213 4.1590590172581035
2 58 15 27 0.062392286 4.268040274709667
2 58 16 28 0.056242754 4.158350656900674
2 58 17 29 0.052521753 4.153903473422702
2 58 18 30 0.04980072 4.172095362546193
2 58 19 31 0.047222754 4.151315478601938
2 58 20 32 0.045876001 4.193547149952854
2 58 21 33 0.044430996 4.185870881490359
2 58 22 34 0.043545831 4.191419114473411
2 58 23 35 0.043058769 4.198049334022926
2 58 24 36 0.042913912 4.201828622735299
2 58 25 37 0.043432115 4.234449002732919
2 58 26 38 0.042697584 4.10977275228561
2 58 27 39 0.04407921 4.152728910648293
2 58 28 40 0.04568559 4.176141589551683
2 58 29 41 0.047249864 4.153698697560851
2 58 30 42 0.050152314 4.201550432611427
2 58 31 43 0.053093218 4.199100183601805
2 58 32 44 0.056013463 4.141397852980877
2 58 33 45 0.060426809 4.1335887978874215
2 58 34 46 0.066389996 4.155665317603046
2 58 35 47 0.07309989 4.136971726620722
2 58 36 48 0.082842522 4.182987029502014
2 58 37 49 0.094287848 4.184588193632583
2 58 38 50 0.108500726 4.1597094961312955
2 58 39 51 0.133176812 4.320199977090209
2 58 40 52 0.166466641 4.453582388949512
2 58 41 53 0.21956879 4.685804790195913
2 58 42 54 0.306081506 4.975356950623241
2 58 43 55 0.452349263 5.2209942149698785
3 15 4 7 2.16829967 8.687658835314194
3 15 5 8 0.719310503 6.591026726301439
3 15 6 9 0.382390712 5.405921332290778
3 15 7 10 0.296480726 5.113687604021947
3 15 8 11 0.318970746 5.5015945618867415
3 15 9 12 0.457636835 6.469688334816394
3 15 10 13 0.810056618 7.42253143362673
3 15 11 14 2.33511095 9.356016401647295
3 25 4 9 2.25994936 8.370338045983445
3 25 5 10 0.760003557 6.387267951444531
3 25 6 11 0.396839675 5.488957069744036
3 25 7 12 0.240500858 4.7146677469310125
3 25 8 13 0.177612247 4.481456984015992
3 25 9 14 0.153023909 4.615092368044731
3 25 10 15 0.121392497 4.10701605758899
3 25 11 16 0.117555543 4.208225741875768
3 25 12 17 0.119057104 4.261978270186549
3 25 13 18 0.127096759 4.3000057085943135
3 25 14 19 0.151921643 4.5818488086728735
3 25 15 20 0.185310086 4.675686463858003
3 25 16 21 0.265817193 5.210957486134357
3 25 17 22 0.438693894 6.06787098826457
3 25 18 23 0.873530831 7.341380747570644
3 25 19 24 2.3892798 8.849348559049004
3 59 6 18 0.458539721 5.292444194111359
3 59 7 19 0.28671487 4.660552151430995
3 59 8 20 0.206691543 4.4109922101514725
3 59 9 21 0.169748583 4.541386161554942
3 59 10 22 0.132064065 4.28410293067715
3 59 11 23 0.109609309 4.202210439695025
3 59 12 24 0.094295629 4.184933522128516
3 59 13 25 0.081073594 4.093668130203861
3 59 14 26 0.073012772 4.13204142230864
3 59 15 27 0.067922607 4.251598722661194
3 59 16 28 0.060398281 4.13163729617523
3 59 17 29 0.055828838 4.127747463634183
3 59 18 30 0.052415597 4.145507680214416
3 59 19 31 0.049177198 4.119859305624816
3 59 20 32 0.047406498 4.167468270353563
3 59 21 33 0.045483286 4.157648884343484
3 59 22 34 0.044177478 4.161986798087555
3 59 23 35 0.043307147 4.168445051125786
3 59 24 36 0.042823178 4.1750801998925064
3 59 25 37 0.042999835 4.210241598945701
3 59 26 38 0.041952033 4.090147217087368
3 59 27 39 0.042970197 4.1360125854180625
3 59 28 40 0.044151221 4.159513110310326
3 59 29 41 0.045244943 4.135861836942356
3 59 30 42 0.047513121 4.176841415136161
3 59 31 43 0.049804143 4.172382127123613
3 59 32 44 0.052072418 4.11836592734669
3 59 33 45 0.055577644 4.109175244803834
3 59 34 46 0.060289911 4.124224079666853
3 59 35 47 0.06543155 4.095671628177377
3 59 36 48 0.073027187 4.132857216250863
3 59 37 49 0.081622872 4.121402953989053
3 59 38 50 0.092262476 4.094700175837182
3 59 39 51 0.11003197 4.2184144508584565
3 59 40 52 0.132749182 4.30632783907715
3 59 41 53 0.167067776 4.469664915954914
3 59 42 54 0.217873177 4.649618811679939
3 59 43 55 0.29356331 4.771873589959614
3 59 44 56 0.440309132 5.082027581352351
4 16 5 8 2.10384356 8.429404544507848
4 16 6 9 0.69933472 6.407989054694135
4 16 7 10 0.37440225 5.292987111393712
4 16 8 11 0.29328027 5.058486268018682
4 16 9 12 0.322194962 5.5572057094116865
4 16 10 13 0.411403328 5.816077528082377
4 16 11 14 0.683961591 6.267125403067628
4 16 12 15 1.52869672 6.124981592615299
4 26 5 10 2.20558766 8.168994682362971
4 26 6 11 0.763796546 6.419145219460899
4 26 7 12 0.375448775 5.193085111419336
4 26 8 13 0.240797056 4.720474275726454
4 26 9 14 0.190816499 4.814622564338317
4 26 10 15 0.139718681 4.213816145269014
4 26 11 16 0.124349369 4.2070545367730485
4 26 12 17 0.116917821 4.185396719372248
4 26 13 18 0.114967043 4.115563226311994
4 26 14 19 0.126451743 4.278183181379952
4 26 15 20 0.14340408 4.324965160538906
4 26 16 21 0.179343564 4.5251410361703215
4 26 17 22 0.252098407 4.94202074129643
4 26 18 23 0.394743289 5.459960541723968
4 26 19 24 0.677983439 5.697949505169024
4 26 20 25 1.52113557 5.633939928047641
4 60 7 19 0.439362139 5.071097432064992
4 60 8 20 0.284559241 4.625512387453504
4 60 9 21 0.221164543 4.7198596622538656
4 60 10 22 0.16391727 4.385377529884093
4 60 11 23 0.131433161 4.263636669280638
4 60 12 24 0.110277322 4.227820775423462
4 60 13 25 0.092692801 4.1137984260637115
4 60 14 26 0.081949297 4.137885208610721
4 60 15 27 0.075319631 4.26259442943766
4 60 16 28 0.065897874 4.124861063187524
4 60 17 29 0.060182919 4.116905127367662
4 60 18 30 0.055880296 4.1315520498765785
4 60 19 31 0.051841776 4.100124635878045
4 60 20 32 0.04952608 4.149087175709342
4 60 21 33 0.047073719 4.138213927973327
4 60 22 34 0.045309897 4.1417993130876285
4 60 23 35 0.044033042 4.148379395574253
4 60 24 36 0.043197482 4.157889460231477
4 60 25 37 0.043000515 4.1923698134146115
4 60 26 38 0.041627204 4.075843219598374
4 60 27 39 0.042321312 4.126150370359554
4 60 28 40 0.043071124 4.14572711714824
4 60 29 41 0.043775167 4.124084836578448
4 60 30 42 0.045546497 4.16342703202675
4 60 31 43 0.047312029 4.1591635742329585
4 60 32 44 0.049043298 4.1086417254563985
4 60 33 45 0.051766522 4.094172857155257
4 60 34 46 0.055512477 4.10435707325309
4 60 35 47 0.059483928 4.069089573059236
4 60 36 48 0.065422406 4.095099261767471
4 60 37 49 0.071993508 4.07435780130781
4 60 38 50 0.080021388 4.040538844130651
4 60 39 51 0.093151125 4.134139299675106
4 60 40 52 0.109282102 4.189665951604682
4 60 41 53 0.13270152 4.30478170376864
4 60 42 54 0.165049046 4.415656615420731
4 60 43 55 0.209314064 4.466959278441047
4 60 44 56 0.284808171 4.629558746287476
4 60 45 57 0.44776045 5.168030348138998
5 17 6 9 2.23433413 8.952237051965493
5 17 7 10 0.699811124 6.412354334338213
5 17 8 11 0.381926107 5.399353133844083
5 17 9 12 0.325199026 5.609019684120075
5 17 10 13 0.314774598 5.429219570426954
5 17 11 14 0.398535598 5.63416428091868
5 17 12 15 0.608362131 5.574409170959509
5 17 13 16 2.25723759 9.044003632656006
5 27 6 11 2.37080461 8.780920660397427
5 27 7 12 0.750132799 6.304311528873649
5 27 8 13 0.382538635 5.291149744625417
5 27 9 14 0.271058192 5.313699610018995
5 27 10 15 0.179933 4.54001350202472
5 27 11 16 0.146905394 4.4305623030058925
5 27 12 17 0.129155661 4.3696635851845125
5 27 13 18 0.118402277 4.238536926907012
5 27 14 19 0.122080738 4.370217610570616
5 27 15 20 0.131820058 4.459806893323169
5 27 16 21 0.152224418 4.590980287543504
5 27 17 22 0.197496674 4.9831746625964914
5 27 18 23 0.281057742 5.509726170010827
5 27 19 24 0.423169608 5.853144123082987
5 27 20 25 0.739458225 6.214599627162744
5 27 21 26 2.46556372 9.131886835868071
5 61 8 20 0.443682478 5.120962584438875
5 61 9 21 0.3156274 5.130525522169712
5 61 10 22 0.216923239 4.6293462400144065
5 61 11 23 0.166018108 4.441582515235098
5 61 12 24 0.134701356 4.369655545630722
5 61 13 25 0.109879502 4.212569120501347
5 61 14 26 0.094916513 4.21248896974055
5 61 15 27 0.086005936 4.3427180397547565
5 61 16 28 0.073831497 4.178375858336896
5 61 17 29 0.066456016 4.159797823112884
5 61 18 30 0.060881408 4.164686341594076
5 61 19 31 0.055795882 4.125310836788904
5 61 20 32 0.052796578 4.175639163053689
5 61 21 33 0.049616801 4.156687400432711
5 61 22 34 0.047293676 4.157550176315108
5 61 23 35 0.045458763 4.155407225207625
5 61 24 36 0.044227097 4.166661433949165
5 61 25 37 0.043641692 4.200646028244617
5 61 26 38 0.041889094 4.084010928633927
5 61 27 39 0.042280954 4.139853824413736
5 61 28 40 0.042650048 4.1582007512208685
5 61 29 41 0.042957779 4.134817315024359
5 61 30 42 0.044286142 4.172224098945413
5 61 31 43 0.04551036 4.160123731607041
5 61 32 44 0.046753341 4.110049747832466
5 61 33 45 0.048859831 4.093271630006368
5 61 34 46 0.051823089 4.09864669598126
5 61 35 47 0.05494015 4.062041642603802
5 61 36 48 0.05969374 4.083442085581655
5 61 37 49 0.06477911 4.05483230835249
5 61 38 50 0.071095996 4.023564540629814
5 61 39 51 0.081241858 4.102164324097284
5 61 40 52 0.093208639 4.1366918280281615
5 61 41 53 0.110131066 4.222213601218322
5 61 42 54 0.132185309 4.288036035233087
5 61 43 55 0.160709201 4.299550126176615
5 61 44 56 0.205473156 4.38499068397413
5 61 45 57 0.288336235 4.686907450474274
5 61 46 58 0.440345915 5.082452129032467
6 18 7 10 2.02343879 8.107249253817837
6 18 8 11 0.650672812 5.962101034370288
6 18 9 12 0.422155542 5.968083372387391
6 18 10 13 0.309236836 5.3337044748067965
6 18 11 14 0.305069791 5.261831450717191
6 18 12 15 0.361640703 5.112574991027328
6 18 13 16 0.807157353 7.395965530554369
6 18 14 17 2.41478503 9.675244059444953
6 28 7 12 2.13585984 7.910738707720475
6 28 8 13 0.6989289 5.873980617841212
6 28 9 14 0.420315054 5.813660862344841
6 28 10 15 0.246862435 4.839377164398114
6 28 11 16 0.182369296 4.601485365078905
6 28 12 17 0.148612781 4.482055881783826
6 28 13 18 0.126134208 4.267440166975638
6 28 14 19 0.121067864 4.333958984806991
6 28 15 20 0.123816746 4.432362817570359
6 28 16 21 0.131143431 4.436914885804795
6 28 17 22 0.156301001 4.713927134307174
6 28 18 23 0.202932296 5.120324586578766
6 28 19 24 0.274483209 5.380842061471665
6 28 20 25 0.416584948 5.762067251651569
6 28 21 26 0.89577676 7.528341332219342
6 28 22 27 2.47730525 9.175374790517223
6 62 9 21 0.482377206 5.567575340471668
6 62 10 22 0.299113954 4.862099345728848
6 62 11 23 0.215015962 4.58864315237235
6 62 12 24 0.167623768 4.484539705070151
6 62 13 25 0.132059153 4.283943587455393
6 62 14 26 0.111094906 4.25916537609171
6 62 15 27 0.099095523 4.397957577604762
6 62 16 28 0.08333944 4.208078027440561
6 62 17 29 0.073815327 4.177460742967783
6 62 18 30 0.066723465 4.176538726870848
6 62 19 31 0.060330368 4.12699160296924
6 62 20 32 0.05655699 4.181583933795718
6 62 21 33 0.052593161 4.159551075078918
6 62 22 34 0.049623252 4.157227838144932
6 62 23 35 0.047256359 4.15426966794588
6 62 24 36 0.045576463 4.1661662383907805
6 62 25 37 0.044596255 4.201440031369517
6 62 26 38 0.042480023 4.088831842145121
6 62 27 39 0.042588097 4.152160788622494
6 62 28 40 0.042619895 4.173040544729948
6 62 29 41 0.042603392 4.153651986955727
6 62 30 42 0.043531905 4.190078694478023
6 62 31 43 0.044406844 4.1835955070303825
6 62 32 44 0.045336299 4.144212732510412
6 62 33 45 0.046925183 4.1251562440455825
6 62 34 46 0.04932827 4.132515483901167
6 62 35 47 0.051801467 4.0969366292799
6 62 36 48 0.055755625 4.122334404973442
6 62 37 49 0.059863312 4.095041919020408
6 62 38 50 0.065012225 4.069424083904233
6 62 39 51 0.073263404 4.146225540749672
6 62 40 52 0.082698168 4.175698128885773
6 62 41 53 0.095901268 4.256193373160815
6 62 42 54 0.112421597 4.310028161573274
6 62 43 55 0.133026714 4.315330860864771
6 62 44 56 0.164098093 4.390215196599054
6 62 45 57 0.217067009 4.6324144272312076
6 62 46 58 0.303696191 4.93658363916196
6 62 47 59 0.472808267 5.45713109031181
7 19 8 11 1.80037666 7.213513156667343
7 19 9 12 0.754515297 6.913607499389269
7 19 10 13 0.396265719 5.60207462255946
7 19 11 14 0.297095133 5.124284871176926
7 19 12 15 0.273211696 4.712344313097144
7 19 13 16 0.410283711 5.800249315643223
7 19 14 17 0.755040952 6.918424064891044
7 19 15 18 2.45208781 9.824703947638719
7 29 8 13 1.9149549 7.092557089780287
7 29 9 14 0.806309808 6.7764377523483
7 29 10 15 0.388405417 5.372297161489789
7 29 11 16 0.252046386 4.941000945637891
7 29 12 17 0.187797164 4.73843964254445
7 29 13 18 0.146204307 4.409418017226111
7 29 14 19 0.129944623 4.396356170664713
7 29 15 20 0.125691968 4.499491574673133
7 29 16 21 0.12223489 4.375735907692187
7 29 17 22 0.134306773 4.5439387687524
7 29 18 23 0.160174723 4.830755837448766
7 29 19 24 0.197685823 4.987947211344606
7 29 20 25 0.270378843 5.300381965974624
7 29 21 26 0.461317698 6.380796072961062
7 29 22 27 0.846678526 7.115706978587332
7 29 23 28 2.52076686 9.336346701729735
7 63 10 22 0.460003467 5.309338682559294
7 63 11 23 0.300113422 4.878345704830092
7 63 12 24 0.220597307 4.7077543117349165
7 63 13 25 0.165735556 4.434023231263227
7 63 14 26 0.134631957 4.367404271150521
7 63 15 27 0.117635971 4.509937248303073
7 63 16 28 0.09643961 4.280085524961082
7 63 17 29 0.083854391 4.234079569907232
7 63 18 30 0.074473092 4.214685904425081
7 63 19 31 0.066290836 4.149458422020562
7 63 20 32 0.061411054 4.2009175907478395
7 63 21 33 0.056440701 4.1729860184173155
7 63 22 34 0.05266619 4.165326880329755
7 63 23 35 0.049580683 4.153661585940381
7 63 24 36 0.047382455 4.165354668972923
7 63 25 37 0.045915084 4.197119745638812
7 63 26 38 0.0433944 4.088212548279252
7 63 27 39 0.043184875 4.156675998011036
7 63 28 40 0.042816857 4.174463928910853
7 63 29 41 0.042451085 4.156511856089211
7 63 30 42 0.042974566 4.189839894777863
7 63 31 43 0.043435499 4.1807993227937414
7 63 32 44 0.044016501 4.146821058006246
7 63 33 45 0.045176937 4.1296453760202345
7 63 34 46 0.046996805 4.131452478212875
7 63 35 47 0.048856915 4.093027339761624
7 63 36 48 0.052027656 4.114825736537039
7 63 37 49 0.055265299 4.086081780427433
7 63 38 50 0.0594055 4.063724585107601
7 63 39 51 0.065983139 4.1301982046945875
7 63 40 52 0.073312049 4.148978526966771
7 63 41 53 0.083465757 4.214456181555734
7 63 42 54 0.09576169 4.249998763109996
7 63 43 55 0.110588689 4.239757988329134
7 63 44 56 0.132262356 4.290535407628597
7 63 45 57 0.167056341 4.4693589885071585
7 63 46 58 0.219494462 4.684218560666453
7 63 47 59 0.310063194 5.040079315998733
7 63 48 60 0.479379786 5.532979257842846
8 20 9 12 2.06159405 8.260124747108259
8 20 10 13 0.658682914 6.035497427363593
8 20 11 14 0.374510002 5.294510419405956
8 20 12 15 0.277205523 4.781229680109191
8 20 13 16 0.305079093 5.2619918912380115
8 20 14 17 0.418007051 5.909435462566516
8 20 15 18 0.80642345 7.38924079309073
8 20 16 19 2.23152717 8.940990492653711
8 30 9 14 2.17222605 8.045430872305623
8 30 10 15 0.691400013 5.810705889450504
8 30 11 16 0.372659659 5.154506967773451
8 30 12 17 0.249515496 4.891386546948178
8 30 13 18 0.177316286 4.47398938809933
8 30 14 19 0.145811431 4.397569156214542
8 30 15 20 0.133797241 4.526700008881966
8 30 16 21 0.120204004 4.303034727246658
8 30 17 22 0.122545063 4.386839407958735
8 30 18 23 0.135301513 4.577593345881052
8 30 19 24 0.153978857 4.6438929212097895
8 30 20 25 0.193943923 4.893532754167621
8 30 21 26 0.285655166 5.599851946825173
8 30 22 27 0.430729637 5.957711980686993
8 30 23 28 0.865728765 7.275810151672952
8 30 24 29 2.43736266 9.027436528426199
8 64 11 23 0.437394576 5.0483879111685495
8 64 12 24 0.296318834 4.8166646512203
8 64 13 25 0.209689105 4.474963006631743
8 64 14 26 0.163520667 4.374766970761893
8 64 15 27 0.139696316 4.531689955026003
8 64 16 28 0.111398448 4.27080259352263
8 64 17 29 0.094997472 4.216082010442553
8 64 18 30 0.083068861 4.194415618086876
8 64 19 31 0.072811813 4.120668468105699
8 64 20 32 0.066701759 4.175180045189591
8 64 21 33 0.060580439 4.144098094299546
8 64 22 34 0.055953922 4.136995644005432
8 64 23 35 0.052142783 4.123931038966392
8 64 24 36 0.049398977 4.138439019681363
8 64 25 37 0.04745691 4.1718999499609675
8 64 26 38 0.044429767 4.0613462096646
8 64 27 39 0.043870554 4.133071303273292
8 64 28 40 0.043131657 4.151553603115551
8 64 29 41 0.042430817 4.1368266484557115
8 64 30 42 0.042596801 4.170779342576822
8 64 31 43 0.042697822 4.16285851579569
8 64 32 44 0.042942323 4.133329627860154
8 64 33 45 0.043717721 4.118672814334831
8 64 34 46 0.045099473 4.122564354803412
8 64 35 47 0.046452583 4.083610346591417
8 64 36 48 0.049001167 4.105112167054042
8 64 37 49 0.051522213 4.074850653578228
8 64 38 50 0.054898619 4.058971016632468
8 64 39 51 0.060228085 4.119994777056844
8 64 40 52 0.065967638 4.129227923447875
8 64 41 53 0.073976229 4.1865667351212155
8 64 42 54 0.083260739 4.20410415925957
8 64 43 55 0.094267354 4.183678649589957
8 64 44 56 0.110080873 4.220289297976891
8 64 45 57 0.134246152 4.354888918611813
8 64 46 58 0.168742125 4.514459784011122
8 64 47 59 0.223805044 4.776210440678783
8 64 48 60 0.315198531 5.123554253673481
8 64 49 61 0.47640658 5.4986626520790525
9 21 10 13 1.59949493 6.408646578198649
9 21 11 14 0.589161907 5.39847792985128
9 21 12 15 0.340236006 4.809973216213508
9 21 13 16 0.277809209 4.791642031888583
9 21 14 17 0.294207674 5.0744820948054805
9 21 15 18 0.42527705 6.012212652091539
9 21 16 19 0.723669473 6.630967875011658
9 21 17 20 1.62274739 6.501811486332306
9 31 10 15 1.68149866 6.227888313421404
9 31 11 16 0.627567873 5.274243950109712
9 31 12 17 0.356817202 4.935379264999614
9 31 13 18 0.226497795 4.440158167076029
9 31 14 19 0.171051339 4.31591419361322
9 31 15 20 0.148775447 4.486961772765479
9 31 16 21 0.124135444 4.19981691145161
9 31 17 22 0.118016615 4.224731089133261
9 31 18 23 0.121364616 4.344582043265009
9 31 19 24 0.128262182 4.33943492451104
9 31 20 25 0.150255759 4.5316069308859985
9 31 21 26 0.197383075 4.980308367954504
9 31 22 27 0.260285516 5.102517044984912
9 31 23 28 0.422441282 5.843070155184544
9 31 24 29 0.787944216 6.622088531071029
9 31 25 30 2.24980194 8.332754311941468
10 22 11 14 2.20334118 8.8280585633436
10 22 12 15 0.74253034 6.8037895952003
10 22 13 16 0.39429514 5.574216218265727
10 22 14 17 0.300300526 5.179571360357065
10 22 15 18 0.334643274 5.771913692707025
10 22 16 19 0.42256813 5.973916197821308
10 22 17 20 0.654145911 5.993924966089091
10 22 18 21 2.30907594 9.251702736989499
10 32 11 16 2.31340629 8.568330347457172
10 32 12 17 0.816045236 6.8582568263319175
10 32 13 18 0.398187507 5.507599842761193
10 32 14 19 0.253658207 4.972598340115903
10 32 15 20 0.201716497 5.089647924289201
10 32 16 21 0.150992925 4.55383933367073
10 32 17 22 0.131400722 4.445619692894091
10 32 18 23 0.124522227 4.45761746085506
10 32 19 24 0.121521049 4.350181995089305
10 32 20 25 0.132826759 4.493866141418138
10 32 21 26 0.158897525 4.792236453250563
10 32 22 27 0.190466517 4.805791927348629
10 32 23 28 0.270676647 5.306219978052348
10 32 24 29 0.418744872 5.791942616583036
10 32 25 30 0.793956838 6.672620173260107
10 32 26 31 2.02701675 7.507608675961976
11 23 12 15 2.24889968 9.01059638803859
11 23 13 16 0.722090465 6.616499458541109
11 23 14 17 0.389603117 5.5078843058229925
11 23 15 18 0.338215037 5.8335193168702775
11 23 16 19 0.316877627 5.465492529796996
11 23 17 20 0.374655434 5.296566415868542
11 23 18 21 0.750374164 6.87566238644245
11 23 19 22 2.18016303 8.735191390775272
11 33 12 17 2.3988642 8.884846995159059
