64
# x y z
0.0 0.0 0.0
0.5 0.0 0.0
1.0 0.0 0.0
1.5 0.0 0.0
2.0 0.0 0.0
2.5 0.0 0.0
3.0 0.0 0.0
3.5 0.0 0.0
4.0 0.0 0.0
4.5 0.0 0.0
5.0 0.0 0.0
5.5 0.0 0.0
6.0 0.0 0.0
6.5 0.0 0.0
7.0 0.0 0.0
7.5 0.0 0.0
8.0 0.0 0.0
8.5 0.0 0.0
9.0 0.0 0.0
9.5 0.0 0.0
10.0 0.0 0.0
10.5 0.0 0.0
11.0 0.0 0.0
11.5 0.0 0.0
12.0 0.0 0.0
12.5 0.0 0.0
13.0 0.0 0.0
13.5 0.0 0.0
14.0 0.0 0.0
14.5 0.0 0.0
15.0 0.0 0.0
15.5 0.0 0.0
16.0 0.0 0.0
16.5 0.0 0.0
17.0 0.0 0.0
17.5 0.0 0.0
18.0 0.0 0.0
18.5 0.0 0.0
19.0 0.0 0.0
19.5 0.0 0.0
20.0 0.0 0.0
20.5 0.0 0.0
21.0 0.0 0.0
21.5 0.0 0.0
22.0 0.0 0.0
22.5 0.0 0.0
23.0 0.0 0.0
23.5 0.0 0.0
24.0 0.0 0.0
24.5 0.0 0.0
25.0 0.0 0.0
25.5 0.0 0.0
26.0 0.0 0.0
26.5 0.0 0.0
27.0 0.0 0.0
27.5 0.0 0.0
28.0 0.0 0.0
28.5 0.0 0.0
29.0 0.0 0.0
29.5 0.0 0.0
30.0 0.0 0.0
30.5 0.0 0.0
31.0 0.0 0.0
31.5 0.0 0.0
1392
# a b m n r rhoa
7 63 27 39 0.043145592 4.152894889388403
7 63 28 40 0.042985439 4.190899966662612
7 63 29 41 0.041811989 4.093936067951424
7 63 30 42 0.043119838 4.204003305321535
7 63 31 43 0.043964499 4.231717187044775
7 63 32 44 0.04360078 4.107655732324057
7 63 33 45 0.045094834 4.122140301599022
7 63 34 46 0.047050327 4.1361575554950205
7 63 35 47 0.048443998 4.058434886061829
7 63 36 48 0.051840648 4.100035423259457
7 63 37 49 0.055405902 4.096477369829265
7 63 38 50 0.058774266 4.020544052585262
7 63 39 51 0.065299645 4.087415067449185
7 63 40 52 0.071842551 4.065814630573415
7 63 41 53 0.083097372 4.195855230743745
7 63 42 54 0.094704058 4.203060006162144
7 63 43 55 0.108255317 4.150300986295738
7 63 44 56 0.125519034 4.0717848675577635
7 63 45 57 0.161691626 4.325833534384892
7 63 46 58 0.213912057 4.565084779905473
7 63 47 59 0.301398739 4.8992385413600585
7 63 48 60 0.481619998 5.558835680852661
8 20 9 12 2.14747798 8.604233217722014
8 20 10 13 0.620257804 5.6834089677695685
8 20 11 14 0.355870095 5.030994942379369
8 20 12 15 0.250181191 4.315115091751856
8 20 13 16 0.283066503 4.882319626756922
8 20 14 17 0.371945231 5.258251823613125
8 20 15 18 0.782456598 7.1696330417531815
8 20 16 19 2.15203593 8.622495414196184
8 30 9 14 2.24959061 8.331971593721951
8 30 10 15 0.650198013 5.46443354412855
8 30 11 16 0.356637191 4.9328894115063076
8 30 12 17 0.233462338 4.576687851532348
8 30 13 18 0.172027128 4.340534998218974
8 30 14 19 0.142346784 4.293077864414716
8 30 15 20 0.134052965 4.5353518003869295
8 30 16 21 0.116813971 4.1816791214424445
8 30 17 22 0.11775855 4.21549293882267
8 30 18 23 0.131386479 4.445137816080006
8 30 19 24 0.150043492 4.525205108987123
8 30 20 25 0.185920529 4.69108897180383
8 30 21 26 0.259771351 5.092437591787698
