64
# x y z
0.0 0.0 0.0
0.5 0.0 0.0
1.0 0.0 0.0
1.5 0.0 0.0
2.0 0.0 0.0
2.5 0.0 0.0
3.0 0.0 0.0
3.5 0.0 0.0
4.0 0.0 0.0
4.5 0.0 0.0
5.0 0.0 0.0
5.5 0.0 0.0
6.0 0.0 0.0
6.5 0.0 0.0
7.0 0.0 0.0
7.5 0.0 0.0
8.0 0.0 0.0
8.5 0.0 0.0
9.0 0.0 0.0
9.5 0.0 0.0
10.0 0.0 0.0
10.5 0.0 0.0
11.0 0.0 0.0
11.5 0.0 0.0
12.0 0.0 0.0
12.5 0.0 0.0
13.0 0.0 0.0
13.5 0.0 0.0
14.0 0.0 0.0
14.5 0.0 0.0
15.0 0.0 0.0
15.5 0.0 0.0
16.0 0.0 0.0
16.5 0.0 0.0
17.0 0.0 0.0
17.5 0.0 0.0
18.0 0.0 0.0
18.5 0.0 0.0
19.0 0.0 0.0
19.5 0.0 0.0
20.0 0.0 0.0
20.5 0.0 0.0
21.0 0.0 0.0
21.5 0.0 0.0
22.0 0.0 0.0
22.5 0.0 0.0
23.0 0.0 0.0
23.5 0.0 0.0
24.0 0.0 0.0
24.5 0.0 0.0
25.0 0.0 0.0
25.5 0.0 0.0
26.0 0.0 0.0
26.5 0.0 0.0
27.0 0.0 0.0
27.5 0.0 0.0
28.0 0.0 0.0
28.5 0.0 0.0
29.0 0.0 0.0
29.5 0.0 0.0
30.0 0.0 0.0
30.5 0.0 0.0
31.0 0.0 0.0
31.5 0.0 0.0
1400
# a b m n r rhoa
3 59 6 18 0.468450967 5.406839335790065
3 59 7 19 0.290475262 4.721677348829455
3 59 8 20 0.207944703 4.4377358249014645
3 59 9 21 0.170383722 4.558378418069176
3 59 10 22 0.132740991 4.306062126469371
3 59 11 23 0.109822292 4.2103757989536765
3 59 12 24 0.094489448 4.19353540154676
3 59 13 25 0.081183457 4.099215468610847
3 59 14 26 0.073202564 4.142782397950858
3 59 15 27 0.068157232 4.266285016288063
3 59 16 28 0.060331856 4.127093391897582
3 59 17 29 0.055899779 4.132992540252429
3 59 18 30 0.052437893 4.147271053037167
3 59 19 31 0.049211671 4.122747308919409
3 59 20 32 0.047452765 4.171535566243347
3 59 21 33 0.045365002 4.14683648744156
3 59 22 34 0.044272437 4.1709329426447335
3 59 23 35 0.043316286 4.1693247077635744
3 59 24 36 0.042798035 4.1726288628743635
3 59 25 37 0.04314295 4.224254413795644
3 59 26 38 0.041771998 4.07259455988412
3 59 27 39 0.04298042 4.136996580363692
3 59 28 40 0.044168501 4.161141069513225
3 59 29 41 0.045090803 4.121771825964856
3 59 30 42 0.047310255 4.159007623276371
3 59 31 43 0.049769965 4.169518837691228
3 59 32 44 0.051890113 4.103947570580831
3 59 33 45 0.05536469 4.093430329364778
3 59 34 46 0.060136191 4.113708626666326
3 59 35 47 0.065157383 4.0785102128772275
3 59 36 48 0.072746679 4.116982313223089
3 59 37 49 0.081148105 4.097430431725237
3 59 38 50 0.091265387 4.050448377266057
3 59 39 51 0.109052523 4.180864333572998
3 59 40 52 0.131009389 4.249889683170988
3 59 41 53 0.166363997 4.450836292146061
3 59 42 54 0.21664211 4.623346682359318
3 59 43 55 0.291193857 4.733358115415637
3 59 44 56 0.431280879 4.977823903929129
4 16 5 8 2.22486884 8.914312768973138
4 16 6 9 0.725248087 6.645432681268649
4 16 7 10 0.381233674 5.389564092927519
4 16 8 11 0.296492182 5.113885196647889
4 16 9 12 0.324575526 5.598265581267846
4 16 10 13 0.415705518 5.87689830632494
4 16 11 14 0.697487038 6.3910587841184725
4 16 12 15 1.53298939 6.142180899965925
4 26 5 10 2.32805381 8.622581427638588
4 26 6 11 0.790093841 6.640154539767517
4 26 7 12 0.383332826 5.302134735740978
4 26 8 13 0.242775115 4.759251230812522
4 26 9 14 0.191445661 4.830497384271075
4 26 10 15 0.140170183 4.227433124785312
4 26 11 16 0.124089809 4.1982729636589555
4 26 12 17 0.116420642 4.167598822201886
4 26 13 18 0.114385242 4.094736050643646
4 26 14 19 0.124808809 4.222598557236675
4 26 15 20 0.141265064 4.2604539578044
4 26 16 21 0.177542927 4.479707923332513
4 26 17 22 0.244485859 4.792787866095776
4 26 18 23 0.390362256 5.399363520878882
4 26 19 24 0.666232269 5.59918961011109
4 26 20 25 1.41322307 5.234256589839042
4 60 7 19 0.447569972 5.165831859896786
4 60 8 20 0.286990744 4.6650364851672395
4 60 9 21 0.222202088 4.742001849816332
4 60 10 22 0.16495493 4.413138673341763
4 60 11 23 0.131697715 4.272218690186342
4 60 12 24 0.110485312 4.23579471264947
4 60 13 25 0.092820371 4.119460109166943
4 60 14 26 0.082095624 4.1452737323819555
4 60 15 27 0.075571032 4.276822068207625
4 60 16 28 0.065814161 4.119621068735159
4 60 17 29 0.06025104 4.121565049133528
4 60 18 30 0.05590621 4.133468021113031
4 60 19 31 0.051894154 4.104267170041575
4 60 20 32 0.04959603 4.154947293205838
4 60 21 33 0.046975681 4.129595483845922
4 60 22 34 0.045410467 4.150992464793916
4 60 23 35 0.043950478 4.140600991429106
4 60 24 36 0.043097018 4.14821949366415
4 60 25 37 0.043078195 4.199943287525469
4 60 26 38 0.041386373 4.0522627408705905
4 60 27 39 0.042284624 4.122573444275888
4 60 28 40 0.043046167 4.1433249297416
4 60 29 41 0.043584293 4.10610248212856
4 60 30 42 0.045295793 4.140510059715197
4 60 31 43 0.047253227 4.153994336268296
4 60 32 44 0.048863973 4.093618629386932
4 60 33 45 0.051577941 4.079258136564695
4 60 34 46 0.055391678 4.095425707605474
4 60 35 47 0.059261202 4.053853658506834
4 60 36 48 0.065220418 4.0824558730531235
4 60 37 49 0.071674832 4.056322841173771
4 60 38 50 0.079361979 4.007243149751177
4 60 39 51 0.092650047 4.11190096114723
4 60 40 52 0.108318206 4.152712029798822
4 60 41 53 0.132604066 4.301620336844138
4 60 42 54 0.164773927 4.408296190978302
4 60 43 55 0.208567962 4.451036759008415
4 60 44 56 0.281272259 4.572082472807588
4 60 45 57 0.445579585 5.142858905450852
5 17 6 9 2.33248125 9.345480064463228
5 17 7 10 0.71946015 6.592397938555948
5 17 8 11 0.38763922 5.480120366078761
5 17 9 12 0.327799209 5.653867535630289
5 17 10 13 0.318347882 5.4908514287368595
5 17 11 14 0.405354213 5.730560179481137
5 17 12 15 0.615475385 5.6395877649456025
5 17 13 16 2.38544064 9.557670804890888
5 27 6 11 2.46991457 9.148001393978067
5 27 7 12 0.771673706 6.485346924904233
5 27 8 13 0.387648701 5.361830512362561
5 27 9 14 0.272965015 5.35108008746081
5 27 10 15 0.181414956 4.577405754971131
5 27 11 16 0.147134579 4.4374743597640975
5 27 12 17 0.129150374 4.3694847125652565
5 27 13 18 0.118501854 4.24210156098555
5 27 14 19 0.121438772 4.3472366623510235
5 27 15 20 0.131217618 4.439424820173015
5 27 16 21 0.152445989 4.59766271147165
5 27 17 22 0.194891153 4.917432966966402
5 27 18 23 0.283423358 5.55610061353495
5 27 19 24 0.427886279 5.918383579372499
5 27 20 25 0.731151607 6.144788644769813
5 27 21 26 2.63742441 9.7684197146915
5 61 8 20 0.449015355 5.182514403450341
5 61 9 21 0.317616432 5.1628572507852
5 61 10 22 0.218651276 4.66622417723051
5 61 11 23 0.166324336 4.4497752175063185
5 61 12 24 0.134876776 4.375346096925651
5 61 13 25 0.109958049 4.215580461658573
5 61 14 26 0.094959533 4.214398240000807
5 61 15 27 0.086185759 4.351797884965241
5 61 16 28 0.073608419 4.1657511145947215
5 61 17 29 0.066417225 4.157369710098158
5 61 18 30 0.060798241 4.158997175059502
5 61 19 31 0.055752901 4.122133003968266
5 61 20 32 0.052774669 4.173906397751678
5 61 21 33 0.04941391 4.139690043763925
5 61 22 34 0.047323627 4.160183145368535
5 61 23 35 0.04535545 4.14596333456199
5 61 24 36 0.044117246 4.15631230510671
5 61 25 37 0.043720204 4.208203047825103
5 61 26 38 0.041639671 4.059693232532583
5 61 27 39 0.042247743 4.13660203673263
5 61 28 40 0.042635802 4.156811825986789
5 61 29 41 0.042778067 4.1175194866306315
5 61 30 42 0.044091413 4.1538785626247385
5 61 31 43 0.04549816 4.159008523783469
5 61 32 44 0.04664869 4.100849960032052
5 61 33 45 0.04874542 4.083686756483972
5 61 34 46 0.051777605 4.095049402768575
5 61 35 47 0.054796338 4.051408793354097
5 61 36 48 0.059575816 4.075375313010525
5 61 37 49 0.064557135 4.040937838335126
5 61 38 50 0.070588721 3.99485612078648
5 61 39 51 0.080793949 4.079547949170925
5 61 40 52 0.09242021 4.101700567172176
5 61 41 53 0.109985501 4.216632918626352
5 61 42 54 0.131843465 4.276946759113694
5 61 43 55 0.159913614 4.278265307604003
5 61 44 56 0.202879468 4.329638939062325
5 61 45 57 0.285949679 4.648113966549598
5 61 46 58 0.43957965 5.073607933939496
6 18 7 10 2.11691319 8.481770224452719
6 18 8 11 0.669411892 6.133806822887461
6 18 9 12 0.429199067 6.067658861166583
6 18 10 13 0.314352394 5.421937412863805
6 18 11 14 0.308602717 5.322767215870866
6 18 12 15 0.363402247 5.137478232629516
6 18 13 16 0.840052424 7.697382361283703
6 18 14 17 2.54975691 10.216031692272923
6 28 7 12 2.23397632 8.274139817505507
6 28 8 13 0.718273937 6.03656135014377
6 28 9 14 0.427997115 5.91991662680729
6 28 10 15 0.251612588 4.932496969991854
6 28 11 16 0.183850641 4.63886220146332
6 28 12 17 0.149460612 4.507625862338249
6 28 13 18 0.126890868 4.293039893869264
6 28 14 19 0.120987496 4.33108199000273
6 28 15 20 0.123918555 4.436007352261119
6 28 16 21 0.131821912 4.4598696188454126
6 28 17 22 0.155261596 4.682579418030971
6 28 18 23 0.20556797 5.186827093328142
6 28 19 24 0.279244709 5.474184308412887
6 28 20 25 0.418380522 5.7869030461107505
6 28 21 26 0.95961591 8.064862185426955
6 28 22 27 2.5991571 9.62668630841268
6 62 9 21 0.490234286 5.658261393444315
6 62 10 22 0.304174107 4.944352166974987
6 62 11 23 0.216548446 4.621347804377303
6 62 12 24 0.168532669 4.5088560813878455
6 62 13 25 0.132616719 4.302030794862237
6 62 14 26 0.111387123 4.270368414768438
6 62 15 27 0.09954278 4.417807286781702
6 62 16 28 0.083241328 4.203124035051984
6 62 17 29 0.073890674 4.18172488630214
6 62 18 30 0.066728191 4.176834549667569
6 62 19 31 0.060372657 4.12988444704899
6 62 20 32 0.056620683 4.186293124038961
6 62 21 33 0.05244807 4.148075943834491
6 62 22 34 0.049734113 4.166515307562789
6 62 23 35 0.047197504 4.149095770792548
6 62 24 36 0.045511367 4.160215781957724
6 62 25 37 0.044712464 4.212388151219612
6 62 26 38 0.042251389 4.0668251219652145
6 62 27 39 0.042586295 4.151985101182384
6 62 28 40 0.042645598 4.175557201824509
6 62 29 41 0.042467105 4.140364576217487
6 62 30 42 0.043385833 4.176018818737235
6 62 31 43 0.044414382 4.184305666548406
6 62 32 44 0.045248196 4.136159195225149
6 62 33 45 0.046931753 4.125733807622125
6 62 34 46 0.049411614 4.139497694517721
6 62 35 47 0.051794061 4.0963508946582055
6 62 36 48 0.055788054 4.12473206767418
6 62 37 49 0.059820396 4.092106184041417
6 62 38 50 0.064751319 4.0530927376068995
6 62 39 51 0.073091064 4.13647223322259
6 62 40 52 0.082279938 4.154580342716145
6 62 41 53 0.096024403 4.261658226566133
6 62 42 54 0.112471206 4.311930075376077
6 62 43 55 0.132826492 4.308835743082458
6 62 44 56 0.16284419 4.356668773816059
6 62 45 57 0.216352099 4.617157574458284
6 62 46 58 0.304418498 4.948324744333253
6 62 47 59 0.483635842 5.582102458811978
7 19 8 11 1.83553992 7.354400696634293
7 19 9 12 0.7682034 7.0390312938828785
7 19 10 13 0.405627871 5.734428928311919
7 19 11 14 0.300427125 5.181754934802918
7 19 12 15 0.274181776 4.729076213810681
7 19 13 16 0.422180679 5.96843873835279
7 19 14 17 0.790198908 7.2405756623884745
7 19 15 18 2.61395165 10.473238760031087
7 29 8 13 1.95143651 7.227676669699427
7 29 9 14 0.820989427 6.899809095961783
7 29 10 15 0.397639982 5.500026655378627
7 29 11 16 0.25429968 4.985173480548985
7 29 12 17 0.188777968 4.763186984070685
7 29 13 18 0.14685388 4.429008677367905
7 29 14 19 0.129465684 4.380152449576369
7 29 15 20 0.125500221 4.492627460563878
7 29 16 21 0.122132277 4.372062591598099
7 29 17 22 0.132606696 4.486420851989079
7 29 18 23 0.160396154 4.837434039076387
7 29 19 24 0.198234065 5.00178028300115
7 29 20 25 0.267745336 5.2487559110097095
7 29 21 26 0.476996905 6.597665754931824
7 29 22 27 0.862626756 7.249740059647328
7 29 23 28 2.58700564 9.58168006634704
7 63 10 22 0.469691988 5.421163142617305
7 63 11 23 0.302544163 4.917857416228672
7 63 12 24 0.221817576 4.7337960015649125
7 63 13 25 0.166413301 4.452155351777383
7 63 14 26 0.134828954 4.373794771284184
7 63 15 27 0.118112281 4.528198059111862
7 63 16 28 0.096276357 4.27284019493324
7 63 17 29 0.083905057 4.236637860211778
7 63 18 30 0.07446137 4.21402251652423
7 63 19 31 0.066339882 4.152528444214375
7 63 20 32 0.061494839 4.206649032522814
7 63 21 33 0.056297103 4.162368991419853
7 63 22 34 0.052823813 4.177793157439571
7 63 23 35 0.049553356 4.151372244541857
7 63 24 36 0.047351546 4.162637482886569
7 63 25 37 0.046089415 4.213055425564323
7 63 26 38 0.043190782 4.069029573917225
7 63 27 39 0.043225266 4.160563755014748
7 63 28 40 0.042891089 4.181701237487028
7 63 29 41 0.042362838 4.1478713301341195
7 63 30 42 0.04289671 4.1822492614053735
7 63 31 43 0.043496125 4.186634760294844
7 63 32 44 0.043991896 4.144503006143554
7 63 33 45 0.045151849 4.127352069964678
7 63 34 46 0.047027381 4.134140390528911
7 63 35 47 0.048801807 4.088410622749517
7 63 36 48 0.052010698 4.113484541868569
7 63 37 49 0.055175264 4.079424974443252
7 63 38 50 0.059133048 4.045087087053351
7 63 39 51 0.065779675 4.117462426126672
7 63 40 52 0.072917786 4.1266658410810235
7 63 41 53 0.083552054 4.218813596358785
7 63 42 54 0.095694967 4.247037530204949
7 63 43 55 0.110299345 4.228665094955788
7 63 44 56 0.131216298 4.256601724431293
7 63 45 57 0.166316896 4.449576170701657
7 63 46 58 0.219398281 4.6821659675336775
7 63 47 59 0.314802422 5.117115499198866
7 63 48 60 0.488905087 5.642919840230502
8 20 9 12 2.1134315 8.46782024543975
8 20 10 13 0.68613471 6.287037645901143
8 20 11 14 0.381847183 5.398237372080419
8 20 12 15 0.279425898 4.819526618554289
8 20 13 16 0.311057866 5.36511352679877
8 20 14 17 0.428620462 6.059479025688597
8 20 15 18 0.841682292 7.7123168068444725
8 20 16 19 2.29102415 9.17937519155998
8 30 9 14 2.22709934 8.248669048843917
8 30 10 15 0.719633363 6.04798632051685
8 30 11 16 0.379820095 5.253547785213517
8 30 12 17 0.252659135 4.953012994040913
8 30 13 18 0.179070382 4.518248192898048
8 30 14 19 0.145794772 4.3970667326111865
8 30 15 20 0.134157913 4.538902457403333
8 30 16 21 0.120299248 4.306444249608009
8 30 17 22 0.121339975 4.343699950529446
8 30 18 23 0.135510925 4.584678284966306
8 30 19 24 0.154378211 4.655937154098574
8 30 20 25 0.192345612 4.853204668044261
8 30 21 26 0.292465307 5.733354805782759
8 30 22 27 0.435780348 6.027571769405658
8 30 23 28 0.87650388 7.366367026149041
8 30 24 29 2.59404882 9.607766401980113
8 64 11 23 0.444716908 5.1329019275251735
8 64 12 24 0.299680847 4.871314195278789
8 64 13 25 0.211378288 4.511011762891307
8 64 14 26 0.164066021 4.389357155050788
8 64 15 27 0.140527514 4.5586536698546585
8 64 16 28 0.111303838 4.267175427788929
8 64 17 29 0.095108054 4.220989749259842
8 64 18 30 0.08307077 4.194512009674754
8 64 19 31 0.072863646 4.123601874099962
8 64 20 32 0.066792168 4.180839174099603
8 64 21 33 0.060398209 4.131632370904503
8 64 22 34 0.05610564 4.1482130293589945
8 64 23 35 0.05207346 4.118448338294004
8 64 24 36 0.049331113 4.132753658512211
8 64 25 37 0.047607784 4.185163165645478
8 64 26 38 0.044192896 4.039693718486118
8 64 27 39 0.043898663 4.13571946908546
8 64 28 40 0.043202707 4.158392382425639
8 64 29 41 0.04233117 4.12711148400251
8 64 30 42 0.042506803 4.161967371009445
8 64 31 43 0.042745117 4.1674695798800485
8 64 32 44 0.042908618 4.130085418758867
8 64 33 45 0.043682534 4.115357825881567
8 64 34 46 0.045132284 4.125563623975482
8 64 35 47 0.046381859 4.077393054903841
8 64 36 48 0.048961804 4.101814500077421
8 64 37 49 0.051408689 4.065872131137882
8 64 38 50 0.054626819 4.0388752775698755
8 64 39 51 0.060008142 4.104949237899319
8 64 40 52 0.065581334 4.105047320471919
8 64 41 53 0.073973955 4.1864380417168015
8 64 42 54 0.083170732 4.199559414550272
8 64 43 55 0.093948313 4.169519293636848
8 64 44 56 0.109149499 4.1845822072036025
8 64 45 57 0.133419203 4.328063039562727
8 64 46 58 0.168067468 4.496410278622343
8 64 47 59 0.225515077 4.812704155576939
8 64 48 60 0.318018127 5.169386805727604
8 64 49 61 0.483153734 5.576537990634674
9 21 10 13 1.70271056 6.8221974320398155
9 21 11 14 0.609629022 5.586017666046797
9 21 12 15 0.346361373 4.896568552068343
9 21 13 16 0.281924297 4.862618903737782
9 21 14 17 0.29577733 5.101555458184181
9 21 15 18 0.430808874 6.090416971468622
9 21 16 19 0.722061511 6.616234153659509
9 21 17 20 1.58540062 6.352175344774
9 31 10 15 1.78754006 6.6206415231080795
9 31 11 16 0.649198526 5.456033594912279
9 31 12 17 0.365281553 5.052455409823705
9 31 13 18 0.230489034 4.518400573111824
9 31 14 19 0.17180318 4.334884411924346
9 31 15 20 0.149873795 4.520087168041176
9 31 16 21 0.124495492 4.211998248470346
9 31 17 22 0.117278012 4.19829075226521
9 31 18 23 0.121716101 4.3571644208129845
9 31 19 24 0.128755125 4.3561124364373
9 31 20 25 0.149424591 4.506539494572089
9 31 21 26 0.200996827 5.071489434645822
9 31 22 27 0.262540092 5.146714711631926
9 31 23 28 0.424050612 5.865329883325515
9 31 24 29 0.820271783 6.89377782876635
9 31 25 30 2.33045435 8.631472481415521
10 22 11 14 2.25165696 9.02164389603984
10 22 12 15 0.759548845 6.959729791859286
10 22 13 16 0.403387727 5.7027596386116945
10 22 14 17 0.303496429 5.234694166399966
10 22 15 18 0.342583116 5.908859767283532
10 22 16 19 0.430869275 6.091270870489034
10 22 17 20 0.669950813 6.138744944462986
10 22 18 21 2.54052777 10.179053584139304
10 32 11 16 2.36267789 8.75082113922716
10 32 12 17 0.835123684 7.01859707520486
10 32 13 18 0.406022245 5.615967385736054
10 32 14 19 0.254471944 4.988550464446305
10 32 15 20 0.203297061 5.129528223627367
10 32 16 21 0.151075405 4.556326871866584
10 32 17 22 0.130583296 4.417964098101518
10 32 18 23 0.12470138 4.464030737907715
10 32 19 24 0.121866865 4.362561435105609
10 32 20 25 0.132204394 4.472809954982816
10 32 21 26 0.161077016 4.857968353226547
10 32 22 27 0.191771805 4.838726548257694
10 32 23 28 0.270519071 5.3031309309235
10 32 24 29 0.430269768 5.9513512225326926
10 32 25 30 0.818613215 6.879838791068278
10 32 26 31 2.07783831 7.695840166788049
11 23 12 15 2.34686479 9.403110146731375
11 23 13 16 0.752834409 6.898205558661706
11 23 14 17 0.395451859 5.5905689478727325
11 23 15 18 0.344733117 5.9459428978150415
11 23 16 19 0.316931544 5.466422488038349
11 23 17 20 0.37299272 5.273060350475148
11 23 18 21 0.774845581 7.099893456063669
11 23 19 22 2.19240132 8.784226166603855
11 33 12 17 2.50246109 9.268546296196744
