64
# x y z
0.0 0.0 0.0
0.5 0.0 0.0
1.0 0.0 0.0
1.5 0.0 0.0
2.0 0.0 0.0
2.5 0.0 0.0
3.0 0.0 0.0
3.5 0.0 0.0
4.0 0.0 0.0
4.5 0.0 0.0
5.0 0.0 0.0
5.5 0.0 0.0
6.0 0.0 0.0
6.5 0.0 0.0
7.0 0.0 0.0
7.5 0.0 0.0
8.0 0.0 0.0
8.5 0.0 0.0
9.0 0.0 0.0
9.5 0.0 0.0
10.0 0.0 0.0
10.5 0.0 0.0
11.0 0.0 0.0
11.5 0.0 0.0
12.0 0.0 0.0
12.5 0.0 0.0
13.0 0.0 0.0
13.5 0.0 0.0
14.0 0.0 0.0
14.5 0.0 0.0
15.0 0.0 0.0
15.5 0.0 0.0
16.0 0.0 0.0
16.5 0.0 0.0
17.0 0.0 0.0
17.5 0.0 0.0
18.0 0.0 0.0
18.5 0.0 0.0
19.0 0.0 0.0
19.5 0.0 0.0
20.0 0.0 0.0
20.5 0.0 0.0
21.0 0.0 0.0
21.5 0.0 0.0
22.0 0.0 0.0
22.5 0.0 0.0
23.0 0.0 0.0
23.5 0.0 0.0
24.0 0.0 0.0
24.5 0.0 0.0
25.0 0.0 0.0
25.5 0.0 0.0
26.0 0.0 0.0
26.5 0.0 0.0
27.0 0.0 0.0
27.5 0.0 0.0
28.0 0.0 0.0
28.5 0.0 0.0
29.0 0.0 0.0
29.5 0.0 0.0
30.0 0.0 0.0
30.5 0.0 0.0
31.0 0.0 0.0
31.5 0.0 0.0
1400
# a b m n r rhoa
1 57 22 34 0.043120665 4.204083934352042
1 57 23 35 0.043102142 4.2202587812735715
1 57 24 36 0.043194338 4.2112667427733745
1 57 25 37 0.043853472 4.221030499494303
1 57 26 38 0.044141859 4.158631110654219
1 57 27 39 0.045354384 4.145865890993143
1 57 28 40 0.047502354 4.175894896562548
1 57 29 41 0.049774252 4.169877984563387
1 57 30 42 0.053462657 4.228318818884558
1 57 31 43 0.056741248 4.1952071887191735
1 57 32 44 0.060761375 4.156475299634585
1 57 33 45 0.06650565 4.162904651020719
1 57 34 46 0.073965921 4.185983370295933
1 57 35 47 0.082744204 4.178022635506783
1 57 36 48 0.095537278 4.240039136014579
1 57 37 49 0.11123716 4.264619121301329
1 57 38 50 0.131796497 4.275423136874382
1 57 39 51 0.166596792 4.457064397104552
1 57 40 52 0.218518027 4.663380518063427
1 57 41 53 0.307307224 4.99528100500503
1 57 42 54 0.471174623 5.4382756470272255
2 14 3 6 1.90782896 7.644038944401209
2 14 4 7 0.750614216 6.877861977774848
2 14 5 8 0.397032545 5.612915369736277
2 14 6 9 0.283378536 4.887701559355622
2 14 7 10 0.284116305 4.900426569311014
2 14 8 11 0.394727858 5.580333624870169
2 14 9 12 0.709526358 6.501374815311604
2 14 10 13 1.91222251 7.661642444509612
2 24 3 8 2.02641536 7.505381264283391
2 24 4 9 0.78635215 6.608708393511509
2 24 5 10 0.400786873 5.543553426239337
2 24 6 11 0.255897157 5.016489681875653
2 24 7 12 0.176255181 4.447215916712392
2 24 8 13 0.147222608 4.440129251857245
2 24 9 14 0.13261755 4.486788070337748
2 24 10 15 0.116850176 4.1829751795363155
2 24 11 16 0.119020005 4.260650208890469
2 24 12 17 0.13005368 4.400045845572649
2 24 13 18 0.149927016 4.521692275586296
2 24 14 19 0.197376522 4.980143024696299
2 24 15 20 0.262103239 5.138150847176814
2 24 16 21 0.423713298 5.860664265995233
2 24 17 22 0.86304496 7.2532547550481095
2 24 18 23 2.47835046 9.179246010458646
2 58 5 17 0.465248751 5.369879507227055
2 58 6 18 0.301799619 4.905754848471949
2 58 7 19 0.208843492 4.456916828729811
2 58 8 20 0.163412888 4.371883494208182
2 58 9 21 0.136547034 4.4295285665686
2 58 10 22 0.111762109 4.284744657975477
2 58 11 23 0.094935812 4.213345478498167
2 58 12 24 0.083097861 4.195879921936239
2 58 13 25 0.072593042 4.108287472161594
2 58 14 26 0.065954702 4.128418197739373
2 58 15 27 0.061533087 4.209265445783054
2 58 16 28 0.056392873 4.169449818976971
2 58 17 29 0.052392317 4.143666483618002
2 58 18 30 0.049747251 4.167615954076998
2 58 19 31 0.047166118 4.146336652008171
2 58 20 32 0.045656555 4.173487486342058
2 58 21 33 0.044462918 4.1888782723280285
2 58 22 34 0.043497966 4.186811962162682
2 58 23 35 0.043093104 4.201396852478079
2 58 24 36 0.042859717 4.196522229269955
2 58 25 37 0.04315488 4.207419753310628
2 58 26 38 0.043102883 4.148784017811281
2 58 27 39 0.043941146 4.1397218180910595
2 58 28 40 0.045603768 4.168662201474605
2 58 29 41 0.047340123 4.161633295864523
2 58 30 42 0.050304474 4.2142977589626325
2 58 31 43 0.052831912 4.178433700877473
2 58 32 44 0.056047975 4.143949523865822
2 58 33 45 0.06060479 4.145763861903077
2 58 34 46 0.066426397 4.157943829161113
2 58 35 47 0.073202886 4.1428006210274715
2 58 36 48 0.082981101 4.189984331679287
2 58 37 49 0.094600794 4.19847704744166
2 58 38 50 0.109512533 4.198500233680389
2 58 39 51 0.133632149 4.334970918573388
2 58 40 52 0.167415665 4.478972200071431
2 58 41 53 0.220681152 4.709543643008427
2 58 42 54 0.307020678 4.990623197836592
2 58 43 55 0.454530354 5.246168266139545
3 15 4 7 2.14945463 8.612152999786465
3 15 5 8 0.700098002 6.41498299130527
3 15 6 9 0.378532601 5.351378573006276
3 15 7 10 0.284837632 4.912867988313564
3 15 8 11 0.311602531 5.37450788675067
3 15 9 12 0.438036322 6.192592610403132
3 15 10 13 0.784435885 7.18776920612394
3 15 11 14 2.10600269 8.438055463511628
3 25 4 9 2.23791691 8.288734865954124
3 25 5 10 0.742163716 6.237337278583
3 25 6 11 0.389581547 5.388565008394053
3 25 7 12 0.235069542 4.608194736474682
3 25 8 13 0.178754601 4.510280504904834
3 25 9 14 0.150436815 4.537067451201087
3 25 10 15 0.123884461 4.191325520001101
3 25 11 16 0.11704563 4.189971995961659
3 25 12 17 0.119027645 4.260923703817612
3 25 13 18 0.126609624 4.283524696038706
3 25 14 19 0.153104504 4.617523055979925
3 25 15 20 0.187017084 4.71875690656684
3 25 16 21 0.261195057 5.120347266685042
3 25 17 22 0.431697658 5.971101331718012
3 25 18 23 0.838638125 7.048133353239073
3 25 19 24 2.31039992 8.557195437252235
3 59 6 18 0.451686469 5.213344277360238
3 59 7 19 0.281493585 4.575680128434823
3 59 8 20 0.207536983 4.429034696070456
3 59 9 21 0.167170103 4.472402531866285
3 59 10 22 0.132439802 4.296291681514585
3 59 11 23 0.109654654 4.203948879925389
3 59 12 24 0.094198944 4.180642545952018
3 59 13 25 0.080834615 4.081601307113621
3 59 14 26 0.072392846 4.096957698727153
3 59 15 27 0.066852349 4.184606188854035
3 59 16 28 0.06049953 4.138563389727469
3 59 17 29 0.055628023 4.112900054363195
3 59 18 30 0.052304485 4.136719920926584
3 59 19 31 0.049063725 4.110353013806662
3 59 20 32 0.047146604 4.144621191485698
3 59 21 33 0.045511073 4.160188907277386
3 59 22 34 0.044115664 4.156163263934316
3 59 23 35 0.043340213 4.171627754527156
3 59 24 36 0.04275869 4.16879289043755
3 59 25 37 0.042717377 4.182585296972565
3 59 26 38 0.042371799 4.1310726410525875
3 59 27 39 0.042851792 4.124615742853519
3 59 28 40 0.04407665 4.152487731507123
3 59 29 41 0.045356789 4.146085733191151
3 59 30 42 0.047701825 4.193430236619848
3 59 31 43 0.049625245 4.157394803322495
3 59 32 44 0.052163927 4.125603301029733
3 59 33 45 0.055807092 4.12613965663766
3 59 34 46 0.060405022 4.132098424646969
3 59 35 47 0.065613303 4.107048412090277
3 59 36 48 0.073240299 4.144917950112482
3 59 37 49 0.082012409 4.141071937732825
3 59 38 50 0.093074381 4.130733324852857
3 59 39 51 0.110500922 4.23639317007578
3 59 40 52 0.13363703 4.335129256168135
3 59 41 53 0.16821316 4.500308064518142
3 59 42 54 0.219258099 4.67917435161641
3 59 43 55 0.29653726 4.820215167327918
3 59 44 56 0.449325885 5.186098526308908
4 16 5 8 2.02873816 8.12848207474157
4 16 6 9 0.684308005 6.270299587127005
4 16 7 10 0.361788275 5.114661241027168
4 16 8 11 0.295895488 5.103593442602486
4 16 9 12 0.322155881 5.55653164189995
4 16 10 13 0.428250381 6.054247128809847
4 16 11 14 0.711527341 6.519709779665483
4 16 12 15 1.8061356 7.236587322413558
4 26 5 10 2.13094739 7.892544111035357
4 26 6 11 0.742999152 6.244358500443259
4 26 7 12 0.364121472 5.036409547457686
4 26 8 13 0.242907266 4.7618418579836925
4 26 9 14 0.187897742 4.7409773953635925
4 26 10 15 0.143218156 4.319357824802657
4 26 11 16 0.125210617 4.23619274097002
4 26 12 17 0.118746637 4.250864245376992
4 26 13 18 0.117065567 4.190685696009098
4 26 14 19 0.131273294 4.441308480462351
4 26 15 20 0.149623979 4.512552894981823
4 26 16 21 0.187379191 4.727893477786003
4 26 17 22 0.269172837 5.276739981334364
4 26 18 23 0.427554214 5.913790564499768
4 26 19 24 0.777425674 6.533687962950367
4 26 20 25 2.04623434 7.578786255237074
4 60 7 19 0.427646788 4.935879394145161
4 60 8 20 0.285636858 4.643029059078413
4 60 9 21 0.217326527 4.63795278579092
4 60 10 22 0.164368178 4.397440943405103
4 60 11 23 0.131470506 4.264848125432212
4 60 12 24 0.1100998 4.221014922814032
4 60 13 25 0.092333036 4.097831698607144
4 60 14 26 0.081302951 4.10524910737553
4 60 15 27 0.074119053 4.194649631687583
4 60 16 28 0.066096992 4.137324804964379
4 60 17 29 0.060012754 4.105264728851956
4 60 18 30 0.055801221 4.1257055798016165
4 60 19 31 0.05175663 4.093390506780183
4 60 20 32 0.049284556 4.128853308400926
4 60 21 33 0.047156868 4.145523491721563
4 60 22 34 0.045296128 4.140540682225106
4 60 23 35 0.044034461 4.1485130804185175
4 60 24 36 0.043092684 4.147802332938888
4 60 25 37 0.042680219 4.161142297145156
4 60 26 38 0.042031035 4.115383512605169
4 60 27 39 0.042194715 4.113807693969077
4 60 28 40 0.042974449 4.1364218533931005
4 60 29 41 0.043849714 4.131107954327203
4 60 30 42 0.045649677 4.1728587650788995
4 60 31 43 0.047038814 4.1351454566431585
4 60 32 44 0.049019828 4.1066755073342724
4 60 33 45 0.051880362 4.103176371783081
4 60 34 46 0.055512868 4.104385982134524
4 60 35 47 0.059535869 4.072642677042453
4 60 36 48 0.065489855 4.099321215177546
4 60 37 49 0.072204262 4.0862850879189425
4 60 38 50 0.080666073 4.073091076100539
4 60 39 51 0.093565764 4.152541389666805
4 60 40 52 0.109974246 4.216201423537748
4 60 41 53 0.133515679 4.3311926805770335
4 60 42 54 0.165993134 4.440914370759343
4 60 43 55 0.211303351 4.509412536728232
4 60 44 56 0.289843133 4.711402087658201
4 60 45 57 0.451234126 5.208123355432524
5 17 6 9 2.205035 8.83484513924546
5 17 7 10 0.677056634 6.203855430029348
5 17 8 11 0.38844069 5.491450881267087
5 17 9 12 0.321370487 5.542985197865429
5 17 10 13 0.322106509 5.555680075635283
5 17 11 14 0.403145847 5.699340140671969
5 17 12 15 0.660129715 6.048754433925945
5 17 13 16 2.12504827 8.514364796418866
5 27 6 11 2.33527339 8.649321108721539
5 27 7 12 0.730314167 6.137750580771306
5 27 8 13 0.390691335 5.4039152343726355
5 27 9 14 0.267681867 5.247511694046334
5 27 10 15 0.184621913 4.658322696723965
5 27 11 16 0.147824136 4.458270908936239
5 27 12 17 0.130198725 4.404953085795847
5 27 13 18 0.118912953 4.2568179865160705
5 27 14 19 0.124166619 4.444887489120618
5 27 15 20 0.13341084 4.5136270830349225
5 27 16 21 0.15370715 4.635698431144552
5 27 17 22 0.200755861 5.065409455467301
5 27 18 23 0.285058975 5.588164493806977
5 27 19 24 0.43826622 6.061955540859152
5 27 20 25 0.804025976 6.757243833049205
5 27 21 26 2.25055985 8.335561438074787
5 61 8 20 0.451682278 5.213295905032604
5 61 9 21 0.312236413 5.0754050055452185
5 61 10 22 0.219428187 4.6828041897421055
5 61 11 23 0.167267801 4.4750163053504
5 61 12 24 0.13527055 4.388119960485162
5 61 13 25 0.10994135 4.214940254063317
5 61 14 26 0.094653145 4.200800436734889
5 61 15 27 0.084841765 4.283935278492099
5 61 16 28 0.074257627 4.2024920062800035
5 61 17 29 0.066384807 4.155340513436269
5 61 18 30 0.060871963 4.164040241843947
5 61 19 31 0.055729132 4.120375624933025
5 61 20 32 0.052542952 4.15558008539209
5 61 21 33 0.049722337 4.165528763693757
5 61 22 34 0.047269831 4.155453980960062
5 61 23 35 0.045522882 4.161268373604318
5 61 24 36 0.04420424 4.164508062218803
5 61 25 37 0.043387028 4.176133841133795
5 61 26 38 0.042390697 4.132915116770237
5 61 27 39 0.042235333 4.135386936762062
5 61 28 40 0.042624607 4.155720360452919
5 61 29 41 0.043092987 4.147831497613496
5 61 30 42 0.044430766 4.1858492130518945
5 61 31 43 0.045356621 4.146070376230957
5 61 32 44 0.046819309 4.115848943268896
5 61 33 45 0.049065083 4.110466781348625
5 61 34 46 0.051929373 4.107052612607258
5 61 35 47 0.05508768 4.072949385002273
5 61 36 48 0.059860501 4.094849628242471
5 61 37 49 0.065084736 4.073962891947612
5 61 38 50 0.071751543 4.060664177913414
5 61 39 51 0.081711312 4.125868575797249
5 61 40 52 0.093903895 4.167547978750281
5 61 41 53 0.110942414 4.253319125620686
5 61 42 54 0.133150314 4.319340393073488
5 61 43 55 0.162596532 4.350043030059492
5 61 44 56 0.209441201 4.469672501771244
5 61 45 57 0.292616152 4.75647753026224
5 61 46 58 0.448772917 5.179716195297874
6 18 7 10 1.93457668 7.751208202044692
6 18 8 11 0.671519819 6.153121712821847
6 18 9 12 0.416279121 5.885007427693886
6 18 10 13 0.316988858 5.46741103759869
6 18 11 14 0.309062409 5.330695964946
6 18 12 15 0.385217414 5.445882890357672
6 18 13 16 0.775485682 7.105758687811206
6 18 14 17 2.37779952 9.527055367090403
6 28 7 12 2.05150954 7.598324395357246
6 28 8 13 0.72238449 6.071107508773939
6 28 9 14 0.415204999 5.742980246756113
6 28 10 15 0.253863949 4.976631611263688
6 28 11 16 0.18419534 4.647559539439869
6 28 12 17 0.149969766 4.522981585211329
6 28 13 18 0.126517475 4.280407061654014
6 28 14 19 0.122783303 4.395367867571606
6 28 15 20 0.124234776 4.447327357412401
6 28 16 21 0.131996243 4.465767678725799
6 28 17 22 0.157704097 4.756243512731634
6 28 18 23 0.204031405 5.148056963075556
6 28 19 24 0.279873813 5.486516972682491
6 28 20 25 0.436882979 6.042823002092433
6 28 21 26 0.828937051 6.9666029992241745
6 28 22 27 2.44324838 9.049235895666891
6 62 9 21 0.477451413 5.510722066108891
6 62 10 22 0.303953667 4.940768913283744
6 62 11 23 0.217368565 4.638849916306465
6 62 12 24 0.168722788 4.513942449594222
6 62 13 25 0.132293485 4.29154521934482
6 62 14 26 0.111016031 4.256141460044297
6 62 15 27 0.097754836 4.338456559068877
6 62 16 28 0.083960888 4.2394569480812185
6 62 17 29 0.073858742 4.179917745673413
6 62 18 30 0.066810383 4.181979337502537
6 62 19 31 0.06031422 4.125886974195804
6 62 20 32 0.056330876 4.164866023779533
6 62 21 33 0.052779461 4.17428539320228
6 62 22 34 0.049646533 4.159178222640085
6 62 23 35 0.047369782 4.164240595425659
6 62 24 36 0.045544149 4.163212400225951
6 62 25 37 0.044316101 4.175046554371318
6 62 26 38 0.042992854 4.1381933908062205
6 62 27 39 0.042524423 4.145952840752582
6 62 28 40 0.042560339 4.167209239826875
6 62 29 41 0.04269523 4.162605806669848
6 62 30 42 0.0436169 4.198259722591477
6 62 31 43 0.044171964 4.161467320828019
6 62 32 44 0.04531951 4.142678042006318
6 62 33 45 0.047139838 4.144026397702002
6 62 34 46 0.049431335 4.141149837150293
6 62 35 47 0.051921091 4.106397595845595
6 62 36 48 0.055870952 4.130861194152513
6 62 37 49 0.060092487 4.110718987335497
6 62 38 50 0.065510948 4.100641526275986
6 62 39 51 0.073573788 4.163791228364187
6 62 40 52 0.083122415 4.197119732857525
6 62 41 53 0.096238752 4.2711712477427
6 62 42 54 0.112731635 4.3219144231708375
6 62 43 55 0.133884351 4.343152245774869
6 62 44 56 0.166053994 4.4425425950243564
6 62 45 57 0.218662153 4.666456302655544
6 62 46 58 0.306624943 4.984190522734506
6 62 47 59 0.475165842 5.484342111624688
7 19 8 11 1.95518192 7.833766576155301
7 19 9 12 0.752873472 6.898563492093703
7 19 10 13 0.411363822 5.815519025165199
7 19 11 14 0.303007432 5.226259965866796
7 19 12 15 0.286571915 4.942780831548324
7 19 13 16 0.396925776 5.611405958559137
7 19 14 17 0.739097128 6.772331147207836
7 19 15 18 2.3056138 9.237831088353362
7 29 8 13 2.07616128 7.689628829374162
7 29 9 14 0.807172068 6.783684410094946
7 29 10 15 0.40507561 5.602873838888155
7 29 11 16 0.257678698 5.051414188849907
7 29 12 17 0.191013858 4.8196022652533586
7 29 13 18 0.147370158 4.444579255019202
7 29 14 19 0.132216225 4.473210227719419
7 29 15 20 0.125868663 4.505816860818601
7 29 16 21 0.123498069 4.420954893107421
7 29 17 22 0.135585296 4.587194444521199
7 29 18 23 0.161128122 4.859509673874429
7 29 19 24 0.201021993 5.072124415331922
7 29 20 25 0.280576261 5.500287438854782
7 29 21 26 0.436949775 6.043746902598174
7 29 22 27 0.843473266 7.088769138250294
7 29 23 28 2.51353912 9.309576797864066
7 63 10 22 0.4748896 5.481153739271948
7 63 11 23 0.306942849 4.989358086915091
7 63 12 24 0.224007674 4.780534755735751
7 63 13 25 0.167140654 4.471614665018103
7 63 14 26 0.135525012 4.396374601139651
7 63 15 27 0.116572248 4.469156151000984
7 63 16 28 0.097748978 4.338196575219864
7 63 17 29 0.084257878 4.2544529342957835
7 63 18 30 0.074904681 4.239110995769548
7 63 19 31 0.066525219 4.1641295677175085
7 63 20 32 0.06138184 4.198919162150667
7 63 21 33 0.056870869 4.204790815625105
7 63 22 34 0.052874622 4.181811600646925
7 63 23 35 0.049867254 4.177669301895898
7 63 24 36 0.04749324 4.1750936919298836
7 63 25 37 0.045761774 4.1831056053575075
7 63 26 38 0.04409036 4.153779358860811
7 63 27 39 0.043266632 4.164545358743687
7 63 28 40 0.042885642 4.181170177838704
7 63 29 41 0.042674388 4.178376116260661
7 63 30 42 0.043177305 4.209606096731534
7 63 31 43 0.043316156 4.169312194866878
7 63 32 44 0.044104361 4.155098401499688
7 63 33 45 0.045398973 4.149941792767346
7 63 34 46 0.047130545 4.143209457318926
7 63 35 47 0.04900353 4.105310129279119
7 63 36 48 0.052164957 4.125684762906635
7 63 37 49 0.055504026 4.103732242161045
7 63 38 50 0.05987025 4.095516523580112
7 63 39 51 0.066297144 4.1498532697145345
7 63 40 52 0.073708796 4.171431790872115
7 63 41 53 0.083827597 4.232726654136893
7 63 42 54 0.095975683 4.25949598465354
7 63 43 55 0.11126349 4.265628562943528
7 63 44 56 0.133684772 4.3366779866431235
7 63 45 57 0.168243799 4.50112776815363
7 63 46 58 0.221614664 4.729465668362328
7 63 47 59 0.312097785 5.073151606467422
7 63 48 60 0.481361302 5.555849823618191
8 20 9 12 1.93584604 7.756294107268851
8 20 10 13 0.66887024 6.128843677217455
8 20 11 14 0.376839186 5.327438482450621
8 20 12 15 0.285239988 4.919807808373245
8 20 13 16 0.296667808 5.116914386812324
8 20 14 17 0.413766699 5.849488898453259
8 20 15 18 0.778578032 7.13409382460133
8 20 16 19 2.2734138 9.10881635004594
8 30 9 14 2.04700204 7.581629641302107
8 30 10 15 0.702814491 5.906636137197843
8 30 11 16 0.374351342 5.1779057757747315
8 30 12 17 0.250001897 4.900921727511961
8 30 13 18 0.176465401 4.452520122380033
8 30 14 19 0.146922989 4.431092955704196
8 30 15 20 0.132239335 4.473992097632606
8 30 16 21 0.120792752 4.324110589990773
8 30 17 22 0.122760611 4.394555544680675
8 30 18 23 0.135122064 4.571522131080039
8 30 19 24 0.155003433 4.674793405382376
8 30 20 25 0.19819008 5.000670467159217
8 30 21 26 0.271986479 5.331897319645442
8 30 22 27 0.426819059 5.903622140098635
8 30 23 28 0.85403695 7.177549091503049
8 30 24 29 2.34654822 8.69108051279553
8 64 11 23 0.439928294 5.077631966818453
8 64 12 24 0.296761559 4.823861149090265
8 64 13 25 0.20896359 4.459479833169982
8 64 14 26 0.163281835 4.368377354303436
8 64 15 27 0.137084984 4.4469794391550055
8 64 16 28 0.11226354 4.303968559687937
8 64 17 29 0.094960085 4.214422738308191
8 64 18 30 0.083079164 4.19493584989929
8 64 19 31 0.072674363 4.112889704501213
8 64 20 32 0.066349057 4.153102751061584
8 64 21 33 0.060808455 4.159695879437249
8 64 22 34 0.055973535 4.138445746029841
8 64 23 35 0.052282454 4.134977506742066
8 64 24 36 0.049358273 4.135029009351451
8 64 25 37 0.047157809 4.145606214297747
8 64 26 38 0.045047066 4.1177738059173485
8 64 27 39 0.043859319 4.132012847159602
8 64 28 40 0.043115356 4.149984582122818
8 64 29 41 0.042563207 4.149734118042946
8 64 30 42 0.042719037 4.182747832504487
8 64 31 43 0.042505456 4.144103637824407
8 64 32 44 0.042957991 4.13483772067128
8 64 33 45 0.043869293 4.132952503704145
8 64 34 46 0.045156943 4.127817714936258
8 64 35 47 0.046516539 4.089232668676857
8 64 36 48 0.049061639 4.110178257479318
8 64 37 49 0.051680417 4.087362881513753
8 64 38 50 0.055244031 4.0845093147233005
8 64 39 51 0.06045444 4.135478938935155
8 64 40 52 0.066254817 4.147203821657658
8 64 41 53 0.074213009 4.199966921707395
8 64 42 54 0.083451589 4.213740793385466
8 64 43 55 0.09483607 4.208918829630231
8 64 44 56 0.111186409 4.262673425411348
8 64 45 57 0.135182125 4.385251490537299
8 64 46 58 0.170361476 4.557783257421797
8 64 47 59 0.225497537 4.812329835456032
8 64 48 60 0.317277527 5.157348347717561
8 64 49 61 0.477531324 5.511644395164863
9 21 10 13 1.76778556 7.082931410156443
9 21 11 14 0.621391793 5.693799684678553
9 21 12 15 0.359264632 5.078984078636292
9 21 13 16 0.279850167 4.826844393154149
9 21 14 17 0.303154815 5.228802021906364
9 21 15 18 0.431519835 6.100467945814271
9 21 16 19 0.780773496 7.154210814191058
9 21 17 20 1.91953587 7.6909446565142074
9 31 10 15 1.85400689 6.86681953301929
9 31 11 16 0.659549918 5.543029390873322
9 31 12 17 0.368536426 5.097475752521216
9 31 13 18 0.230093193 4.510640688963665
9 31 14 19 0.175144339 4.419187496808227
9 31 15 20 0.14817735 4.4689235922086725
9 31 16 21 0.125933491 4.260649401793248
9 31 17 22 0.118713051 4.249661941630527
9 31 18 23 0.121308136 4.342560185479017
9 31 19 24 0.128559367 4.34948944680227
9 31 20 25 0.152072686 4.586404158232965
9 31 21 26 0.188658742 4.760178710714533
9 31 22 27 0.256683106 5.031897063087709
9 31 23 28 0.41552079 5.747348164963916
9 31 24 29 0.760137792 6.388396097366434
9 31 25 30 2.19052907 8.113221092464538
10 22 11 14 2.1305765 8.536514583585115
10 22 12 15 0.733534082 6.721357075909388
10 22 13 16 0.382732295 5.410750348186038
10 22 14 17 0.301480652 5.199926126006769
10 22 15 18 0.328122592 5.659445232571208
10 22 16 19 0.437533302 6.185481332688393
10 22 17 20 0.698942513 6.404395270356966
10 22 18 21 2.19603707 8.798793413026251
10 32 11 16 2.23771208 8.287976222255153
10 32 12 17 0.797495853 6.702362977594352
10 32 13 18 0.388903564 5.379187368466755
10 32 14 19 0.253493677 4.9693729699827
10 32 15 20 0.19584133 4.94140753755275
10 32 16 21 0.151701322 4.575204083856571
10 32 17 22 0.13106348 4.434209940697517
10 32 18 23 0.123877847 4.4345500968299545
10 32 19 24 0.12134866 4.34401085412136
10 32 20 25 0.13381704 4.527369859267565
10 32 21 26 0.153552442 4.6310325477885375
10 32 22 27 0.189411303 4.77916709584176
10 32 23 28 0.270246108 5.297779890337169
10 32 24 29 0.414513947 5.733421840679501
10 32 25 30 0.800739268 6.729621482494657
10 32 26 31 2.1880663 8.104099552931675
11 23 12 15 2.22282364 8.906118329756172
11 23 13 16 0.698698721 6.402161409484704
11 23 14 17 0.391542833 5.53530639473342
11 23 15 18 0.328234418 5.661374002908904
11 23 16 19 0.328277557 5.662118062640969
11 23 17 20 0.394556182 5.57790661259838
11 23 18 21 0.738467682 6.766563546996994
11 23 19 22 2.18382056 8.749845902446127
11 33 12 17 2.35988442 8.740474762164395
11 33 13 18 0.757667576 6.367635758359304
