meas,a,b,m,n,r,k,rhoa,ip,v,ctc,stk,datetime,rec_num,rec_fnd,rec_avg,rec_err,rec_ip_avg,rec_ip_err,rec_valid,k_valid,rhoa_valid,v_valid,ctc_valid,stk_valid,valid
22,1,23,15,20,0.383083, 13.8317, 5.29868,,0.255165, 242.000,0.106128,2020-04-06 12:03:58,884,1,0.381864,0.638432,,,True,True,True,True,True,True,True
23,1,23,16,21,0.830557, 8.40426, 6.98021,,0.553219, 242.000,0.0979179,2020-04-06 12:03:58,938,1,0.825342, 1.26365,,,True,True,True,True,True,True,True
24,1,23,17,22, 2.35226, 3.70377, 8.71225,, 1.56680, 242.000,0.0977916,2020-04-06 12:03:58,993,1, 2.31449, 3.26387,,,True,True,True,True,True,True,True
25,1,57,4,16,0.479343, 11.5420, 5.53255,,0.388060, 196.000,0.0468741,2020-04-06 12:04:00,210,1,0.479082,0.108677,,,True,True,True,True,True,True,True
26,1,57,5,17,0.306558, 16.2550, 4.98310,,0.248179, 196.000,0.0366267,2020-04-06 12:04:00,282,1,0.306453,0.0681167,,,True,True,True,True,True,True,True
27,1,57,6,18,0.217895, 21.3409, 4.65008,,0.176400, 196.000,0.0631517,2020-04-06 12:04:00,357,1,0.217926,0.0285689,,,True,True,True,True,True,True,True
28,1,57,7,19,0.162578, 26.7536, 4.34954,,0.131618, 196.000,0.0344938,2020-04-06 12:04:00,435,1,0.162606,0.0353209,,,True,True,True,True,True,True,True
29,1,57,8,20,0.130522, 32.4396, 4.23408,,0.105666, 196.000,0.0303786,2020-04-06 12:04:00,516,1,0.130482,0.0611110,,,True,True,True,True,True,True,True
30,1,57,9,21,0.114202, 38.3381, 4.37830,,0.0924546, 196.000,0.0602458,2020-04-06 12:04:00,600,1,0.114233,0.0541479,,,True,True,True,True,True,True,True
31,1,57,10,22,0.0949205, 44.3810, 4.21266,,0.0768445, 196.000,0.0417727,2020-04-06 12:04:01,647,1,0.0947965,0.261554,,,True,True,True,True,True,True,True
32,1,57,11,23,0.0825416, 50.4932, 4.16779,,0.0668230, 196.000,0.0588121,2020-04-06 12:04:01,696,1,0.0825095,0.0777074,,,True,True,True,True,True,True,True
33,1,57,12,24,0.0736668, 56.5934, 4.16906,,0.0612125, 196.000,0.215642,2020-04-06 12:04:03,747,1,0.0736692,0.00658620,,,True,True,True,True,True,True,True
34,1,57,13,25,0.0655081, 62.5948, 4.10046,,0.0544331, 196.000,0.213473,2020-04-06 12:04:03,799,1,0.0655004,0.0235693,,,True,True,True,True,True,True,True
35,1,57,14,26,0.0608328, 68.4065, 4.16136,,0.0505482, 196.000,0.214647,2020-04-06 12:04:03,852,1,0.0608710,0.125431,,,True,True,True,True,True,True,True
36,1,57,15,27,0.0576822, 73.9358, 4.26478,,0.0479303, 196.000,0.216773,2020-04-06 12:04:03,906,1,0.0578070,0.431635,,,True,True,True,True,True,True,True
37,1,57,16,28,0.0524563, 79.0892, 4.14872,,0.0435879, 196.000,0.215656,2020-04-06 12:04:03,961,1,0.0523536,0.392344,,,True,True,True,True,True,True,True
38,1,57,17,29,0.0496381, 83.7758, 4.15847,,0.0412461, 196.000,0.219657,2020-04-06 12:04:03,1017,1,0.0496945,0.227063,,,True,True,True,True,True,True,True
39,1,57,18,30,0.0475338, 87.9092, 4.17866,,0.0394976, 196.000,0.217228,2020-04-06 12:04:03,1073,1,0.0475299,0.0164086,,,True,True,True,True,True,True,True
40,1,57,19,31,0.0455255, 91.4105, 4.16151,,0.0378288, 196.000,0.220996,2020-04-06 12:04:03,1129,1,0.0456170,0.401109,,,True,True,True,True,True,True,True
41,1,57,20,32,0.0446249, 94.2106, 4.20414,,0.0351348, 193.000,0.152271,2020-04-06 12:04:06,1185,1,0.0445726,0.234727,,,True,True,True,True,True,True,True
42,1,57,21,33,0.0434856, 96.2531, 4.18562,,0.0342378, 193.000,0.156260,2020-04-06 12:04:06,1241,1,0.0434254,0.276928,,,True,True,True,True,True,True,True
43,1,57,22,34,0.0431523, 97.4958, 4.20717,,0.0339754, 193.000,0.153641,2020-04-06 12:04:06,1297,1,0.0431348,0.0810343,,,True,True,True,True,True,True,True
44,1,57,23,35,0.0430241, 97.9130, 4.21261,,0.0338744, 193.000,0.154099,2020-04-06 12:04:06,1353,1,0.0430128,0.0523216,,,True,True,True,True,True,True,True
45,1,57,24,36,0.0431576, 97.4958, 4.20768,,0.0339795, 193.000,0.153622,2020-04-06 12:04:06,1409,1,0.0432204,0.290689,,,True,True,True,True,True,True,True
46,1,57,25,37,0.0442333, 96.2531, 4.25759,,0.0348265, 193.000,0.146153,2020-04-06 12:04:06,1465,1,0.0441967,0.165736,,,True,True,True,True,True,True,True
47,1,57,26,38,0.0435504, 94.2106, 4.10291,,0.0342888, 193.000,0.148445,2020-04-06 12:04:06,1521,1,0.0435099,0.186371,,,True,True,True,True,True,True,True
48,1,57,27,39,0.0454873, 91.4105, 4.15802,,0.0358138, 193.000,0.149384,2020-04-06 12:04:06,1577,1,0.0455896,0.448867,,,True,True,True,True,True,True,True
49,1,57,28,40,0.0475995, 87.9092, 4.18443,,0.0389828, 192.000,0.165458,2020-04-06 12:04:08,1633,1,0.0475660,0.140828,,,True,True,True,True,True,True,True
50,1,57,29,41,0.0494915, 83.7758, 4.14619,,0.0405323, 192.000,0.170728,2020-04-06 12:04:09,1689,1,0.0494640,0.111334,,,True,True,True,True,True,True,True
51,1,57,30,42,0.0530954, 79.0892, 4.19927,,0.0434838, 192.000,0.167419,2020-04-06 12:04:09,1745,1,0.0530506,0.168850,,,True,True,True,True,True,True,True
52,1,57,31,43,0.0570408, 73.9358, 4.21735,,0.0467150, 192.000,0.166542,2020-04-06 12:04:09,1801,1,0.0571913,0.526309,,,True,True,True,True,True,True,True
53,1,57,32,44,0.0605639, 68.4065, 4.14297,,0.0496004, 192.000,0.166531,2020-04-06 12:04:09,1857,1,0.0605190,0.148287,,,True,True,True,True,True,True,True
54,1,57,33,45,0.0661645, 62.5948, 4.14155,,0.0541872, 192.000,0.173473,2020-04-06 12:04:09,1913,1,0.0661732,0.0263233,,,True,True,True,True,True,True,True
55,1,57,34,46,0.0739085, 56.5934, 4.18273,,0.0605293, 192.000,0.166035,2020-04-06 12:04:09,1969,1,0.0738288,0.215886,,,True,True,True,True,True,True,True
56,1,57,35,47,0.0825652, 50.4932, 4.16899,,0.0676190, 192.000,0.166225,2020-04-06 12:04:09,2025,1,0.0825568,0.0203145,,,True,True,True,True,True,True,True
57,1,57,36,48,0.0954104, 44.3810, 4.23441,,0.0695247, 191.000,0.120533,2020-04-06 12:04:11,2081,1,0.0954785,0.142544,,,True,True,True,True,True,True,True
58,1,57,37,49,0.110848, 38.3381, 4.24970,,0.0807739, 191.000,0.121079,2020-04-06 12:04:11,2137,1,0.110875,0.0488550,,,True,True,True,True,True,True,True
59,1,57,38,50,0.129774, 32.4396, 4.20982,,0.0945654, 191.000,0.113361,2020-04-06 12:04:11,2193,1,0.129766,0.0129040,,,True,True,True,True,True,True,True
60,1,57,39,51,0.165971, 26.7536, 4.44032,,0.120941, 191.000,0.118156,2020-04-06 12:04:11,2249,1,0.165995,0.0294388,,,True,True,True,True,True,True,True
61,1,57,40,52,0.216453, 21.3409, 4.61931,,0.157727, 191.000,0.128132,2020-04-06 12:04:11,2305,1,0.216526,0.0679427,,,True,True,True,True,True,True,True
62,1,57,41,53,0.309964, 16.2550, 5.03847,,0.225868, 191.000,0.109577,2020-04-06 12:04:11,2361,1,0.310029,0.0420683,,,True,True,True,True,True,True,True
63,1,57,42,54,0.478886, 11.5420, 5.52728,,0.348960, 191.000,0.115858,2020-04-06 12:04:11,2417,1,0.478901,0.00614699,,,True,True,True,True,True,True,True
64,2,5,1,13, 1.77085, 4.00667, 7.09521,, 1.01309, 263.000,0.196872,2020-04-06 12:04:14,1,2, 1.78374, 1.44469,,,True,True,True,True,True,True,True
65,2,7,1,23, 1.89611, 3.70377, 7.02277,, 1.12119, 283.000,0.0993674,2020-04-06 12:04:16,9,2, 1.90954, 1.40580,,,True,True,True,True,True,True,True
66,2,14,3,6, 1.84740, 4.00667, 7.40191,, 1.39341, 204.000,0.0396438,2020-04-06 12:04:18,130,1, 1.84296,0.481163,,,True,True,True,True,True,True,True
67,2,14,4,7,0.746412, 9.16298, 6.83936,,0.562985, 204.000, 0.00000,2020-04-06 12:04:18,197,1,0.743371,0.818350,,,True,True,True,True,True,True,True
68,2,14,5,8,0.405607, 14.1372, 5.73413,,0.305931, 204.000,0.0451409,2020-04-06 12:04:18,267,1,0.404781,0.408173,,,True,True,True,True,True,True,True
69,2,14,6,9,0.281355, 17.2480, 4.85281,,0.212214, 204.000,0.0563583,2020-04-06 12:04:18,340,1,0.281205,0.106958,,,True,True,True,True,True,True,True
70,2,14,7,10,0.290473, 17.2480, 5.01007,,0.219091, 204.000, 0.00000,2020-04-06 12:04:18,416,1,0.290555,0.0564863,,,True,True,True,True,True,True,True
71,2,14,8,11,0.400045, 14.1372, 5.65550,,0.301736, 204.000,0.0323462,2020-04-06 12:04:19,495,1,0.399880,0.0822614,,,True,True,True,True,True,True,True
72,2,14,9,12,0.721108, 9.16298, 6.60750,,0.543899, 204.000, 0.00000,2020-04-06 12:04:19,577,1,0.720038,0.297332,,,True,True,True,True,True,True,True
73,2,14,10,13, 1.82874, 4.00667, 7.32715,, 1.37933, 204.000, 0.00000,2020-04-06 12:04:19,622,1, 1.82761,0.124103,,,True,True,True,True,True,True,True
74,2,24,3,8, 1.97008, 3.70377, 7.29672,, 1.01812, 360.000, 1.13106,2020-04-06 12:04:21,132,1, 1.96341,0.679096,,,True,True,True,True,True,True,True
75,2,24,4,9,0.785153, 8.40426, 6.59863,,0.405762, 360.000, 1.13276,2020-04-06 12:04:21,200,1,0.781847,0.845623,,,True,True,True,True,True,True,True
76,2,24,5,10,0.408296, 13.8317, 5.64742,,0.211005, 360.000, 1.13026,2020-04-06 12:04:21,271,1,0.407427,0.426477,,,True,True,True,True,True,True,True
77,2,24,6,11,0.258383, 19.6035, 5.06523,,0.133531, 360.000, 1.12828,2020-04-06 12:04:21,345,1,0.257985,0.308730,,,True,True,True,True,True,True,True
78,2,24,7,12,0.178772, 25.2317, 4.51073,,0.0923884, 360.000, 1.12568,2020-04-06 12:04:21,422,1,0.178565,0.232525,,,True,True,True,True,True,True,True
79,2,24,8,13,0.145176, 30.1593, 4.37841,,0.0750261, 360.000, 1.12787,2020-04-06 12:04:21,502,1,0.145047,0.178711,,,True,True,True,True,True,True,True
80,2,24,9,14,0.133540, 33.8325, 4.51798,,0.0690123, 360.000, 1.11806,2020-04-06 12:04:21,585,1,0.133367,0.259025,,,True,True,True,True,True,True,True
81,2,24,10,15,0.113394, 35.7978, 4.05924,,0.0586011, 360.000, 1.12438,2020-04-06 12:04:21,631,1,0.113192,0.357033,,,True,True,True,True,True,True,True
82,2,24,11,16,0.118838, 35.7978, 4.25413,,0.0614375, 340.000,0.330417,2020-04-06 12:04:24,679,1,0.118797,0.0689556,,,True,True,True,True,True,True,True
83,2,24,12,17,0.129008, 33.8325, 4.36466,,0.0666952, 340.000,0.333457,2020-04-06 12:04:24,729,1,0.128834,0.269870,,,True,True,True,True,True,True,True
84,2,24,13,18,0.149400, 30.1593, 4.50580,,0.0772377, 340.000,0.335587,2020-04-06 12:04:24,780,1,0.149323,0.103391,,,True,True,True,True,True,True,True
85,2,24,14,19,0.192977, 25.2317, 4.86913,,0.0997664, 340.000,0.334882,2020-04-06 12:04:24,832,1,0.192800,0.183260,,,True,True,True,True,True,True,True
86,2,24,15,20,0.253904, 19.6035, 4.97741,,0.131265, 340.000,0.334515,2020-04-06 12:04:24,885,1,0.253772,0.103876,,,True,True,True,True,True,True,True
87,2,24,16,21,0.437341, 13.8317, 6.04916,,0.226100, 340.000,0.333393,2020-04-06 12:04:24,939,1,0.436925,0.190459,,,True,True,True,True,True,True,True
88,2,24,17,22,0.869459, 8.40426, 7.30716,,0.449499, 340.000,0.332415,2020-04-06 12:04:24,994,1,0.867228,0.514606,,,True,True,True,True,True,True,True
89,2,24,18,23, 2.78728, 3.70377, 10.3234,, 1.44098, 340.000,0.353731,2020-04-06 12:04:24,1049,1, 2.77989,0.531055,,,True,True,True,True,True,True,True
90,2,58,5,17,0.472560, 11.5420, 5.45427,,0.332406, 234.000, 0.00000,2020-04-06 12:04:27,283,1,0.471438,0.475877,,,True,True,True,True,True,True,True
91,2,58,6,18,0.303995, 16.2550, 4.94144,,0.213835, 234.000, 0.00000,2020-04-06 12:04:27,358,1,0.303553,0.291244,,,True,True,True,True,True,True,True
92,2,58,7,19,0.211317, 21.3409, 4.50971,,0.148644, 234.000, 0.00000,2020-04-06 12:04:27,436,1,0.211101,0.205313,,,True,True,True,True,True,True,True
93,2,58,8,20,0.162137, 26.7536, 4.33774,,0.114049, 234.000,0.0458574,2020-04-06 12:04:27,517,1,0.161906,0.285226,,,True,True,True,True,True,True,True
94,2,58,9,21,0.137935, 32.4396, 4.47454,,0.0970251, 234.000, 0.00000,2020-04-06 12:04:27,601,1,0.137808,0.183702,,,True,True,True,True,True,True,True
95,2,58,10,22,0.111389, 38.3381, 4.27045,,0.0783527, 234.000,0.0578155,2020-04-06 12:04:27,648,1,0.111178,0.380003,,,True,True,True,True,True,True,True
96,2,58,11,23,0.0947239, 44.3810, 4.20394,,0.0666301, 234.000,0.0391715,2020-04-06 12:04:27,697,1,0.0946314,0.195540,,,True,True,True,True,True,True,True
97,2,58,12,24,0.0831196, 50.4932, 4.19698,,0.0584674, 234.000,0.0547314,2020-04-06 12:04:27,748,1,0.0830720,0.114579,,,True,True,True,True,True,True,True
98,2,58,13,25,0.0727322, 56.5934, 4.11616,,0.0494882, 230.000,0.0385951,2020-04-06 12:04:29,800,1,0.0726868,0.124889,,,True,True,True,True,True,True,True
99,2,58,14,26,0.0665953, 62.5948, 4.16851,,0.0453126, 230.000, 0.00000,2020-04-06 12:04:29,853,1,0.0665898,0.0163478,,,True,True,True,True,True,True,True
100,2,58,15,27,0.0625666, 68.4065, 4.27996,,0.0425714, 230.000,0.0317114,2020-04-06 12:04:29,907,1,0.0626586,0.293508,,,True,True,True,True,True,True,True
101,2,58,16,28,0.0561760, 73.9358, 4.15341,,0.0382231, 230.000, 0.00000,2020-04-06 12:04:29,962,1,0.0560338,0.507335,,,True,True,True,True,True,True,True
102,2,58,17,29,0.0526026, 79.0892, 4.16030,,0.0357917, 230.000,0.0377182,2020-04-06 12:04:29,1018,1,0.0526255,0.0870301,,,True,True,True,True,True,True,True
103,2,58,18,30,0.0498477, 83.7758, 4.17603,,0.0339172, 230.000,0.0398028,2020-04-06 12:04:29,1074,1,0.0498224,0.101444,,,True,True,True,True,True,True,True
104,2,58,19,31,0.0472873, 87.9092, 4.15699,,0.0321751, 230.000, 0.00000,2020-04-06 12:04:29,1130,1,0.0473494,0.262385,,,True,True,True,True,True,True,True
105,2,58,20,32,0.0459951, 91.4105, 4.20444,,0.0312959, 230.000, 0.00000,2020-04-06 12:04:29,1186,1,0.0459152,0.347956,,,True,True,True,True,True,True,True
106,2,58,21,33,0.0443786, 94.2106, 4.18093,,0.0303544, 228.000,0.0625939,2020-04-06 12:04:32,1242,1,0.0443062,0.326622,,,True,True,True,True,True,True,True
107,2,58,22,34,0.0436654, 96.2531, 4.20293,,0.0298666, 228.000,0.0709823,2020-04-06 12:04:32,1298,1,0.0436304,0.160695,,,True,True,True,True,True,True,True
108,2,58,23,35,0.0431158, 97.4958, 4.20361,,0.0294907, 228.000,0.0322135,2020-04-06 12:04:32,1354,1,0.0430992,0.0771499,,,True,True,True,True,True,True,True
109,2,58,24,36,0.0429448, 97.9130, 4.20485,,0.0293737, 228.000,0.0456190,2020-04-06 12:04:32,1410,1,0.0429908,0.214036,,,True,True,True,True,True,True,True
110,2,58,25,37,0.0436325, 97.4958, 4.25399,,0.0298441, 228.000,0.0549522,2020-04-06 12:04:32,1466,1,0.0435712,0.281629,,,True,True,True,True,True,True,True
111,2,58,26,38,0.0425862, 96.2531, 4.09905,,0.0291285, 228.000, 0.00000,2020-04-06 12:04:32,1522,1,0.0425755,0.0502942,,,True,True,True,True,True,True,True
112,2,58,27,39,0.0441650, 94.2106, 4.16081,,0.0302083, 228.000,0.0628966,2020-04-06 12:04:32,1578,1,0.0442524,0.394907,,,True,True,True,True,True,True,True
113,2,58,28,40,0.0457999, 91.4105, 4.18659,,0.0313266, 228.000,0.0606513,2020-04-06 12:04:32,1634,1,0.0457399,0.262521,,,True,True,True,True,True,True,True
114,2,58,29,41,0.0471197, 87.9092, 4.14226,,0.0321569, 228.000,0.0416707,2020-04-06 12:04:35,1690,1,0.0470990,0.0879828,,,True,True,True,True,True,True,True
115,2,58,30,42,0.0500169, 83.7758, 4.19020,,0.0341341, 228.000,0.0682602,2020-04-06 12:04:35,1746,1,0.0499773,0.158148,,,True,True,True,True,True,True,True
116,2,58,31,43,0.0531500, 79.0892, 4.20359,,0.0362723, 228.000,0.0369428,2020-04-06 12:04:35,1802,1,0.0533126,0.610097,,,True,True,True,True,True,True,True
117,2,58,32,44,0.0559241, 73.9358, 4.13479,,0.0381655, 228.000,0.0351102,2020-04-06 12:04:35,1858,1,0.0558772,0.167752,,,True,True,True,True,True,True,True
118,2,58,33,45,0.0603334, 68.4065, 4.12720,,0.0411747, 228.000,0.0731031,2020-04-06 12:04:35,1914,1,0.0603373,0.0127831,,,True,True,True,True,True,True,True
119,2,58,34,46,0.0664049, 62.5948, 4.15660,,0.0453182, 228.000,0.0593581,2020-04-06 12:04:35,1970,1,0.0663354,0.209418,,,True,True,True,True,True,True,True
120,2,58,35,47,0.0730420, 56.5934, 4.13370,,0.0498477, 228.000,0.0539644,2020-04-06 12:04:35,2026,1,0.0730319,0.0277427,,,True,True,True,True,True,True,True
121,2,58,36,48,0.0828553, 50.4932, 4.18363,,0.0565448, 228.000,0.0336017,2020-04-06 12:04:35,2082,1,0.0829287,0.176980,,,True,True,True,True,True,True,True
122,2,58,37,49,0.0942574, 44.3810, 4.18324,,0.0639846, 228.000,0.0947103,2020-04-06 12:04:37,2138,1,0.0942854,0.0593835,,,True,True,True,True,True,True,True
123,2,58,38,50,0.107950, 38.3381, 4.13861,,0.0732798, 228.000,0.0826967,2020-04-06 12:04:37,2194,1,0.107939,0.0204958,,,True,True,True,True,True,True,True
124,2,58,39,51,0.132968, 32.4396, 4.31342,,0.0902623, 228.000,0.0735634,2020-04-06 12:04:37,2250,1,0.132987,0.0288727,,,True,True,True,True,True,True,True
125,2,58,40,52,0.165679, 26.7536, 4.43250,,0.112467, 228.000,0.0834909,2020-04-06 12:04:37,2306,1,0.165738,0.0718712,,,True,True,True,True,True,True,True
126,2,58,41,53,0.221433, 21.3409, 4.72560,,0.150315, 228.000,0.0883476,2020-04-06 12:04:38,2362,1,0.221460,0.0238829,,,True,True,True,True,True,True,True
127,2,58,42,54,0.309435, 16.2550, 5.02987,,0.210054, 228.000,0.0730290,2020-04-06 12:04:38,2418,1,0.309458,0.0147241,,,True,True,True,True,True,True,True
128,2,58,43,55,0.458672, 11.5420, 5.29397,,0.311360, 228.000,0.0921763,2020-04-06 12:04:38,2473,1,0.458554,0.0513444,,,True,True,True,True,True,True,True
129,3,6,1,13,0.669574, 9.16298, 6.13529,,0.429259, 240.000,0.0756886,2020-04-06 12:04:40,2,2,0.669866,0.0870748,,,True,True,True,True,True,True,True
130,3,6,2,14, 1.83853, 4.00667, 7.36638,, 1.17867, 240.000,0.0675339,2020-04-06 12:04:40,66,2, 1.84296,0.481163,,,True,True,True,True,True,True,True
131,3,8,1,23,0.724760, 8.40426, 6.09107,,0.505785, 219.000,0.0590171,2020-04-06 12:04:42,10,2,0.724923,0.0451840,,,True,True,True,True,True,True,True
132,3,8,2,24, 1.95674, 3.70377, 7.24734,, 1.36555, 219.000,0.102538,2020-04-06 12:04:42,74,2, 1.96341,0.679096,,,True,True,True,True,True,True,True
133,3,15,4,7, 2.28077, 4.00667, 9.13829,, 1.50482, 236.000,0.0593426,2020-04-06 12:04:45,198,1, 2.27459,0.543031,,,True,True,True,True,True,True,True
134,3,15,5,8,0.754668, 9.16298, 6.91501,,0.497920, 236.000,0.0634037,2020-04-06 12:04:45,268,1,0.754727,0.0154592,,,True,True,True,True,True,True,True
135,3,15,6,9,0.392726, 14.1372, 5.55203,,0.259115, 236.000, 0.00000,2020-04-06 12:04:45,341,1,0.392968,0.123243,,,True,True,True,True,True,True,True
136,3,15,7,10,0.300730, 17.2480, 5.18698,,0.198418, 236.000, 0.00000,2020-04-06 12:04:45,417,1,0.300949,0.145262,,,True,True,True,True,True,True,True
137,3,15,8,11,0.325275, 17.2480, 5.61034,,0.214612, 236.000,0.0367640,2020-04-06 12:04:45,496,1,0.325214,0.0378062,,,True,True,True,True,True,True,True
138,3,15,9,12,0.469094, 14.1372, 6.63166,,0.309502, 236.000, 0.00000,2020-04-06 12:04:45,578,1,0.468574,0.221799,,,True,True,True,True,True,True,True
139,3,15,10,13,0.835704, 9.16298, 7.65754,,0.551387, 236.000,0.0404798,2020-04-06 12:04:45,623,1,0.835020,0.163940,,,True,True,True,True,True,True,True
140,3,15,11,14, 2.46249, 4.00667, 9.86640,, 1.62472, 236.000,0.0549633,2020-04-06 12:04:45,670,1, 2.46076,0.141354,,,True,True,True,True,True,True,True
141,3,25,4,9, 2.37549, 3.70377, 8.79826,, 1.46361, 264.000,0.0462007,2020-04-06 12:04:47,201,1, 2.36959,0.497723,,,True,True,True,True,True,True,True
142,3,25,5,10,0.795200, 8.40426, 6.68306,,0.489948, 264.000,0.0487807,2020-04-06 12:04:47,272,1,0.795366,0.0417917,,,True,True,True,True,True,True,True
143,3,25,6,11,0.406587, 13.8317, 5.62377,,0.250511, 264.000,0.0674621,2020-04-06 12:04:48,346,1,0.406687,0.0492691,,,True,True,True,True,True,True,True
144,3,25,7,12,0.244154, 19.6035, 4.78628,,0.150431, 264.000,0.0396860,2020-04-06 12:04:48,423,1,0.244207,0.0440265,,,True,True,True,True,True,True,True
145,3,25,8,13,0.178671, 25.2317, 4.50818,,0.110085, 264.000,0.0383340,2020-04-06 12:04:48,503,1,0.178697,0.0290066,,,True,True,True,True,True,True,True
146,3,25,9,14,0.153563, 30.1593, 4.63134,,0.0946149, 264.000,0.0446019,2020-04-06 12:04:48,586,1,0.153512,0.0661883,,,True,True,True,True,True,True,True
147,3,25,10,15,0.121821, 33.8325, 4.12150,,0.0750575, 264.000,0.0688805,2020-04-06 12:04:48,632,1,0.121715,0.173063,,,True,True,True,True,True,True,True
148,3,25,11,16,0.117795, 35.7978, 4.21678,,0.0725770, 264.000,0.0581451,2020-04-06 12:04:48,680,1,0.117844,0.0845344,,,True,True,True,True,True,True,True
149,3,25,12,17,0.119343, 35.7978, 4.27221,,0.0722431, 269.000,0.0420801,2020-04-06 12:04:51,730,1,0.119284,0.0985085,,,True,True,True,True,True,True,True
150,3,25,13,18,0.127686, 33.8325, 4.31995,,0.0772937, 269.000,0.0393305,2020-04-06 12:04:51,781,1,0.127668,0.0287895,,,True,True,True,True,True,True,True
151,3,25,14,19,0.151931, 30.1593, 4.58214,,0.0919701, 269.000, 0.00000,2020-04-06 12:04:51,833,1,0.151895,0.0474354,,,True,True,True,True,True,True,True
152,3,25,15,20,0.185395, 25.2317, 4.67784,,0.112227, 269.000,0.0383151,2020-04-06 12:04:51,886,1,0.185379,0.0180792,,,True,True,True,True,True,True,True
153,3,25,16,21,0.270660, 19.6035, 5.30590,,0.163842, 269.000, 0.00000,2020-04-06 12:04:51,940,1,0.270623,0.0277368,,,True,True,True,True,True,True,True
154,3,25,17,22,0.439933, 13.8317, 6.08501,,0.266310, 269.000, 0.00000,2020-04-06 12:04:51,995,1,0.439718,0.0976766,,,True,True,True,True,True,True,True
