meas,a,b,m,n,r,k,rhoa,ip,v,ctc,stk,datetime,rec_num,rec_fnd,rec_avg,rec_err,rec_ip_avg,rec_ip_err,rec_valid,k_valid,rhoa_valid,v_valid,ctc_valid,stk_valid,valid
1,1,13,2,5, 1.83933, 4.00667, 7.36960, 1.00000, 1.63418, 165.000,0.190359,2020-05-14 12:48:26,64,1, 1.83676,0.280430, 1.83676,0.280430,True,True,True,True,True,True,True
2,1,13,3,6,0.709399, 9.16298, 6.50021, 1.00000,0.630274, 165.000,0.186014,2020-05-14 12:48:26,129,1,0.708601,0.225377,0.708601,0.225377,True,True,True,True,True,True,True
3,1,13,4,7,0.411968, 14.1372, 5.82406, 1.00000,0.366018, 165.000,0.186767,2020-05-14 12:48:26,196,1,0.411763,0.0993890,0.411763,0.0993890,True,True,True,True,True,True,True
4,1,13,5,8,0.295065, 17.2480, 5.08927, 1.00000,0.262154, 165.000,0.178864,2020-05-14 12:48:26,266,1,0.294989,0.0516345,0.294989,0.0516345,True,True,True,True,True,True,True
5,1,13,6,9,0.257473, 17.2480, 4.44088, 1.00000,0.228755, 165.000,0.179362,2020-05-14 12:48:26,339,1,0.257532,0.0459516,0.257532,0.0459516,True,True,True,True,True,True,True
6,1,13,7,10,0.358257, 14.1372, 5.06474, 1.00000,0.318298, 165.000,0.182313,2020-05-14 12:48:26,415,1,0.358403,0.0812175,0.358403,0.0812175,True,True,True,True,True,True,True
7,1,13,8,11,0.687983, 9.16298, 6.30397, 1.00000,0.611247, 165.000,0.183968,2020-05-14 12:48:26,494,1,0.687715,0.0778304,0.687715,0.0778304,True,True,True,True,True,True,True
8,1,13,9,12, 1.92163, 4.00667, 7.69933, 1.00000, 1.70729, 165.000,0.178019,2020-05-14 12:48:26,576,1, 1.91557,0.632690, 1.91557,0.632690,True,True,True,True,True,True,True
9,1,23,2,7, 1.96961, 3.70377, 7.29499, 1.00000, 1.14638, 130.000,0.0441476,2020-05-14 12:48:29,65,1, 1.96716,0.249657, 1.96716,0.249657,True,True,True,True,True,True,True
10,1,23,3,8,0.757936, 8.40426, 6.36989, 1.00000,0.441145, 130.000,0.0573508,2020-05-14 12:48:29,131,1,0.757292,0.170218,0.757292,0.170218,True,True,True,True,True,True,True
11,1,23,4,9,0.405958, 13.8317, 5.61507, 1.00000,0.236281, 130.000,0.0378363,2020-05-14 12:48:29,199,1,0.405752,0.101373,0.405752,0.101373,True,True,True,True,True,True,True
12,1,23,5,10,0.254420, 19.6035, 4.98753, 1.00000,0.148081, 130.000,0.0603723,2020-05-14 12:48:29,270,1,0.254368,0.0410292,0.254368,0.0410292,True,True,True,True,True,True,True
13,1,23,6,11,0.175276, 25.2317, 4.42250, 1.00000,0.102016, 130.000,0.0438165,2020-05-14 12:48:29,344,1,0.175355,0.0910533,0.175355,0.0910533,True,True,True,True,True,True,True
14,1,23,7,12,0.134467, 30.1593, 4.05544, 1.00000,0.0782646, 130.000,0.0403759,2020-05-14 12:48:29,421,1,0.134490,0.0331111,0.134490,0.0331111,True,True,True,True,True,True,True
15,1,23,8,13,0.119005, 33.8325, 4.02623, 1.00000,0.0692648, 130.000,0.0456220,2020-05-14 12:48:29,501,1,0.118977,0.0461256,0.118977,0.0461256,True,True,True,True,True,True,True
16,1,23,9,14,0.113595, 35.7978, 4.06644, 1.00000,0.0661161, 130.000, 0.00000,2020-05-14 12:48:29,584,1,0.113598,0.00539887,0.113598,0.00539887,True,True,True,True,True,True,True
17,1,23,10,15,0.105874, 35.7978, 3.79007, 1.00000,0.112951, 135.000,0.225585,2020-05-14 12:48:31,630,1,0.105825,0.0936415,0.105825,0.0936415,True,True,True,True,True,True,True
18,1,23,11,16,0.118478, 33.8325, 4.00842, 1.00000,0.126397, 135.000,0.225163,2020-05-14 12:48:31,678,1,0.118498,0.0337440,0.118498,0.0337440,True,True,True,True,True,True,True
19,1,23,12,17,0.139310, 30.1593, 4.20149, 1.00000,0.148621, 135.000,0.223992,2020-05-14 12:48:31,728,1,0.139304,0.00856903,0.139304,0.00856903,True,True,True,True,True,True,True
20,1,23,13,18,0.175998, 25.2317, 4.44073, 1.00000,0.187761, 135.000,0.226671,2020-05-14 12:48:31,779,1,0.175888,0.124921,0.175888,0.124921,True,True,True,True,True,True,True
21,1,23,14,19,0.262296, 19.6035, 5.14194, 1.00000,0.279828, 135.000,0.224781,2020-05-14 12:48:31,831,1,0.261688,0.465041,0.261688,0.465041,True,True,True,True,True,True,True
22,1,23,15,20,0.400900, 13.8317, 5.54511, 1.00000,0.427695, 135.000,0.221326,2020-05-14 12:48:31,884,1,0.400974,0.0371156,0.400974,0.0371156,True,True,True,True,True,True,True
23,1,23,16,21,0.815533, 8.40426, 6.85395, 1.00000,0.870042, 135.000,0.222185,2020-05-14 12:48:31,938,1,0.814794,0.181355,0.814794,0.181355,True,True,True,True,True,True,True
24,1,23,17,22, 2.23486, 3.70377, 8.27740, 1.00000, 2.38423, 135.000,0.222202,2020-05-14 12:48:31,993,1, 2.23243,0.217223, 2.23243,0.217223,True,True,True,True,True,True,True
25,1,57,4,16,0.469539, 11.5420, 5.41940, 1.00000,0.438317, 146.000,0.0804897,2020-05-14 12:48:34,210,1,0.469442,0.0413163,0.469442,0.0413163,True,True,True,True,True,True,True
26,1,57,5,17,0.300190, 16.2550, 4.87959, 1.00000,0.280229, 146.000,0.0844667,2020-05-14 12:48:34,282,1,0.300244,0.0359971,0.300244,0.0359971,True,True,True,True,True,True,True
27,1,57,6,18,0.206811, 21.3409, 4.41354, 1.00000,0.193059, 146.000,0.0866574,2020-05-14 12:48:34,357,1,0.206909,0.0943272,0.206909,0.0943272,True,True,True,True,True,True,True
28,1,57,7,19,0.155489, 26.7536, 4.15990, 1.00000,0.145150, 146.000,0.0859110,2020-05-14 12:48:34,435,1,0.155390,0.127896,0.155390,0.127896,True,True,True,True,True,True,True
29,1,57,8,20,0.126871, 32.4396, 4.11564, 1.00000,0.118435, 146.000,0.0744715,2020-05-14 12:48:34,516,1,0.126872,0.00214231,0.126872,0.00214231,True,True,True,True,True,True,True
30,1,57,9,21,0.110051, 38.3381, 4.21916, 1.00000,0.102734, 146.000,0.0768007,2020-05-14 12:48:34,600,1,0.110103,0.0946183,0.110103,0.0946183,True,True,True,True,True,True,True
31,1,57,10,22,0.0933245, 44.3810, 4.14183, 1.00000,0.0871189, 146.000,0.0847118,2020-05-14 12:48:34,647,1,0.0933120,0.0267179,0.0933120,0.0267179,True,True,True,True,True,True,True
32,1,57,11,23,0.0812215, 50.4932, 4.10113, 1.00000,0.0758206, 146.000,0.0862562,2020-05-14 12:48:34,696,1,0.0811873,0.0841264,0.0811873,0.0841264,True,True,True,True,True,True,True
33,1,57,12,24,0.0726957, 56.5934, 4.11410, 1.00000,0.0710900, 151.000,0.0793361,2020-05-14 12:48:37,747,1,0.0727273,0.0870429,0.0727273,0.0870429,True,True,True,True,True,True,True
34,1,57,13,25,0.0654807, 62.5948, 4.09875, 1.00000,0.0640344, 151.000,0.0657459,2020-05-14 12:48:37,799,1,0.0655087,0.0852315,0.0655087,0.0852315,True,True,True,True,True,True,True
35,1,57,14,26,0.0605432, 68.4065, 4.14155, 1.00000,0.0592059, 151.000,0.0744858,2020-05-14 12:48:37,852,1,0.0605169,0.0869791,0.0605169,0.0869791,True,True,True,True,True,True,True
36,1,57,15,27,0.0575012, 73.9358, 4.25139, 1.00000,0.0562311, 151.000,0.0709572,2020-05-14 12:48:37,906,1,0.0574670,0.119115,0.0574670,0.119115,True,True,True,True,True,True,True
37,1,57,16,28,0.0524928, 79.0892, 4.15161, 1.00000,0.0513333, 151.000,0.0685715,2020-05-14 12:48:37,961,1,0.0524472,0.174049,0.0524472,0.174049,True,True,True,True,True,True,True
38,1,57,17,29,0.0497087, 83.7758, 4.16439, 1.00000,0.0486107, 151.000,0.0724120,2020-05-14 12:48:37,1017,1,0.0497062,0.00985591,0.0497062,0.00985591,True,True,True,True,True,True,True
39,1,57,18,30,0.0474291, 87.9092, 4.16945, 1.00000,0.0463814, 151.000,0.0702868,2020-05-14 12:48:37,1073,1,0.0474966,0.284441,0.0474966,0.284441,True,True,True,True,True,True,True
40,1,57,19,31,0.0447869, 91.4105, 4.09399, 1.00000,0.0437976, 151.000,0.0744333,2020-05-14 12:48:37,1129,1,0.0448671,0.357634,0.0448671,0.357634,True,True,True,True,True,True,True
41,1,57,20,32,0.0431845, 94.2106, 4.06844, 1.00000,0.0423408, 151.000,0.0965971,2020-05-14 12:48:39,1185,1,0.0431630,0.0998008,0.0431630,0.0998008,True,True,True,True,True,True,True
42,1,57,21,33,0.0425055, 96.2531, 4.09128, 1.00000,0.0416751, 151.000,0.0981401,2020-05-14 12:48:39,1241,1,0.0425517,0.217361,0.0425517,0.217361,True,True,True,True,True,True,True
43,1,57,22,34,0.0421088, 97.4958, 4.10543, 1.00000,0.0412861, 151.000,0.0964005,2020-05-14 12:48:39,1297,1,0.0421646,0.264810,0.0421646,0.264810,True,True,True,True,True,True,True
44,1,57,23,35,0.0430528, 97.9130, 4.21543, 1.00000,0.0422117, 151.000,0.0888379,2020-05-14 12:48:39,1353,1,0.0431137,0.282641,0.0431137,0.282641,True,True,True,True,True,True,True
45,1,57,24,36,0.0429579, 97.4958, 4.18821, 1.00000,0.0421186, 151.000,0.0944951,2020-05-14 12:48:40,1409,1,0.0429377,0.0939570,0.0429377,0.0939570,True,True,True,True,True,True,True
46,1,57,25,37,0.0442016, 96.2531, 4.25454, 1.00000,0.0433381, 151.000,0.0865289,2020-05-14 12:48:40,1465,1,0.0442187,0.0771959,0.0442187,0.0771959,True,True,True,True,True,True,True
47,1,57,26,38,0.0440535, 94.2106, 4.15031, 1.00000,0.0431929, 151.000,0.0970067,2020-05-14 12:48:40,1521,1,0.0440144,0.177751,0.0440144,0.177751,True,True,True,True,True,True,True
48,1,57,27,39,0.0455699, 91.4105, 4.16556, 1.00000,0.0446796, 151.000,0.0984789,2020-05-14 12:48:40,1577,1,0.0455214,0.213067,0.0455214,0.213067,True,True,True,True,True,True,True
49,1,57,28,40,0.0475049, 87.9092, 4.17612, 1.00000,0.0466580, 149.000,0.126881,2020-05-14 12:48:42,1633,1,0.0475056,0.00330066,0.0475056,0.00330066,True,True,True,True,True,True,True
50,1,57,29,41,0.0491249, 83.7758, 4.11548, 1.00000,0.0482492, 149.000,0.122696,2020-05-14 12:48:42,1689,1,0.0490977,0.110989,0.0490977,0.110989,True,True,True,True,True,True,True
51,1,57,30,42,0.0523034, 79.0892, 4.13663, 1.00000,0.0513710, 149.000,0.126336,2020-05-14 12:48:42,1745,1,0.0522729,0.116538,0.0522729,0.116538,True,True,True,True,True,True,True
52,1,57,31,43,0.0563759, 73.9358, 4.16820, 1.00000,0.0553710, 149.000,0.124253,2020-05-14 12:48:42,1801,1,0.0562968,0.281151,0.0562968,0.281151,True,True,True,True,True,True,True
53,1,57,32,44,0.0589058, 68.4065, 4.02954, 1.00000,0.0578557, 149.000,0.123238,2020-05-14 12:48:42,1857,1,0.0588689,0.125319,0.0588689,0.125319,True,True,True,True,True,True,True
54,1,57,33,45,0.0653312, 62.5948, 4.08939, 1.00000,0.0641666, 149.000,0.123896,2020-05-14 12:48:42,1913,1,0.0653077,0.0719348,0.0653077,0.0719348,True,True,True,True,True,True,True
55,1,57,34,46,0.0724911, 56.5934, 4.10252, 1.00000,0.0711988, 149.000,0.128935,2020-05-14 12:48:42,1969,1,0.0724925,0.00399903,0.0724925,0.00399903,True,True,True,True,True,True,True
56,1,57,35,47,0.0804971, 50.4932, 4.06456, 1.00000,0.0790622, 149.000,0.127621,2020-05-14 12:48:42,2025,1,0.0804863,0.0270245,0.0804863,0.0270245,True,True,True,True,True,True,True
57,1,57,36,48,0.0923401, 44.3810, 4.09815, 1.00000,0.0903414, 148.000,0.134933,2020-05-14 12:48:45,2081,1,0.0923880,0.103612,0.0923880,0.103612,True,True,True,True,True,True,True
58,1,57,37,49,0.107686, 38.3381, 4.12848, 1.00000,0.105355, 148.000,0.136016,2020-05-14 12:48:45,2137,1,0.107636,0.0938696,0.107636,0.0938696,True,True,True,True,True,True,True
59,1,57,38,50,0.122995, 32.4396, 3.98992, 1.00000,0.120333, 148.000,0.136288,2020-05-14 12:48:45,2193,1,0.123075,0.128446,0.123075,0.128446,True,True,True,True,True,True,True
60,1,57,39,51,0.157004, 26.7536, 4.20042, 1.00000,0.153606, 148.000,0.134175,2020-05-14 12:48:45,2249,1,0.157016,0.0158544,0.157016,0.0158544,True,True,True,True,True,True,True
61,1,57,40,52,0.203371, 21.3409, 4.34013, 1.00000,0.198969, 148.000,0.139017,2020-05-14 12:48:45,2305,1,0.203406,0.0342119,0.203406,0.0342119,True,True,True,True,True,True,True
62,1,57,41,53,0.287495, 16.2550, 4.67323, 1.00000,0.281272, 148.000,0.136452,2020-05-14 12:48:45,2361,1,0.287418,0.0531086,0.287418,0.0531086,True,True,True,True,True,True,True
63,1,57,42,54,0.434251, 11.5420, 5.01211, 1.00000,0.424852, 148.000,0.139531,2020-05-14 12:48:45,2417,1,0.434220,0.0143863,0.434220,0.0143863,True,True,True,True,True,True,True
64,2,5,1,13, 1.83418, 4.00667, 7.34897, 1.00000, 1.59467, 169.000,0.0424977,2020-05-14 12:48:47,1,2, 1.83676,0.280430, 1.83676,0.280430,True,True,True,True,True,True,True
65,2,7,1,23, 1.96470, 3.70377, 7.27680, 1.00000, 1.55375, 182.000,0.209030,2020-05-14 12:48:49,9,2, 1.96716,0.249657, 1.96716,0.249657,True,True,True,True,True,True,True
66,2,14,3,6, 1.83111, 4.00667, 7.33666, 1.00000, 1.93203, 131.000,0.0890929,2020-05-14 12:48:52,130,1, 1.82703,0.446990, 1.82703,0.446990,True,True,True,True,True,True,True
67,2,14,4,7,0.697907, 9.16298, 6.39491, 1.00000,0.736371, 131.000,0.0889226,2020-05-14 12:48:52,197,1,0.697384,0.150083,0.697384,0.150083,True,True,True,True,True,True,True
68,2,14,5,8,0.384455, 14.1372, 5.43511, 1.00000,0.405643, 131.000,0.0877372,2020-05-14 12:48:52,267,1,0.384450,0.00264404,0.384450,0.00264404,True,True,True,True,True,True,True
69,2,14,6,9,0.260552, 17.2480, 4.49400, 1.00000,0.274912, 131.000,0.0802802,2020-05-14 12:48:52,340,1,0.260589,0.0280077,0.260589,0.0280077,True,True,True,True,True,True,True
70,2,14,7,10,0.264750, 17.2480, 4.56640, 1.00000,0.279341, 131.000,0.0865609,2020-05-14 12:48:52,416,1,0.264816,0.0496175,0.264816,0.0496175,True,True,True,True,True,True,True
71,2,14,8,11,0.371253, 14.1372, 5.24847, 1.00000,0.391714, 131.000,0.0872832,2020-05-14 12:48:52,495,1,0.371223,0.0160408,0.371223,0.0160408,True,True,True,True,True,True,True
72,2,14,9,12,0.661269, 9.16298, 6.05919, 1.00000,0.697712, 131.000,0.0894781,2020-05-14 12:48:52,577,1,0.660633,0.192283,0.660633,0.192283,True,True,True,True,True,True,True
73,2,14,10,13, 1.69991, 4.00667, 6.81098, 1.00000, 1.79360, 131.000,0.0823765,2020-05-14 12:48:52,622,1, 1.69989,0.00260017, 1.69989,0.00260017,True,True,True,True,True,True,True
74,2,24,3,8, 1.93619, 3.70377, 7.17122, 1.00000, 1.96631, 137.000,0.0552050,2020-05-14 12:48:55,132,1, 1.93316,0.313460, 1.93316,0.313460,True,True,True,True,True,True,True
75,2,24,4,9,0.730118, 8.40426, 6.13610, 1.00000,0.741473, 137.000,0.0479181,2020-05-14 12:48:55,200,1,0.729529,0.161518,0.729529,0.161518,True,True,True,True,True,True,True
76,2,24,5,10,0.383261, 13.8317, 5.30113, 1.00000,0.389221, 137.000,0.0372539,2020-05-14 12:48:55,271,1,0.383269,0.00429307,0.383269,0.00429307,True,True,True,True,True,True,True
77,2,24,6,11,0.233682, 19.6035, 4.58099, 1.00000,0.237316, 137.000,0.0529252,2020-05-14 12:48:55,345,1,0.233781,0.0852813,0.233781,0.0852813,True,True,True,True,True,True,True
78,2,24,7,12,0.162835, 25.2317, 4.10859, 1.00000,0.165367, 137.000,0.0489820,2020-05-14 12:48:55,422,1,0.162830,0.00589450,0.162830,0.00589450,True,True,True,True,True,True,True
79,2,24,8,13,0.133755, 30.1593, 4.03395, 1.00000,0.135835, 137.000,0.0376928,2020-05-14 12:48:55,502,1,0.133753,0.00288293,0.133753,0.00288293,True,True,True,True,True,True,True
80,2,24,9,14,0.121050, 33.8325, 4.09544, 1.00000,0.122933, 137.000,0.0510848,2020-05-14 12:48:55,585,1,0.121026,0.0394955,0.121026,0.0394955,True,True,True,True,True,True,True
81,2,24,10,15,0.106394, 35.7978, 3.80867, 1.00000,0.108049, 137.000,0.0410926,2020-05-14 12:48:55,631,1,0.106352,0.0794448,0.106352,0.0794448,True,True,True,True,True,True,True
82,2,24,11,16,0.110289, 35.7978, 3.94809, 1.00000,0.112265, 142.000,0.0394602,2020-05-14 12:48:57,679,1,0.110309,0.0372289,0.110309,0.0372289,True,True,True,True,True,True,True
83,2,24,12,17,0.120661, 33.8325, 4.08227, 1.00000,0.122823, 142.000,0.0465710,2020-05-14 12:48:57,729,1,0.120660,0.00218300,0.120660,0.00218300,True,True,True,True,True,True,True
84,2,24,13,18,0.140488, 30.1593, 4.23701, 1.00000,0.143005, 142.000,0.0437746,2020-05-14 12:48:57,780,1,0.140417,0.101048,0.140417,0.101048,True,True,True,True,True,True,True
