meas,a,b,m,n,r,k,rhoa,ip,v,ctc,stk,datetime,rec_num,rec_fnd,rec_avg,rec_err,rec_ip_avg,rec_ip_err,rec_valid,k_valid,rhoa_valid,v_valid,ctc_valid,stk_valid,valid
1,1,13,2,5, 1.64695, 4.00667, 6.59879, 1.00000,0.987128, 238.000,0.0862502,2020-04-20 16:33:25,64,1, 1.62377, 2.85506, 1.62377, 2.85506,True,True,True,True,True,True,True
2,1,13,3,6,0.585265, 9.16298, 5.36277, 1.00000,0.350788, 238.000,0.0990626,2020-04-20 16:33:25,129,1,0.585298,0.0111429,0.585298,0.0111429,True,True,True,True,True,True,True
3,1,13,4,7,0.382902, 14.1372, 5.41315, 1.00000,0.229499, 238.000,0.0756867,2020-04-20 16:33:25,196,1,0.381368,0.804505,0.381368,0.804505,True,True,True,True,True,True,True
4,1,13,5,8,0.295984, 17.2480, 5.10512, 1.00000,0.177403, 238.000,0.0979128,2020-04-20 16:33:25,266,1,0.296012,0.0186614,0.296012,0.0186614,True,True,True,True,True,True,True
5,1,13,6,9,0.240768, 17.2480, 4.15276, 1.00000,0.144308, 238.000,0.112606,2020-04-20 16:33:25,339,1,0.241166,0.329566,0.241166,0.329566,True,True,True,True,True,True,True
6,1,13,7,10,0.410537, 14.1372, 5.80383, 1.00000,0.246062, 238.000,0.0933911,2020-04-20 16:33:25,415,1,0.411580,0.506540,0.411580,0.506540,True,True,True,True,True,True,True
7,1,13,8,11,0.712449, 9.16298, 6.52816, 1.00000,0.427018, 238.000,0.0704888,2020-04-20 16:33:26,494,1,0.711623,0.232300,0.711623,0.232300,True,True,True,True,True,True,True
8,1,13,9,12, 2.45674, 4.00667, 9.84336, 1.00000, 1.47249, 238.000,0.105563,2020-04-20 16:33:26,576,1, 2.44989,0.559457, 2.44989,0.559457,True,True,True,True,True,True,True
9,1,23,2,7, 1.76721, 3.70377, 6.54534, 1.00000,0.764090, 433.000, 2.62743,2020-04-20 16:33:28,65,1, 1.73964, 3.16997, 1.73964, 3.16997,False,True,True,True,True,True,False
10,1,23,3,8,0.640052, 8.40426, 5.37917, 1.00000,0.276740, 433.000, 2.68888,2020-04-20 16:33:28,131,1,0.640265,0.0664200,0.640265,0.0664200,True,True,True,True,True,True,True
11,1,23,4,9,0.381260, 13.8317, 5.27347, 1.00000,0.164846, 433.000, 2.68239,2020-04-20 16:33:28,199,1,0.380301,0.504209,0.380301,0.504209,True,True,True,True,True,True,True
12,1,23,5,10,0.250371, 19.6035, 4.90817, 1.00000,0.108253, 433.000, 2.68500,2020-04-20 16:33:28,270,1,0.250462,0.0719336,0.250462,0.0719336,True,True,True,True,True,True,True
13,1,23,6,11,0.178734, 25.2317, 4.50975, 1.00000,0.0772791, 433.000, 2.68624,2020-04-20 16:33:28,344,1,0.178908,0.194951,0.178908,0.194951,True,True,True,True,True,True,True
14,1,23,7,12,0.145263, 30.1593, 4.38103, 1.00000,0.0628075, 433.000, 2.68328,2020-04-20 16:33:28,421,1,0.145575,0.428484,0.145575,0.428484,True,True,True,True,True,True,True
15,1,23,8,13,0.119327, 33.8325, 4.03712, 1.00000,0.0515933, 433.000, 2.67031,2020-04-20 16:33:28,501,1,0.119282,0.0749242,0.119282,0.0749242,True,True,True,True,True,True,True
16,1,23,9,14,0.125062, 35.7978, 4.47694, 1.00000,0.0540731, 433.000, 2.67952,2020-04-20 16:33:28,584,1,0.124978,0.133611,0.124978,0.133611,True,True,True,True,True,True,True
17,1,23,10,15,0.105949, 35.7978, 3.79272, 1.00000,0.0494238, 358.000,0.712005,2020-04-20 16:33:31,630,1,0.105762,0.353807,0.105762,0.353807,True,True,True,True,True,True,True
18,1,23,11,16,0.124894, 33.8325, 4.22547, 1.00000,0.0582614, 358.000,0.716941,2020-04-20 16:33:31,678,1,0.124859,0.0554081,0.124859,0.0554081,True,True,True,True,True,True,True
19,1,23,12,17,0.139893, 30.1593, 4.21907, 1.00000,0.0652583, 358.000,0.718223,2020-04-20 16:33:31,728,1,0.139905,0.0179536,0.139905,0.0179536,True,True,True,True,True,True,True
20,1,23,13,18,0.182486, 25.2317, 4.60443, 1.00000,0.0851275, 358.000,0.724208,2020-04-20 16:33:31,779,1,0.182595,0.119323,0.182595,0.119323,True,True,True,True,True,True,True
21,1,23,14,19,0.250525, 19.6035, 4.91117, 1.00000,0.116867, 358.000,0.724415,2020-04-20 16:33:31,831,1,0.250306,0.174220,0.250306,0.174220,True,True,True,True,True,True,True
22,1,23,15,20,0.376797, 13.8317, 5.21173, 1.00000,0.175771, 358.000,0.724236,2020-04-20 16:33:31,884,1,0.376588,0.111211,0.376588,0.111211,True,True,True,True,True,True,True
23,1,23,16,21,0.766775, 8.40426, 6.44418, 1.00000,0.357692, 358.000,0.728001,2020-04-20 16:33:31,938,1,0.765351,0.372110,0.765351,0.372110,True,True,True,True,True,True,True
24,1,23,17,22, 1.91295, 3.70377, 7.08514, 1.00000,0.892370, 358.000,0.732106,2020-04-20 16:33:31,993,1, 1.90555,0.776539, 1.90555,0.776539,True,True,True,True,True,True,True
25,1,57,4,16,0.451835, 11.5420, 5.21506, 1.00000,0.230046, 321.000, 1.00123,2020-04-20 16:33:33,210,1,0.450816,0.452093,0.450816,0.452093,True,True,True,True,True,True,True
26,1,57,5,17,0.294232, 16.2550, 4.78274, 1.00000,0.149804, 321.000, 1.00124,2020-04-20 16:33:34,282,1,0.294066,0.112410,0.294066,0.112410,True,True,True,True,True,True,True
27,1,57,6,18,0.210658, 21.3409, 4.49564, 1.00000,0.107254, 321.000, 1.00146,2020-04-20 16:33:34,357,1,0.210838,0.170720,0.210838,0.170720,True,True,True,True,True,True,True
28,1,57,7,19,0.163126, 26.7536, 4.36422, 1.00000,0.0830537, 321.000, 1.00248,2020-04-20 16:33:34,435,1,0.163389,0.321006,0.163389,0.321006,True,True,True,True,True,True,True
29,1,57,8,20,0.125665, 32.4396, 4.07652, 1.00000,0.0639807, 321.000,0.998426,2020-04-20 16:33:34,516,1,0.125631,0.0535360,0.125631,0.0535360,True,True,True,True,True,True,True
30,1,57,9,21,0.115497, 38.3381, 4.42792, 1.00000,0.0588035, 321.000,0.998240,2020-04-20 16:33:34,600,1,0.115354,0.247784,0.115354,0.247784,True,True,True,True,True,True,True
31,1,57,10,22,0.0920786, 44.3810, 4.08654, 1.00000,0.0468806, 321.000,0.995294,2020-04-20 16:33:34,647,1,0.0919334,0.315996,0.0919334,0.315996,True,True,True,True,True,True,True
32,1,57,11,23,0.0821979, 50.4932, 4.15044, 1.00000,0.0418499, 321.000, 1.00956,2020-04-20 16:33:34,696,1,0.0820369,0.392431,0.0820369,0.392431,True,True,True,True,True,True,True
33,1,57,12,24,0.0725410, 56.5934, 4.10534, 1.00000,0.0400214, 297.000,0.270105,2020-04-20 16:33:36,747,1,0.0725775,0.100669,0.0725775,0.100669,True,True,True,True,True,True,True
34,1,57,13,25,0.0655377, 62.5948, 4.10232, 1.00000,0.0361576, 297.000,0.276844,2020-04-20 16:33:36,799,1,0.0653480,0.580691,0.0653480,0.580691,True,True,True,True,True,True,True
35,1,57,14,26,0.0604676, 68.4065, 4.13638, 1.00000,0.0333604, 297.000,0.259889,2020-04-20 16:33:36,852,1,0.0604908,0.0766646,0.0604908,0.0766646,True,True,True,True,True,True,True
36,1,57,15,27,0.0580718, 73.9358, 4.29358, 1.00000,0.0320386, 297.000,0.265305,2020-04-20 16:33:36,906,1,0.0580648,0.0241265,0.0580648,0.0241265,True,True,True,True,True,True,True
37,1,57,16,28,0.0521359, 79.0892, 4.12339, 1.00000,0.0287637, 297.000,0.271870,2020-04-20 16:33:36,961,1,0.0521560,0.0770822,0.0521560,0.0770822,True,True,True,True,True,True,True
38,1,57,17,29,0.0505058, 83.7758, 4.23116, 1.00000,0.0278644, 297.000,0.264136,2020-04-20 16:33:36,1017,1,0.0506812,0.692207,0.0506812,0.692207,True,True,True,True,True,True,True
39,1,57,18,30,0.0473569, 87.9092, 4.16311, 1.00000,0.0261271, 297.000,0.263328,2020-04-20 16:33:36,1073,1,0.0473079,0.207426,0.0473079,0.207426,True,True,True,True,True,True,True
