meas,a,b,m,n,r,k,rhoa,ip,v,ctc,stk,datetime,rec_num,rec_fnd,rec_avg,rec_err,rec_ip_avg,rec_ip_err,rec_valid,k_valid,rhoa_valid,v_valid,ctc_valid,stk_valid,valid
1,1,13,2,5,0.988280, 4.00667, 3.95971, 1.00000,0.497587, 322.000,0.166303,2020-05-06 12:32:48,64,1,0.972963, 3.14861,0.972963, 3.14861,False,True,True,True,True,True,False
2,1,13,3,6,0.404670, 9.16298, 3.70798, 1.00000,0.203746, 322.000,0.175856,2020-05-06 12:32:48,129,1,0.402484, 1.08591,0.402484, 1.08591,True,True,True,True,True,True,True
3,1,13,4,7,0.280542, 14.1372, 3.96607, 1.00000,0.141250, 322.000,0.171682,2020-05-06 12:32:48,196,1,0.279569,0.696482,0.279569,0.696482,True,True,True,True,True,True,True
4,1,13,5,8,0.272169, 17.2480, 4.69437, 1.00000,0.137034, 322.000,0.160106,2020-05-06 12:32:48,266,1,0.272116,0.0388650,0.272116,0.0388650,True,True,True,True,True,True,True
5,1,13,6,9,0.196992, 17.2480, 3.39771, 1.00000,0.0991831, 322.000,0.172913,2020-05-06 12:32:48,339,1,0.197270,0.282082,0.197270,0.282082,True,True,True,True,True,True,True
6,1,13,7,10,0.415061, 14.1372, 5.86778, 1.00000,0.208978, 322.000,0.171453,2020-05-06 12:32:48,415,1,0.415863,0.385855,0.415863,0.385855,True,True,True,True,True,True,True
7,1,13,8,11,0.642385, 9.16298, 5.88616, 1.00000,0.323433, 322.000,0.180903,2020-05-06 12:32:48,494,1,0.641553,0.259218,0.641553,0.259218,True,True,True,True,True,True,True
8,1,13,9,12, 2.76478, 4.00667, 11.0776, 1.00000, 1.39203, 322.000,0.178344,2020-05-06 12:32:48,576,1, 2.74477, 1.45783, 2.74477, 1.45783,True,True,True,True,True,True,True
9,1,23,2,7, 1.08075, 3.70377, 4.00286, 1.00000,0.290920, 795.000, 4.83913,2020-05-06 12:32:50,65,1, 1.06334, 3.27524, 1.06334, 3.27524,False,True,True,True,True,True,False
10,1,23,3,8,0.452198, 8.40426, 3.80039, 1.00000,0.121724, 795.000, 4.87086,2020-05-06 12:32:50,131,1,0.450114,0.926031,0.450114,0.926031,True,True,True,True,True,True,True
11,1,23,4,9,0.283406, 13.8317, 3.91999, 1.00000,0.0762882, 795.000, 4.88752,2020-05-06 12:32:50,199,1,0.282994,0.291479,0.282994,0.291479,True,True,True,True,True,True,True
12,1,23,5,10,0.222339, 19.6035, 4.35863, 1.00000,0.0598498, 795.000, 4.88807,2020-05-06 12:32:50,270,1,0.222369,0.0266719,0.222369,0.0266719,True,True,True,True,True,True,True
13,1,23,6,11,0.156021, 25.2317, 3.93668, 1.00000,0.0419982, 795.000, 4.89235,2020-05-06 12:32:51,344,1,0.156199,0.228189,0.156199,0.228189,True,True,True,True,True,True,True
14,1,23,7,12,0.138984, 30.1593, 4.19166, 1.00000,0.0374121, 795.000, 4.88585,2020-05-06 12:32:51,421,1,0.139315,0.474600,0.139315,0.474600,True,True,True,True,True,True,True
15,1,23,8,13,0.102991, 33.8325, 3.48445, 1.00000,0.0277234, 795.000, 4.88432,2020-05-06 12:32:51,501,1,0.102977,0.0281773,0.102977,0.0281773,True,True,True,True,True,True,True
16,1,23,9,14,0.119330, 35.7978, 4.27174, 1.00000,0.0321215, 795.000, 4.90606,2020-05-06 12:32:51,584,1,0.119241,0.148694,0.119241,0.148694,True,True,True,True,True,True,True
17,1,23,10,15,0.0888215, 35.7978, 3.17961, 1.00000,0.0269073, 588.000,0.790492,2020-05-06 12:32:53,630,1,0.0887279,0.211161,0.0887279,0.211161,True,True,True,True,True,True,True
18,1,23,11,16,0.121485, 33.8325, 4.11013, 1.00000,0.0368021, 588.000,0.792074,2020-05-06 12:32:53,678,1,0.121392,0.152630,0.121392,0.152630,True,True,True,True,True,True,True
19,1,23,12,17,0.121601, 30.1593, 3.66739, 1.00000,0.0368373, 588.000,0.804076,2020-05-06 12:32:53,728,1,0.121460,0.231107,0.121460,0.231107,True,True,True,True,True,True,True
20,1,23,13,18,0.176554, 25.2317, 4.45476, 1.00000,0.0534848, 588.000,0.787326,2020-05-06 12:32:53,779,1,0.176420,0.152704,0.176420,0.152704,True,True,True,True,True,True,True
21,1,23,14,19,0.217491, 19.6035, 4.26359, 1.00000,0.0658860, 588.000,0.793492,2020-05-06 12:32:53,831,1,0.216893,0.551721,0.216893,0.551721,True,True,True,True,True,True,True
22,1,23,15,20,0.321738, 13.8317, 4.45018, 1.00000,0.0974663, 588.000,0.803457,2020-05-06 12:32:53,884,1,0.321537,0.125029,0.321537,0.125029,True,True,True,True,True,True,True
23,1,23,16,21,0.797058, 8.40426, 6.69868, 1.00000,0.241458, 588.000,0.811818,2020-05-06 12:32:53,938,1,0.796696,0.0907157,0.796696,0.0907157,True,True,True,True,True,True,True
24,1,23,17,22, 1.69765, 3.70377, 6.28770, 1.00000,0.514280, 588.000,0.818873,2020-05-06 12:32:53,993,1, 1.69652,0.132545, 1.69652,0.132545,True,True,True,True,True,True,True
25,1,57,4,16,0.353256, 11.5420, 4.07727, 1.00000,0.140895, 502.000, 1.45952,2020-05-06 12:32:56,210,1,0.352798,0.259612,0.352798,0.259612,True,True,True,True,True,True,True
26,1,57,5,17,0.260193, 16.2550, 4.22944, 1.00000,0.103778, 502.000, 1.45928,2020-05-06 12:32:56,282,1,0.260018,0.134299,0.260018,0.134299,True,True,True,True,True,True,True
27,1,57,6,18,0.189478, 21.3409, 4.04364, 1.00000,0.0755730, 502.000, 1.46362,2020-05-06 12:32:56,357,1,0.189704,0.238398,0.189704,0.238398,True,True,True,True,True,True,True
28,1,57,7,19,0.154695, 26.7536, 4.13864, 1.00000,0.0616996, 502.000, 1.46808,2020-05-06 12:32:56,435,1,0.154948,0.327414,0.154948,0.327414,True,True,True,True,True,True,True
29,1,57,8,20,0.114339, 32.4396, 3.70912, 1.00000,0.0456040, 502.000, 1.46698,2020-05-06 12:32:56,516,1,0.114334,0.00842528,0.114334,0.00842528,True,True,True,True,True,True,True
30,1,57,9,21,0.112236, 38.3381, 4.30292, 1.00000,0.0447652, 502.000, 1.47123,2020-05-06 12:32:56,600,1,0.112323,0.154771,0.112323,0.154771,True,True,True,True,True,True,True
31,1,57,10,22,0.0859423, 44.3810, 3.81420, 1.00000,0.0342779, 502.000, 1.47384,2020-05-06 12:32:56,647,1,0.0860036,0.142545,0.0860036,0.142545,True,True,True,True,True,True,True
32,1,57,11,23,0.0804380, 50.4932, 4.06158, 1.00000,0.0320825, 502.000, 1.41697,2020-05-06 12:32:56,696,1,0.0805690,0.325007,0.0805690,0.325007,True,True,True,True,True,True,True
33,1,57,12,24,0.0698289, 56.5934, 3.95186, 1.00000,0.0313052, 408.000,0.352977,2020-05-06 12:32:59,747,1,0.0696177,0.606757,0.0696177,0.606757,True,True,True,True,True,True,True
34,1,57,13,25,0.0648947, 62.5948, 4.06207, 1.00000,0.0290931, 408.000,0.383252,2020-05-06 12:32:59,799,1,0.0648445,0.155025,0.0648445,0.155025,True,True,True,True,True,True,True
35,1,57,14,26,0.0591550, 68.4065, 4.04659, 1.00000,0.0265199, 408.000,0.371042,2020-05-06 12:32:59,852,1,0.0591806,0.0864405,0.0591806,0.0864405,True,True,True,True,True,True,True
36,1,57,15,27,0.0593478, 73.9358, 4.38792, 1.00000,0.0266064, 408.000,0.361943,2020-05-06 12:32:59,906,1,0.0593951,0.159252,0.0593951,0.159252,True,True,True,True,True,True,True
37,1,57,16,28,0.0502563, 79.0892, 3.97473, 1.00000,0.0225305, 408.000,0.358625,2020-05-06 12:32:59,961,1,0.0502696,0.0526660,0.0502696,0.0526660,True,True,True,True,True,True,True
38,1,57,17,29,0.0513001, 83.7758, 4.29771, 1.00000,0.0229985, 408.000,0.362632,2020-05-06 12:32:59,1017,1,0.0513977,0.380059,0.0513977,0.380059,True,True,True,True,True,True,True
39,1,57,18,30,0.0459163, 87.9092, 4.03647, 1.00000,0.0205849, 408.000,0.369688,2020-05-06 12:32:59,1073,1,0.0459217,0.0231721,0.0459217,0.0231721,True,True,True,True,True,True,True
40,1,57,19,31,0.0442243, 91.4105, 4.04256, 1.00000,0.0198263, 408.000,0.366180,2020-05-06 12:32:59,1129,1,0.0441487,0.342184,0.0441487,0.342184,True,True,True,True,True,True,True
41,1,57,20,32,0.0436488, 94.2106, 4.11218, 1.00000,0.0176871, 388.000,0.658107,2020-05-06 12:33:01,1185,1,0.0437501,0.463121,0.0437501,0.463121,True,True,True,True,True,True,True
42,1,57,21,33,0.0417609, 96.2531, 4.01962, 1.00000,0.0169221, 388.000,0.654174,2020-05-06 12:33:01,1241,1,0.0417601,0.00405890,0.0417601,0.00405890,True,True,True,True,True,True,True
43,1,57,22,34,0.0425249, 97.4958, 4.14600, 1.00000,0.0172316, 388.000,0.638942,2020-05-06 12:33:01,1297,1,0.0424084,0.549323,0.0424084,0.549323,True,True,True,True,True,True,True
44,1,57,23,35,0.0444483, 97.9130, 4.35207, 1.00000,0.0180110, 388.000,0.614624,2020-05-06 12:33:01,1353,1,0.0444721,0.106764,0.0444721,0.106764,True,True,True,True,True,True,True
45,1,57,24,36,0.0427447, 97.4958, 4.16742, 1.00000,0.0173207, 388.000,0.674915,2020-05-06 12:33:01,1409,1,0.0426873,0.268736,0.0426873,0.268736,True,True,True,True,True,True,True
46,1,57,25,37,0.0444464, 96.2531, 4.27810, 1.00000,0.0180102, 388.000,0.651853,2020-05-06 12:33:01,1465,1,0.0445220,0.339800,0.0445220,0.339800,True,True,True,True,True,True,True
47,1,57,26,38,0.0427813, 94.2106, 4.03045, 1.00000,0.0173355, 388.000,0.674339,2020-05-06 12:33:01,1521,1,0.0427683,0.0608629,0.0427683,0.0608629,True,True,True,True,True,True,True
48,1,57,27,39,0.0468652, 91.4105, 4.28397, 1.00000,0.0189904, 388.000,0.644010,2020-05-06 12:33:01,1577,1,0.0468781,0.0548252,0.0468781,0.0548252,True,True,True,True,True,True,True
49,1,57,28,40,0.0481255, 87.9092, 4.23067, 1.00000,0.0202529, 388.000,0.571276,2020-05-06 12:33:04,1633,1,0.0480699,0.231286,0.0480699,0.231286,True,True,True,True,True,True,True
50,1,57,29,41,0.0470330, 83.7758, 3.94023, 1.00000,0.0197931, 388.000,0.579495,2020-05-06 12:33:04,1689,1,0.0472450,0.897652,0.0472450,0.897652,True,True,True,True,True,True,True
51,1,57,30,42,0.0502789, 79.0892, 3.97652, 1.00000,0.0211591, 388.000,0.570913,2020-05-06 12:33:04,1745,1,0.0504101,0.520632,0.0504101,0.520632,True,True,True,True,True,True,True
52,1,57,31,43,0.0578220, 73.9358, 4.27511, 1.00000,0.0243335, 388.000,0.575339,2020-05-06 12:33:04,1801,1,0.0578170,0.0172095,0.0578170,0.0172095,True,True,True,True,True,True,True
53,1,57,32,44,0.0574323, 68.4065, 3.92874, 1.00000,0.0241695, 388.000,0.582966,2020-05-06 12:33:04,1857,1,0.0574955,0.219852,0.0574955,0.219852,True,True,True,True,True,True,True
54,1,57,33,45,0.0652083, 62.5948, 4.08169, 1.00000,0.0274419, 388.000,0.560821,2020-05-06 12:33:04,1913,1,0.0652442,0.110165,0.0652442,0.110165,True,True,True,True,True,True,True
55,1,57,34,46,0.0699714, 56.5934, 3.95992, 1.00000,0.0294464, 388.000,0.584791,2020-05-06 12:33:04,1969,1,0.0700370,0.187369,0.0700370,0.187369,True,True,True,True,True,True,True
56,1,57,35,47,0.0794096, 50.4932, 4.00965, 1.00000,0.0334183, 388.000,0.574236,2020-05-06 12:33:04,2025,1,0.0794398,0.0760211,0.0794398,0.0760211,True,True,True,True,True,True,True
57,1,57,36,48,0.0877976, 44.3810, 3.89654, 1.00000,0.0394832, 382.000,0.343944,2020-05-06 12:33:07,2081,1,0.0877864,0.0255472,0.0877864,0.0255472,True,True,True,True,True,True,True
58,1,57,37,49,0.103073, 38.3381, 3.95164, 1.00000,0.0463529, 382.000,0.347551,2020-05-06 12:33:07,2137,1,0.103095,0.0428486,0.103095,0.0428486,True,True,True,True,True,True,True
59,1,57,38,50,0.114625, 32.4396, 3.71839, 1.00000,0.0515478, 382.000,0.341625,2020-05-06 12:33:07,2193,1,0.114653,0.0488133,0.114653,0.0488133,True,True,True,True,True,True,True
60,1,57,39,51,0.149124, 26.7536, 3.98960, 1.00000,0.0670621, 382.000,0.339834,2020-05-06 12:33:07,2249,1,0.149204,0.107535,0.149204,0.107535,True,True,True,True,True,True,True
61,1,57,40,52,0.180137, 21.3409, 3.84430, 1.00000,0.0810091, 382.000,0.346504,2020-05-06 12:33:07,2305,1,0.180245,0.119509,0.180245,0.119509,True,True,True,True,True,True,True
62,1,57,41,53,0.270121, 16.2550, 4.39082, 1.00000,0.121475, 382.000,0.343691,2020-05-06 12:33:07,2361,1,0.270458,0.249577,0.270458,0.249577,True,True,True,True,True,True,True
63,1,57,42,54,0.359429, 11.5420, 4.14852, 1.00000,0.161638, 382.000,0.343607,2020-05-06 12:33:07,2417,1,0.360330,0.499631,0.360330,0.499631,True,True,True,True,True,True,True
64,2,5,1,13,0.957645, 4.00667, 3.83697, 1.00000,0.286404, 600.000, 2.99741,2020-05-06 12:33:09,1,2,0.972963, 3.14861,0.972963, 3.14861,False,True,True,True,True,True,False
65,2,7,1,23, 1.04592, 3.70377, 3.87387, 1.00000,0.348177, 603.000, 1.78955,2020-05-06 12:33:11,9,2, 1.06334, 3.27524, 1.06334, 3.27524,False,True,True,True,True,True,False
66,2,14,3,6, 1.06513, 4.00667, 4.26762, 1.00000,0.559300, 355.000, 1.93683,2020-05-06 12:33:14,130,1, 1.04674, 3.51291, 1.04674, 3.51291,False,True,True,True,True,True,False
67,2,14,4,7,0.488936, 9.16298, 4.48011, 1.00000,0.256741, 355.000, 1.85436,2020-05-06 12:33:14,197,1,0.483699, 2.16549,0.483699, 2.16549,True,True,True,True,True,True,True
68,2,14,5,8,0.353430, 14.1372, 4.99650, 1.00000,0.185586, 355.000, 1.81318,2020-05-06 12:33:14,267,1,0.351738,0.962177,0.351738,0.962177,True,True,True,True,True,True,True
69,2,14,6,9,0.209374, 17.2480, 3.61127, 1.00000,0.109942, 355.000, 1.79185,2020-05-06 12:33:14,340,1,0.209001,0.357111,0.209001,0.357111,True,True,True,True,True,True,True
70,2,14,7,10,0.273544, 17.2480, 4.71807, 1.00000,0.143638, 355.000, 1.77328,2020-05-06 12:33:14,416,1,0.273452,0.0674811,0.273452,0.0674811,True,True,True,True,True,True,True
71,2,14,8,11,0.270620, 14.1372, 3.82581, 1.00000,0.142103, 355.000, 1.75816,2020-05-06 12:33:14,495,1,0.270403,0.161046,0.270403,0.161046,True,True,True,True,True,True,True
72,2,14,9,12,0.554241, 9.16298, 5.07850, 1.00000,0.291032, 355.000, 1.75575,2020-05-06 12:33:14,577,1,0.553316,0.334271,0.553316,0.334271,True,True,True,True,True,True,True
73,2,14,10,13,0.872132, 4.00667, 3.49435, 1.00000,0.457957, 355.000, 1.75207,2020-05-06 12:33:14,622,1,0.871586,0.125419,0.871586,0.125419,True,True,True,True,True,True,True
74,2,24,3,8, 1.17454, 3.70377, 4.35024, 1.00000,0.236174, 1048.00, 7.21849,2020-05-06 12:33:17,132,1, 1.15157, 3.98952, 1.15157, 3.98952,False,True,True,True,True,True,False
75,2,24,4,9,0.536529, 8.40426, 4.50913, 1.00000,0.107884, 1048.00, 7.19367,2020-05-06 12:33:17,200,1,0.531216, 2.00015,0.531216, 2.00015,True,True,True,True,True,True,True
76,2,24,5,10,0.350720, 13.8317, 4.85105, 1.00000,0.0705218, 1048.00, 7.15736,2020-05-06 12:33:17,271,1,0.348885, 1.05192,0.348885, 1.05192,True,True,True,True,True,True,True
77,2,24,6,11,0.217609, 19.6035, 4.26590, 1.00000,0.0437561, 1048.00, 7.15420,2020-05-06 12:33:17,345,1,0.217114,0.456006,0.217114,0.456006,True,True,True,True,True,True,True
78,2,24,7,12,0.177868, 25.2317, 4.48790, 1.00000,0.0357651, 1048.00, 7.10273,2020-05-06 12:33:17,422,1,0.177295,0.646371,0.177295,0.646371,True,True,True,True,True,True,True
79,2,24,8,13,0.118242, 30.1593, 3.56609, 1.00000,0.0237757, 1048.00, 7.16025,2020-05-06 12:33:17,502,1,0.118048,0.328370,0.118048,0.328370,True,True,True,True,True,True,True
80,2,24,9,14,0.131172, 33.8325, 4.43790, 1.00000,0.0263758, 1048.00, 7.09628,2020-05-06 12:33:17,585,1,0.130929,0.372433,0.130929,0.372433,True,True,True,True,True,True,True
81,2,24,10,15,0.0915264, 35.7978, 3.27644, 1.00000,0.0184038, 1048.00, 7.15885,2020-05-06 12:33:17,631,1,0.0914619,0.141101,0.0914619,0.141101,True,True,True,True,True,True,True
82,2,24,11,16,0.114586, 35.7978, 4.10193, 1.00000,0.0262654, 844.000, 1.96989,2020-05-06 12:33:19,679,1,0.114525,0.106780,0.114525,0.106780,True,True,True,True,True,True,True
83,2,24,12,17,0.107053, 33.8325, 3.62187, 1.00000,0.0245386, 844.000, 1.96384,2020-05-06 12:33:19,729,1,0.106775,0.521370,0.106775,0.521370,True,True,True,True,True,True,True
84,2,24,13,18,0.141890, 30.1593, 4.27931, 1.00000,0.0325241, 844.000, 1.96039,2020-05-06 12:33:19,780,1,0.141664,0.319193,0.141664,0.319193,True,True,True,True,True,True,True
85,2,24,14,19,0.159631, 25.2317, 4.02777, 1.00000,0.0365906, 844.000, 1.95105,2020-05-06 12:33:19,832,1,0.159314,0.398385,0.159314,0.398385,True,True,True,True,True,True,True
86,2,24,15,20,0.216118, 19.6035, 4.23668, 1.00000,0.0495385, 844.000, 1.94253,2020-05-06 12:33:19,885,1,0.216142,0.0215882,0.216142,0.0215882,True,True,True,True,True,True,True
87,2,24,16,21,0.366113, 13.8317, 5.06396, 1.00000,0.0839204, 844.000, 1.97103,2020-05-06 12:33:19,939,1,0.366361,0.134962,0.366361,0.134962,True,True,True,True,True,True,True
88,2,24,17,22,0.551583, 8.40426, 4.63565, 1.00000,0.126434, 844.000, 1.96040,2020-05-06 12:33:19,994,1,0.552713,0.408772,0.552713,0.408772,True,True,True,True,True,True,True
89,2,24,18,23, 2.24489, 3.70377, 8.31457, 1.00000,0.514574, 844.000, 1.95490,2020-05-06 12:33:20,1049,1, 2.24675,0.165576, 2.24675,0.165576,True,True,True,True,True,True,True
90,2,58,5,17,0.405067, 11.5420, 4.67526, 1.00000,0.149567, 510.000,0.982301,2020-05-06 12:33:22,283,1,0.402809, 1.12136,0.402809, 1.12136,True,True,True,True,True,True,True
91,2,58,6,18,0.265915, 16.2550, 4.32244, 1.00000,0.0981865, 510.000,0.963676,2020-05-06 12:33:22,358,1,0.265303,0.460717,0.265303,0.460717,True,True,True,True,True,True,True
