meas,a,b,m,n,r,k,rhoa,ip,v,ctc,stk,datetime,rec_num,rec_fnd,rec_avg,rec_err,rec_ip_avg,rec_ip_err,rec_valid,k_valid,rhoa_valid,v_valid,ctc_valid,stk_valid,valid
1,1,13,2,5, 2.10810, 4.00667, 8.44647, 1.00000, 1.52421, 199.000,0.181321,2020-04-25 15:06:27,64,1, 2.09159, 1.57885, 2.09159, 1.57885,True,True,True,True,True,True,True
2,1,13,3,6,0.695297, 9.16298, 6.37099, 1.00000,0.502716, 199.000,0.107218,2020-04-25 15:06:27,129,1,0.695301,0.00118481,0.695301,0.00118481,True,True,True,True,True,True,True
3,1,13,4,7,0.418320, 14.1372, 5.91386, 1.00000,0.302455, 199.000,0.116646,2020-04-25 15:06:27,196,1,0.417381,0.449827,0.417381,0.449827,True,True,True,True,True,True,True
4,1,13,5,8,0.300616, 17.2480, 5.18501, 1.00000,0.217352, 199.000,0.109914,2020-04-25 15:06:28,266,1,0.300529,0.0576131,0.300529,0.0576131,True,True,True,True,True,True,True
5,1,13,6,9,0.253804, 17.2480, 4.37761, 1.00000,0.183506, 199.000,0.111004,2020-04-25 15:06:28,339,1,0.254001,0.155105,0.254001,0.155105,True,True,True,True,True,True,True
6,1,13,7,10,0.370354, 14.1372, 5.23575, 1.00000,0.267774, 199.000,0.107591,2020-04-25 15:06:28,415,1,0.371103,0.403698,0.371103,0.403698,True,True,True,True,True,True,True
7,1,13,8,11,0.695694, 9.16298, 6.37463, 1.00000,0.503002, 199.000,0.107157,2020-04-25 15:06:28,494,1,0.695368,0.0937668,0.695368,0.0937668,True,True,True,True,True,True,True
8,1,13,9,12, 2.08931, 4.00667, 8.37117, 1.00000, 1.51062, 199.000,0.107896,2020-04-25 15:06:28,576,1, 2.08023,0.873125, 2.08023,0.873125,True,True,True,True,True,True,True
9,1,23,2,7, 2.23533, 3.70377, 8.27917, 1.00000, 1.72456, 202.000,0.159681,2020-04-25 15:06:30,65,1, 2.21775, 1.58611, 2.21775, 1.58611,True,True,True,True,True,True,True
10,1,23,3,8,0.753175, 8.40426, 6.32988, 1.00000,0.581075, 202.000,0.205206,2020-04-25 15:06:30,131,1,0.753184,0.00226518,0.753184,0.00226518,True,True,True,True,True,True,True
11,1,23,4,9,0.414652, 13.8317, 5.73533, 1.00000,0.319904, 202.000,0.202404,2020-04-25 15:06:30,199,1,0.413937,0.345415,0.413937,0.345415,True,True,True,True,True,True,True
12,1,23,5,10,0.261716, 19.6035, 5.13055, 1.00000,0.201914, 202.000,0.206078,2020-04-25 15:06:30,270,1,0.261760,0.0336022,0.261760,0.0336022,True,True,True,True,True,True,True
13,1,23,6,11,0.186216, 25.2317, 4.69855, 1.00000,0.143666, 202.000,0.204781,2020-04-25 15:06:30,344,1,0.186280,0.0683804,0.186280,0.0683804,True,True,True,True,True,True,True
14,1,23,7,12,0.143154, 30.1593, 4.31744, 1.00000,0.110444, 202.000,0.202728,2020-04-25 15:06:30,421,1,0.143272,0.164340,0.143272,0.164340,True,True,True,True,True,True,True
15,1,23,8,13,0.125673, 33.8325, 4.25184, 1.00000,0.0969570, 202.000,0.202977,2020-04-25 15:06:30,501,1,0.125620,0.0850160,0.125620,0.0850160,True,True,True,True,True,True,True
16,1,23,9,14,0.123650, 35.7978, 4.42639, 1.00000,0.0953959, 202.000,0.180406,2020-04-25 15:06:30,584,1,0.123555,0.153753,0.123555,0.153753,True,True,True,True,True,True,True
17,1,23,10,15,0.110938, 35.7978, 3.97133, 1.00000,0.0833621, 202.000,0.0656173,2020-04-25 15:06:33,630,1,0.110836,0.183162,0.110836,0.183162,True,True,True,True,True,True,True
18,1,23,11,16,0.124176, 33.8325, 4.20118, 1.00000,0.0933094, 202.000,0.0742690,2020-04-25 15:06:33,678,1,0.124283,0.172426,0.124283,0.172426,True,True,True,True,True,True,True
19,1,23,12,17,0.141425, 30.1593, 4.26526, 1.00000,0.106271, 202.000,0.0861950,2020-04-25 15:06:33,728,1,0.141345,0.112357,0.141345,0.112357,True,True,True,True,True,True,True
20,1,23,13,18,0.182339, 25.2317, 4.60072, 1.00000,0.137015, 202.000,0.0618910,2020-04-25 15:06:33,779,1,0.182294,0.0491705,0.182294,0.0491705,True,True,True,True,True,True,True
21,1,23,14,19,0.266741, 19.6035, 5.22906, 1.00000,0.200437, 202.000,0.0846650,2020-04-25 15:06:33,831,1,0.266359,0.286638,0.266359,0.286638,True,True,True,True,True,True,True
22,1,23,15,20,0.383277, 13.8317, 5.30136, 1.00000,0.288006, 202.000,0.0760749,2020-04-25 15:06:33,884,1,0.382790,0.254402,0.382790,0.254402,True,True,True,True,True,True,True
23,1,23,16,21,0.744592, 8.40426, 6.25774, 1.00000,0.559509, 202.000,0.0858252,2020-04-25 15:06:33,938,1,0.743652,0.252817,0.743652,0.252817,True,True,True,True,True,True,True
24,1,23,17,22, 2.01307, 3.70377, 7.45595, 1.00000, 1.51268, 202.000,0.0819604,2020-04-25 15:06:33,993,1, 2.00686,0.618673, 2.00686,0.618673,True,True,True,True,True,True,True
25,1,57,4,16,0.483598, 11.5420, 5.58167, 1.00000,0.409373, 181.000,0.0300460,2020-04-25 15:06:36,210,1,0.482953,0.267275,0.482953,0.267275,True,True,True,True,True,True,True
26,1,57,5,17,0.308006, 16.2550, 5.00663, 1.00000,0.260731, 181.000,0.0333677,2020-04-25 15:06:36,282,1,0.308011,0.00356091,0.308011,0.00356091,True,True,True,True,True,True,True
27,1,57,6,18,0.217602, 21.3409, 4.64384, 1.00000,0.184204, 181.000,0.0333870,2020-04-25 15:06:36,357,1,0.217532,0.0646769,0.217532,0.0646769,True,True,True,True,True,True,True
28,1,57,7,19,0.162981, 26.7536, 4.36034, 1.00000,0.137966, 181.000,0.0315295,2020-04-25 15:06:36,435,1,0.163179,0.241801,0.163179,0.241801,True,True,True,True,True,True,True
29,1,57,8,20,0.129718, 32.4396, 4.20799, 1.00000,0.109808, 181.000, 0.00000,2020-04-25 15:06:36,516,1,0.129710,0.0124331,0.129710,0.0124331,True,True,True,True,True,True,True
30,1,57,9,21,0.114884, 38.3381, 4.40443, 1.00000,0.0972508, 181.000, 0.00000,2020-04-25 15:06:36,600,1,0.114792,0.159595,0.114792,0.159595,True,True,True,True,True,True,True
31,1,57,10,22,0.0947158, 44.3810, 4.20358, 1.00000,0.0801782, 181.000, 0.00000,2020-04-25 15:06:36,647,1,0.0947095,0.0132426,0.0947095,0.0132426,True,True,True,True,True,True,True
32,1,57,11,23,0.0825153, 50.4932, 4.16647, 1.00000,0.0698504, 181.000,0.0439511,2020-04-25 15:06:36,696,1,0.0823863,0.313164,0.0823863,0.313164,True,True,True,True,True,True,True
33,1,57,12,24,0.0735923, 56.5934, 4.16484, 1.00000,0.0605576, 185.000,0.0825660,2020-04-25 15:06:38,747,1,0.0735769,0.0418759,0.0735769,0.0418759,True,True,True,True,True,True,True
34,1,57,13,25,0.0653096, 62.5948, 4.08804, 1.00000,0.0537420, 185.000,0.0777790,2020-04-25 15:06:38,799,1,0.0652957,0.0425434,0.0652957,0.0425434,True,True,True,True,True,True,True
35,1,57,14,26,0.0604492, 68.4065, 4.13512, 1.00000,0.0497424, 185.000,0.0898630,2020-04-25 15:06:38,852,1,0.0604732,0.0794269,0.0604732,0.0794269,True,True,True,True,True,True,True
36,1,57,15,27,0.0576434, 73.9358, 4.26191, 1.00000,0.0474335, 185.000,0.0815879,2020-04-25 15:06:38,906,1,0.0575344,0.378806,0.0575344,0.378806,True,True,True,True,True,True,True
37,1,57,16,28,0.0527179, 79.0892, 4.16942, 1.00000,0.0433805, 185.000,0.0892106,2020-04-25 15:06:38,961,1,0.0527008,0.0650920,0.0527008,0.0650920,True,True,True,True,True,True,True
38,1,57,17,29,0.0503432, 83.7758, 4.21754, 1.00000,0.0414264, 185.000,0.0808663,2020-04-25 15:06:38,1017,1,0.0503793,0.143341,0.0503793,0.143341,True,True,True,True,True,True,True
39,1,57,18,30,0.0476209, 87.9092, 4.18631, 1.00000,0.0391862, 185.000,0.0854893,2020-04-25 15:06:38,1073,1,0.0476475,0.111974,0.0476475,0.111974,True,True,True,True,True,True,True
40,1,57,19,31,0.0449929, 91.4105, 4.11282, 1.00000,0.0370237, 185.000,0.0904826,2020-04-25 15:06:39,1129,1,0.0451191,0.559696,0.0451191,0.559696,True,True,True,True,True,True,True
41,1,57,20,32,0.0443336, 94.2106, 4.17670, 1.00000,0.0379330, 181.000,0.141829,2020-04-25 15:06:41,1185,1,0.0443333,0.00148647,0.0443333,0.00148647,True,True,True,True,True,True,True
42,1,57,21,33,0.0435153, 96.2531, 4.18848, 1.00000,0.0372328, 181.000,0.144496,2020-04-25 15:06:41,1241,1,0.0435645,0.225814,0.0435645,0.225814,True,True,True,True,True,True,True
43,1,57,22,34,0.0431680, 97.4958, 4.20870, 1.00000,0.0369356, 181.000,0.139703,2020-04-25 15:06:41,1297,1,0.0431651,0.0133418,0.0431651,0.0133418,True,True,True,True,True,True,True
