meas,a,b,m,n,r,k,rhoa,ip,v,ctc,stk,datetime,rec_num,rec_fnd,rec_avg,rec_err,rec_ip_avg,rec_ip_err,rec_valid,k_valid,rhoa_valid,v_valid,ctc_valid,stk_valid,valid
1,1,13,2,5, 1.77739, 4.00667, 7.12139, 1.00000, 1.42400, 185.000,0.167360,2020-03-26 12:27:16,64,1, 1.77369,0.416649, 1.77369,0.416649,True,True,True,True,True,True,True
2,1,13,3,6,0.678383, 9.16298, 6.21601, 1.00000,0.543503, 185.000,0.158674,2020-03-26 12:27:16,129,1,0.677820,0.165987,0.677820,0.165987,True,True,True,True,True,True,True
3,1,13,4,7,0.427117, 14.1372, 6.03823, 1.00000,0.342195, 185.000,0.154327,2020-03-26 12:27:16,196,1,0.427060,0.0270007,0.427060,0.0270007,True,True,True,True,True,True,True
4,1,13,5,8,0.308845, 17.2480, 5.32694, 1.00000,0.247439, 185.000,0.157615,2020-03-26 12:27:16,266,1,0.308829,0.0105686,0.308829,0.0105686,True,True,True,True,True,True,True
5,1,13,6,9,0.283819, 17.2480, 4.89529, 1.00000,0.227388, 185.000,0.153922,2020-03-26 12:27:16,339,1,0.283868,0.0348486,0.283868,0.0348486,True,True,True,True,True,True,True
6,1,13,7,10,0.396607, 14.1372, 5.60690, 1.00000,0.317751, 185.000,0.155782,2020-03-26 12:27:16,415,1,0.396914,0.154650,0.396914,0.154650,True,True,True,True,True,True,True
7,1,13,8,11,0.733366, 9.16298, 6.71981, 1.00000,0.587554, 185.000,0.156462,2020-03-26 12:27:16,494,1,0.732433,0.254737,0.732433,0.254737,True,True,True,True,True,True,True
8,1,13,9,12, 2.09706, 4.00667, 8.40221, 1.00000, 1.68011, 185.000,0.160841,2020-03-26 12:27:16,576,1, 2.09029,0.647662, 2.09029,0.647662,True,True,True,True,True,True,True
9,1,23,2,7, 1.90227, 3.70377, 7.04559, 1.00000, 1.77314, 161.000,0.103940,2020-03-26 12:27:19,65,1, 1.89920,0.323382, 1.89920,0.323382,True,True,True,True,True,True,True
10,1,23,3,8,0.735648, 8.40426, 6.18258, 1.00000,0.685709, 161.000,0.0921820,2020-03-26 12:27:19,131,1,0.735190,0.124606,0.735190,0.124606,True,True,True,True,True,True,True
11,1,23,4,9,0.422439, 13.8317, 5.84304, 1.00000,0.393762, 161.000,0.0851276,2020-03-26 12:27:19,199,1,0.422494,0.0258144,0.422494,0.0258144,True,True,True,True,True,True,True
12,1,23,5,10,0.263704, 19.6035, 5.16952, 1.00000,0.245802, 161.000,0.0909268,2020-03-26 12:27:19,270,1,0.263760,0.0429109,0.263760,0.0429109,True,True,True,True,True,True,True
13,1,23,6,11,0.191388, 25.2317, 4.82904, 1.00000,0.178395, 161.000,0.0939486,2020-03-26 12:27:19,344,1,0.191410,0.0232611,0.191410,0.0232611,True,True,True,True,True,True,True
14,1,23,7,12,0.147268, 30.1593, 4.44150, 1.00000,0.137271, 161.000,0.0954319,2020-03-26 12:27:19,421,1,0.147253,0.0199928,0.147253,0.0199928,True,True,True,True,True,True,True
15,1,23,8,13,0.129151, 33.8325, 4.36949, 1.00000,0.120383, 161.000,0.0897966,2020-03-26 12:27:19,501,1,0.129136,0.0218521,0.129136,0.0218521,True,True,True,True,True,True,True
16,1,23,9,14,0.125399, 35.7978, 4.48899, 1.00000,0.116886, 161.000,0.0861525,2020-03-26 12:27:19,584,1,0.125385,0.0219460,0.125385,0.0219460,True,True,True,True,True,True,True
17,1,23,10,15,0.116498, 35.7978, 4.17037, 1.00000,0.105066, 164.000,0.155426,2020-03-26 12:27:22,630,1,0.116353,0.249250,0.116353,0.249250,True,True,True,True,True,True,True
18,1,23,11,16,0.131032, 33.8325, 4.43316, 1.00000,0.118174, 164.000,0.154518,2020-03-26 12:27:22,678,1,0.131019,0.0205215,0.131019,0.0205215,True,True,True,True,True,True,True
19,1,23,12,17,0.153751, 30.1593, 4.63703, 1.00000,0.138663, 164.000,0.152960,2020-03-26 12:27:22,728,1,0.153605,0.190159,0.153605,0.190159,True,True,True,True,True,True,True
20,1,23,13,18,0.193719, 25.2317, 4.88786, 1.00000,0.174709, 164.000,0.158492,2020-03-26 12:27:22,779,1,0.193618,0.104288,0.193618,0.104288,True,True,True,True,True,True,True
21,1,23,14,19,0.273629, 19.6035, 5.36409, 1.00000,0.246777, 164.000,0.155201,2020-03-26 12:27:22,831,1,0.273394,0.171928,0.273394,0.171928,True,True,True,True,True,True,True
