meas,a,b,m,n,r,k,rhoa,ip,v,ctc,stk,datetime,rec_num,rec_fnd,rec_avg,rec_err,rec_ip_avg,rec_ip_err,rec_valid,k_valid,rhoa_valid,v_valid,ctc_valid,stk_valid,valid
1,1,13,2,5, 2.03121, 4.00667, 8.13837,, 1.35101, 229.000,0.167179,2020-04-13 16:10:57,64,1, 2.01893, 1.21568,,,True,True,True,True,True,True,True
2,1,13,3,6,0.711396, 9.16298, 6.51850,,0.473168, 229.000,0.140415,2020-04-13 16:10:57,129,1,0.710753,0.180666,,,True,True,True,True,True,True,True
3,1,13,4,7,0.422793, 14.1372, 5.97709,,0.281210, 229.000,0.141958,2020-04-13 16:10:57,196,1,0.422386,0.192805,,,True,True,True,True,True,True,True
4,1,13,5,8,0.299765, 17.2480, 5.17034,,0.199381, 229.000,0.146904,2020-04-13 16:10:57,266,1,0.299820,0.0368137,,,True,True,True,True,True,True,True
5,1,13,6,9,0.267285, 17.2480, 4.61012,,0.177778, 229.000,0.146081,2020-04-13 16:10:57,339,1,0.267407,0.0912922,,,True,True,True,True,True,True,True
6,1,13,7,10,0.385561, 14.1372, 5.45074,,0.256446, 229.000,0.149583,2020-04-13 16:10:57,415,1,0.385966,0.209973,,,True,True,True,True,True,True,True
7,1,13,8,11,0.725431, 9.16298, 6.64711,,0.482503, 229.000,0.141471,2020-04-13 16:10:57,494,1,0.724688,0.205101,,,True,True,True,True,True,True,True
8,1,13,9,12, 2.20310, 4.00667, 8.82709,, 1.46534, 229.000,0.154135,2020-04-13 16:10:57,576,1, 2.19403,0.826425,,,True,True,True,True,True,True,True
9,1,23,2,7, 2.15725, 3.70377, 7.98997,, 1.87497, 172.000,0.167661,2020-04-13 16:11:00,65,1, 2.14571, 1.07607,,,True,True,True,True,True,True,True
10,1,23,3,8,0.768303, 8.40426, 6.45702,,0.667771, 172.000,0.148000,2020-04-13 16:11:00,131,1,0.767620,0.178000,,,True,True,True,True,True,True,True
11,1,23,4,9,0.416360, 13.8317, 5.75895,,0.361879, 172.000,0.151763,2020-04-13 16:11:00,199,1,0.416004,0.170984,,,True,True,True,True,True,True,True
12,1,23,5,10,0.260905, 19.6035, 5.11466,,0.226766, 172.000,0.149450,2020-04-13 16:11:00,270,1,0.261033,0.0981067,,,True,True,True,True,True,True,True
