meas,a,b,m,n,r,k,rhoa,ip,v,ctc,stk,datetime,rec_num,rec_fnd,rec_avg,rec_err,rec_ip_avg,rec_ip_err,rec_valid,k_valid,rhoa_valid,v_valid,ctc_valid,stk_valid,valid
1,1,13,2,5, 1.48503, 4.00667, 5.95003, 1.00000, 1.04042, 242.000,0.567308,2020-06-09 15:16:57,64,1, 1.46521, 2.70567, 1.46521, 2.70567,True,True,True,True,True,True,True
2,1,13,3,6,0.541042, 9.16298, 4.95756, 1.00000,0.379058, 242.000,0.603839,2020-06-09 15:16:57,129,1,0.540907,0.0499189,0.540907,0.0499189,True,True,True,True,True,True,True
3,1,13,4,7,0.332063, 14.1372, 4.69443, 1.00000,0.232646, 242.000,0.609639,2020-06-09 15:16:58,196,1,0.332311,0.149078,0.332311,0.149078,True,True,True,True,True,True,True
4,1,13,5,8,0.255757, 17.2480, 4.41129, 1.00000,0.179185, 242.000,0.602617,2020-06-09 15:16:58,266,1,0.255906,0.116452,0.255906,0.116452,True,True,True,True,True,True,True
5,1,13,6,9,0.244659, 17.2480, 4.21986, 1.00000,0.171409, 242.000,0.614085,2020-06-09 15:16:58,339,1,0.244870,0.172741,0.244870,0.172741,True,True,True,True,True,True,True
6,1,13,7,10,0.340135, 14.1372, 4.80854, 1.00000,0.238301, 242.000,0.619217,2020-06-09 15:16:58,415,1,0.340257,0.0716441,0.340257,0.0716441,True,True,True,True,True,True,True
7,1,13,8,11,0.597223, 9.16298, 5.47234, 1.00000,0.418418, 242.000,0.625618,2020-06-09 15:16:58,494,1,0.597109,0.0380326,0.597109,0.0380326,True,True,True,True,True,True,True
8,1,13,9,12, 1.48767, 4.00667, 5.96061, 1.00000, 1.04227, 242.000,0.632819,2020-06-09 15:16:58,576,1, 1.48439,0.442588, 1.48439,0.442588,True,True,True,True,True,True,True
9,1,23,2,7, 1.58149, 3.70377, 5.85749, 1.00000, 1.43926, 152.000,0.224935,2020-06-09 15:17:00,65,1, 1.56225, 2.46324, 1.56225, 2.46324,True,True,True,True,True,True,True
10,1,23,3,8,0.580952, 8.40426, 4.88247, 1.00000,0.528703, 152.000,0.257971,2020-06-09 15:17:00,131,1,0.580930,0.00734185,0.580930,0.00734185,True,True,True,True,True,True,True
11,1,23,4,9,0.329734, 13.8317, 4.56077, 1.00000,0.300079, 152.000,0.264264,2020-06-09 15:17:00,199,1,0.330045,0.188629,0.330045,0.188629,True,True,True,True,True,True,True
12,1,23,5,10,0.222039, 19.6035, 4.35275, 1.00000,0.202070, 152.000,0.261098,2020-06-09 15:17:00,270,1,0.222116,0.0688651,0.222116,0.0688651,True,True,True,True,True,True,True
13,1,23,6,11,0.160316, 25.2317, 4.04504, 1.00000,0.145898, 152.000,0.261621,2020-06-09 15:17:01,344,1,0.160426,0.137088,0.160426,0.137088,True,True,True,True,True,True,True
14,1,23,7,12,0.126217, 30.1593, 3.80661, 1.00000,0.114865, 152.000,0.264744,2020-06-09 15:17:01,421,1,0.126293,0.120786,0.126293,0.120786,True,True,True,True,True,True,True
15,1,23,8,13,0.112623, 33.8325, 3.81032, 1.00000,0.102494, 152.000,0.264796,2020-06-09 15:17:01,501,1,0.112537,0.152529,0.112537,0.152529,True,True,True,True,True,True,True
16,1,23,9,14,0.108329, 35.7978, 3.87794, 1.00000,0.0985864, 152.000,0.261192,2020-06-09 15:17:01,584,1,0.108147,0.336087,0.108147,0.336087,True,True,True,True,True,True,True
17,1,23,10,15,0.106854, 35.7978, 3.82514, 1.00000,0.106495, 149.000,0.0949339,2020-06-09 15:17:03,630,1,0.106912,0.108930,0.106912,0.108930,True,True,True,True,True,True,True
18,1,23,11,16,0.117358, 33.8325, 3.97052, 1.00000,0.116964, 149.000,0.0972951,2020-06-09 15:17:03,678,1,0.117372,0.0233557,0.117372,0.0233557,True,True,True,True,True,True,True
19,1,23,12,17,0.136759, 30.1593, 4.12456, 1.00000,0.136300, 149.000,0.0898755,2020-06-09 15:17:03,728,1,0.136780,0.0311265,0.136780,0.0311265,True,True,True,True,True,True,True
20,1,23,13,18,0.171279, 25.2317, 4.32165, 1.00000,0.170703, 149.000,0.0749839,2020-06-09 15:17:03,779,1,0.171233,0.0534634,0.171233,0.0534634,True,True,True,True,True,True,True
21,1,23,14,19,0.234097, 19.6035, 4.58914, 1.00000,0.233311, 149.000,0.0950234,2020-06-09 15:17:03,831,1,0.234376,0.238060,0.234376,0.238060,True,True,True,True,True,True,True
22,1,23,15,20,0.344495, 13.8317, 4.76494, 1.00000,0.343337, 149.000,0.0913097,2020-06-09 15:17:04,884,1,0.343293,0.700070,0.343293,0.700070,True,True,True,True,True,True,True
