meas,a,b,m,n,r,k,rhoa,ip,v,ctc,stk,datetime,rec_num,rec_fnd,rec_avg,rec_err,rec_ip_avg,rec_ip_err,rec_valid,k_valid,rhoa_valid,v_valid,ctc_valid,stk_valid,valid
1,1,13,2,5, 1.99624, 4.00667, 7.99828, 1.00000, 1.46852, 215.000,0.240862,2020-03-20 12:01:21,64,1, 1.99314,0.311102, 1.99314,0.311102,True,True,True,True,True,True,True
2,1,13,3,6,0.728003, 9.16298, 6.67067, 1.00000,0.535550, 215.000,0.233498,2020-03-20 12:01:22,129,1,0.727226,0.213670,0.727226,0.213670,True,True,True,True,True,True,True
3,1,13,4,7,0.436670, 14.1372, 6.17328, 1.00000,0.321233, 215.000,0.229024,2020-03-20 12:01:22,196,1,0.436670,0.000118396,0.436670,0.000118396,True,True,True,True,True,True,True
4,1,13,5,8,0.311891, 17.2480, 5.37949, 1.00000,0.229441, 215.000,0.230910,2020-03-20 12:01:22,266,1,0.311868,0.0151285,0.311868,0.0151285,True,True,True,True,True,True,True
5,1,13,6,9,0.296390, 17.2480, 5.11213, 1.00000,0.218037, 215.000,0.227255,2020-03-20 12:01:22,339,1,0.296450,0.0405697,0.296450,0.0405697,True,True,True,True,True,True,True
6,1,13,7,10,0.397904, 14.1372, 5.62524, 1.00000,0.292715, 215.000,0.231966,2020-03-20 12:01:22,415,1,0.397943,0.0195066,0.397943,0.0195066,True,True,True,True,True,True,True
7,1,13,8,11,0.731463, 9.16298, 6.70238, 1.00000,0.538095, 215.000,0.226354,2020-03-20 12:01:22,494,1,0.730773,0.188865,0.730773,0.188865,True,True,True,True,True,True,True
8,1,13,9,12, 2.07871, 4.00667, 8.32869, 1.00000, 1.52919, 215.000,0.231306,2020-03-20 12:01:22,576,1, 2.07254,0.594754, 2.07254,0.594754,True,True,True,True,True,True,True
9,1,23,2,7, 2.12400, 3.70377, 7.86681, 1.00000, 1.83433, 180.000,0.241059,2020-03-20 12:01:24,65,1, 2.12116,0.267592, 2.12116,0.267592,True,True,True,True,True,True,True
10,1,23,3,8,0.785541, 8.40426, 6.60189, 1.00000,0.678408, 180.000,0.237203,2020-03-20 12:01:24,131,1,0.784894,0.164696,0.784894,0.164696,True,True,True,True,True,True,True
11,1,23,4,9,0.433454, 13.8317, 5.99539, 1.00000,0.374339, 180.000,0.236764,2020-03-20 12:01:24,199,1,0.433422,0.0145189,0.433422,0.0145189,True,True,True,True,True,True,True
12,1,23,5,10,0.267952, 19.6035, 5.25280, 1.00000,0.231408, 180.000,0.235990,2020-03-20 12:01:24,270,1,0.267966,0.0105790,0.267966,0.0105790,True,True,True,True,True,True,True
13,1,23,6,11,0.193780, 25.2317, 4.88939, 1.00000,0.167352, 180.000,0.233520,2020-03-20 12:01:24,344,1,0.193818,0.0393498,0.193818,0.0393498,True,True,True,True,True,True,True
14,1,23,7,12,0.148590, 30.1593, 4.48137, 1.00000,0.128325, 180.000,0.234950,2020-03-20 12:01:24,421,1,0.148594,0.00475391,0.148594,0.00475391,True,True,True,True,True,True,True
15,1,23,8,13,0.131474, 33.8325, 4.44809, 1.00000,0.113543, 180.000,0.251887,2020-03-20 12:01:24,501,1,0.131482,0.0122268,0.131482,0.0122268,True,True,True,True,True,True,True
16,1,23,9,14,0.124888, 35.7978, 4.47073, 1.00000,0.107856, 180.000,0.235499,2020-03-20 12:01:24,584,1,0.124909,0.0334907,0.124909,0.0334907,True,True,True,True,True,True,True
17,1,23,10,15,0.120769, 35.7978, 4.32325, 1.00000,0.0958189, 184.000,0.0592785,2020-03-20 12:01:27,630,1,0.120752,0.0275822,0.120752,0.0275822,True,True,True,True,True,True,True
18,1,23,11,16,0.132381, 33.8325, 4.47879, 1.00000,0.105032, 184.000,0.0441769,2020-03-20 12:01:27,678,1,0.132417,0.0540641,0.132417,0.0540641,True,True,True,True,True,True,True
