meas,a,b,m,n,r,k,rhoa,ip,v,ctc,stk,datetime,rec_num,rec_fnd,rec_avg,rec_err,rec_ip_avg,rec_ip_err,rec_valid,k_valid,rhoa_valid,v_valid,ctc_valid,stk_valid,valid
1,1,13,2,5, 2.05009, 4.00667, 8.21404, 1.00000, 1.60836, 196.000,0.192544,2020-04-24 12:39:53,64,1, 2.03647, 1.33764, 2.03647, 1.33764,True,True,True,True,True,True,True
2,1,13,3,6,0.718661, 9.16298, 6.58508, 1.00000,0.563813, 196.000,0.152604,2020-04-24 12:39:53,129,1,0.718041,0.172815,0.718041,0.172815,True,True,True,True,True,True,True
3,1,13,4,7,0.431042, 14.1372, 6.09371, 1.00000,0.338166, 196.000,0.154569,2020-04-24 12:39:53,196,1,0.430593,0.208526,0.430593,0.208526,True,True,True,True,True,True,True
4,1,13,5,8,0.304165, 17.2480, 5.24622, 1.00000,0.238627, 196.000,0.147175,2020-04-24 12:39:53,266,1,0.304137,0.0181421,0.304137,0.0181421,True,True,True,True,True,True,True
5,1,13,6,9,0.264608, 17.2480, 4.56395, 1.00000,0.207593, 196.000,0.156653,2020-04-24 12:39:53,339,1,0.264699,0.0689825,0.264699,0.0689825,True,True,True,True,True,True,True
6,1,13,7,10,0.368923, 14.1372, 5.21552, 1.00000,0.289432, 196.000,0.152126,2020-04-24 12:39:53,415,1,0.369363,0.238528,0.369363,0.238528,True,True,True,True,True,True,True
7,1,13,8,11,0.712502, 9.16298, 6.52864, 1.00000,0.558980, 196.000,0.150220,2020-04-24 12:39:53,494,1,0.712328,0.0488774,0.712328,0.0488774,True,True,True,True,True,True,True
8,1,13,9,12, 2.07105, 4.00667, 8.29800, 1.00000, 1.62480, 196.000,0.160130,2020-04-24 12:39:53,576,1, 2.06249,0.829732, 2.06249,0.829732,True,True,True,True,True,True,True
9,1,23,2,7, 2.18219, 3.70377, 8.08232, 1.00000, 2.06266, 158.000,0.353752,2020-04-24 12:39:56,65,1, 2.16973, 1.14798, 2.16973, 1.14798,True,True,True,True,True,True,True
10,1,23,3,8,0.777247, 8.40426, 6.53219, 1.00000,0.734674, 158.000,0.323109,2020-04-24 12:39:56,131,1,0.776659,0.151419,0.776659,0.151419,True,True,True,True,True,True,True
11,1,23,4,9,0.424113, 13.8317, 5.86619, 1.00000,0.400883, 158.000,0.321740,2020-04-24 12:39:56,199,1,0.423690,0.199629,0.423690,0.199629,True,True,True,True,True,True,True
12,1,23,5,10,0.265044, 19.6035, 5.19580, 1.00000,0.250526, 158.000,0.320206,2020-04-24 12:39:56,270,1,0.265054,0.00743132,0.265054,0.00743132,True,True,True,True,True,True,True
13,1,23,6,11,0.188780, 25.2317, 4.76324, 1.00000,0.178440, 158.000,0.322350,2020-04-24 12:39:56,344,1,0.188820,0.0418214,0.188820,0.0418214,True,True,True,True,True,True,True
14,1,23,7,12,0.141703, 30.1593, 4.27366, 1.00000,0.133941, 158.000,0.322604,2020-04-24 12:39:56,421,1,0.141707,0.00531379,0.141707,0.00531379,True,True,True,True,True,True,True
15,1,23,8,13,0.127384, 33.8325, 4.30973, 1.00000,0.120407, 158.000,0.323570,2020-04-24 12:39:56,501,1,0.127343,0.0648517,0.127343,0.0648517,True,True,True,True,True,True,True
16,1,23,9,14,0.123837, 35.7978, 4.43308, 1.00000,0.117054, 158.000,0.322672,2020-04-24 12:39:56,584,1,0.123798,0.0625971,0.123798,0.0625971,True,True,True,True,True,True,True
17,1,23,10,15,0.114578, 35.7978, 4.10163, 1.00000,0.107907, 158.000,0.151520,2020-04-24 12:39:58,630,1,0.114499,0.137171,0.114499,0.137171,True,True,True,True,True,True,True
18,1,23,11,16,0.126286, 33.8325, 4.27257, 1.00000,0.118933, 158.000,0.143274,2020-04-24 12:39:58,678,1,0.126319,0.0529634,0.126319,0.0529634,True,True,True,True,True,True,True
19,1,23,12,17,0.146929, 30.1593, 4.43128, 1.00000,0.138375, 158.000,0.146775,2020-04-24 12:39:58,728,1,0.146952,0.0305495,0.146952,0.0305495,True,True,True,True,True,True,True
20,1,23,13,18,0.185164, 25.2317, 4.67201, 1.00000,0.174384, 158.000,0.141814,2020-04-24 12:39:58,779,1,0.185032,0.142893,0.185032,0.142893,True,True,True,True,True,True,True
21,1,23,14,19,0.276012, 19.6035, 5.41080, 1.00000,0.259942, 158.000,0.147379,2020-04-24 12:39:58,831,1,0.275894,0.0853655,0.275894,0.0853655,True,True,True,True,True,True,True
22,1,23,15,20,0.401943, 13.8317, 5.55955, 1.00000,0.378541, 158.000,0.151820,2020-04-24 12:39:59,884,1,0.401787,0.0777828,0.401787,0.0777828,True,True,True,True,True,True,True
23,1,23,16,21,0.789271, 8.40426, 6.63324, 1.00000,0.743318, 158.000,0.145792,2020-04-24 12:39:59,938,1,0.788711,0.141903,0.788711,0.141903,True,True,True,True,True,True,True
24,1,23,17,22, 2.22838, 3.70377, 8.25340, 1.00000, 2.09864, 158.000,0.146057,2020-04-24 12:39:59,993,1, 2.22283,0.499263, 2.22283,0.499263,True,True,True,True,True,True,True
25,1,57,4,16,0.491936, 11.5420, 5.67790, 1.00000,0.427326, 176.000,0.0396652,2020-04-24 12:40:01,210,1,0.491506,0.175130,0.491506,0.175130,True,True,True,True,True,True,True
26,1,57,5,17,0.311933, 16.2550, 5.07048, 1.00000,0.270965, 176.000, 0.00000,2020-04-24 12:40:01,282,1,0.311886,0.0302379,0.311886,0.0302379,True,True,True,True,True,True,True
27,1,57,6,18,0.219714, 21.3409, 4.68891, 1.00000,0.190857, 176.000, 0.00000,2020-04-24 12:40:01,357,1,0.219723,0.00808836,0.219723,0.00808836,True,True,True,True,True,True,True
