meas,a,b,m,n,r,k,rhoa,ip,v,ctc,stk,datetime,rec_num,rec_fnd,rec_avg,rec_err,rec_ip_avg,rec_ip_err,rec_valid,k_valid,rhoa_valid,v_valid,ctc_valid,stk_valid,valid
1,1,13,2,5, 1.33185, 4.00667, 5.33628,,0.821660, 255.000,0.272607,2020-04-30 15:01:11,64,1, 1.30725, 3.76424,,,True,True,True,True,True,True,True
2,1,13,3,6,0.500617, 9.16298, 4.58715,,0.308847, 255.000,0.323429,2020-04-30 15:01:11,129,1,0.499422,0.478862,,,True,True,True,True,True,True,True
3,1,13,4,7,0.332052, 14.1372, 4.69427,,0.204853, 255.000,0.321840,2020-04-30 15:01:11,196,1,0.331505,0.329791,,,True,True,True,True,True,True,True
4,1,13,5,8,0.285735, 17.2480, 4.92834,,0.176279, 255.000,0.317679,2020-04-30 15:01:11,266,1,0.285621,0.0796317,,,True,True,True,True,True,True,True
5,1,13,6,9,0.215847, 17.2480, 3.72292,,0.133163, 255.000,0.316981,2020-04-30 15:01:11,339,1,0.216184,0.311796,,,True,True,True,True,True,True,True
6,1,13,7,10,0.404411, 14.1372, 5.71723,,0.249494, 255.000,0.313795,2020-04-30 15:01:11,415,1,0.405347,0.461709,,,True,True,True,True,True,True,True
7,1,13,8,11,0.679225, 9.16298, 6.22373,,0.419035, 255.000,0.317252,2020-04-30 15:01:11,494,1,0.678518,0.208603,,,True,True,True,True,True,True,True
8,1,13,9,12, 2.62337, 4.00667, 10.5110,, 1.61844, 255.000,0.317807,2020-04-30 15:01:11,576,1, 2.60507, 1.40431,,,True,True,True,True,True,True,True
9,1,23,2,7, 1.44378, 3.70377, 5.34741,,0.506410, 505.000, 2.55084,2020-04-30 15:01:13,65,1, 1.41487, 4.08632,,,True,True,True,True,True,True,True
10,1,23,3,8,0.550068, 8.40426, 4.62292,,0.192939, 505.000, 2.60761,2020-04-30 15:01:13,131,1,0.549037,0.375655,,,True,True,True,True,True,True,True
11,1,23,4,9,0.331281, 13.8317, 4.58217,,0.116198, 505.000, 2.61106,2020-04-30 15:01:13,199,1,0.331319,0.0230373,,,True,True,True,True,True,True,True
12,1,23,5,10,0.238234, 19.6035, 4.67023,,0.0835616, 505.000, 2.60706,2020-04-30 15:01:13,270,1,0.238250,0.0133893,,,True,True,True,True,True,True,True
13,1,23,6,11,0.166865, 25.2317, 4.21030,,0.0585287, 505.000, 2.61120,2020-04-30 15:01:13,344,1,0.167082,0.259147,,,True,True,True,True,True,True,True
14,1,23,7,12,0.141759, 30.1593, 4.27535,,0.0497226, 505.000, 2.60224,2020-04-30 15:01:13,421,1,0.141996,0.334145,,,True,True,True,True,True,True,True
15,1,23,8,13,0.111753, 33.8325, 3.78088,,0.0391978, 505.000, 2.59964,2020-04-30 15:01:13,501,1,0.111739,0.0244176,,,True,True,True,True,True,True,True
16,1,23,9,14,0.122968, 35.7978, 4.40199,,0.0431316, 505.000, 2.61479,2020-04-30 15:01:13,584,1,0.122849,0.193549,,,True,True,True,True,True,True,True
17,1,23,10,15,0.0970880, 35.7978, 3.47553,,0.0370778, 462.000,0.966346,2020-04-30 15:01:16,630,1,0.0968876,0.413671,,,True,True,True,True,True,True,True
18,1,23,11,16,0.123102, 33.8325, 4.16485,,0.0470125, 462.000,0.967402,2020-04-30 15:01:16,678,1,0.122892,0.341525,,,True,True,True,True,True,True,True
19,1,23,12,17,0.130572, 30.1593, 3.93795,,0.0498653, 462.000,0.978837,2020-04-30 15:01:16,728,1,0.130292,0.429456,,,True,True,True,True,True,True,True
20,1,23,13,18,0.185158, 25.2317, 4.67184,,0.0707116, 462.000,0.973815,2020-04-30 15:01:16,779,1,0.184870,0.310924,,,True,True,True,True,True,True,True
21,1,23,14,19,0.241955, 19.6035, 4.74318,,0.0924026, 462.000,0.981791,2020-04-30 15:01:16,831,1,0.241292,0.550202,,,True,True,True,True,True,True,True
22,1,23,15,20,0.345429, 13.8317, 4.77787,,0.131919, 462.000,0.986133,2020-04-30 15:01:16,884,1,0.344848,0.337077,,,True,True,True,True,True,True,True
23,1,23,16,21,0.790144, 8.40426, 6.64057,,0.301755, 462.000, 1.00654,2020-04-30 15:01:16,938,1,0.788902,0.314663,,,True,True,True,True,True,True,True
24,1,23,17,22, 1.89969, 3.70377, 7.03601,,0.725489, 462.000, 1.02824,2020-04-30 15:01:16,993,1, 1.89329,0.675622,,,True,True,True,True,True,True,True
25,1,57,4,16,0.401720, 11.5420, 4.63664,,0.170375, 466.000, 3.81264,2020-04-30 15:01:19,210,1,0.401760,0.0196262,,,True,True,True,True,True,True,True
26,1,57,5,17,0.279153, 16.2550, 4.53764,,0.118393, 466.000, 3.80192,2020-04-30 15:01:19,282,1,0.279245,0.0653563,,,True,True,True,True,True,True,True
27,1,57,6,18,0.199715, 21.3409, 4.26210,,0.0847018, 466.000, 3.79390,2020-04-30 15:01:19,357,1,0.199763,0.0484855,,,True,True,True,True,True,True,True
28,1,57,7,19,0.158771, 26.7536, 4.24768,,0.0673368, 466.000, 3.80639,2020-04-30 15:01:19,435,1,0.158904,0.168355,,,True,True,True,True,True,True,True
29,1,57,8,20,0.120118, 32.4396, 3.89658,,0.0509438, 466.000, 3.79948,2020-04-30 15:01:19,516,1,0.120087,0.0521265,,,True,True,True,True,True,True,True
30,1,57,9,21,0.114355, 38.3381, 4.38415,,0.0484996, 466.000, 3.82168,2020-04-30 15:01:19,600,1,0.114320,0.0620243,,,True,True,True,True,True,True,True
31,1,57,10,22,0.0894401, 44.3810, 3.96944,,0.0379328, 466.000, 3.78907,2020-04-30 15:01:19,647,1,0.0893493,0.203290,,,True,True,True,True,True,True,True
32,1,57,11,23,0.0811401, 50.4932, 4.09702,,0.0344126, 466.000, 3.80442,2020-04-30 15:01:19,696,1,0.0811782,0.0939267,,,True,True,True,True,True,True,True
33,1,57,12,24,0.0715143, 56.5934, 4.04724,,0.0332695, 360.000,0.632110,2020-04-30 15:01:21,747,1,0.0714361,0.219025,,,True,True,True,True,True,True,True
34,1,57,13,25,0.0654375, 62.5948, 4.09605,,0.0304425, 360.000,0.626755,2020-04-30 15:01:21,799,1,0.0654436,0.0184510,,,True,True,True,True,True,True,True
35,1,57,14,26,0.0597669, 68.4065, 4.08845,,0.0278044, 360.000,0.628318,2020-04-30 15:01:21,852,1,0.0597529,0.0469484,,,True,True,True,True,True,True,True
36,1,57,15,27,0.0589715, 73.9358, 4.36011,,0.0274344, 360.000,0.626586,2020-04-30 15:01:22,906,1,0.0589934,0.0740947,,,True,True,True,True,True,True,True
37,1,57,16,28,0.0517987, 79.0892, 4.09672,,0.0240975, 360.000,0.600477,2020-04-30 15:01:22,961,1,0.0516244,0.675142,,,True,True,True,True,True,True,True
38,1,57,17,29,0.0512136, 83.7758, 4.29046,,0.0238253, 360.000,0.627065,2020-04-30 15:01:22,1017,1,0.0513287,0.448110,,,True,True,True,True,True,True,True
39,1,57,18,30,0.0464660, 87.9092, 4.08479,,0.0216167, 360.000,0.630531,2020-04-30 15:01:22,1073,1,0.0465202,0.233053,,,True,True,True,True,True,True,True
40,1,57,19,31,0.0445167, 91.4105, 4.06929,,0.0207098, 360.000,0.630136,2020-04-30 15:01:22,1129,1,0.0445731,0.253271,,,True,True,True,True,True,True,True
41,1,57,20,32,0.0442287, 94.2106, 4.16681,,0.0212138, 347.000,0.100878,2020-04-30 15:01:24,1185,1,0.0442034,0.114380,,,True,True,True,True,True,True,True
42,1,57,21,33,0.0425107, 96.2531, 4.09178,,0.0203898, 347.000,0.124082,2020-04-30 15:01:24,1241,1,0.0422853, 1.06631,,,True,True,True,True,True,True,True
43,1,57,22,34,0.0430298, 97.4958, 4.19523,,0.0206388, 347.000,0.0654108,2020-04-30 15:01:24,1297,1,0.0431335,0.480974,,,True,True,True,True,True,True,True
44,1,57,23,35,0.0444144, 97.9130, 4.34875,,0.0213029, 347.000,0.100456,2020-04-30 15:01:24,1353,1,0.0443806,0.152643,,,True,True,True,True,True,True,True
45,1,57,24,36,0.0430323, 97.4958, 4.19547,,0.0206400, 347.000,0.131298,2020-04-30 15:01:24,1409,1,0.0429785,0.250304,,,True,True,True,True,True,True,True
46,1,57,25,37,0.0443608, 96.2531, 4.26986,,0.0212772, 347.000,0.0897675,2020-04-30 15:01:24,1465,1,0.0444172,0.254093,,,True,True,True,True,True,True,True
47,1,57,26,38,0.0433893, 94.2106, 4.08773,,0.0208112, 347.000,0.112920,2020-04-30 15:01:24,1521,1,0.0433162,0.337479,,,True,True,True,True,True,True,True
48,1,57,27,39,0.0463160, 91.4105, 4.23377,,0.0222150, 347.000,0.136394,2020-04-30 15:01:24,1577,1,0.0465678, 1.08122,,,True,True,True,True,True,True,True
49,1,57,28,40,0.0478913, 87.9092, 4.21009,,0.0244537, 331.000,0.127588,2020-04-30 15:01:27,1633,1,0.0480540,0.677147,,,True,True,True,True,True,True,True
50,1,57,29,41,0.0479910, 83.7758, 4.02048,,0.0245046, 331.000,0.116305,2020-04-30 15:01:27,1689,1,0.0484248, 1.79159,,,True,True,True,True,True,True,True
51,1,57,30,42,0.0523729, 79.0892, 4.14213,,0.0267421, 331.000,0.134619,2020-04-30 15:01:27,1745,1,0.0523580,0.0568451,,,True,True,True,True,True,True,True
52,1,57,31,43,0.0578332, 73.9358, 4.27594,,0.0295302, 331.000,0.121909,2020-04-30 15:01:27,1801,1,0.0577305,0.355952,,,True,True,True,True,True,True,True
53,1,57,32,44,0.0587627, 68.4065, 4.01976,,0.0300048, 331.000,0.112315,2020-04-30 15:01:27,1857,1,0.0590547,0.988731,,,True,True,True,True,True,True,True
54,1,57,33,45,0.0651285, 62.5948, 4.07670,,0.0332552, 331.000,0.121184,2020-04-30 15:01:27,1913,1,0.0654224,0.898493,,,True,True,True,True,True,True,True
55,1,57,34,46,0.0716754, 56.5934, 4.05635,,0.0365981, 331.000,0.139351,2020-04-30 15:01:27,1969,1,0.0715466,0.359897,,,True,True,True,True,True,True,True
56,1,57,35,47,0.0808455, 50.4932, 4.08215,,0.0412804, 331.000,0.123545,2020-04-30 15:01:27,2025,1,0.0806064,0.593111,,,True,True,True,True,True,True,True
57,1,57,36,48,0.0915775, 44.3810, 4.06430,,0.0470547, 319.000,0.0537672,2020-04-30 15:01:30,2081,1,0.0916356,0.126840,,,True,True,True,True,True,True,True
58,1,57,37,49,0.107514, 38.3381, 4.12189,,0.0552434, 319.000, 0.00000,2020-04-30 15:01:30,2137,1,0.107638,0.229811,,,True,True,True,True,True,True,True
59,1,57,38,50,0.120962, 32.4396, 3.92397,,0.0621533, 319.000, 0.00000,2020-04-30 15:01:30,2193,1,0.121352,0.641790,,,True,True,True,True,True,True,True
60,1,57,39,51,0.155551, 26.7536, 4.16155,,0.0799258, 319.000,0.0633087,2020-04-30 15:01:30,2249,1,0.156322,0.986753,,,True,True,True,True,True,True,True
61,1,57,40,52,0.192988, 21.3409, 4.11854,,0.0991619, 319.000, 0.00000,2020-04-30 15:01:30,2305,1,0.193394,0.419766,,,True,True,True,True,True,True,True
62,1,57,41,53,0.287165, 16.2550, 4.66787,,0.147552, 319.000,0.0485252,2020-04-30 15:01:30,2361,1,0.288688, 1.05521,,,True,True,True,True,True,True,True
63,1,57,42,54,0.412280, 11.5420, 4.75852,,0.211840, 319.000,0.0478192,2020-04-30 15:01:30,2417,1,0.414374, 1.01053,,,True,True,True,True,True,True,True
64,2,5,1,13, 1.28264, 4.00667, 5.13912,,0.487398, 437.000, 1.64935,2020-04-30 15:01:32,1,2, 1.30725, 3.76424,,,True,True,True,True,True,True,True
65,2,7,1,23, 1.38596, 3.70377, 5.13328,,0.642039, 376.000,0.721172,2020-04-30 15:01:34,9,2, 1.41487, 4.08632,,,True,True,True,True,True,True,True
66,2,14,3,6, 1.31141, 4.00667, 5.25437,,0.917900, 237.000,0.645277,2020-04-30 15:01:37,130,1, 1.29588, 2.39565,,,True,True,True,True,True,True,True
67,2,14,4,7,0.581560, 9.16298, 5.32882,,0.407054, 237.000,0.623677,2020-04-30 15:01:37,197,1,0.575033, 2.26983,,,True,True,True,True,True,True,True
68,2,14,5,8,0.373368, 14.1372, 5.27837,,0.261334, 237.000,0.613316,2020-04-30 15:01:37,267,1,0.370991, 1.28140,,,True,True,True,True,True,True,True
69,2,14,6,9,0.227083, 17.2480, 3.91672,,0.158943, 237.000,0.607701,2020-04-30 15:01:37,340,1,0.226502,0.512813,,,True,True,True,True,True,True,True
70,2,14,7,10,0.278074, 17.2480, 4.79622,,0.194634, 237.000,0.598406,2020-04-30 15:01:37,416,1,0.277865,0.150434,,,True,True,True,True,True,True,True
71,2,14,8,11,0.311221, 14.1372, 4.39978,,0.217834, 237.000,0.599492,2020-04-30 15:01:37,495,1,0.310908,0.200946,,,True,True,True,True,True,True,True
72,2,14,9,12,0.616310, 9.16298, 5.64723,,0.431377, 237.000,0.594538,2020-04-30 15:01:37,577,1,0.615356,0.310064,,,True,True,True,True,True,True,True
73,2,14,10,13, 1.16166, 4.00667, 4.65439,,0.813087, 237.000,0.601510,2020-04-30 15:01:37,622,1, 1.16045,0.207756,,,True,True,True,True,True,True,True
74,2,24,3,8, 1.42130, 3.70377, 5.26416,,0.370856, 844.000, 8.26150,2020-04-30 15:01:39,132,1, 1.39967, 3.09078,,,True,True,True,True,True,True,True
75,2,24,4,9,0.624342, 8.40426, 5.24713,,0.162908, 844.000, 8.26262,2020-04-30 15:01:39,200,1,0.618145, 2.00504,,,True,True,True,True,True,True,True
76,2,24,5,10,0.371674, 13.8317, 5.14088,,0.0969804, 844.000, 8.23414,2020-04-30 15:01:40,271,1,0.369193, 1.34418,,,True,True,True,True,True,True,True
77,2,24,6,11,0.229478, 19.6035, 4.49857,,0.0598772, 844.000, 8.25189,2020-04-30 15:01:40,345,1,0.228735,0.649497,,,True,True,True,True,True,True,True
78,2,24,7,12,0.178479, 25.2317, 4.50333,,0.0465702, 844.000, 8.16617,2020-04-30 15:01:40,422,1,0.177690,0.888148,,,True,True,True,True,True,True,True
79,2,24,8,13,0.126998, 30.1593, 3.83017,,0.0331373, 844.000, 8.26320,2020-04-30 15:01:40,502,1,0.126738,0.410118,,,True,True,True,True,True,True,True
80,2,24,9,14,0.133282, 33.8325, 4.50927,,0.0347770, 844.000, 8.20974,2020-04-30 15:01:40,585,1,0.132906,0.565979,,,True,True,True,True,True,True,True
81,2,24,10,15,0.0984009, 35.7978, 3.52253,,0.0256755, 844.000, 8.28144,2020-04-30 15:01:40,631,1,0.0982078,0.393104,,,True,True,True,True,True,True,True
82,2,24,11,16,0.114548, 35.7978, 4.10057,,0.0337663, 680.000, 2.90882,2020-04-30 15:01:42,679,1,0.114264,0.497109,,,True,True,True,True,True,True,True
83,2,24,12,17,0.113003, 33.8325, 3.82319,,0.0333109, 680.000, 2.92607,2020-04-30 15:01:42,729,1,0.112505,0.885127,,,True,True,True,True,True,True,True
84,2,24,13,18,0.146068, 30.1593, 4.40530,,0.0430576, 680.000, 2.87963,2020-04-30 15:01:42,780,1,0.145469,0.823451,,,True,True,True,True,True,True,True
85,2,24,14,19,0.172927, 25.2317, 4.36323,,0.0509750, 680.000, 2.91025,2020-04-30 15:01:42,832,1,0.172417,0.590801,,,True,True,True,True,True,True,True
86,2,24,15,20,0.225693, 19.6035, 4.42439,,0.0665295, 680.000, 2.91209,2020-04-30 15:01:42,885,1,0.225222,0.418751,,,True,True,True,True,True,True,True
87,2,24,16,21,0.375074, 13.8317, 5.18791,,0.110564, 680.000, 2.92482,2020-04-30 15:01:42,939,1,0.374320,0.402916,,,True,True,True,True,True,True,True
88,2,24,17,22,0.616550, 8.40426, 5.18164,,0.181746, 680.000, 2.91969,2020-04-30 15:01:42,994,1,0.614973,0.512733,,,True,True,True,True,True,True,True
89,2,24,18,23, 2.24072, 3.70377, 8.29911,,0.660516, 680.000, 2.97101,2020-04-30 15:01:42,1049,1, 2.21763, 2.08251,,,True,True,True,True,True,True,True
90,2,58,5,17,0.429015, 11.5420, 4.95167,,0.174620, 388.000,0.926868,2020-04-30 15:01:45,283,1,0.426489, 1.18418,,,True,True,True,True,True,True,True
91,2,58,6,18,0.276713, 16.2550, 4.49797,,0.112629, 388.000,0.919475,2020-04-30 15:01:45,358,1,0.275718,0.721816,,,True,True,True,True,True,True,True
92,2,58,7,19,0.208098, 21.3409, 4.44100,,0.0847013, 388.000,0.918876,2020-04-30 15:01:45,436,1,0.207349,0.721916,,,True,True,True,True,True,True,True
93,2,58,8,20,0.148092, 26.7536, 3.96200,,0.0602775, 388.000,0.914437,2020-04-30 15:01:45,517,1,0.147684,0.552899,,,True,True,True,True,True,True,True
94,2,58,9,21,0.138515, 32.4396, 4.49337,,0.0563792, 388.000,0.911329,2020-04-30 15:01:45,601,1,0.138164,0.508326,,,True,True,True,True,True,True,True
95,2,58,10,22,0.104803, 38.3381, 4.01795,,0.0426576, 388.000,0.910740,2020-04-30 15:01:45,648,1,0.104551,0.482532,,,True,True,True,True,True,True,True
96,2,58,11,23,0.0934639, 44.3810, 4.14802,,0.0380422, 388.000,0.913459,2020-04-30 15:01:45,697,1,0.0932569,0.443815,,,True,True,True,True,True,True,True
97,2,58,12,24,0.0805723, 50.4932, 4.06835,,0.0327950, 388.000,0.914774,2020-04-30 15:01:45,748,1,0.0803933,0.445239,,,True,True,True,True,True,True,True
98,2,58,13,25,0.0728006, 56.5934, 4.12003,,0.0330906, 371.000,0.305827,2020-04-30 15:01:48,800,1,0.0727217,0.216943,,,True,True,True,True,True,True,True
99,2,58,14,26,0.0654244, 62.5948, 4.09523,,0.0297378, 371.000,0.300627,2020-04-30 15:01:48,853,1,0.0653354,0.272376,,,True,True,True,True,True,True,True
100,2,58,15,27,0.0640944, 68.4065, 4.38448,,0.0291333, 371.000,0.306865,2020-04-30 15:01:48,907,1,0.0640433,0.159570,,,True,True,True,True,True,True,True
101,2,58,16,28,0.0550337, 73.9358, 4.06896,,0.0250148, 371.000,0.302621,2020-04-30 15:01:48,962,1,0.0549453,0.321536,,,True,True,True,True,True,True,True
102,2,58,17,29,0.0541731, 79.0892, 4.28451,,0.0246237, 371.000,0.302148,2020-04-30 15:01:48,1018,1,0.0542765,0.380922,,,True,True,True,True,True,True,True
103,2,58,18,30,0.0487046, 83.7758, 4.08027,,0.0221380, 371.000,0.296323,2020-04-30 15:01:48,1074,1,0.0487009,0.0151311,,,True,True,True,True,True,True,True
