meas,a,b,m,n,r,k,rhoa,ip,v,ctc,stk,datetime,rec_num,rec_fnd,rec_avg,rec_err,rec_ip_avg,rec_ip_err,rec_valid,k_valid,rhoa_valid,v_valid,ctc_valid,stk_valid,valid
1,1,13,2,5, 1.14295, 4.00667, 4.57944, 1.00000,0.579677, 291.000,0.394530,2020-05-11 20:55:49,64,1, 1.12824, 2.60756, 1.12824, 2.60756,True,True,True,True,True,True,True
2,1,13,3,6,0.418659, 9.16298, 3.83616, 1.00000,0.212333, 291.000,0.413218,2020-05-11 20:55:49,129,1,0.416726,0.927642,0.416726,0.927642,True,True,True,True,True,True,True
3,1,13,4,7,0.291688, 14.1372, 4.12365, 1.00000,0.147937, 291.000,0.416461,2020-05-11 20:55:49,196,1,0.290273,0.975545,0.290273,0.975545,True,True,True,True,True,True,True
4,1,13,5,8,0.272361, 17.2480, 4.69767, 1.00000,0.138134, 291.000,0.413872,2020-05-11 20:55:49,266,1,0.272140,0.162413,0.272140,0.162413,True,True,True,True,True,True,True
5,1,13,6,9,0.196974, 17.2480, 3.39740, 1.00000,0.0999003, 291.000,0.414313,2020-05-11 20:55:49,339,1,0.197317,0.347887,0.197317,0.347887,True,True,True,True,True,True,True
6,1,13,7,10,0.415516, 14.1372, 5.87423, 1.00000,0.210739, 291.000,0.410602,2020-05-11 20:55:49,415,1,0.416434,0.440614,0.416434,0.440614,True,True,True,True,True,True,True
7,1,13,8,11,0.656011, 9.16298, 6.01102, 1.00000,0.332713, 291.000,0.411767,2020-05-11 20:55:49,494,1,0.655330,0.207961,0.655330,0.207961,True,True,True,True,True,True,True
8,1,13,9,12, 3.00204, 4.00667, 12.0282, 1.00000, 1.52256, 291.000,0.410927,2020-05-11 20:55:49,576,1, 2.97605, 1.74643, 2.97605, 1.74643,True,True,True,True,True,True,True
9,1,23,2,7, 1.24092, 3.70377, 4.59608, 1.00000,0.338456, 757.000, 5.08787,2020-05-11 20:55:52,65,1, 1.22225, 3.05526, 1.22225, 3.05526,True,True,True,True,True,True,True
10,1,23,3,8,0.465145, 8.40426, 3.90920, 1.00000,0.126866, 757.000, 5.11767,2020-05-11 20:55:52,131,1,0.463320,0.787822,0.463320,0.787822,True,True,True,True,True,True,True
11,1,23,4,9,0.291006, 13.8317, 4.02509, 1.00000,0.0793705, 757.000, 5.12697,2020-05-11 20:55:52,199,1,0.290012,0.684854,0.290012,0.684854,True,True,True,True,True,True,True
12,1,23,5,10,0.222797, 19.6035, 4.36761, 1.00000,0.0607670, 757.000, 5.12811,2020-05-11 20:55:52,270,1,0.222641,0.140470,0.222641,0.140470,True,True,True,True,True,True,True
13,1,23,6,11,0.154213, 25.2317, 3.89106, 1.00000,0.0420610, 757.000, 5.12803,2020-05-11 20:55:52,344,1,0.154381,0.217738,0.154381,0.217738,True,True,True,True,True,True,True
14,1,23,7,12,0.136006, 30.1593, 4.10184, 1.00000,0.0370950, 757.000, 5.13789,2020-05-11 20:55:52,421,1,0.136328,0.472837,0.136328,0.472837,True,True,True,True,True,True,True
15,1,23,8,13,0.101446, 33.8325, 3.43219, 1.00000,0.0276690, 757.000, 5.10716,2020-05-11 20:55:52,501,1,0.101477,0.0604216,0.101477,0.0604216,True,True,True,True,True,True,True
16,1,23,9,14,0.116085, 35.7978, 4.15559, 1.00000,0.0316617, 757.000, 5.13175,2020-05-11 20:55:52,584,1,0.116073,0.0205258,0.116073,0.0205258,True,True,True,True,True,True,True
17,1,23,10,15,0.0870925, 35.7978, 3.11772, 1.00000,0.0315220, 551.000, 1.33082,2020-05-11 20:55:55,630,1,0.0870923,0.000642996,0.0870923,0.000642996,True,True,True,True,True,True,True
18,1,23,11,16,0.118954, 33.8325, 4.02452, 1.00000,0.0430539, 551.000, 1.33414,2020-05-11 20:55:55,678,1,0.119081,0.213332,0.119081,0.213332,True,True,True,True,True,True,True
19,1,23,12,17,0.117612, 30.1593, 3.54710, 1.00000,0.0425682, 551.000, 1.33738,2020-05-11 20:55:55,728,1,0.117509,0.175180,0.117509,0.175180,True,True,True,True,True,True,True
20,1,23,13,18,0.169331, 25.2317, 4.27250, 1.00000,0.0612870, 551.000, 1.33846,2020-05-11 20:55:55,779,1,0.169788,0.538149,0.169788,0.538149,True,True,True,True,True,True,True
21,1,23,14,19,0.205500, 19.6035, 4.02852, 1.00000,0.0743779, 551.000, 1.34906,2020-05-11 20:55:55,831,1,0.205687,0.182334,0.205687,0.182334,True,True,True,True,True,True,True
22,1,23,15,20,0.312495, 13.8317, 4.32233, 1.00000,0.113104, 551.000, 1.35840,2020-05-11 20:55:55,884,1,0.314299, 1.14771,0.314299, 1.14771,True,True,True,True,True,True,True
23,1,23,16,21,0.765209, 8.40426, 6.43102, 1.00000,0.276957, 551.000, 1.38639,2020-05-11 20:55:55,938,1,0.772399, 1.86161,0.772399, 1.86161,True,True,True,True,True,True,True
24,1,23,17,22, 1.60951, 3.70377, 5.96127, 1.00000,0.582542, 551.000, 1.40435,2020-05-11 20:55:55,993,1, 1.61734,0.968098, 1.61734,0.968098,True,True,True,True,True,True,True
25,1,57,4,16,0.360400, 11.5420, 4.15972, 1.00000,0.149427, 421.000, 1.45730,2020-05-11 20:55:57,210,1,0.359451,0.528036,0.359451,0.528036,True,True,True,True,True,True,True
26,1,57,5,17,0.260792, 16.2550, 4.23917, 1.00000,0.108128, 421.000, 1.45569,2020-05-11 20:55:57,282,1,0.260613,0.137244,0.260613,0.137244,True,True,True,True,True,True,True
27,1,57,6,18,0.188266, 21.3409, 4.01777, 1.00000,0.0780574, 421.000, 1.45726,2020-05-11 20:55:57,357,1,0.188376,0.117005,0.188376,0.117005,True,True,True,True,True,True,True
28,1,57,7,19,0.152068, 26.7536, 4.06837, 1.00000,0.0630494, 421.000, 1.46235,2020-05-11 20:55:57,435,1,0.152178,0.144888,0.152178,0.144888,True,True,True,True,True,True,True
29,1,57,8,20,0.113958, 32.4396, 3.69675, 1.00000,0.0472484, 421.000, 1.45910,2020-05-11 20:55:57,516,1,0.113866,0.161581,0.113866,0.161581,True,True,True,True,True,True,True
30,1,57,9,21,0.111491, 38.3381, 4.27435, 1.00000,0.0462255, 421.000, 1.46023,2020-05-11 20:55:57,600,1,0.111399,0.164114,0.111399,0.164114,True,True,True,True,True,True,True
31,1,57,10,22,0.0853832, 44.3810, 3.78939, 1.00000,0.0354009, 421.000, 1.45759,2020-05-11 20:55:58,647,1,0.0853422,0.0961459,0.0853422,0.0961459,True,True,True,True,True,True,True
32,1,57,11,23,0.0804536, 50.4932, 4.06236, 1.00000,0.0333571, 421.000, 1.44467,2020-05-11 20:55:58,696,1,0.0804395,0.0350500,0.0804395,0.0350500,True,True,True,True,True,True,True
33,1,57,12,24,0.0691004, 56.5934, 3.91063, 1.00000,0.0318983, 355.000,0.187471,2020-05-11 20:56:01,747,1,0.0690224,0.226070,0.0690224,0.226070,True,True,True,True,True,True,True
34,1,57,13,25,0.0645626, 62.5948, 4.04128, 1.00000,0.0298036, 355.000,0.189239,2020-05-11 20:56:01,799,1,0.0645422,0.0632516,0.0645422,0.0632516,True,True,True,True,True,True,True
35,1,57,14,26,0.0592301, 68.4065, 4.05173, 1.00000,0.0273419, 355.000,0.178481,2020-05-11 20:56:01,852,1,0.0591751,0.185908,0.0591751,0.185908,True,True,True,True,True,True,True
36,1,57,15,27,0.0591473, 73.9358, 4.37310, 1.00000,0.0273037, 355.000,0.219018,2020-05-11 20:56:01,906,1,0.0592006,0.180312,0.0592006,0.180312,True,True,True,True,True,True,True
37,1,57,16,28,0.0498292, 79.0892, 3.94095, 1.00000,0.0230023, 355.000,0.266930,2020-05-11 20:56:01,961,1,0.0498419,0.0509371,0.0498419,0.0509371,True,True,True,True,True,True,True
38,1,57,17,29,0.0510479, 83.7758, 4.27658, 1.00000,0.0235648, 355.000,0.179505,2020-05-11 20:56:01,1017,1,0.0510579,0.0392163,0.0510579,0.0392163,True,True,True,True,True,True,True
39,1,57,18,30,0.0456952, 87.9092, 4.01703, 1.00000,0.0210939, 355.000,0.163554,2020-05-11 20:56:01,1073,1,0.0457811,0.375105,0.0457811,0.375105,True,True,True,True,True,True,True
40,1,57,19,31,0.0442340, 91.4105, 4.04345, 1.00000,0.0204194, 355.000,0.189036,2020-05-11 20:56:01,1129,1,0.0442771,0.194965,0.0442771,0.194965,True,True,True,True,True,True,True
41,1,57,20,32,0.0432791, 94.2106, 4.07735, 1.00000,0.0196620, 336.000,0.300071,2020-05-11 20:56:04,1185,1,0.0433885,0.504113,0.0433885,0.504113,True,True,True,True,True,True,True
42,1,57,21,33,0.0413133, 96.2531, 3.97653, 1.00000,0.0187689, 336.000,0.314350,2020-05-11 20:56:04,1241,1,0.0412309,0.399793,0.0412309,0.399793,True,True,True,True,True,True,True
43,1,57,22,34,0.0423068, 97.4958, 4.12474, 1.00000,0.0192202, 336.000,0.293441,2020-05-11 20:56:04,1297,1,0.0423457,0.183863,0.0423457,0.183863,True,True,True,True,True,True,True
44,1,57,23,35,0.0441685, 97.9130, 4.32467, 1.00000,0.0200660, 336.000,0.285558,2020-05-11 20:56:04,1353,1,0.0443399,0.773395,0.0443399,0.773395,True,True,True,True,True,True,True
45,1,57,24,36,0.0428316, 97.4958, 4.17590, 1.00000,0.0194586, 336.000,0.307833,2020-05-11 20:56:04,1409,1,0.0427179,0.532243,0.0427179,0.532243,True,True,True,True,True,True,True
46,1,57,25,37,0.0444589, 96.2531, 4.27931, 1.00000,0.0201980, 336.000,0.308941,2020-05-11 20:56:04,1465,1,0.0444348,0.108789,0.0444348,0.108789,True,True,True,True,True,True,True
47,1,57,26,38,0.0426898, 94.2106, 4.02183, 1.00000,0.0193943, 336.000,0.304213,2020-05-11 20:56:04,1521,1,0.0425649,0.586927,0.0425649,0.586927,True,True,True,True,True,True,True
48,1,57,27,39,0.0468377, 91.4105, 4.28146, 1.00000,0.0212787, 336.000,0.297011,2020-05-11 20:56:04,1577,1,0.0467599,0.332779,0.0467599,0.332779,True,True,True,True,True,True,True
49,1,57,28,40,0.0482220, 87.9092, 4.23916, 1.00000,0.0229037, 335.000,0.280304,2020-05-11 20:56:07,1633,1,0.0480869,0.561891,0.0480869,0.561891,True,True,True,True,True,True,True
50,1,57,29,41,0.0471279, 83.7758, 3.94817, 1.00000,0.0223840, 335.000,0.266708,2020-05-11 20:56:07,1689,1,0.0469404,0.798692,0.0469404,0.798692,True,True,True,True,True,True,True
51,1,57,30,42,0.0504066, 79.0892, 3.98662, 1.00000,0.0239413, 335.000,0.274421,2020-05-11 20:56:07,1745,1,0.0501594,0.985911,0.0501594,0.985911,True,True,True,True,True,True,True
52,1,57,31,43,0.0573202, 73.9358, 4.23801, 1.00000,0.0272250, 335.000,0.284665,2020-05-11 20:56:07,1801,1,0.0573205,0.000846120,0.0573205,0.000846120,True,True,True,True,True,True,True
53,1,57,32,44,0.0569471, 68.4065, 3.89555, 1.00000,0.0270478, 335.000,0.277287,2020-05-11 20:56:07,1857,1,0.0569720,0.0874271,0.0569720,0.0874271,True,True,True,True,True,True,True
54,1,57,33,45,0.0649217, 62.5948, 4.06375, 1.00000,0.0308354, 335.000,0.266577,2020-05-11 20:56:07,1913,1,0.0651577,0.724487,0.0651577,0.724487,True,True,True,True,True,True,True
55,1,57,34,46,0.0694221, 56.5934, 3.92883, 1.00000,0.0329729, 335.000,0.287812,2020-05-11 20:56:07,1969,1,0.0696850,0.754500,0.0696850,0.754500,True,True,True,True,True,True,True
56,1,57,35,47,0.0789526, 50.4932, 3.98657, 1.00000,0.0374996, 335.000,0.273336,2020-05-11 20:56:07,2025,1,0.0791660,0.538998,0.0791660,0.538998,True,True,True,True,True,True,True
57,1,57,36,48,0.0875269, 44.3810, 3.88453, 1.00000,0.0418590, 322.000,0.243197,2020-05-11 20:56:09,2081,1,0.0875728,0.104827,0.0875728,0.104827,True,True,True,True,True,True,True
58,1,57,37,49,0.103083, 38.3381, 3.95200, 1.00000,0.0492984, 322.000,0.246864,2020-05-11 20:56:09,2137,1,0.103092,0.0183079,0.103092,0.0183079,True,True,True,True,True,True,True
59,1,57,38,50,0.113081, 32.4396, 3.66831, 1.00000,0.0540802, 322.000,0.241308,2020-05-11 20:56:09,2193,1,0.113218,0.240697,0.113218,0.240697,True,True,True,True,True,True,True
60,1,57,39,51,0.147371, 26.7536, 3.94270, 1.00000,0.0704788, 322.000,0.244187,2020-05-11 20:56:09,2249,1,0.147699,0.444120,0.147699,0.444120,True,True,True,True,True,True,True
61,1,57,40,52,0.176391, 21.3409, 3.76435, 1.00000,0.0843573, 322.000,0.241473,2020-05-11 20:56:09,2305,1,0.176675,0.322258,0.176675,0.322258,True,True,True,True,True,True,True
62,1,57,41,53,0.269167, 16.2550, 4.37531, 1.00000,0.128727, 322.000,0.253793,2020-05-11 20:56:09,2361,1,0.269960,0.587402,0.269960,0.587402,True,True,True,True,True,True,True
63,1,57,42,54,0.354376, 11.5420, 4.09020, 1.00000,0.169478, 322.000,0.248824,2020-05-11 20:56:09,2417,1,0.355669,0.726972,0.355669,0.726972,True,True,True,True,True,True,True
64,2,5,1,13, 1.11353, 4.00667, 4.46156, 1.00000,0.361814, 494.000, 1.57755,2020-05-11 20:56:12,1,2, 1.12824, 2.60756, 1.12824, 2.60756,True,True,True,True,True,True,True
65,2,7,1,23, 1.20358, 3.70377, 4.45777, 1.00000,0.481348, 388.000,0.684432,2020-05-11 20:56:14,9,2, 1.22225, 3.05526, 1.22225, 3.05526,True,True,True,True,True,True,True
66,2,14,3,6, 1.10866, 4.00667, 4.44205, 1.00000,0.603360, 263.000,0.854746,2020-05-11 20:56:16,130,1, 1.09048, 3.33463, 1.09048, 3.33463,True,True,True,True,True,True,True
67,2,14,4,7,0.517737, 9.16298, 4.74401, 1.00000,0.281765, 263.000,0.827783,2020-05-11 20:56:16,197,1,0.510445, 2.85732,0.510445, 2.85732,True,True,True,True,True,True,True
68,2,14,5,8,0.355099, 14.1372, 5.02010, 1.00000,0.193253, 263.000,0.801538,2020-05-11 20:56:17,267,1,0.353335,0.998835,0.353335,0.998835,True,True,True,True,True,True,True
69,2,14,6,9,0.208658, 17.2480, 3.59892, 1.00000,0.113557, 263.000,0.791676,2020-05-11 20:56:17,340,1,0.208359,0.287274,0.208359,0.287274,True,True,True,True,True,True,True
70,2,14,7,10,0.269785, 17.2480, 4.65323, 1.00000,0.146823, 263.000,0.778079,2020-05-11 20:56:17,416,1,0.269740,0.0329539,0.269740,0.0329539,True,True,True,True,True,True,True
71,2,14,8,11,0.272522, 14.1372, 3.85269, 1.00000,0.148313, 263.000,0.774308,2020-05-11 20:56:17,495,1,0.272319,0.149027,0.272319,0.149027,True,True,True,True,True,True,True
72,2,14,9,12,0.584378, 9.16298, 5.35464, 1.00000,0.318032, 263.000,0.769545,2020-05-11 20:56:17,577,1,0.582716,0.570379,0.582716,0.570379,True,True,True,True,True,True,True
73,2,14,10,13,0.969164, 4.00667, 3.88312, 1.00000,0.527442, 263.000,0.768085,2020-05-11 20:56:17,622,1,0.968116,0.216489,0.968116,0.216489,True,True,True,True,True,True,True
74,2,24,3,8, 1.21582, 3.70377, 4.50312, 1.00000,0.343409, 597.000, 3.13926,2020-05-11 20:56:19,132,1, 1.19437, 3.59202, 1.19437, 3.59202,True,True,True,True,True,True,True
75,2,24,4,9,0.560774, 8.40426, 4.71289, 1.00000,0.158391, 597.000, 3.14866,2020-05-11 20:56:19,200,1,0.553263, 2.71527,0.553263, 2.71527,True,True,True,True,True,True,True
76,2,24,5,10,0.351945, 13.8317, 4.86798, 1.00000,0.0994070, 597.000, 3.14525,2020-05-11 20:56:19,271,1,0.350062, 1.07561,0.350062, 1.07561,True,True,True,True,True,True,True
77,2,24,6,11,0.215216, 19.6035, 4.21900, 1.00000,0.0607880, 597.000, 3.14322,2020-05-11 20:56:19,345,1,0.214692,0.488484,0.214692,0.488484,True,True,True,True,True,True,True
78,2,24,7,12,0.173328, 25.2317, 4.37336, 1.00000,0.0489566, 597.000, 3.12297,2020-05-11 20:56:19,422,1,0.172897,0.498341,0.172897,0.498341,True,True,True,True,True,True,True
79,2,24,8,13,0.116927, 30.1593, 3.52645, 1.00000,0.0330262, 597.000, 3.13963,2020-05-11 20:56:19,502,1,0.116702,0.386200,0.116702,0.386200,True,True,True,True,True,True,True
80,2,24,9,14,0.128370, 33.8325, 4.34309, 1.00000,0.0362582, 597.000, 3.11819,2020-05-11 20:56:19,585,1,0.128111,0.405511,0.128111,0.405511,True,True,True,True,True,True,True
