meas,a,b,m,n,r,k,rhoa,ip,v,ctc,stk,datetime,rec_num,rec_fnd,rec_avg,rec_err,rec_ip_avg,rec_ip_err,rec_valid,k_valid,rhoa_valid,v_valid,ctc_valid,stk_valid,valid
1,1,13,2,5, 1.88935, 4.00667, 7.57002, 1.00000, 1.48633, 196.000,0.106901,2020-05-13 12:56:54,64,1, 1.88520,0.440421, 1.88520,0.440421,True,True,True,True,True,True,True
2,1,13,3,6,0.716708, 9.16298, 6.56718, 1.00000,0.563824, 196.000,0.0813374,2020-05-13 12:56:54,129,1,0.715323,0.387246,0.715323,0.387246,True,True,True,True,True,True,True
3,1,13,4,7,0.408945, 14.1372, 5.78132, 1.00000,0.321711, 196.000,0.0769945,2020-05-13 12:56:54,196,1,0.408758,0.0913078,0.408758,0.0913078,True,True,True,True,True,True,True
4,1,13,5,8,0.295427, 17.2480, 5.09551, 1.00000,0.232408, 196.000,0.0753416,2020-05-13 12:56:54,266,1,0.295394,0.0223488,0.295394,0.0223488,True,True,True,True,True,True,True
5,1,13,6,9,0.255723, 17.2480, 4.41071, 1.00000,0.201174, 196.000,0.0658137,2020-05-13 12:56:55,339,1,0.255854,0.102429,0.255854,0.102429,True,True,True,True,True,True,True
6,1,13,7,10,0.361523, 14.1372, 5.11092, 1.00000,0.284406, 196.000,0.0658215,2020-05-13 12:56:55,415,1,0.361701,0.0982806,0.361701,0.0982806,True,True,True,True,True,True,True
7,1,13,8,11,0.695852, 9.16298, 6.37608, 1.00000,0.547417, 196.000,0.0684122,2020-05-13 12:56:55,494,1,0.695323,0.152142,0.695323,0.152142,True,True,True,True,True,True,True
8,1,13,9,12, 2.00028, 4.00667, 8.01444, 1.00000, 1.57359, 196.000,0.0824421,2020-05-13 12:56:55,576,1, 1.99478,0.550817, 1.99478,0.550817,True,True,True,True,True,True,True
9,1,23,2,7, 2.01864, 3.70377, 7.47659, 1.00000, 1.71236, 171.000,0.0405640,2020-05-13 12:56:57,65,1, 2.01459,0.401756, 2.01459,0.401756,True,True,True,True,True,True,True
10,1,23,3,8,0.764502, 8.40426, 6.42508, 1.00000,0.648506, 171.000,0.0267692,2020-05-13 12:56:57,131,1,0.763079,0.373163,0.763079,0.373163,True,True,True,True,True,True,True
11,1,23,4,9,0.401685, 13.8317, 5.55598, 1.00000,0.340738, 171.000,0.0360100,2020-05-13 12:56:57,199,1,0.401510,0.0873979,0.401510,0.0873979,True,True,True,True,True,True,True
12,1,23,5,10,0.253388, 19.6035, 4.96731, 1.00000,0.214942, 171.000,0.0570851,2020-05-13 12:56:57,270,1,0.253351,0.0296976,0.253351,0.0296976,True,True,True,True,True,True,True
13,1,23,6,11,0.173928, 25.2317, 4.38850, 1.00000,0.147538, 171.000,0.0416163,2020-05-13 12:56:57,344,1,0.173937,0.0105233,0.173937,0.0105233,True,True,True,True,True,True,True
14,1,23,7,12,0.132660, 30.1593, 4.00092, 1.00000,0.112531, 171.000,0.0471868,2020-05-13 12:56:57,421,1,0.132680,0.0301870,0.132680,0.0301870,True,True,True,True,True,True,True
15,1,23,8,13,0.116025, 33.8325, 3.92542, 1.00000,0.0984208, 171.000,0.0440964,2020-05-13 12:56:57,501,1,0.115989,0.0621801,0.115989,0.0621801,True,True,True,True,True,True,True
16,1,23,9,14,0.109398, 35.7978, 3.91619, 1.00000,0.0927989, 171.000,0.0572205,2020-05-13 12:56:57,584,1,0.109356,0.0767743,0.109356,0.0767743,True,True,True,True,True,True,True
17,1,23,10,15,0.100646, 35.7978, 3.60291, 1.00000,0.0899418, 171.000,0.197016,2020-05-13 12:57:00,630,1,0.100460,0.371177,0.100460,0.371177,True,True,True,True,True,True,True
18,1,23,11,16,0.115791, 33.8325, 3.91751, 1.00000,0.103476, 171.000,0.195021,2020-05-13 12:57:00,678,1,0.115760,0.0533205,0.115760,0.0533205,True,True,True,True,True,True,True
19,1,23,12,17,0.131781, 30.1593, 3.97443, 1.00000,0.117765, 171.000,0.193266,2020-05-13 12:57:00,728,1,0.131350,0.656677,0.131350,0.656677,True,True,True,True,True,True,True
20,1,23,13,18,0.168052, 25.2317, 4.24023, 1.00000,0.150178, 171.000,0.188110,2020-05-13 12:57:00,779,1,0.167943,0.129081,0.167943,0.129081,True,True,True,True,True,True,True
21,1,23,14,19,0.230869, 19.6035, 4.52585, 1.00000,0.206314, 171.000,0.193637,2020-05-13 12:57:00,831,1,0.230003,0.752786,0.230003,0.752786,True,True,True,True,True,True,True
22,1,23,15,20,0.362534, 13.8317, 5.01445, 1.00000,0.323976, 171.000,0.193749,2020-05-13 12:57:00,884,1,0.362543,0.00466373,0.362543,0.00466373,True,True,True,True,True,True,True
23,1,23,16,21,0.810191, 8.40426, 6.80906, 1.00000,0.724022, 171.000,0.193185,2020-05-13 12:57:00,938,1,0.809913,0.0688482,0.809913,0.0688482,True,True,True,True,True,True,True
24,1,23,17,22, 2.10789, 3.70377, 7.80713, 1.00000, 1.88370, 171.000,0.185226,2020-05-13 12:57:00,993,1, 2.10419,0.351013, 2.10419,0.351013,True,True,True,True,True,True,True
25,1,57,4,16,0.466626, 11.5420, 5.38577, 1.00000,0.419584, 166.000,0.146073,2020-05-13 12:57:03,210,1,0.466450,0.0751242,0.466450,0.0751242,True,True,True,True,True,True,True
26,1,57,5,17,0.299701, 16.2550, 4.87165, 1.00000,0.269488, 166.000,0.148912,2020-05-13 12:57:03,282,1,0.299590,0.0742985,0.299590,0.0742985,True,True,True,True,True,True,True
27,1,57,6,18,0.207033, 21.3409, 4.41828, 1.00000,0.186162, 166.000,0.145895,2020-05-13 12:57:03,357,1,0.207161,0.123097,0.207161,0.123097,True,True,True,True,True,True,True
28,1,57,7,19,0.154876, 26.7536, 4.14348, 1.00000,0.139262, 166.000,0.141029,2020-05-13 12:57:03,435,1,0.154760,0.149465,0.154760,0.149465,True,True,True,True,True,True,True
29,1,57,8,20,0.126675, 32.4396, 4.10929, 1.00000,0.113905, 166.000,0.143804,2020-05-13 12:57:03,516,1,0.126723,0.0758858,0.126723,0.0758858,True,True,True,True,True,True,True
30,1,57,9,21,0.110835, 38.3381, 4.24920, 1.00000,0.0996614, 166.000,0.148101,2020-05-13 12:57:03,600,1,0.110847,0.0222333,0.110847,0.0222333,True,True,True,True,True,True,True
31,1,57,10,22,0.0931442, 44.3810, 4.13383, 1.00000,0.0837540, 166.000,0.148650,2020-05-13 12:57:03,647,1,0.0931299,0.0306250,0.0931299,0.0306250,True,True,True,True,True,True,True
32,1,57,11,23,0.0820133, 50.4932, 4.14112, 1.00000,0.0737452, 166.000,0.144281,2020-05-13 12:57:03,696,1,0.0820063,0.0169389,0.0820063,0.0169389,True,True,True,True,True,True,True
33,1,57,12,24,0.0731171, 56.5934, 4.13795, 1.00000,0.0635600, 167.000,0.169918,2020-05-13 12:57:05,747,1,0.0731333,0.0443054,0.0731333,0.0443054,True,True,True,True,True,True,True
34,1,57,13,25,0.0658260, 62.5948, 4.12036, 1.00000,0.0572219, 167.000,0.167593,2020-05-13 12:57:05,799,1,0.0657685,0.174842,0.0657685,0.174842,True,True,True,True,True,True,True
