meas,a,b,m,n,r,k,rhoa,ip,v,ctc,stk,datetime,rec_num,rec_fnd,rec_avg,rec_err,rec_ip_avg,rec_ip_err,rec_valid,k_valid,rhoa_valid,v_valid,ctc_valid,stk_valid,valid
1,1,13,2,5, 1.44417, 4.00667, 5.78632, 1.00000,0.837689, 142.000,0.113431,2020-06-25 11:55:56,64,1, 1.44278,0.193438, 1.44278,0.193438,True,True,True,True,True,True,True
2,1,13,3,6,0.550087, 9.16298, 5.04044, 1.00000,0.319076, 142.000,0.0974688,2020-06-25 11:55:56,129,1,0.550043,0.0159129,0.550043,0.0159129,True,True,True,True,True,True,True
3,1,13,4,7,0.330770, 14.1372, 4.67615, 1.00000,0.191862, 142.000,0.0935567,2020-06-25 11:55:56,196,1,0.330764,0.00390279,0.330764,0.00390279,True,True,True,True,True,True,True
4,1,13,5,8,0.247386, 17.2480, 4.26690, 1.00000,0.143495, 142.000,0.0765879,2020-06-25 11:55:56,266,1,0.247371,0.0121126,0.247371,0.0121126,True,True,True,True,True,True,True
5,1,13,6,9,0.233174, 17.2480, 4.02178, 1.00000,0.135252, 142.000,0.0663206,2020-06-25 11:55:56,339,1,0.233193,0.0165528,0.233193,0.0165528,True,True,True,True,True,True,True
6,1,13,7,10,0.315119, 14.1372, 4.45490, 1.00000,0.182784, 142.000,0.0982032,2020-06-25 11:55:56,415,1,0.315118,0.00119987,0.315118,0.00119987,True,True,True,True,True,True,True
7,1,13,8,11,0.559737, 9.16298, 5.12885, 1.00000,0.324674, 142.000,0.103458,2020-06-25 11:55:56,494,1,0.559746,0.00351624,0.559746,0.00351624,True,True,True,True,True,True,True
8,1,13,9,12, 1.49052, 4.00667, 5.97204, 1.00000,0.864575, 142.000,0.0719429,2020-06-25 11:55:56,576,1, 1.48625,0.574876, 1.48625,0.574876,True,True,True,True,True,True,True
9,1,23,2,7, 1.54325, 3.70377, 5.71585, 1.00000, 1.82597, 110.000,0.362860,2020-06-25 11:55:59,65,1, 1.54254,0.0923329, 1.54254,0.0923329,True,True,True,True,True,True,True
10,1,23,3,8,0.591479, 8.40426, 4.97094, 1.00000,0.699836, 110.000,0.354912,2020-06-25 11:55:59,131,1,0.591317,0.0546483,0.591317,0.0546483,True,True,True,True,True,True,True
11,1,23,4,9,0.330723, 13.8317, 4.57445, 1.00000,0.391310, 110.000,0.355012,2020-06-25 11:55:59,199,1,0.330649,0.0447910,0.330649,0.0447910,True,True,True,True,True,True,True
12,1,23,5,10,0.214646, 19.6035, 4.20783, 1.00000,0.253969, 110.000,0.352642,2020-06-25 11:55:59,270,1,0.214658,0.0104674,0.214658,0.0104674,True,True,True,True,True,True,True
13,1,23,6,11,0.155303, 25.2317, 3.91856, 1.00000,0.183754, 110.000,0.354495,2020-06-25 11:55:59,344,1,0.155311,0.00970763,0.155311,0.00970763,True,True,True,True,True,True,True
14,1,23,7,12,0.123579, 30.1593, 3.72705, 1.00000,0.146218, 110.000,0.372936,2020-06-25 11:55:59,421,1,0.123557,0.0360814,0.123557,0.0360814,True,True,True,True,True,True,True
15,1,23,8,13,0.109658, 33.8325, 3.71002, 1.00000,0.129747, 110.000,0.352531,2020-06-25 11:55:59,501,1,0.109685,0.0483549,0.109685,0.0483549,True,True,True,True,True,True,True
16,1,23,9,14,0.105041, 35.7978, 3.76024, 1.00000,0.124284, 110.000,0.352337,2020-06-25 11:55:59,584,1,0.105061,0.0385803,0.105061,0.0385803,True,True,True,True,True,True,True
17,1,23,10,15,0.102041, 35.7978, 3.65284, 1.00000,0.0696542, 110.000,0.212048,2020-06-25 11:56:02,630,1,0.102022,0.0361656,0.102022,0.0361656,True,True,True,True,True,True,True
18,1,23,11,16,0.111539, 33.8325, 3.77365, 1.00000,0.0761376, 110.000,0.209489,2020-06-25 11:56:02,678,1,0.111543,0.00818156,0.111543,0.00818156,True,True,True,True,True,True,True
19,1,23,12,17,0.130763, 30.1593, 3.94371, 1.00000,0.0892600, 110.000,0.209276,2020-06-25 11:56:02,728,1,0.130788,0.0383614,0.130788,0.0383614,True,True,True,True,True,True,True
20,1,23,13,18,0.164621, 25.2317, 4.15366, 1.00000,0.112372, 110.000,0.217315,2020-06-25 11:56:02,779,1,0.164587,0.0402771,0.164587,0.0402771,True,True,True,True,True,True,True
21,1,23,14,19,0.223239, 19.6035, 4.37627, 1.00000,0.152385, 110.000,0.212422,2020-06-25 11:56:02,831,1,0.223288,0.0438013,0.223288,0.0438013,True,True,True,True,True,True,True
22,1,23,15,20,0.332240, 13.8317, 4.59544, 1.00000,0.226791, 110.000,0.215397,2020-06-25 11:56:02,884,1,0.332282,0.0252641,0.332282,0.0252641,True,True,True,True,True,True,True
23,1,23,16,21,0.638216, 8.40426, 5.36374, 1.00000,0.435653, 110.000,0.207206,2020-06-25 11:56:02,938,1,0.638214,0.000824332,0.638214,0.000824332,True,True,True,True,True,True,True
24,1,23,17,22, 1.62509, 3.70377, 6.01896, 1.00000, 1.10930, 110.000,0.209528,2020-06-25 11:56:02,993,1, 1.62344,0.202487, 1.62344,0.202487,True,True,True,True,True,True,True
25,1,57,4,16,0.386706, 11.5420, 4.46334, 1.00000,0.227254, 139.000,0.0389871,2020-06-25 11:56:04,210,1,0.386788,0.0426822,0.386788,0.0426822,True,True,True,True,True,True,True
26,1,57,5,17,0.255637, 16.2550, 4.15538, 1.00000,0.150229, 139.000, 0.00000,2020-06-25 11:56:04,282,1,0.255609,0.0213153,0.255609,0.0213153,True,True,True,True,True,True,True
27,1,57,6,18,0.184368, 21.3409, 3.93458, 1.00000,0.108347, 139.000, 0.00000,2020-06-25 11:56:04,357,1,0.184380,0.0137574,0.184380,0.0137574,True,True,True,True,True,True,True
28,1,57,7,19,0.142262, 26.7536, 3.80602, 1.00000,0.0836028, 139.000, 0.00000,2020-06-25 11:56:04,435,1,0.142189,0.102898,0.142189,0.102898,True,True,True,True,True,True,True
29,1,57,8,20,0.116367, 32.4396, 3.77491, 1.00000,0.0683853, 139.000,0.0647800,2020-06-25 11:56:05,516,1,0.116404,0.0624164,0.116404,0.0624164,True,True,True,True,True,True,True
30,1,57,9,21,0.100065, 38.3381, 3.83629, 1.00000,0.0588047, 139.000, 0.00000,2020-06-25 11:56:05,600,1,0.100053,0.0226109,0.100053,0.0226109,True,True,True,True,True,True,True
31,1,57,10,22,0.0860028, 44.3810, 3.81689, 1.00000,0.0505410, 139.000, 0.00000,2020-06-25 11:56:05,647,1,0.0860495,0.108701,0.0860495,0.108701,True,True,True,True,True,True,True
32,1,57,11,23,0.0758775, 50.4932, 3.83130, 1.00000,0.0445907, 139.000, 0.00000,2020-06-25 11:56:05,696,1,0.0758047,0.191984,0.0758047,0.191984,True,True,True,True,True,True,True
