meas,a,b,m,n,r,k,rhoa,ip,v,ctc,stk,datetime,rec_num,rec_fnd,rec_avg,rec_err,rec_ip_avg,rec_ip_err,rec_valid,k_valid,rhoa_valid,v_valid,ctc_valid,stk_valid,valid
1,1,13,2,5, 1.64125, 4.00667, 6.57596, 1.00000, 1.58123, 145.000,0.235279,2020-05-24 11:59:03,64,1, 1.63972,0.186760, 1.63972,0.186760,True,True,True,True,True,True,True
2,1,13,3,6,0.644735, 9.16298, 5.90769, 1.00000,0.621157, 145.000,0.233516,2020-05-24 11:59:03,129,1,0.643919,0.253379,0.643919,0.253379,True,True,True,True,True,True,True
3,1,13,4,7,0.387742, 14.1372, 5.48157, 1.00000,0.373562, 145.000,0.233321,2020-05-24 11:59:04,196,1,0.387639,0.0528865,0.387639,0.0528865,True,True,True,True,True,True,True
4,1,13,5,8,0.281836, 17.2480, 4.86109, 1.00000,0.271529, 145.000,0.232167,2020-05-24 11:59:04,266,1,0.281750,0.0606917,0.281750,0.0606917,True,True,True,True,True,True,True
5,1,13,6,9,0.253465, 17.2480, 4.37175, 1.00000,0.244195, 145.000,0.233215,2020-05-24 11:59:04,339,1,0.253505,0.0314539,0.253505,0.0314539,True,True,True,True,True,True,True
6,1,13,7,10,0.347446, 14.1372, 4.91190, 1.00000,0.334739, 145.000,0.235138,2020-05-24 11:59:04,415,1,0.347421,0.0142545,0.347421,0.0142545,True,True,True,True,True,True,True
7,1,13,8,11,0.644773, 9.16298, 5.90804, 1.00000,0.621193, 145.000,0.233502,2020-05-24 11:59:04,494,1,0.644496,0.0859265,0.644496,0.0859265,True,True,True,True,True,True,True
8,1,13,9,12, 1.74969, 4.00667, 7.01043, 1.00000, 1.68570, 145.000,0.235136,2020-05-24 11:59:04,576,1, 1.74365,0.693269, 1.74365,0.693269,True,True,True,True,True,True,True
9,1,23,2,7, 1.76031, 3.70377, 6.51978, 1.00000, 2.05406, 115.000,0.185608,2020-05-24 11:59:06,65,1, 1.75918,0.128062, 1.75918,0.128062,True,True,True,True,True,True,True
10,1,23,3,8,0.690964, 8.40426, 5.80704, 1.00000,0.806268, 115.000,0.186588,2020-05-24 11:59:06,131,1,0.690289,0.195596,0.690289,0.195596,True,True,True,True,True,True,True
11,1,23,4,9,0.383697, 13.8317, 5.30717, 1.00000,0.447726, 115.000,0.182724,2020-05-24 11:59:06,199,1,0.383604,0.0483178,0.383604,0.0483178,True,True,True,True,True,True,True
12,1,23,5,10,0.242466, 19.6035, 4.75320, 1.00000,0.282927, 115.000,0.181248,2020-05-24 11:59:06,270,1,0.242422,0.0362760,0.242422,0.0362760,True,True,True,True,True,True,True
13,1,23,6,11,0.170474, 25.2317, 4.30134, 1.00000,0.198922, 115.000,0.182283,2020-05-24 11:59:06,344,1,0.170555,0.0947462,0.170555,0.0947462,True,True,True,True,True,True,True
14,1,23,7,12,0.133131, 30.1593, 4.01514, 1.00000,0.155347, 115.000,0.183975,2020-05-24 11:59:06,421,1,0.133112,0.0285346,0.133112,0.0285346,True,True,True,True,True,True,True
15,1,23,8,13,0.117742, 33.8325, 3.98350, 1.00000,0.137390, 115.000,0.183711,2020-05-24 11:59:06,501,1,0.117747,0.00923589,0.117747,0.00923589,True,True,True,True,True,True,True
16,1,23,9,14,0.113395, 35.7978, 4.05929, 1.00000,0.132318, 115.000,0.181608,2020-05-24 11:59:06,584,1,0.113389,0.0103396,0.113389,0.0103396,True,True,True,True,True,True,True
17,1,23,10,15,0.108600, 35.7978, 3.88765, 1.00000,0.0682371, 117.000,0.177030,2020-05-24 11:59:09,630,1,0.108603,0.00481662,0.108603,0.00481662,True,True,True,True,True,True,True
18,1,23,11,16,0.118218, 33.8325, 3.99962, 1.00000,0.0742802, 117.000,0.171917,2020-05-24 11:59:09,678,1,0.118216,0.00367632,0.118216,0.00367632,True,True,True,True,True,True,True
19,1,23,12,17,0.139886, 30.1593, 4.21887, 1.00000,0.0878949, 117.000,0.169976,2020-05-24 11:59:09,728,1,0.139907,0.0296940,0.139907,0.0296940,True,True,True,True,True,True,True
20,1,23,13,18,0.179856, 25.2317, 4.53806, 1.00000,0.113009, 117.000,0.175827,2020-05-24 11:59:09,779,1,0.179798,0.0636758,0.179798,0.0636758,True,True,True,True,True,True,True
21,1,23,14,19,0.257046, 19.6035, 5.03901, 1.00000,0.161510, 117.000,0.170206,2020-05-24 11:59:09,831,1,0.256961,0.0658379,0.256961,0.0658379,True,True,True,True,True,True,True
22,1,23,15,20,0.379317, 13.8317, 5.24659, 1.00000,0.238337, 117.000,0.173871,2020-05-24 11:59:09,884,1,0.379463,0.0770030,0.379463,0.0770030,True,True,True,True,True,True,True
23,1,23,16,21,0.745869, 8.40426, 6.26847, 1.00000,0.468653, 117.000,0.169635,2020-05-24 11:59:09,938,1,0.745527,0.0917150,0.745527,0.0917150,True,True,True,True,True,True,True
24,1,23,17,22, 1.91820, 3.70377, 7.10458, 1.00000, 1.20527, 117.000,0.173986,2020-05-24 11:59:09,993,1, 1.91563,0.268545, 1.91563,0.268545,True,True,True,True,True,True,True
25,1,57,4,16,0.444688, 11.5420, 5.13257, 1.00000,0.257618, 129.000,0.0854754,2020-05-24 11:59:12,210,1,0.444715,0.0124037,0.444715,0.0124037,True,True,True,True,True,True,True
26,1,57,5,17,0.286795, 16.2550, 4.66185, 1.00000,0.166147, 129.000,0.0764986,2020-05-24 11:59:12,282,1,0.286878,0.0580665,0.286878,0.0580665,True,True,True,True,True,True,True
27,1,57,6,18,0.201124, 21.3409, 4.29217, 1.00000,0.116516, 129.000,0.0944079,2020-05-24 11:59:12,357,1,0.201270,0.145638,0.201270,0.145638,True,True,True,True,True,True,True
28,1,57,7,19,0.152812, 26.7536, 4.08828, 1.00000,0.0885277, 129.000,0.0878821,2020-05-24 11:59:12,435,1,0.152801,0.0148029,0.152801,0.0148029,True,True,True,True,True,True,True
29,1,57,8,20,0.124026, 32.4396, 4.02336, 1.00000,0.0718513, 129.000,0.0624902,2020-05-24 11:59:12,516,1,0.124059,0.0524412,0.124059,0.0524412,True,True,True,True,True,True,True
30,1,57,9,21,0.107217, 38.3381, 4.11048, 1.00000,0.0621131, 129.000,0.0722875,2020-05-24 11:59:12,600,1,0.107294,0.143880,0.107294,0.143880,True,True,True,True,True,True,True
31,1,57,10,22,0.0915496, 44.3810, 4.06306, 1.00000,0.0530368, 129.000,0.0946513,2020-05-24 11:59:12,647,1,0.0916025,0.115461,0.0916025,0.115461,True,True,True,True,True,True,True
32,1,57,11,23,0.0797332, 50.4932, 4.02599, 1.00000,0.0461913, 129.000,0.0842150,2020-05-24 11:59:12,696,1,0.0797729,0.0994298,0.0797729,0.0994298,True,True,True,True,True,True,True
33,1,57,12,24,0.0714718, 56.5934, 4.04483, 1.00000,0.0427836, 135.000,0.101674,2020-05-24 11:59:14,747,1,0.0714705,0.00362387,0.0714705,0.00362387,True,True,True,True,True,True,True
34,1,57,13,25,0.0642891, 62.5948, 4.02416, 1.00000,0.0384840, 135.000,0.0797734,2020-05-24 11:59:14,799,1,0.0642250,0.199843,0.0642250,0.199843,True,True,True,True,True,True,True
35,1,57,14,26,0.0591901, 68.4065, 4.04899, 1.00000,0.0354317, 135.000,0.114587,2020-05-24 11:59:14,852,1,0.0591773,0.0432666,0.0591773,0.0432666,True,True,True,True,True,True,True
36,1,57,15,27,0.0559046, 73.9358, 4.13335, 1.00000,0.0334650, 135.000,0.0917376,2020-05-24 11:59:14,906,1,0.0558745,0.107790,0.0558745,0.107790,True,True,True,True,True,True,True
37,1,57,16,28,0.0520663, 79.0892, 4.11789, 1.00000,0.0311673, 135.000,0.120639,2020-05-24 11:59:14,961,1,0.0520804,0.0539397,0.0520804,0.0539397,True,True,True,True,True,True,True
38,1,57,17,29,0.0490850, 83.7758, 4.11214, 1.00000,0.0293827, 135.000,0.0976765,2020-05-24 11:59:14,1017,1,0.0490283,0.231475,0.0490283,0.231475,True,True,True,True,True,True,True
39,1,57,18,30,0.0466003, 87.9092, 4.09660, 1.00000,0.0278953, 135.000,0.102885,2020-05-24 11:59:15,1073,1,0.0465208,0.341810,0.0465208,0.341810,True,True,True,True,True,True,True
40,1,57,19,31,0.0443594, 91.4105, 4.05492, 1.00000,0.0265539, 135.000,0.100174,2020-05-24 11:59:15,1129,1,0.0443502,0.0418262,0.0443502,0.0418262,True,True,True,True,True,True,True
41,1,57,20,32,0.0433025, 94.2106, 4.07956, 1.00000,0.0461585, 134.000,0.225961,2020-05-24 11:59:17,1185,1,0.0433106,0.0370349,0.0433106,0.0370349,True,True,True,True,True,True,True
42,1,57,21,33,0.0425753, 96.2531, 4.09800, 1.00000,0.0453833, 134.000,0.229820,2020-05-24 11:59:17,1241,1,0.0426305,0.258899,0.0426305,0.258899,True,True,True,True,True,True,True
43,1,57,22,34,0.0423312, 97.4958, 4.12711, 1.00000,0.0451231, 134.000,0.228043,2020-05-24 11:59:17,1297,1,0.0422303,0.477944,0.0422303,0.477944,True,True,True,True,True,True,True
44,1,57,23,35,0.0422743, 97.9130, 4.13921, 1.00000,0.0450625, 134.000,0.226796,2020-05-24 11:59:17,1353,1,0.0423158,0.195754,0.0423158,0.195754,True,True,True,True,True,True,True
45,1,57,24,36,0.0424622, 97.4958, 4.13989, 1.00000,0.0452628, 134.000,0.228886,2020-05-24 11:59:17,1409,1,0.0424887,0.124798,0.0424887,0.124798,True,True,True,True,True,True,True
46,1,57,25,37,0.0433632, 96.2531, 4.17384, 1.00000,0.0462232, 134.000,0.225644,2020-05-24 11:59:17,1465,1,0.0432831,0.370033,0.0432831,0.370033,True,True,True,True,True,True,True
