meas,a,b,m,n,r,k,rhoa,ip,v,ctc,stk,datetime,rec_num,rec_fnd,rec_avg,rec_err,rec_ip_avg,rec_ip_err,rec_valid,k_valid,rhoa_valid,v_valid,ctc_valid,stk_valid,valid
1,1,13,2,5, 1.88832, 4.00667, 7.56585,, 1.27211, 218.000,0.0972322,2020-04-26 17:41:07,64,1, 1.87087, 1.86511,,,True,True,True,True,True,True,True
2,1,13,3,6,0.646089, 9.16298, 5.92010,,0.435253, 218.000,0.0615274,2020-04-26 17:41:08,129,1,0.646153,0.0198585,,,True,True,True,True,True,True,True
3,1,13,4,7,0.401097, 14.1372, 5.67037,,0.270208, 218.000,0.0700571,2020-04-26 17:41:08,196,1,0.399697,0.700311,,,True,True,True,True,True,True,True
4,1,13,5,8,0.296766, 17.2480, 5.11860,,0.199923, 218.000,0.0546710,2020-04-26 17:41:08,266,1,0.296757,0.00595403,,,True,True,True,True,True,True,True
5,1,13,6,9,0.241884, 17.2480, 4.17201,,0.162951, 218.000,0.0749918,2020-04-26 17:41:08,339,1,0.242116,0.191440,,,True,True,True,True,True,True,True
6,1,13,7,10,0.377927, 14.1372, 5.34281,,0.254599, 218.000,0.0429302,2020-04-26 17:41:08,415,1,0.379020,0.577070,,,True,True,True,True,True,True,True
7,1,13,8,11,0.692398, 9.16298, 6.34443,,0.466451, 218.000,0.0574123,2020-04-26 17:41:08,494,1,0.692014,0.111087,,,True,True,True,True,True,True,True
8,1,13,9,12, 2.18026, 4.00667, 8.73558,, 1.46878, 218.000,0.0595459,2020-04-26 17:41:08,576,1, 2.16722, 1.20310,,,True,True,True,True,True,True,True
9,1,23,2,7, 2.01926, 3.70377, 7.47888,, 1.05857, 345.000, 1.73990,2020-04-26 17:41:10,65,1, 1.99705, 2.22441,,,True,True,True,True,True,True,True
10,1,23,3,8,0.701249, 8.40426, 5.89348,,0.367622, 345.000, 1.81047,2020-04-26 17:41:10,131,1,0.701450,0.0572001,,,True,True,True,True,True,True,True
11,1,23,4,9,0.397681, 13.8317, 5.50059,,0.208480, 345.000, 1.80708,2020-04-26 17:41:10,199,1,0.396601,0.544326,,,True,True,True,True,True,True,True
