meas,a,b,m,n,r,k,rhoa,ip,v,ctc,stk,datetime,rec_num,rec_fnd,rec_avg,rec_err,rec_ip_avg,rec_ip_err,rec_valid,k_valid,rhoa_valid,v_valid,ctc_valid,stk_valid,valid
1,1,13,2,5, 1.86085, 4.00667, 7.45581, 1.00000, 1.39887, 202.000,0.0560311,2020-05-12 15:43:14,64,1, 1.85594,0.529482, 1.85594,0.529482,True,True,True,True,True,True,True
2,1,13,3,6,0.710081, 9.16298, 6.50646, 1.00000,0.533794, 202.000,0.0366996,2020-05-12 15:43:14,129,1,0.708594,0.419912,0.708594,0.419912,True,True,True,True,True,True,True
3,1,13,4,7,0.406735, 14.1372, 5.75008, 1.00000,0.305757, 202.000, 0.00000,2020-05-12 15:43:14,196,1,0.406505,0.113245,0.406505,0.113245,True,True,True,True,True,True,True
4,1,13,5,8,0.294277, 17.2480, 5.07568, 1.00000,0.221219, 202.000, 0.00000,2020-05-12 15:43:14,266,1,0.294204,0.0496213,0.294204,0.0496213,True,True,True,True,True,True,True
5,1,13,6,9,0.254028, 17.2480, 4.38146, 1.00000,0.190962, 202.000,0.0362376,2020-05-12 15:43:14,339,1,0.254204,0.138935,0.254204,0.138935,True,True,True,True,True,True,True
6,1,13,7,10,0.359453, 14.1372, 5.08165, 1.00000,0.270214, 202.000, 0.00000,2020-05-12 15:43:14,415,1,0.359651,0.109840,0.359651,0.109840,True,True,True,True,True,True,True
7,1,13,8,11,0.688678, 9.16298, 6.31035, 1.00000,0.517704, 202.000, 0.00000,2020-05-12 15:43:14,494,1,0.688231,0.130097,0.688231,0.130097,True,True,True,True,True,True,True
8,1,13,9,12, 1.98362, 4.00667, 7.94772, 1.00000, 1.49116, 202.000, 0.00000,2020-05-12 15:43:14,576,1, 1.97763,0.606282, 1.97763,0.606282,True,True,True,True,True,True,True
9,1,23,2,7, 1.98935, 3.70377, 7.36809, 1.00000, 1.72352, 181.000,0.0394599,2020-05-12 15:43:17,65,1, 1.98464,0.474804, 1.98464,0.474804,True,True,True,True,True,True,True
10,1,23,3,8,0.757326, 8.40426, 6.36476, 1.00000,0.656128, 181.000,0.0518192,2020-05-12 15:43:17,131,1,0.755830,0.395707,0.755830,0.395707,True,True,True,True,True,True,True
11,1,23,4,9,0.399464, 13.8317, 5.52526, 1.00000,0.346085, 181.000,0.0601586,2020-05-12 15:43:17,199,1,0.399244,0.110409,0.399244,0.110409,True,True,True,True,True,True,True
12,1,23,5,10,0.252705, 19.6035, 4.95391, 1.00000,0.218937, 181.000,0.0672340,2020-05-12 15:43:17,270,1,0.252644,0.0483602,0.252644,0.0483602,True,True,True,True,True,True,True
13,1,23,6,11,0.173359, 25.2317, 4.37413, 1.00000,0.150193, 181.000,0.0490035,2020-05-12 15:43:17,344,1,0.173370,0.0127687,0.173370,0.0127687,True,True,True,True,True,True,True
14,1,23,7,12,0.132578, 30.1593, 3.99845, 1.00000,0.114862, 181.000,0.0640769,2020-05-12 15:43:17,421,1,0.132599,0.0314347,0.132599,0.0314347,True,True,True,True,True,True,True
15,1,23,8,13,0.115945, 33.8325, 3.92270, 1.00000,0.100451, 181.000,0.0668980,2020-05-12 15:43:17,501,1,0.115896,0.0838380,0.115896,0.0838380,True,True,True,True,True,True,True
16,1,23,9,14,0.109265, 35.7978, 3.91146, 1.00000,0.0946648, 181.000,0.0634872,2020-05-12 15:43:17,584,1,0.109209,0.104209,0.109209,0.104209,True,True,True,True,True,True,True
17,1,23,10,15,0.0999116, 35.7978, 3.57661, 1.00000,0.0869572, 179.000,0.111434,2020-05-12 15:43:20,630,1,0.0997252,0.373910,0.0997252,0.373910,True,True,True,True,True,True,True
18,1,23,11,16,0.115402, 33.8325, 3.90435, 1.00000,0.100439, 179.000,0.111411,2020-05-12 15:43:20,678,1,0.115332,0.121861,0.115332,0.121861,True,True,True,True,True,True,True
19,1,23,12,17,0.130780, 30.1593, 3.94422, 1.00000,0.113823, 179.000,0.108326,2020-05-12 15:43:20,728,1,0.130166,0.942776,0.130166,0.942776,True,True,True,True,True,True,True
20,1,23,13,18,0.167230, 25.2317, 4.21949, 1.00000,0.145547, 179.000,0.112541,2020-05-12 15:43:20,779,1,0.167041,0.226695,0.167041,0.226695,True,True,True,True,True,True,True
21,1,23,14,19,0.226633, 19.6035, 4.44281, 1.00000,0.197248, 179.000,0.117466,2020-05-12 15:43:20,831,1,0.225662,0.860498,0.225662,0.860498,True,True,True,True,True,True,True
22,1,23,15,20,0.355600, 13.8317, 4.91854, 1.00000,0.309493, 179.000,0.105883,2020-05-12 15:43:20,884,1,0.355399,0.112887,0.355399,0.112887,True,True,True,True,True,True,True
23,1,23,16,21,0.788899, 8.40426, 6.63011, 1.00000,0.686611, 179.000,0.112961,2020-05-12 15:43:20,938,1,0.788119,0.197984,0.788119,0.197984,True,True,True,True,True,True,True
24,1,23,17,22, 2.01943, 3.70377, 7.47952, 1.00000, 1.75760, 179.000,0.112301,2020-05-12 15:43:20,993,1, 2.01313,0.626574, 2.01313,0.626574,True,True,True,True,True,True,True
25,1,57,4,16,0.464570, 11.5420, 5.36204, 1.00000,0.410077, 169.000,0.0575501,2020-05-12 15:43:22,210,1,0.464331,0.103126,0.464331,0.103126,True,True,True,True,True,True,True
