,fwd,measured,misfit,abs_misfit,percent_misfit
0,7.807416293765512,9.405143931860717,-1.597727638095205,1.597727638095205,0.1698780635012685
1,7.06738580511531,7.347594010897023,-0.28020820578171257,0.28020820578171257,0.03813604907485949
2,6.360013459571016,6.436064143534379,-0.07605068396336279,0.07605068396336279,0.011816334061829189
3,5.6463921772228165,5.420950260388198,0.2254419168346189,0.2254419168346189,0.0415871583404779
4,5.475323512012522,5.238553932062155,0.23676957995036663,0.23676957995036663,0.04519750736958861
5,5.834165556894566,5.6663582432955915,0.16780731359897416,0.16780731359897416,0.02961466719784669
6,6.807288321048341,6.929209751991416,-0.12192143094307539,0.12192143094307539,0.01759528651994347
7,8.108243875806751,8.782888780594549,-0.6746449047877974,0.6746449047877974,0.07681355436020083
8,7.710074836011546,9.1847401123489,-1.4746652763373538,1.4746652763373538,0.1605560155539582
9,6.960953057865421,7.212408502138633,-0.251455444273212,0.251455444273212,0.034864282049283546
10,6.254141618827154,6.289847614792344,-0.03570599596519042,0.03570599596519042,0.005676766457937349
11,5.48676308475577,5.271012846868464,0.21575023788730618,0.21575023788730618,0.04093145741723709
12,4.975537995551295,4.78355705648913,0.19198093906216496,0.19198093906216496,0.04013351085710024
13,4.601266309984157,4.398367291651194,0.2028990183329631,0.2028990183329631,0.04613053091725603
14,4.433344895547884,4.338981230199667,0.09436366534821694,0.09436366534821694,0.02174788512368711
15,4.326874834725602,4.255273277144197,0.07160155758140441,0.07160155758140441,0.016826547419642505
16,4.305692811654552,4.2032241139012445,0.10246869775330758,0.10246869775330758,0.024378594853987152
17,4.419929334340712,4.31232061646624,0.1076087178744718,0.1076087178744718,0.024953784155931445
18,4.698119655924815,4.603702501259674,0.09441715466514111,0.09441715466514111,0.020508960915547107
19,5.073101406515867,4.9133276450029655,0.15977376151290112,0.15977376151290112,0.032518442297532694
20,5.629988025215672,5.529961118529771,0.1000269066859012,0.1000269066859012,0.018088175403391436
21,6.264874365795223,6.117801035845883,0.14707332994934053,0.14707332994934053,0.024040227703973592
22,7.246954143156929,7.067040241825828,0.1799139013311004,0.1799139013311004,0.025458168508266224
23,8.94451494906885,9.237705835359536,-0.29319088629068624,0.29319088629068624,0.03173849563042241
24,7.641498484160097,9.047112148924263,-1.4056136647641662,1.4056136647641662,0.15536600427035704
25,5.583790798298321,5.337470179650502,0.24632061864781907,0.24632061864781907,0.04614931987572213
26,4.556772352661066,4.366857422638774,0.18991493002229198,0.18991493002229198,0.04349006886227385
27,4.150207296669205,4.097152224210839,0.05305507245836605,0.05305507245836605,0.0129492558623655
28,3.897894614204836,3.9437641376084307,-0.04586952340359485,0.04586952340359485,0.011630899263517049
29,3.802691456169274,3.971232491133453,-0.16854103496417894,0.16854103496417894,0.04244048550178804
30,3.7146221977313054,3.9779872140366126,-0.2633650163053072,0.2633650163053072,0.06620559648256406
31,3.694340286451192,3.988767133378089,-0.29442684692689713,0.29442684692689713,0.07381399742871098
32,3.7297430609643496,4.0675687247202665,-0.33782566375591694,0.33782566375591694,0.083053461814379
33,3.775868211701467,4.079958055606637,-0.30408984390517,0.30408984390517,0.0745325907180082
34,3.725614408549929,3.9393849345931393,-0.21377052604321012,0.21377052604321012,0.05426494988240808
35,3.8278156963526704,3.9540544705818665,-0.12623877422919616,0.12623877422919616,0.031926412538929756
36,3.997870153270529,3.984128467736937,0.013741685533592118,0.013741685533592118,0.0034491070368013674
37,4.442443960867089,4.380321562723327,0.06212239814376197,0.06212239814376197,0.014182154724079053
38,5.210912202953859,5.009355252405676,0.20155695054818246,0.20155695054818246,0.04023610632354082
39,7.624477303381057,8.520040501071371,-0.895563197690314,0.895563197690314,0.1051125517041497
40,8.057779052509325,8.983415466811927,-0.9256364143026019,0.9256364143026019,0.10303836193731065
41,7.1796784245449325,7.468674214516837,-0.28899578997190467,0.28899578997190467,0.03869438961605589
42,6.115913128130899,5.885406675425473,0.23050645270542613,0.23050645270542613,0.039165764647650654
43,5.542006390533752,5.2859799740874385,0.2560264164463133,0.2560264164463133,0.04843499553562217
44,5.452295194388741,5.215820483046848,0.23647471134189324,0.23647471134189324,0.045337969761519735
45,5.99416525398173,5.944874357145765,0.04929089683596466,0.04929089683596466,0.008291326927156464
46,6.938881470828774,7.039299778318045,-0.10041830748927172,0.10041830748927172,0.014265383014170402
47,8.25122273286227,9.123685418835937,-0.8724626859736659,0.8724626859736659,0.09562612540020925
48,7.9232361679052,8.761781083224315,-0.8385449153191153,0.8385449153191153,0.09570484669203042
49,7.038054925654383,7.250664822462664,-0.21260989680828057,0.21260989680828057,0.029322814116246564
50,6.052054327021511,5.811167343457887,0.24088698356362404,0.24088698356362404,0.041452425877015996
51,5.389319899170092,5.145578274921346,0.243741624248746,0.243741624248746,0.047369141275471476
52,4.892444531332789,4.62166344957553,0.27078108175725824,0.27078108175725824,0.05858952836172606
53,4.629643723588892,4.469388015107289,0.16025570848160253,0.16025570848160253,0.03585629798529711
54,4.433126604361235,4.3132132541031725,0.11991335025806293,0.11991335025806293,0.02780139612711915
55,4.316340054535794,4.183629884866486,0.13271016966930826,0.13271016966930826,0.03172129784935397
56,4.316401458235355,4.188666200875617,0.12773525735973834,0.12773525735973834,0.03049544920362382
57,4.465601312514775,4.361612287365795,0.10398902514898012,0.10398902514898012,0.02384187733747066
58,4.697720299394824,4.526384126090548,0.17133617330427597,0.17133617330427597,0.037852769126834926
59,5.087218227514547,4.953789736626757,0.1334284908877894,0.1334284908877894,0.02693462944162956
